material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Nb_wyckoff,num_Nb_chemenvs,CN,element,charge_range,is_single_charge
mp-26390,Nb2(PO4)3,2.0144363322908,0.0183119058106854,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4e,1,6.0,Nb,1.0,False
mp-2646914,Nb8Cu2O21,1.982363805344837,0.297124345371971,[7.0],5.0,5.0,5.0,"Pentagonal bipyramid, Square-face capped trigonal prism",4i,2,7.0,Nb,0.0,True
mp-26550,Nb(PO3)4,1.968181846668288,0.2480539114561887,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Nb,0.0,True
mp-2665147,MgNb2(PbO3)3,1.8509462262817007,1.616842123917073,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True
mp-2712577,Na18Mg20Nb4Si3(S11O48)3,1.8925951948517856,0.6118346694017383,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712591,NaMgNbP2SO12,1.9338933735428347,0.4566783323937044,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2712639,Na2Sc3NbP4(SO12)2,1.9243432445248485,0.4997618196745871,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712711,Na6Mg2Nb4Si3(PO6)6,1.861559723415375,0.8092161753913845,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2712750,Na9Mg5NbP6(SO12)3,2.117000377871095,-0.6544047790604257,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2712756,Na2NbIn3P4(SO12)2,1.9273986427932577,0.4520560430264523,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712767,Na2Y3NbP4(SO12)2,1.914987556524156,0.6603133508422689,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712771,Na9Nb2Zn10P3(S5O24)3,1.9059790912811088,0.5015201429909946,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712780,Na2NbAl3P4(SO12)2,1.90310330990227,0.3982107883430787,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712799,Na9Ca5NbP6(SO12)3,2.11187563232316,-0.5792887385909583,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2712809,Na2NbGa3P4(SO12)2,1.9194003625330909,0.3752801769520107,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712826,Na2ZrNbSi2PO12,1.9120150841056045,0.6211482355774676,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2712835,Na7Hf3Nb(SiO4)6,1.7441334010988876,1.5001886185433928,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712850,NbAl3SiS5O24,1.9031328462013093,0.4294741991014434,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712871,Na3Nb3InSi3(PO8)3,1.9006380011292288,0.5664013317501467,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712873,Na7MgNb3(SiO4)6,1.7505682279426202,1.425289053459872,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1a, 1b",1,6.0,Nb,0.0,True
mp-2712877,NbIn3P2(SO6)4,1.909014345346127,0.535885398998818,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-2712879,Na7NbSi6(SnO8)3,1.7530893174754698,1.3850047456121657,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712885,Na9Mg2Nb10Si9(PO8)9,1.900407322490991,0.5490408989511432,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712886,Na7Ti3Nb(SiO4)6,1.7092674284623368,1.6162581438110677,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-2712887,Na9Nb10Zn2Si9(PO8)9,1.8992033724655613,0.5588907710663149,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712892,NbIn3SiS5O24,1.923278477306286,0.4636750774201889,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712901,Sc3NbSiS5O24,1.9286868340410808,0.454697618227638,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712905,Na3Nb2In2SiP5O24,1.8939565890579897,0.7491928056510682,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712914,NbAl3P2(SO6)4,1.8857793221978671,0.5045787457294949,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-2712915,Sc3NbP2(SO6)4,1.9126329902380488,0.5204680599308629,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-2712917,Na9Ca2Nb10Si9(PO8)9,1.909033808976468,0.5239025628135472,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712921,Na3YNb3Si3(PO8)3,1.9069220520157983,0.5613309984032936,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712924,NbGa3P2(SO6)4,1.8943791446085672,0.4892715264631211,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712943,Y3NbSiS5O24,1.9354509028717604,0.4953414161894319,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712955,Na3Nb2Al2SiP5O24,1.8703659620399025,0.656727832053454,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712959,Na3Nb3GaSi3(PO8)3,1.8969368543395184,0.5567357262112665,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712971,Na3Nb3AlSi3(PO8)3,1.891804919791788,0.5580045537225621,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712982,Na21Ca10Nb2P15(SO24)3,1.982966027063751,0.1126121435824058,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712987,Na14Sc3Nb5(SiO4)12,1.7053537859722336,1.7159200798126508,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712989,CaNbP(SO6)2,1.936377625994726,0.5814157675486197,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2712994,Na3Nb2Ga2SiP5O24,1.880688161128641,0.6446742505840589,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712996,Na3Nb2Si3Sn2(PO8)3,1.890700725578959,0.5931769812750118,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2712999,Na3Ti2Nb2Si3(PO8)3,1.899154093240632,0.5285093546893448,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713007,Na3Hf2Nb2Si3(PO8)3,1.8880313302563632,0.6287538425038571,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713013,NbGa3SiS5O24,1.9109026859510545,0.4227114808913006,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713017,Nb2Zn2SiS5O24,1.938931018566412,0.3990199250686568,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713025,Na7Zr3Nb(SiO4)6,1.7261597189139852,1.587553069046225,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713031,Na2TiNbSi2PO12,1.911251170465441,0.4769452775010177,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2713053,Mg2Nb2SiS5O24,1.937861514040316,0.4073706540508318,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713057,Na3Sc2Nb2SiP5O24,1.884711274598028,0.734297018098583,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713061,Na4Nb3InSi4(PO12)2,1.8769519152636265,0.7122791668023891,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713071,Na14Nb5In3(SiO4)12,1.7812358438608178,1.26979119942381,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713073,NbZnP(SO6)2,1.932494482744464,0.4676716552705372,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2713076,La3NbP2(SO6)4,1.9255389583846416,0.5451703743989345,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713078,Na3ScNb3Si3(PO8)3,1.9051014826278447,0.5658717816897463,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713098,Na3Zr2Nb2Si3(PO8)3,1.899974272010049,0.5585663362278621,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-2713109,Na9Mg4Nb8Si3(P5O24)3,1.896784336849873,0.5913302451911934,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-2713113,MgNbP(SO6)2,1.9231228621906264,0.4939939531666905,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2713121,Y3NbP2(SO6)4,1.9093790543303568,0.5603007585243287,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713142,Na15CaNb11(SiO4)18,1.8681795998272084,0.7602138957508668,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713164,Mg2Nb4P6(SO12)3,1.881349869385128,0.6538701810619527,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2b, 2c",1,6.0,Nb,0.0,True
mp-2713174,Na5Nb3Si6GeO24,1.836572211795637,0.9005603572876382,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713177,NaNbAl(PO4)3,1.890230712592952,0.5173252279664613,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2713202,Na15Mg7Nb5(PO4)18,1.8045708149678297,1.1452661750836948,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713210,Na5Nb3Si6SnO24,1.856509306464087,0.8112251334782391,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713212,Na5TiNb3(SiO4)6,1.844366280658173,0.8739503481898201,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713213,Nb4Zn2P6(SO12)3,1.896765192762208,0.5775536055677536,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2b, 2c",1,6.0,Nb,0.0,True
mp-2713237,Na9Mg2Nb4Si6(PO12)3,1.848259339924732,0.8873306230977767,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713245,Na4NbAl3(PO4)6,1.978462587132073,0.0455177909993218,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713248,Na4Sc3Nb(PO4)6,1.9947182016334928,0.0751485674646061,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713250,Na6Mg4Nb2P6(SO12)3,1.8404656518271327,0.920436360158544,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2713251,Na4NbGa3(PO4)6,2.005656487515801,-0.0814565337341181,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713299,Na18Nb4Zn20Si3(S11O48)3,1.9030431557937788,0.5912295144719112,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713337,Na10Nb7Ga(SiO4)12,1.8564726500581803,0.8023896291396948,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713354,NbInP2SO12,1.910925367364896,0.6128505124487859,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2713356,Na15Nb11Zn(SiO4)18,1.8589571864190304,0.8048951863657023,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713357,YNbP2SO12,1.9114959967571885,0.6981156565767535,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2713359,Na10ScNb7(SiO4)12,1.8627132614413768,0.7921150354437645,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-2713365,NbAlP2SO12,1.90660841167308,0.4626322957963226,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2713366,Na3Mg2Nb4(PO4)9,1.7900657226276404,1.1663802016964402,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2b, 2c",1,6.0,Nb,0.0,True
mp-2713371,Na3Nb4Zn2(PO4)9,1.7866680620059516,1.189179065965544,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2b, 2c",1,6.0,Nb,0.0,True
mp-2713378,Na10YNb7(SiO4)12,1.866269874283473,0.7711483542215744,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713379,NaTaNbSi2PO12,1.91529372177526,0.4661403631909687,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713403,Na5HfNb3(SiO4)6,1.84640892699156,0.8809147718329751,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713415,ScNbP2SO12,1.9101441920268605,0.5908262248850027,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2713429,Na10Nb7Al(SiO4)12,1.8623036146566967,0.7767372233691323,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713433,Na6Mg5NbP3(SO6)6,1.8685669569374568,0.7384665080857981,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2713435,Nb4Zn2Si3(SO6)6,1.9354836921312133,0.3777911791976762,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2713436,LaNbP2SO12,1.8961378332265049,0.8072732034612752,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2713454,NbGaP2SO12,1.9092876015109688,0.4606440881332592,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2713463,Na2Ta2Nb2Si5SO24,1.908735844161524,0.5211493534522555,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713479,Na2Nb4Si5SO24,1.9088410507886275,0.5202166952165468,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713494,Na10Nb7In(SiO4)12,1.868066422127341,0.7664431098099972,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713498,NbGaSi(SO6)2,1.9304600046745204,0.3914595472258461,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2713504,Ca2Nb4P6(SO12)3,1.899801818720869,0.592683666290734,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2b, 2c",1,6.0,Nb,0.0,True
mp-2713513,Mg2Nb4Si3(SO6)6,1.9358120787441044,0.4047839017027376,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2713514,Na10Y7Nb(PO4)12,1.9234202843626185,0.5146005886672318,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713518,NaNb2Si2PO12,1.9132836439878904,0.4796037730706013,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2713520,Na5ZrNb3(SiO4)6,1.850803818881238,0.8661591124749602,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713523,NaYNb(PO4)3,1.835368999322209,1.115249804307433,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2713524,Na15MgNb11(SiO4)18,1.8572100189261067,0.8017411076828476,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713533,Na10LaNb7(SiO4)12,1.8878337901470563,0.6590982854928359,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713551,Na4NbIn3(PO4)6,2.0314608243272567,-0.1286828613972631,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713556,Na2MgNb(PO4)3,1.7379313676147496,1.533695529384374,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2713609,Na9Ca10Nb2P3(S5O24)3,1.8913379023528023,0.6897899021714817,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713634,Na4Y3Nb(PO4)6,2.0806068865843104,-0.2914147999309777,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713648,Na9Mg10Nb2P3(S5O24)3,1.88988043259102,0.5788327844806598,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713733,Nb3AlSi3(SO8)3,1.932396392067268,0.3700098082275441,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713744,Mg4Nb2(SO4)9,1.8859406258821287,0.6726591446236341,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2c",1,6.0,Nb,0.0,True
mp-2713754,Na2Nb5Al3(PO4)12,1.9012570402242823,0.4690780051114472,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-2713755,NaCaNb3(PO4)6,1.9001407884664885,0.5782058023415342,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1a, 1b",1,6.0,Nb,0.0,True
mp-2713761,Na2Sc3Nb5(PO4)12,1.9061849885562103,0.5098162724384038,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713764,Ca4Nb2(SO4)9,1.8710701284314133,0.8966603235071107,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2c",1,6.0,Nb,0.0,True
mp-2713767,NaTi3NbSi3(SO8)3,1.936214490779598,0.3283899082859142,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713768,NaNbGa(PO4)3,1.9122153909997373,0.4474163356390835,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2713786,NaTi3Nb(PO4)6,1.941181707622988,0.2749016011778745,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b",1,6.0,Nb,0.0,True
mp-2713799,NaNbSn3(PO4)6,1.971742707887934,0.105615544396535,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b",1,6.0,Nb,0.0,True
mp-2713801,NaZr3Nb(PO4)6,1.9447747749619768,0.3028469834588552,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b",1,6.0,Nb,0.0,True
mp-2713813,NaZr3NbSi3(SO8)3,1.938138786934068,0.4105395998913861,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713814,NaMgNb3(PO4)6,1.9058853111727647,0.4992308817282025,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1a, 1b",1,6.0,Nb,0.0,True
mp-2713817,NaNbIn(PO4)3,1.997633972170189,0.1561279221213934,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2713821,Nb5Zn(PO4)9,1.9352084717647364,0.3346480487942369,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2b, 2c",1,6.0,Nb,0.0,True
mp-2713824,Ca2Nb10Si9(SO8)9,1.9271733726327227,0.4198215016396327,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713827,YNb3(PO4)6,1.9184531216633185,0.4646869690506653,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1a, 1b",1,6.0,Nb,0.0,True
mp-2713840,Nb3GaSi3(SO8)3,1.934003188278382,0.3666205977687037,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-2713861,Ti2Nb2Si3(SO8)3,1.932470022248589,0.3577424348048864,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-2713868,Hf2Nb2Si3(SO8)3,1.940216546623033,0.4506420018524666,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713883,NaNb3Zn(PO4)6,1.9080054770132464,0.507324783681785,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1a, 1b",1,6.0,Nb,0.0,True
mp-2713885,MgNb5(PO4)9,1.92926584647816,0.3610276646342275,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2b, 2c",1,6.0,Nb,0.0,True
mp-2713888,Mg2Nb10Si9(SO8)9,1.925144307033184,0.4246683936670506,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713891,Na3Ca2Nb4(PO4)9,1.7392278943028132,1.5124348276727275,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2b, 2c",1,6.0,Nb,0.0,True
mp-2713893,Na2Y3Nb5(PO4)12,1.8986473803156527,0.5958722311334925,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713906,NaNbGe3(PO4)6,1.93906777487144,0.1307309364456045,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b",1,6.0,Nb,0.0,True
mp-2713914,ScNb3(PO4)6,1.9242842345249864,0.4107207489727105,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1a, 1b",1,6.0,Nb,0.0,True
mp-2713920,Nb3InSi3(SO8)3,1.9359789964893928,0.3955620386605801,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713921,CaNb5(PO4)9,1.9301042922649807,0.365461216436134,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2b, 2c",1,6.0,Nb,0.0,True
mp-2713924,Na2Nb5Ga3(PO4)12,1.90859716409859,0.4525055396518662,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713927,Nb3In(PO4)6,1.924101524506896,0.432631525646938,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1a, 1b",1,6.0,Nb,0.0,True
mp-2713929,ScNb3Si3(SO8)3,1.9376654816123065,0.3896386262440958,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713942,Na2Nb5In3(PO4)12,1.9081264856478823,0.4900741624795466,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713950,Nb3Al(PO4)6,1.9241171753378,0.354893065121709,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1a, 1b",1,6.0,Nb,0.0,True
mp-2713968,Nb2Zn4(SO4)9,1.8877104462247032,0.6817134480038083,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2c",1,6.0,Nb,0.0,True
mp-2713973,Nb10Zn2Si9(SO8)9,1.9240493188857248,0.4150680575925509,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713977,Na9Nb4Zn8P9(SO8)9,1.8793024289594644,0.717791388606008,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713993,Na9Mg8Nb4P9(SO8)9,1.8608458048712264,0.8335176675686883,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2713998,LaNb3(PO4)6,1.9170724088925684,0.5061714353546113,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1a, 1b",1,6.0,Nb,0.0,True
mp-2714005,Nb3Ga(PO4)6,1.924225034589168,0.3750628969226329,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1a, 1b",1,6.0,Nb,0.0,True
mp-2714012,Zr2Nb2Si3(SO8)3,1.941280204059062,0.4713667501637517,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714016,NaHf3NbSi3(SO8)3,1.9320093947313723,0.4078356524323593,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714017,NaHf3Nb(PO4)6,1.9497667767234872,0.2900466905645328,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b",1,6.0,Nb,0.0,True
mp-2714018,Nb2Si3Sn2(SO8)3,1.9358941252145525,0.4210331619982977,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714046,Na5NbGa3SiP5O24,1.892443384141821,0.5057554184631032,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714076,Na7Ca3Nb(PO4)6,1.8826553438421183,0.801113029420703,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714081,Na6Ca16Nb8Si3(S11O48)3,1.907284551685351,0.6306022604600431,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714092,Na3NbZn5(SO4)9,2.120522926223346,-0.664069751363319,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True
mp-2714101,Na7Mg3Nb(PO4)6,1.8274526430173856,0.999456820267212,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714117,Na6Nb8Zn16Si3(S11O48)3,1.91067413654052,0.5406776092684028,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714163,Na3Mg5Nb(SO4)9,2.1017049847442424,-0.5747321105444054,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True
mp-2714175,NaNb4Si3(PO8)3,1.9205040645843348,0.4262013411524582,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714227,Na2Nb8Si9(SO16)3,1.9245506855607064,0.4382790833778836,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714247,Na5NbAl3SiP5O24,1.8846816294518185,0.5779337263397835,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714262,NaTa2Nb2Si3(PO8)3,1.915798352894167,0.440407285457537,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714265,Na6Mg16Nb8Si3(S11O48)3,1.9122137048069927,0.5450975396364919,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714266,Na2Ta4Nb4Si9(SO16)3,1.915210805686268,0.4996466997414977,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714276,Na3Nb4Zn8P3(S5O24)3,1.9195967487978296,0.4585844568064837,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
