material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,La_wyckoff,num_La_chemenvs,CN,element,charge_range,is_single_charge
mp-1203654,La2Si(IO2)2,1.524172162415925,0.990049392094514,"[5.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Square-face bicapped trigonal prism",4e,2,5.0,La,0.0,True
mp-1203654,La2Si(IO2)2,1.524172162415925,0.990049392094514,"[5.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Square-face bicapped trigonal prism",4e,2,7.0,La,0.0,True
mp-1203678,La3As2BrO7,1.9853049471846984,0.6364758081318775,"[8.0, 6.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped square prism","4f, 8i",2,8.0,La,0.0,True
mp-1203678,La3As2BrO7,1.9853049471846984,0.6364758081318775,"[8.0, 6.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped square prism","4f, 8i",2,6.0,La,0.0,True
mp-1203724,Na3LaMn3(AsO5)3,2.4325171102098064,0.1416839716997241,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2c,1,9.0,La,0.0,True
mp-1203869,La4Co3O10,2.4452040022003443,0.2391657681618738,"[8.0, 10.0]",3.0,3.0,3.0,"Square-face bicapped square antiprism, Tricapped triangular prism (three square-face caps)",4e,2,8.0,La,0.0,True
mp-1203869,La4Co3O10,2.4452040022003443,0.2391657681618738,"[8.0, 10.0]",3.0,3.0,3.0,"Square-face bicapped square antiprism, Tricapped triangular prism (three square-face caps)",4e,2,10.0,La,0.0,True
mp-1203941,La4Cu3MoO12,2.261532250416672,0.2795097853848355,[8.0],3.0,3.0,3.0,Cube,2c,1,8.0,La,0.0,True
mp-1204388,LaMoClO4,2.4908231696989,0.046360238711377,[6.0],3.0,3.0,3.0,Square-face monocapped antiprism,4e,1,6.0,La,0.0,True
mp-1204624,LaP5O14,2.3859136810561283,0.1521089960620869,[8.0],3.0,3.0,3.0,Square antiprism,4h,1,8.0,La,0.0,True
mp-1204676,BaLa2Ti3O10,2.06011627707994,0.4770250338916446,[12.0],3.0,3.0,3.0,Cuboctahedron,2a,1,12.0,La,0.0,True
mp-1204933,K2LaTa5O15,2.448047242221272,0.183953621045549,[12.0],3.0,3.0,3.0,Cuboctahedron,2a,1,12.0,La,0.0,True
mp-1205242,La(NO3)3,2.559313008986792,0.0977739300828988,"[11.0, 12.0]",3.0,3.0,3.0,"Icosahedron, Diminished icosahedron","2e, 2c, 4f",2,11.0,La,0.0,True
mp-1205242,La(NO3)3,2.559313008986792,0.0977739300828988,"[11.0, 12.0]",3.0,3.0,3.0,"Icosahedron, Diminished icosahedron","2e, 2c, 4f",2,12.0,La,0.0,True
mp-1208690,SrLaAlCuO5,1.6050767325035031,1.0355902150019305,[8.0],3.0,3.0,3.0,Square antiprism,4d,1,8.0,La,0.0,True
mp-1208818,Sr2LaBeO5,1.8047455150447405,0.8284359620703166,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,4c,1,8.0,La,0.0,True
mp-1209483,Rb2LaNb2ClO7,2.544816548012399,0.1394503045295234,[12.0],3.0,3.0,3.0,Cuboctahedron,1c,1,12.0,La,0.0,True
mp-1209487,RbLa(SeO4)2,2.200673818976833,0.3842938495475525,[9.0],3.0,3.0,3.0,Square-face monocapped antiprism,4e,1,9.0,La,0.0,True
mp-1209583,Rb2LaNb5O15,2.239264739516884,0.3298595895692771,[12.0],3.0,3.0,3.0,Cuboctahedron,2b,1,12.0,La,0.0,True
mp-1209773,Rb3La3(BO3)4,2.209998302913672,0.3738132718180121,"[6.0, 7.0]",3.0,3.0,3.0,"Bicapped square prism (opposite faces), Pentagonal bipyramid","2f, 2e, 4g",2,6.0,La,0.0,True
mp-1209773,Rb3La3(BO3)4,2.209998302913672,0.3738132718180121,"[6.0, 7.0]",3.0,3.0,3.0,"Bicapped square prism (opposite faces), Pentagonal bipyramid","2f, 2e, 4g",2,7.0,La,0.0,True
mp-1210472,Na3La(BO3)2,1.5174765372021164,1.0250766023491211,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4e,1,8.0,La,0.0,True
mp-1210919,LiLa(WO4)2,2.583549113681117,-0.0385225243946115,[8.0],3.0,3.0,3.0,Square antiprism,2i,1,8.0,La,0.0,True
mp-1210985,Na3La(PO4)2,1.8647598703036297,0.6921307972316414,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4a,1,8.0,La,0.0,True
mp-1211118,Na3La(AsO4)2,1.6354317689804383,0.973022530121758,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4a,1,8.0,La,0.0,True
mp-1211252,Li2La(NO3)5,2.700324921378207,-0.0007815276949995,[12.0],3.0,3.0,3.0,Icosahedron,"2c, 2a",1,12.0,La,0.0,True
mp-1211253,La2Ti3(BiO6)2,2.0651518749098408,0.4563479516478709,[12.0],3.0,3.0,3.0,Cuboctahedron,2e,1,12.0,La,0.0,True
mp-1211258,La3TiGa5O14,1.6924053075204837,1.0191886481833703,[8.0],3.0,3.0,3.0,Square antiprism,3e,1,8.0,La,0.0,True
mp-1211276,La3NbGa5O14,1.6703703890935528,1.0666728835262405,[8.0],3.0,3.0,3.0,Square antiprism,3e,1,8.0,La,0.0,True
mp-1211277,La3ZrGa5O14,1.6509012020431033,1.0897047073210355,[8.0],3.0,3.0,3.0,Square antiprism,3e,1,8.0,La,0.0,True
mp-1211281,La3HfGa5O14,1.6684245008311065,1.0695856833365156,[8.0],3.0,3.0,3.0,Square antiprism,3e,1,8.0,La,0.0,True
mp-1211313,LaTa2CuBrO7,2.402884288085814,0.2244250247698342,[12.0],3.0,3.0,3.0,Cuboctahedron,1c,1,12.0,La,0.0,True
mp-1211314,La2TiCoO6,1.6470095499901618,0.9824528313320348,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2i,1,8.0,La,0.0,True
mp-1211317,LaBWO6,2.553990088753722,0.0690397634353724,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2a,1,9.0,La,0.0,True
mp-1211319,La2CoRuO6,1.7261123962794969,0.9499899959601604,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4e,1,8.0,La,0.0,True
mp-1211325,La2TiNiO6,1.5756961657800073,1.169595730873883,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,8e,1,8.0,La,0.0,True
mp-1211400,KLa(SO4)2,2.3383548595786925,0.2298299075070696,[8.0],3.0,3.0,3.0,Square-face monocapped antiprism,2i,1,8.0,La,0.0,True
mp-1211443,KLa(MoO4)2,2.669397340671793,-0.1141770490520917,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,2e,1,8.0,La,0.0,True
mp-1211456,La2ZrCuO6,2.377525212671897,0.2371923942987869,"[8.0, 9.0, 6.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism",2e,3,8.0,La,0.0,True
mp-1211456,La2ZrCuO6,2.377525212671897,0.2371923942987869,"[8.0, 9.0, 6.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism",2e,3,9.0,La,0.0,True
mp-1211456,La2ZrCuO6,2.377525212671897,0.2371923942987869,"[8.0, 9.0, 6.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism",2e,3,6.0,La,0.0,True
mp-1211473,KLa(WO4)2,2.495143096262775,0.0456661156666482,[8.0],3.0,3.0,3.0,Square antiprism,2g,1,8.0,La,0.0,True
mp-1211518,La2BeGa2O7,3.2563446844002777,-0.5575527894215904,[8.0],3.0,3.0,3.0,Square antiprism,4e,1,8.0,La,0.0,True
mp-1211549,La3SbO7,1.940899033810516,0.6759549131023226,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Pentagonal bipyramid","8d, 4c",2,8.0,La,0.0,True
mp-1211549,La3SbO7,1.940899033810516,0.6759549131023226,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Pentagonal bipyramid","8d, 4c",2,7.0,La,0.0,True
mp-1211567,La4AsBrO8,2.088945619547332,0.4832594854122553,[6.0],3.0,3.0,3.0,Trigonal prism,8k,1,6.0,La,0.0,True
mp-1211581,La2Ta3(SeO4)2,2.476275442989125,0.1071777207756763,[7.0],3.0,3.0,3.0,"Square-face monocapped antiprism, Tricapped triangular prism (three square-face caps)",4g,2,7.0,La,0.0,True
mp-1211597,La2CuIrO6,1.4808637679670589,1.209282312197196,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4e,1,8.0,La,0.0,True
mp-1211607,Li3La2(BO3)3,1.7296757830054788,0.8045658605511002,[9.0],3.0,3.0,3.0,Square-face capped square prism,4e,1,9.0,La,0.0,True
mp-1211629,La2Nb3(SO4)2,2.3810484816530613,0.1712824664610874,[7.0],3.0,3.0,3.0,"Square-face monocapped antiprism, Tricapped triangular prism (three square-face caps)",4g,2,7.0,La,0.0,True
mp-1211635,LaTi3(BiO4)3,2.103362357952784,0.5715814751197504,[11.0],3.0,3.0,3.0,Diminished icosahedron,2a,1,11.0,La,0.0,True
mp-1211641,KLa(SeO4)2,2.2427187985959045,0.343660555819448,[9.0],3.0,3.0,3.0,Square-face monocapped antiprism,4e,1,9.0,La,0.0,True
mp-1211668,LaNb8O14,3.6108387111762346,-0.439733722464503,[12.0],2.0,2.0,2.0,Cuboctahedron,2b,1,12.0,La,0.0,True
mp-1211710,La3Sb5O12,2.136485429409647,0.3853066423342795,[8.0],3.0,3.0,3.0,Cube,6d,1,8.0,La,0.0,True
mp-1211741,La3TaTi2O11,2.1145018862262552,0.4835520047019948,"[9.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Bicapped square prism (adjacent faces)","2b, 2a",2,9.0,La,0.0,True
mp-1211741,La3TaTi2O11,2.1145018862262552,0.4835520047019948,"[9.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Bicapped square prism (adjacent faces)","2b, 2a",2,7.0,La,0.0,True
mp-1211868,La2MgSnO6,1.324009046474772,1.4487014667520317,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4e,1,8.0,La,0.0,True
mp-1211901,KLaTiO4,1.0683207061177515,1.5663271223638635,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),4d,1,9.0,La,0.0,True
mp-1211910,LaAlGe2O7,2.229908677166886,0.3312639912842359,[9.0],3.0,3.0,3.0,Square-face monocapped antiprism,4e,1,9.0,La,0.0,True
mp-1211987,La4GeO8,1.984580843228024,0.6075384374124871,[7.0],3.0,3.0,3.0,"Face-capped octahedron, Square-face capped trigonal prism, Pentagonal bipyramid","8d, 4c",3,7.0,La,0.0,True
mp-1212336,La7BP2O17,2.1693626157846424,0.4102762557634801,"[8.0, 7.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Cube, Bicapped octahedron (cap faces with one atom in common)",4e,4,8.0,La,0.0,True
mp-1212336,La7BP2O17,2.1693626157846424,0.4102762557634801,"[8.0, 7.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Cube, Bicapped octahedron (cap faces with one atom in common)",4e,4,7.0,La,0.0,True
mp-1212487,La7V2BO17,2.232873993300786,0.355040793223039,"[8.0, 7.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Cube, Bicapped octahedron (cap faces with one atom in common)",4e,4,8.0,La,0.0,True
mp-1212487,La7V2BO17,2.232873993300786,0.355040793223039,"[8.0, 7.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Cube, Bicapped octahedron (cap faces with one atom in common)",4e,4,7.0,La,0.0,True
mp-1212602,LaCu(MoO4)2,2.53181948088402,0.0527223154213936,[9.0],3.0,3.0,3.0,Square-face monocapped antiprism,8c,1,9.0,La,0.0,True
mp-1212632,La7Cr2BO17,2.2285176121836763,0.3515020228782538,"[8.0, 7.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Cube, Bicapped octahedron (cap faces with one atom in common)",4e,4,8.0,La,0.0,True
mp-1212632,La7Cr2BO17,2.2285176121836763,0.3515020228782538,"[8.0, 7.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Cube, Bicapped octahedron (cap faces with one atom in common)",4e,4,7.0,La,0.0,True
mp-1212633,LaGaGe2O7,2.173276611060655,0.3916044680619481,[9.0],3.0,3.0,3.0,Square-face monocapped antiprism,4e,1,9.0,La,0.0,True
mp-1213137,CsK2LaV2O8,3.0113017720503654,-0.5576228005306636,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,2e,1,7.0,La,0.0,True
mp-1213151,CsLa(MoO4)2,2.8163425090541927,-0.2252085114505319,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,2e,1,8.0,La,0.0,True
mp-1213173,CsLa(WO4)2,2.776279650410612,-0.1778172154321617,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,2e,1,8.0,La,0.0,True
mp-1213716,Cs2LaNb2O7,1.46042944530993,0.7758274861172648,[11.0],2.0,2.0,2.0,Diminished icosahedron,2c,1,11.0,La,0.0,True
mp-1214521,Cs3La(MoO4)3,2.512662170567404,-0.0505632277558104,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,4c,1,7.0,La,0.0,True
mp-1214655,Ba2La2Ti2Cu2O11,2.1042202120390323,0.4462840164682261,"[8.0, 12.0]",3.0,3.0,3.0,"Cube, Cuboctahedron","1d, 1c",2,8.0,La,0.0,True
mp-1214655,Ba2La2Ti2Cu2O11,2.1042202120390323,0.4462840164682261,"[8.0, 12.0]",3.0,3.0,3.0,"Cube, Cuboctahedron","1d, 1c",2,12.0,La,0.0,True
mp-1214803,Ba2La3Ti2Nb2O15,2.456558181324352,0.1569931294260786,[9.0],2.5,2.0,3.0,Tridiminished icosahedron,"4d, 2a",1,9.0,La,1.0,False
mp-1214937,Ba2LaV3O11,0.1778616258288594,2.456546968253924,[8.0],3.0,3.0,3.0,Square antiprism,4e,1,8.0,La,0.0,True
mp-1215053,Ba4La(RuO4)3,2.349581317762397,-0.0106495112812241,[6.0],3.0,3.0,3.0,Octahedron,"1a, 2i",1,6.0,La,0.0,True
mp-1218139,SrLaVO4,0.5967514860440766,1.8655531888893893,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-1218142,SrLaScO4,0.028810084243039,2.4437988839506426,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-1218154,SrLaFeO4,0.6442874322320857,1.834969913263489,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-1218155,SrLaNiO4,1.0412808076277522,1.429651223771682,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-1218161,SrLaCoO4,0.9126277371582884,1.55393206538673,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-1218170,SrLaTlCuO5,2.68149401678376,-0.0636907790812234,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1b,1,9.0,La,0.0,True
mp-1218174,SrLaVO4,3.662161469012244,-0.8388510736813546,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),4c,1,9.0,La,0.0,True
mp-1218176,SrLaFeO4,4.032834459365816,-1.1758498707527614,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2c,1,9.0,La,0.0,True
mp-1218178,SrLaNiO4,3.988065621535197,-1.1900472934967548,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2c,1,9.0,La,0.0,True
mp-1218184,SrLaAlO4,1.5292703374664396,0.98289365788923,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-1218189,SrLaCrO4,0.7669594292120274,1.709603330930944,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),4a,1,9.0,La,0.0,True
mp-1218191,SrLaCoO4,3.853767578591403,-1.066287548757042,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2c,1,9.0,La,0.0,True
mp-1218197,SrLaGa3O7,2.23740619856478,0.3641607529038195,[8.0],3.0,3.0,3.0,Square antiprism,2d,1,8.0,La,0.0,True
mp-1218202,SrLaCuO4,0.880191381491844,1.582788805524312,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-1218203,SrLaMgTaO6,0.9057599150342156,1.7900738163119023,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,8.0,La,0.0,True
mp-1218204,SrLaZnRuO6,1.2314186068525237,1.404270910678593,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,8.0,La,0.0,True
mp-1218207,SrLaScO4,1.908823969573772,0.8568163379851736,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,2a,1,8.0,La,0.0,True
mp-1218208,SrLaMgRuO6,1.1039835655138897,1.5694322091878692,[8.0],3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),2a,1,8.0,La,0.0,True
mp-1218213,SrLaMnNbO6,0.9812375389507548,1.6699172767675323,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4a,1,8.0,La,0.0,True
mp-1218220,SrLaAl3O7,2.157816600662827,0.4336349380577665,[8.0],3.0,3.0,3.0,Square antiprism,2e,1,8.0,La,0.0,True
mp-1218221,SrLaInO4,1.7908493410607085,1.0329332114127954,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,La,0.0,True
mp-1218226,SrLaGaCuO5,1.8508385404477088,0.7917199838077925,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,2b,1,8.0,La,0.0,True
mp-1218229,SrLa4TiAl4O15,2.0197745912207923,0.4932579384563647,[12.0],3.0,3.0,3.0,Cuboctahedron,2i,1,12.0,La,0.0,True
mp-1218237,SrLa(FeO3)2,3.087790317345816e-05,1.7718617649393262,[9.0],2.0,2.0,2.0,Tridiminished icosahedron,1b,1,9.0,La,0.0,True
mp-1218238,SrLa2Al2O7,1.2602922904089726,1.2411285797937612,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2e,1,9.0,La,0.0,True
mp-1218241,SrLa3MgAlO8,1.7734801611786903,0.7770146597872619,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),"1a, 1b",1,9.0,La,0.0,True
mp-1218244,SrLa3(CuO4)2,2.419043845214968,0.1705971278051876,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),"1a, 1b",1,9.0,La,0.0,True
mp-1218245,SrLa2Sc2O7,0.1252946276342215,2.4105358242297426,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2e,1,9.0,La,0.0,True
mp-1218249,SrLa4Si3O13,2.107466643570639,0.5160871116866635,"[9.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (three square-face caps), Pentagonal bipyramid","6c, 2b",2,9.0,La,0.0,True
mp-1218249,SrLa4Si3O13,2.107466643570639,0.5160871116866635,"[9.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (three square-face caps), Pentagonal bipyramid","6c, 2b",2,7.0,La,0.0,True
mp-1218251,SrLa2(CoO3)3,2.100245637666384,0.4415038472162945,[12.0],3.0,3.0,3.0,Cuboctahedron,1a,1,12.0,La,0.0,True
mp-1218253,SrLa(RuO3)2,1.7095924170909296,0.6196993959165146,[8.0],2.0,2.0,2.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),2a,1,8.0,La,0.0,True
mp-1218254,SrLa3(NiO4)2,2.619380786293105,-0.0033442243572435,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),"1a, 1b",1,9.0,La,0.0,True
mp-1218258,SrLa3CoNiO8,2.526625319521723,0.0910714184508777,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),"1a, 1b",1,9.0,La,0.0,True
mp-1218265,SrLa3Cr4O12,2.4811359619169053,0.1219585246610095,[9.0],2.5,2.0,3.0,Tridiminished icosahedron,"1a, 1d, 1c",1,9.0,La,1.0,False
mp-1218269,SrLa3(Cu2O5)2,2.598576583803761,0.0723894408187737,[10.0],3.0,3.0,3.0,Bicapped square prism (adjacent faces),1b,1,10.0,La,0.0,True
mp-1218277,SrLa2BeO5,2.547259351426843,0.1504894739232854,"[8.0, 9.0]",3.0,3.0,3.0,"Tricapped triangular prism (three square-face caps), Dodecahedron with triangular faces - p2345 plane normalized",4a,2,8.0,La,0.0,True
mp-1218277,SrLa2BeO5,2.547259351426843,0.1504894739232854,"[8.0, 9.0]",3.0,3.0,3.0,"Tricapped triangular prism (three square-face caps), Dodecahedron with triangular faces - p2345 plane normalized",4a,2,9.0,La,0.0,True
mp-1218340,Sr3La(CoO4)2,1.8365400972830608,0.7107320792014066,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1b,1,9.0,La,0.0,True
mp-1218344,Sr3LaCuRuO8,1.8233055781637773,0.7671378783202798,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-1218437,Sr3LaZnRuO8,1.6864598509089124,0.9027640897128242,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1b,1,9.0,La,0.0,True
mp-1218441,Sr3LaMn2O8,2.79977847955953,-0.1534771527894483,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2b,1,9.0,La,0.0,True
mp-1218443,Sr3LaMnCrO8,1.830993102518186,0.7385376377068846,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2a,1,9.0,La,0.0,True
mp-1218450,Sr3La(NiO4)2,2.173053848818096,0.4118717551188932,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1b,1,9.0,La,0.0,True
mp-1218460,Sr4La2Mg(RuO6)2,4.4449747825854855,-1.5973397322012812,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2e,1,9.0,La,0.0,True
mp-1218501,Sr4LaMn5O13,2.190738089253685,0.3862631918979508,[10.0],3.0,3.0,3.0,Bicapped square prism (adjacent faces),1b,1,10.0,La,0.0,True
mp-1218509,SrCaLaSbO6,0.5844576715583758,2.139737598936047,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,8.0,La,0.0,True
mp-1218515,SrCa3La2(SbO6)2,0.881578464563581,1.786034732697805,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,1a,1,8.0,La,0.0,True
mp-1218518,Sr3LaNb3O12,2.296385739335183,0.3176545010234896,[9.0],3.0,3.0,3.0,Tridiminished icosahedron,1a,1,9.0,La,0.0,True
mp-1218562,Sr4LaTi5O15,2.517286397441441,0.174592033500627,[12.0],3.0,3.0,3.0,Cuboctahedron,1a,1,12.0,La,0.0,True
mp-1218604,Sr3La2Fe4CoO15,1.703740052279656,0.7412915412284902,[12.0],3.0,3.0,3.0,Cuboctahedron,2c,1,12.0,La,0.0,True
mp-1218623,Sr3La(CuO2)4,2.4073344080075474,0.2250966745774671,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2b,1,8.0,La,0.0,True
mp-1218627,Sr3LaCr2(MoO6)2,2.054194036704385,0.5190739937836805,[11.0],3.0,3.0,3.0,Diminished icosahedron,1b,1,11.0,La,0.0,True
mp-1218631,Sr3LaTa2(FeO6)2,2.0861422423870324,0.5328763511485267,[8.0],3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,8.0,La,0.0,True
mp-1218634,Sr4LaCrFe4O15,2.640884463431404,0.0569822388658231,[12.0],3.0,3.0,3.0,Cuboctahedron,1a,1,12.0,La,0.0,True
mp-1218657,Sr3LaMn2(WO6)2,2.5275312920062847,0.0935479044340801,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,1a,1,8.0,La,0.0,True
mp-1218676,Sr4LaFe2(CoO5)3,2.699712597921278,0.0081941885513899,[12.0],3.0,3.0,3.0,Cuboctahedron,1h,1,12.0,La,0.0,True
mp-1218687,Sr4La(CoO3)5,2.525854292437182,0.1212869127487372,[12.0],3.0,3.0,3.0,Cuboctahedron,1d,1,12.0,La,0.0,True
mp-1218706,Sr2La2FeCoO8,3.296085272155838,-0.6126858869366356,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),"1a, 1b",1,9.0,La,0.0,True
mp-1218724,Sr3LaV3O12,2.0101603945943167,0.6548626951560254,[8.0],3.0,3.0,3.0,Bicapped square prism (adjacent faces),1a,1,8.0,La,0.0,True
mp-1218729,Sr2La2Mg(RuO4)3,2.562666537214512,-0.080600798619689,[6.0],3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,6.0,La,0.0,True
mp-1218757,Sr2La2TlNi2O9,1.3616016702170568,1.1910580471382624,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2c,1,9.0,La,0.0,True
mp-1218758,Sr2LaGaO5,1.83988141745576,0.7399557637910338,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2h,1,8.0,La,0.0,True
mp-1218781,Sr2La2MgTi3O12,2.1233599879327807,0.5221709553707806,"[10.0, 6.0]",3.0,3.0,3.0,"Bicapped square prism (opposite faces), Square-face bicapped square antiprism",1a,2,10.0,La,0.0,True
mp-1218781,Sr2La2MgTi3O12,2.1233599879327807,0.5221709553707806,"[10.0, 6.0]",3.0,3.0,3.0,"Bicapped square prism (opposite faces), Square-face bicapped square antiprism",1a,2,6.0,La,0.0,True
mp-1218784,Sr2La3Fe4CoO15,2.221121501448287,0.377965897988277,[12.0],3.0,3.0,3.0,Cuboctahedron,1a,1,12.0,La,0.0,True
mp-1218789,Sr2La3Fe4CuO15,2.3549572658565805,0.3020692131387393,[12.0],3.0,3.0,3.0,Cuboctahedron,"2b, 4c",1,12.0,La,0.0,True
mp-1218796,Sr5La6Nb4O24,1.889182212614149,0.7071241368077932,"[8.0, 9.0]",3.0,3.0,3.0,"Square-face monocapped antiprism, Dodecahedron with triangular faces - p2345 plane normalized",4f,2,8.0,La,0.0,True
mp-1218796,Sr5La6Nb4O24,1.889182212614149,0.7071241368077932,"[8.0, 9.0]",3.0,3.0,3.0,"Square-face monocapped antiprism, Dodecahedron with triangular faces - p2345 plane normalized",4f,2,9.0,La,0.0,True
mp-1218805,Sr2LaGa11O20,0.7180075013043978,2.215397239809236,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,1a,1,7.0,La,0.0,True
mp-1218808,Sr2La(FeO3)3,2.348566510413165,0.2839908070977447,[12.0],3.0,3.0,3.0,Cuboctahedron,1b,1,12.0,La,0.0,True
