material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Tl_wyckoff,num_Tl_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-675953,Tl2SeO4,2.544874292068469,0.2097517764135267,"[4.0, 6.0]",1.0,1.0,1.0,Octahedron,2a,1,6.0,Tl,0.0,True,3.0,6.0,2.845464630660197,2.9627437622836377,2.910435063885984,0.040581739024171226,0.1172791316234405,54.11975231712517,21.70806417876395,21.53254838837815,94.49688283841026,6.0,1.0,2,Octahedron
mp-677378,TiNbTl(O2F)2,4.463666180845694,-1.3767664570689528,[3.0],1.0,1.0,1.0,Tricapped octahedron (all 3 cap faces are sharingone edge of a face),2a,1,3.0,Tl,0.0,True,4.0,3.0,2.8767031461204025,3.0962702055649327,2.950166510778103,0.10331145973618192,0.21956705944453025,72.08484624279005,38.92695271130791,17.161890913789318,102.7964322945671,3.0,1.0,1,Tricapped octahedron (all 3 cap faces are sharingone edge of a face)
mp-677378,TiNbTl(O2F)2,4.463666180845694,-1.3767664570689528,[3.0],1.0,1.0,1.0,Tricapped octahedron (all 3 cap faces are sharingone edge of a face),2a,1,3.0,Tl,0.0,True,5.0,3.0,2.876703146120403,3.096270205564932,2.9501665107781023,0.10331145973618151,0.21956705944452892,103.65781213430967,0.7297580480908087,102.7964322945671,104.5807812350263,3.0,1.0,2,Tricapped octahedron (all 3 cap faces are sharingone edge of a face)
mp-680122,TlB5O8,2.9435251751948805,0.0748173731741324,[10.0],1.0,1.0,1.0,Anticuboctahedron,8c,1,10.0,Tl,0.0,True,,,,,,,,,,,,,,0,Anticuboctahedron
mp-680433,Ba6Ca6Tl5Cu9O29,2.204788050533665,0.1732251103173044,[6.0],3.0,3.0,3.0,Octahedron,"2g, 2h, 1a",1,6.0,Tl,0.0,True,12.0,6.0,2.038523115860002,2.7515376761057984,2.521542617637199,0.32553377402145467,0.7130145602457962,60.00000034150944,53.75640398134439,8.537736462515939e-07,180.0,4.0,0.6666666666666666,1,Octahedron
mp-680433,Ba6Ca6Tl5Cu9O29,2.204788050533665,0.1732251103173044,[6.0],3.0,3.0,3.0,Octahedron,"2g, 2h, 1a",1,6.0,Tl,0.0,True,13.0,6.0,2.038523115859995,2.7515376761057984,2.521542617637197,0.325533774021457,0.7130145602458033,60.0,53.756404362518836,0.0,180.0,4.0,0.6666666666666666,2,Octahedron
mp-680433,Ba6Ca6Tl5Cu9O29,2.204788050533665,0.1732251103173044,[6.0],3.0,3.0,3.0,Octahedron,"2g, 2h, 1a",1,6.0,Tl,0.0,True,14.0,6.0,2.033822163449999,2.7515613233293443,2.520827710074563,0.3266395605291037,0.7177391598793452,60.0,53.75668374999628,0.0,180.0,4.0,0.6666666666666666,3,Octahedron
mp-680433,Ba6Ca6Tl5Cu9O29,2.204788050533665,0.1732251103173044,[6.0],3.0,3.0,3.0,Octahedron,"2g, 2h, 1a",1,6.0,Tl,0.0,True,15.0,6.0,2.10391389208,2.7438790740264962,2.530557346710997,0.30168247991843294,0.6399651819464962,48.0,44.8998886412873,0.0,90.0,0.0,0.0,4,Octahedron
mp-680433,Ba6Ca6Tl5Cu9O29,2.204788050533665,0.1732251103173044,[6.0],3.0,3.0,3.0,Octahedron,"2g, 2h, 1a",1,6.0,Tl,0.0,True,16.0,6.0,2.0338221634499973,2.7515613233293448,2.5208277100745633,0.3266395605291036,0.7177391598793474,60.0,53.75668374999628,0.0,180.0,4.0,0.6666666666666666,5,Octahedron
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,2.0,Tl,0.0,True,4.0,2.0,2.2762776348642926,2.276277634864294,2.276277634864293,7.021666937153402e-16,1.3322676295501878e-15,116.24297726848958,0.0,116.24297726848958,116.24297726848958,2.0,1.0,1,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,2.0,Tl,0.0,True,8.0,2.0,2.22774417976426,2.227744179764261,2.2277441797642608,7.021666937153402e-16,1.3322676295501878e-15,120.60810592058934,0.0,120.60810592058934,120.60810592058934,2.0,1.0,2,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,1.0,Tl,0.0,True,7.0,1.0,2.174906107102665,2.174906107102665,2.174906107102665,0.0,0.0,,,,,1.0,1.0,1,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,1.0,Tl,0.0,True,13.0,1.0,2.174906107102665,2.174906107102665,2.174906107102665,0.0,0.0,,,,,1.0,1.0,2,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,4.0,Tl,0.0,True,2.0,4.0,2.21421131961436,2.390070067535438,2.3259849689698657,0.0724154596504163,0.1758587479210778,96.04800203077245,19.281250885585,73.90452095441893,115.10073959198269,4.0,1.0,1,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,4.0,Tl,0.0,True,9.0,4.0,2.247333895342788,2.3257190126179736,2.2807898967796305,0.028755892289259257,0.07838511727518549,76.86657816572195,37.242718442708366,3.556997788122712,116.3679126850799,4.0,1.0,2,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,4.0,Tl,0.0,True,10.0,4.0,2.2473338953427886,2.3257190126179736,2.2807898967796305,0.028755892289259233,0.07838511727518505,76.8665781657219,37.24271844270844,3.5569977881225068,116.3679126850799,4.0,1.0,3,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,4.0,Tl,0.0,True,11.0,4.0,2.2195790747444573,2.7440875401361575,2.401381165006759,0.2025632620161479,0.5245084653917003,117.19586647100441,40.8482703677193,71.14049277707079,174.9295549694741,4.0,1.0,4,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,4.0,Tl,0.0,True,12.0,4.0,2.2195790747444573,2.7440875401361566,2.401381165006759,0.20256326201614747,0.5245084653916994,117.19586647100441,40.84827036771932,71.14049277707079,174.9295549694741,4.0,1.0,5,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,4.0,Tl,0.0,True,2.0,4.0,2.21421131961436,2.390070067535438,2.3259849689698657,0.0724154596504163,0.1758587479210778,96.04800203077245,19.281250885585,73.90452095441893,115.10073959198269,4.0,1.0,1,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,4.0,Tl,0.0,True,9.0,4.0,2.247333895342788,2.3257190126179736,2.2807898967796305,0.028755892289259257,0.07838511727518549,76.86657816572195,37.242718442708366,3.556997788122712,116.3679126850799,4.0,1.0,2,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,4.0,Tl,0.0,True,10.0,4.0,2.2473338953427886,2.3257190126179736,2.2807898967796305,0.028755892289259233,0.07838511727518505,76.8665781657219,37.24271844270844,3.5569977881225068,116.3679126850799,4.0,1.0,3,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,4.0,Tl,0.0,True,11.0,4.0,2.2195790747444573,2.7440875401361575,2.401381165006759,0.2025632620161479,0.5245084653917003,117.19586647100441,40.8482703677193,71.14049277707079,174.9295549694741,4.0,1.0,4,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,4.0,Tl,0.0,True,12.0,4.0,2.2195790747444573,2.7440875401361566,2.401381165006759,0.20256326201614747,0.5245084653916994,117.19586647100441,40.84827036771932,71.14049277707079,174.9295549694741,4.0,1.0,5,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,5.0,Tl,0.0,True,0.0,5.0,2.2006168834905626,2.4783982272795426,2.323554688165813,0.09312657012569073,0.27778134378898,64.45261882889633,32.87621392773142,9.279316659394112,116.6097239918244,5.0,1.0,1,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,5.0,Tl,0.0,True,1.0,5.0,2.289139110538193,2.359304952454325,2.3329113394356487,0.02735056981165439,0.07016584191613218,63.240231956098725,26.335413620990217,20.935704117255813,121.73468614932054,5.0,1.0,2,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,5.0,Tl,0.0,True,3.0,5.0,2.2006168834905644,2.4783982272795426,2.323554688165813,0.09312657012569023,0.27778134378897823,64.45261882889635,32.876213927731406,9.27931665939419,116.6097239918244,5.0,1.0,3,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,5.0,Tl,0.0,True,15.0,5.0,2.2891391105381937,2.359304952454325,2.3329113394356487,0.02735056981165384,0.07016584191613129,63.24023195609874,26.335413620990213,20.93570411725583,121.73468614932054,5.0,1.0,4,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,5.0,Tl,0.0,True,0.0,5.0,2.2006168834905626,2.4783982272795426,2.323554688165813,0.09312657012569073,0.27778134378898,64.45261882889633,32.87621392773142,9.279316659394112,116.6097239918244,5.0,1.0,1,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,5.0,Tl,0.0,True,1.0,5.0,2.289139110538193,2.359304952454325,2.3329113394356487,0.02735056981165439,0.07016584191613218,63.240231956098725,26.335413620990217,20.935704117255813,121.73468614932054,5.0,1.0,2,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,5.0,Tl,0.0,True,3.0,5.0,2.2006168834905644,2.4783982272795426,2.323554688165813,0.09312657012569023,0.27778134378897823,64.45261882889635,32.876213927731406,9.27931665939419,116.6097239918244,5.0,1.0,3,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,5.0,Tl,0.0,True,15.0,5.0,2.2891391105381937,2.359304952454325,2.3329113394356487,0.02735056981165384,0.07016584191613129,63.24023195609874,26.335413620990213,20.93570411725583,121.73468614932054,5.0,1.0,4,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,6.0,Tl,0.0,True,5.0,6.0,2.2402232586104995,2.537383692710868,2.3713853350948804,0.09674186334563241,0.2971604341003684,91.28823403422274,35.47734115767346,4.180823310596822,170.09781658742813,6.0,1.0,1,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,6.0,Tl,0.0,True,6.0,6.0,2.2402232586104995,2.537383692710868,2.37138533509488,0.09674186334563253,0.2971604341003684,91.28823403422274,35.47734115767346,4.180823310596822,170.09781658742813,6.0,1.0,2,"Cube, Square-face capped trigonal prism"
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism","2b, 1a",2,6.0,Tl,0.0,True,14.0,6.0,2.265028922353403,2.498401067652431,2.3823548493182543,0.10085148768708702,0.23337214529902806,70.7698700544378,31.032570977642823,15.197607751787395,118.36373495302733,6.0,1.0,3,"Cube, Square-face capped trigonal prism"
mp-6885,Ba2CaTl2(CuO4)2,1.8664371003106384,1.0522372233800363,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Tl,0.0,True,3.0,6.0,2.0286414432514146,2.757991401108875,2.523585604691276,0.33184302208681393,0.7293499578574605,60.00000022767297,84.8528135813966,0.0,180.0,4.0,0.6666666666666666,1,Octahedron
mp-6885,Ba2CaTl2(CuO4)2,1.8664371003106384,1.0522372233800363,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Tl,0.0,True,4.0,6.0,2.0286414432514093,2.7579914011088746,2.523585604691275,0.33184302208681554,0.7293499578574654,60.00000022767297,84.8528135813966,0.0,180.0,4.0,0.6666666666666666,2,Octahedron
mp-690560,TiTlWO5F,3.90440542995293,-0.2785769285597874,[8.0],1.0,1.0,1.0,Hendecahedron,2b,1,8.0,Tl,0.0,True,,,,,,,,,,,,,,0,Hendecahedron
mp-690711,TlP(HO2)2,1.896759349831952,0.608742511908476,[7.0],1.0,1.0,1.0,Square-face capped trigonal prism,4e,1,7.0,Tl,0.0,True,,,,,,,,,,,,,,0,Square-face capped trigonal prism
mp-690725,TlCuHSO5,0.7047093771774606,1.1867612242729737,[7.0],1.0,1.0,1.0,Square-face capped trigonal prism,2e,1,7.0,Tl,0.0,True,,,,,,,,,,,,,,0,Square-face capped trigonal prism
mp-696762,TlP2H5O8,1.895867194355651,0.7752577752496477,[4.0],1.0,1.0,1.0,Bicapped square prism (opposite faces),2a,1,4.0,Tl,0.0,True,0.0,4.0,2.9433946685243813,2.9988003824598817,2.971097525492131,0.027702856967749545,0.05540571393550042,38.86663810701649,19.932959668928337,8.54389110873613,63.802190344588055,4.0,1.0,1,Bicapped square prism (opposite faces)
mp-696762,TlP2H5O8,1.895867194355651,0.7752577752496477,[4.0],1.0,1.0,1.0,Bicapped square prism (opposite faces),2a,1,4.0,Tl,0.0,True,1.0,4.0,2.9433946685243826,2.99880038245988,2.971097525492131,0.027702856967748435,0.055405713935497314,24.770878452433262,9.215411081883047,8.790347062903887,36.790993843319065,4.0,1.0,2,Bicapped square prism (opposite faces)
mp-696931,TlCuHSeO5,1.308836220634856,0.8777654705334719,[7.0],1.0,1.0,1.0,Square-face capped trigonal prism,2e,1,7.0,Tl,0.0,True,,,,,,,,,,,,,,0,Square-face capped trigonal prism
mp-697267,TlP(HO2)2,1.875235599485017,0.6193023959438035,"[7.0, 8.0]",1.0,1.0,1.0,"Square antiprism, Square-face capped trigonal prism",4e,2,7.0,Tl,0.0,True,,,,,,,,,,,,,,0,"Square antiprism, Square-face capped trigonal prism"
mp-697267,TlP(HO2)2,1.875235599485017,0.6193023959438035,"[7.0, 8.0]",1.0,1.0,1.0,"Square antiprism, Square-face capped trigonal prism",4e,2,8.0,Tl,0.0,True,,,,,,,,,,,,,,0,"Square antiprism, Square-face capped trigonal prism"
mp-697313,Al24Tl10Cd7(SiO4)24,2.891448328659611,-0.2172398861851222,"[2.0, 3.0]",1.0,1.0,1.0,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid",1a,3,2.0,Tl,0.0,True,26.0,2.0,2.7631422326510524,2.7964190630312165,2.779780647841134,0.016638415190082023,0.033276830380164046,48.746446613754806,0.0,48.746446613754806,48.746446613754806,2.0,1.0,1,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid"
mp-697313,Al24Tl10Cd7(SiO4)24,2.891448328659611,-0.2172398861851222,"[2.0, 3.0]",1.0,1.0,1.0,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid",1a,3,2.0,Tl,0.0,True,28.0,2.0,2.643994110732976,2.8232846676710857,2.7336393892020308,0.0896452784690549,0.1792905569381098,109.68308123853357,0.0,109.68308123853357,109.68308123853357,2.0,1.0,2,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid"
mp-697313,Al24Tl10Cd7(SiO4)24,2.891448328659611,-0.2172398861851222,"[2.0, 3.0]",1.0,1.0,1.0,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid",1a,3,2.0,Tl,0.0,True,30.0,2.0,2.7450889361254975,2.7920199845477294,2.7685544603366132,0.023465524211115918,0.046931048422231836,107.83095407102388,0.0,107.83095407102388,107.83095407102388,2.0,1.0,3,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid"
mp-697313,Al24Tl10Cd7(SiO4)24,2.891448328659611,-0.2172398861851222,"[2.0, 3.0]",1.0,1.0,1.0,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid",1a,3,2.0,Tl,0.0,True,31.0,2.0,2.6418265512862495,2.8494200371310274,2.7456232942086385,0.10379674292238894,0.20759348584477788,50.87697150267498,0.0,50.87697150267498,50.87697150267498,2.0,1.0,4,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid"
mp-697313,Al24Tl10Cd7(SiO4)24,2.891448328659611,-0.2172398861851222,"[2.0, 3.0]",1.0,1.0,1.0,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid",1a,3,3.0,Tl,0.0,True,24.0,3.0,2.665495340372708,2.6956269224642693,2.684124160539349,0.013293195988510349,0.030131582091561082,72.72713227034096,24.609157303227224,37.95304968696152,91.33414082622384,3.0,1.0,1,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid"
mp-697313,Al24Tl10Cd7(SiO4)24,2.891448328659611,-0.2172398861851222,"[2.0, 3.0]",1.0,1.0,1.0,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid",1a,3,3.0,Tl,0.0,True,25.0,3.0,2.59205670972686,2.671766383550787,2.644626033238517,0.03717869043561196,0.07970967382392713,74.21180193467161,26.22956399700589,37.17411922866555,94.50337734456426,3.0,1.0,2,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid"
mp-697313,Al24Tl10Cd7(SiO4)24,2.891448328659611,-0.2172398861851222,"[2.0, 3.0]",1.0,1.0,1.0,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid",1a,3,3.0,Tl,0.0,True,27.0,3.0,2.625038322581453,2.6693363716570775,2.652242778661117,0.019446532719222087,0.0442980490756244,93.62181880675014,1.1908991709832861,91.93908580197228,94.5237532804312,3.0,1.0,3,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid"
mp-697313,Al24Tl10Cd7(SiO4)24,2.891448328659611,-0.2172398861851222,"[2.0, 3.0]",1.0,1.0,1.0,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid",1a,3,3.0,Tl,0.0,True,29.0,3.0,2.592508987427566,2.628808445141012,2.6163596764564185,0.016870398102893643,0.03629945771344589,107.09510734147887,23.275400964345096,87.21707111686972,139.75557329423586,3.0,1.0,4,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid"
mp-697313,Al24Tl10Cd7(SiO4)24,2.891448328659611,-0.2172398861851222,"[2.0, 3.0]",1.0,1.0,1.0,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid",1a,3,3.0,Tl,0.0,True,32.0,3.0,2.632920553084624,3.188046927607715,2.8957165128939253,0.22758959546028865,0.5551263745230912,101.93098350625598,10.155490672874011,92.88961946568001,116.11558235278898,3.0,1.0,5,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid"
mp-697313,Al24Tl10Cd7(SiO4)24,2.891448328659611,-0.2172398861851222,"[2.0, 3.0]",1.0,1.0,1.0,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid",1a,3,3.0,Tl,0.0,True,33.0,3.0,2.597095310707654,2.6297709225123933,2.6165024699061847,0.014028226085847162,0.0326756118047391,94.3748459997862,0.2415303312491097,94.0557781415761,94.63998356406954,3.0,1.0,6,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid"
mp-705059,TlNi4(PO4)3,3.0172083043244493,-0.0869986328471106,[6.0],1.0,1.0,1.0,Trigonal prism,2a,1,6.0,Tl,0.0,True,0.0,6.0,2.794306821994296,2.920947057920003,2.8528739775461935,0.05213577974142417,0.12664023592570706,18.996021968861815,7.247721592280479,3.4115209720419326,27.708795139658157,6.0,1.0,1,Trigonal prism
mp-705059,TlNi4(PO4)3,3.0172083043244493,-0.0869986328471106,[6.0],1.0,1.0,1.0,Trigonal prism,2a,1,6.0,Tl,0.0,True,1.0,6.0,2.794306821994297,2.9209470579200034,2.852873977546194,0.052135779741424415,0.1266402359257066,30.241504467269383,12.890712279525209,12.568902018389393,49.84532698985942,6.0,1.0,2,Trigonal prism
mp-706518,TlCrO4,2.24571026584898,0.4363792930764109,"[6.0, 7.0]",3.0,3.0,3.0,"Octahedron, Triangular cupola",4c,2,6.0,Tl,0.0,True,0.0,6.0,2.265290025472329,2.29115652615532,2.277775559663368,0.010936069019015244,0.025866500682991234,81.41478334222414,34.25577735258702,25.991977664839805,175.1975821717294,6.0,1.0,1,"Octahedron, Triangular cupola"
mp-706518,TlCrO4,2.24571026584898,0.4363792930764109,"[6.0, 7.0]",3.0,3.0,3.0,"Octahedron, Triangular cupola",4c,2,6.0,Tl,0.0,True,1.0,6.0,2.2652900254723267,2.2911565261553197,2.277775559663368,0.010936069019016614,0.02586650068299301,71.16082594718294,26.918045695387768,25.991977664839805,118.05213122959128,6.0,1.0,2,"Octahedron, Triangular cupola"
mp-706518,TlCrO4,2.24571026584898,0.4363792930764109,"[6.0, 7.0]",3.0,3.0,3.0,"Octahedron, Triangular cupola",4c,2,6.0,Tl,0.0,True,4.0,6.0,2.2652900254723263,2.291156526155318,2.2777755596633678,0.010936069019016342,0.025866500682991678,81.41478334222413,34.255777352586975,25.99197766483982,175.19758217172918,6.0,1.0,3,"Octahedron, Triangular cupola"
mp-706518,TlCrO4,2.24571026584898,0.4363792930764109,"[6.0, 7.0]",3.0,3.0,3.0,"Octahedron, Triangular cupola",4c,2,6.0,Tl,0.0,True,5.0,6.0,2.2652900254723267,2.291156526155318,2.2777755596633673,0.01093606901901594,0.025866500682991234,71.16082594718294,26.918045695387786,25.991977664839848,118.05213122959132,6.0,1.0,4,"Octahedron, Triangular cupola"
mp-706518,TlCrO4,2.24571026584898,0.4363792930764109,"[6.0, 7.0]",3.0,3.0,3.0,"Octahedron, Triangular cupola",4c,2,7.0,Tl,0.0,True,2.0,7.0,2.7119789450282714,3.021424723858188,2.9627180732617475,0.10374868670276138,0.30944577882991675,64.7518935775254,27.031572016332504,21.292909736202798,105.67511553017363,7.0,1.0,1,"Octahedron, Triangular cupola"
mp-706518,TlCrO4,2.24571026584898,0.4363792930764109,"[6.0, 7.0]",3.0,3.0,3.0,"Octahedron, Triangular cupola",4c,2,7.0,Tl,0.0,True,3.0,7.0,2.7119789450282723,3.021424723858185,2.9627180732617475,0.10374868670276072,0.30944577882991275,86.31208758966052,44.498864528701525,11.655952253652767,144.50283902649707,7.0,1.0,2,"Octahedron, Triangular cupola"
mp-706518,TlCrO4,2.24571026584898,0.4363792930764109,"[6.0, 7.0]",3.0,3.0,3.0,"Octahedron, Triangular cupola",4c,2,7.0,Tl,0.0,True,6.0,7.0,2.7119789450282723,3.021424723858185,2.9627180732617466,0.10374868670276059,0.30944577882991275,64.75189357752541,27.031572016332497,21.292909736202834,105.67511553017363,7.0,1.0,3,"Octahedron, Triangular cupola"
mp-706518,TlCrO4,2.24571026584898,0.4363792930764109,"[6.0, 7.0]",3.0,3.0,3.0,"Octahedron, Triangular cupola",4c,2,7.0,Tl,0.0,True,7.0,7.0,2.711978945028272,3.0214247238581864,2.962718073261747,0.103748686702761,0.30944577882991453,86.31208758966054,44.498864528701525,11.655952253652767,144.50283902649707,7.0,1.0,4,"Octahedron, Triangular cupola"
mp-731920,TlAsO4,1.893164511743691,0.8911652779307481,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Tl,0.0,True,0.0,6.0,2.1883974085032665,2.7012699250452545,2.3749554552001872,0.19964202282771204,0.5128725165419881,81.18830173983397,30.379948112037656,46.28060544957678,155.84352049233905,6.0,1.0,1,Octahedron
mp-731920,TlAsO4,1.893164511743691,0.8911652779307481,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Tl,0.0,True,1.0,6.0,2.188397408503268,2.7012699250452576,2.3749554552001877,0.19964202282771312,0.5128725165419898,55.68235859534078,27.878377720859056,10.855535027034753,120.88848751600048,6.0,1.0,2,Octahedron
mp-731920,TlAsO4,1.893164511743691,0.8911652779307481,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Tl,0.0,True,2.0,6.0,2.1883974085032687,2.7012699250452554,2.3749554552001872,0.19964202282771257,0.5128725165419867,81.18830173983396,30.379948112037642,46.28060544957679,155.843520492339,6.0,1.0,3,Octahedron
