material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Cu_wyckoff,num_Cu_chemenvs,CN,element,charge_range,is_single_charge
mp-1227647,BaSrYCu3PbO7,1.704624089852065,0.4057557627891194,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear",1a,2,5.0,Cu,1.0,False
mp-1227667,BaSrV4(CuO4)4,0.6693731788994093,1.4600386665962115,[6.0],2.0,2.0,2.0,Octahedron,8e,1,6.0,Cu,0.0,True
mp-1227763,BaSr2Y2Cu2PtO10,1.3104265839051965,0.900821191429048,[5.0],2.0,2.0,2.0,no_data,no_data,1,5.0,Cu,0.0,True
mp-1227765,BaSrErCu3O7,1.864679164773575,0.1478934149189122,"[4.0, 5.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,4.0,Cu,0.0,True
mp-1227765,BaSrErCu3O7,1.864679164773575,0.1478934149189122,"[4.0, 5.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,5.0,Cu,0.0,True
mp-1227765,BaSrErCu3O7,1.864679164773575,0.1478934149189122,"[4.0, 5.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,5.0,Cu,0.0,True
mp-1227781,CaGa2Cu3(RuO6)2,1.9228818907917904,0.006186592223972,[4.0],2.0,2.0,2.0,Square plane,"1d, 1c, 1b",1,4.0,Cu,0.0,True
mp-1227794,BaSrCa2Tl(CuO3)3,1.574457794890446,0.5568271732158606,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,4.0,Cu,0.0,True
mp-1227794,BaSrCa2Tl(CuO3)3,1.574457794890446,0.5568271732158606,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,5.0,Cu,0.0,True
mp-1227859,Ca3Cu2Ni(PO4)4,1.7828930161248746,0.2841526117409009,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane",2a,2,4.0,Cu,0.0,True
mp-1227859,Ca3Cu2Ni(PO4)4,1.7828930161248746,0.2841526117409009,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane",2a,2,5.0,Cu,0.0,True
mp-1228013,Co8Cu7(MoO4)12,2.1991751963894344,0.0032718587811239,[6.0],2.0,2.0,2.0,"Octahedron, Trigonal prism","1a, 1b",2,6.0,Cu,0.0,True
mp-1228071,BaMgV2CuO8,1.7906927688103311,0.3269233343364749,[6.0],2.0,2.0,2.0,Octahedron,4c,1,6.0,Cu,0.0,True
mp-1228084,Ba4Sc2Cu2O9,1.0644234959645862,1.903723869044983,[3.0],2.0,2.0,2.0,T-shaped,2h,1,3.0,Cu,0.0,True
mp-1228134,Ba4Sm(CuO3)3,1.757601181766524,0.1747098951930368,"[4.0, 4.0]",1.5,1.0,2.0,Square plane,"3c, 3d",1,4.0,Cu,1.0,False
mp-1228134,Ba4Sm(CuO3)3,1.757601181766524,0.1747098951930368,"[4.0, 4.0]",1.5,1.0,2.0,Square plane,"3c, 3d",1,4.0,Cu,1.0,False
mp-1228146,Ba4Tm2Cu6O13,1.6573010968656463,0.4965148753991816,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped","2h, 4m",2,3.0,Cu,0.0,True
mp-1228146,Ba4Tm2Cu6O13,1.6573010968656463,0.4965148753991816,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped","2h, 4m",2,5.0,Cu,0.0,True
mp-1228147,Ba4PrY(CuO2)8,1.8304746661049964,0.2056658305425752,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2m,2,4.0,Cu,0.0,True
mp-1228147,Ba4PrY(CuO2)8,1.8304746661049964,0.2056658305425752,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2m,2,4.0,Cu,0.0,True
mp-1228147,Ba4PrY(CuO2)8,1.8304746661049964,0.2056658305425752,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2m,2,5.0,Cu,0.0,True
mp-1228151,Ba4Y2Cu6O13,1.6611504715339642,0.4947496406497472,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped","2h, 4m",2,3.0,Cu,0.0,True
mp-1228151,Ba4Y2Cu6O13,1.6611504715339642,0.4947496406497472,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped","2h, 4m",2,5.0,Cu,0.0,True
mp-1228152,Ba4Y2Cu5PdO14,1.8511906756481653,0.2094877776793699,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2i, 1a",2,4.0,Cu,0.0,True
mp-1228152,Ba4Y2Cu5PdO14,1.8511906756481653,0.2094877776793699,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2i, 1a",2,5.0,Cu,0.0,True
mp-1228161,Ba6Ca3Cu6Hg3O19,1.8054559816203104,0.4557629940204551,"[5.0, 4.0]",2.5,2.0,3.0,Square plane,2i,1,5.0,Cu,1.0,False
mp-1228161,Ba6Ca3Cu6Hg3O19,1.8054559816203104,0.4557629940204551,"[5.0, 4.0]",2.5,2.0,3.0,Square plane,2i,1,4.0,Cu,1.0,False
mp-1228176,Ba4Pr2Cu6O13,1.6528373866154509,0.4900722582201067,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped","2h, 4m",2,3.0,Cu,0.0,True
mp-1228176,Ba4Pr2Cu6O13,1.6528373866154509,0.4900722582201067,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped","2h, 4m",2,5.0,Cu,0.0,True
mp-1228179,Ba4PrDy(Cu3O7)2,1.7165342903964127,0.3637747255231918,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,4.0,Cu,0.0,True
mp-1228179,Ba4PrDy(Cu3O7)2,1.7165342903964127,0.3637747255231918,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,5.0,Cu,0.0,True
mp-1228182,Ba4PrY(Cu3O7)2,1.7549093566779497,0.2986245610190198,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2e, 4p",2,4.0,Cu,0.0,True
mp-1228182,Ba4PrY(Cu3O7)2,1.7549093566779497,0.2986245610190198,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2e, 4p",2,5.0,Cu,0.0,True
mp-1228184,Ba4Nd2Cu6O13,1.6694940551842397,0.4763292308561891,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped","2h, 4m",2,3.0,Cu,0.0,True
mp-1228184,Ba4Nd2Cu6O13,1.6694940551842397,0.4763292308561891,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped","2h, 4m",2,5.0,Cu,0.0,True
mp-1228202,Ba4PrNd(Cu3O7)2,1.704695587836558,0.3792540342845329,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,4.0,Cu,0.0,True
mp-1228202,Ba4PrNd(Cu3O7)2,1.704695587836558,0.3792540342845329,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,5.0,Cu,0.0,True
mp-1228203,Ba4CaCu2CO9,1.819896600113164,0.0648233760605965,"[2.0, 4.0]",2.0,2.0,2.0,"Linear, Square plane","1a, 1b",2,2.0,Cu,0.0,True
mp-1228203,Ba4CaCu2CO9,1.819896600113164,0.0648233760605965,"[2.0, 4.0]",2.0,2.0,2.0,"Linear, Square plane","1a, 1b",2,4.0,Cu,0.0,True
mp-1228206,Ba4PrSm(Cu3O7)2,1.712760998051896,0.3768978752330391,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,4.0,Cu,0.0,True
mp-1228206,Ba4PrSm(Cu3O7)2,1.712760998051896,0.3768978752330391,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,5.0,Cu,0.0,True
mp-1228207,Ba6Pr2Y(CuO2)12,1.9683795418950536,0.0186008697014234,"[4.0, 5.0]",2.08,2.08,2.08,"Square pyramid, Square plane",2i,2,4.0,Cu,0.0,True
mp-1228207,Ba6Pr2Y(CuO2)12,1.9683795418950536,0.0186008697014234,"[4.0, 5.0]",2.08,2.08,2.08,"Square pyramid, Square plane",2i,2,5.0,Cu,0.0,True
mp-1228212,Ba3SrSm2(CuO2)6,1.245742673235088,1.008449096765432,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear",2b,2,2.0,Cu,1.0,False
mp-1228212,Ba3SrSm2(CuO2)6,1.245742673235088,1.008449096765432,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear",2b,2,5.0,Cu,1.0,False
mp-1228221,Ba4PrHo(Cu3O7)2,1.7236995677792784,0.3622280520751891,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,4.0,Cu,0.0,True
mp-1228221,Ba4PrHo(Cu3O7)2,1.7236995677792784,0.3622280520751891,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,5.0,Cu,0.0,True
mp-1228227,Ba4PrEr(Cu3O7)2,1.7453480794667104,0.3462519823385945,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,4.0,Cu,0.0,True
mp-1228227,Ba4PrEr(Cu3O7)2,1.7453480794667104,0.3462519823385945,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,5.0,Cu,0.0,True
mp-1228235,Ba4Dy2Cu6NiO15,1.7320505506795871,0.3148624651411928,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,4.0,Cu,0.0,True
mp-1228235,Ba4Dy2Cu6NiO15,1.7320505506795871,0.3148624651411928,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,4.0,Cu,0.0,True
mp-1228235,Ba4Dy2Cu6NiO15,1.7320505506795871,0.3148624651411928,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,5.0,Cu,0.0,True
mp-1228236,Ba4PrY(Cu3O7)2,2.049970091638572,-0.0520335102902181,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","4u, 2m",2,4.0,Cu,0.0,True
mp-1228236,Ba4PrY(Cu3O7)2,2.049970091638572,-0.0520335102902181,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","4u, 2m",2,5.0,Cu,0.0,True
mp-1228239,Ba4La2Cu6O13,1.6618044857183598,0.4825952828046353,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped","2h, 4m",2,3.0,Cu,0.0,True
mp-1228239,Ba4La2Cu6O13,1.6618044857183598,0.4825952828046353,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped","2h, 4m",2,5.0,Cu,0.0,True
mp-1228248,Ba4NdY(CuO2)8,1.912732265387256,0.094550982531468,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2q, 2s",2,4.0,Cu,0.0,True
mp-1228248,Ba4NdY(CuO2)8,1.912732265387256,0.094550982531468,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2q, 2s",2,4.0,Cu,0.0,True
mp-1228248,Ba4NdY(CuO2)8,1.912732265387256,0.094550982531468,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2q, 2s",2,5.0,Cu,0.0,True
mp-1228253,Ba4LaPr(Cu3O7)2,1.7012342051891003,0.387119076691135,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,4.0,Cu,0.0,True
mp-1228253,Ba4LaPr(Cu3O7)2,1.7012342051891003,0.387119076691135,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,5.0,Cu,0.0,True
mp-1228257,Ba2YCu3PbO7,1.6500463579584976,0.5184321260999175,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear",1a,2,2.0,Cu,1.0,False
mp-1228257,Ba2YCu3PbO7,1.6500463579584976,0.5184321260999175,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear",1a,2,5.0,Cu,1.0,False
mp-1228261,Ba4PrTm(Cu3O7)2,1.710798940543775,0.3774201551648358,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,4.0,Cu,0.0,True
mp-1228261,Ba4PrTm(Cu3O7)2,1.710798940543775,0.3774201551648358,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,5.0,Cu,0.0,True
mp-1228264,Ba4Y2Cu7O15,1.7705651699765486,0.2953417323960212,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2i, 1a",2,4.0,Cu,0.0,True
mp-1228264,Ba4Y2Cu7O15,1.7705651699765486,0.2953417323960212,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2i, 1a",2,4.0,Cu,0.0,True
mp-1228264,Ba4Y2Cu7O15,1.7705651699765486,0.2953417323960212,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2i, 1a",2,5.0,Cu,0.0,True
mp-1228275,Ba4Y2Cu6NiO15,1.8129253302843933,0.2179412726996892,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2a,2,4.0,Cu,0.0,True
mp-1228275,Ba4Y2Cu6NiO15,1.8129253302843933,0.2179412726996892,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2a,2,4.0,Cu,0.0,True
mp-1228275,Ba4Y2Cu6NiO15,1.8129253302843933,0.2179412726996892,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2a,2,5.0,Cu,0.0,True
mp-1228278,Ba6Y3Cu9O20,1.7570109780211545,0.3215578760633373,"[3.0, 5.0, 4.0]",2.333333333333333,2.0,3.0,"Square pyramid, T-shaped, Square plane","2i, 1a",3,3.0,Cu,1.0,False
mp-1228278,Ba6Y3Cu9O20,1.7570109780211545,0.3215578760633373,"[3.0, 5.0, 4.0]",2.333333333333333,2.0,3.0,"Square pyramid, T-shaped, Square plane","2i, 1a",3,5.0,Cu,1.0,False
mp-1228278,Ba6Y3Cu9O20,1.7570109780211545,0.3215578760633373,"[3.0, 5.0, 4.0]",2.333333333333333,2.0,3.0,"Square pyramid, T-shaped, Square plane","2i, 1a",3,4.0,Cu,1.0,False
mp-1228282,Ba4Nd8Cu3PtO20,1.9655440248636435,-0.0066342047198976,[4.0],1.33,1.33,1.33,Square plane,"2m, 1a",1,4.0,Cu,0.0,True
mp-1228286,Ba3SrNd2(Cu3O7)2,1.8623130879876029,0.1652058146445958,"[4.0, 4.0, 5.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,4.0,Cu,0.0,True
mp-1228286,Ba3SrNd2(Cu3O7)2,1.8623130879876029,0.1652058146445958,"[4.0, 4.0, 5.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,4.0,Cu,0.0,True
mp-1228286,Ba3SrNd2(Cu3O7)2,1.8623130879876029,0.1652058146445958,"[4.0, 4.0, 5.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,5.0,Cu,0.0,True
mp-1228286,Ba3SrNd2(Cu3O7)2,1.8623130879876029,0.1652058146445958,"[4.0, 4.0, 5.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",1a,2,5.0,Cu,0.0,True
mp-1228291,Ba4Y2Cu5PdO14,1.854396094179668,0.2166322672211299,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2q, 1a",2,4.0,Cu,0.0,True
mp-1228291,Ba4Y2Cu5PdO14,1.854396094179668,0.2166322672211299,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2q, 1a",2,5.0,Cu,0.0,True
mp-1228298,Ba3SrTl2Cu2HgO10,0.1174695261326291,2.1270562465685856,[5.0],2.0,2.0,2.0,Square pyramid,1a,1,5.0,Cu,0.0,True
mp-1228301,Ba4PrY(Cu3O7)2,1.6971671127640415,0.4022856541111587,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,4.0,Cu,0.0,True
mp-1228301,Ba4PrY(Cu3O7)2,1.6971671127640415,0.4022856541111587,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,5.0,Cu,0.0,True
mp-1228315,Ba4Y2Cu7O15,1.7741521775550848,0.2947209142192868,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2i, 1a",2,4.0,Cu,0.0,True
mp-1228315,Ba4Y2Cu7O15,1.7741521775550848,0.2947209142192868,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2i, 1a",2,4.0,Cu,0.0,True
mp-1228315,Ba4Y2Cu7O15,1.7741521775550848,0.2947209142192868,"[4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2i, 1a",2,5.0,Cu,0.0,True
mp-1228323,Ba8CaY3(CuO2)12,1.628406268313866,0.4465330344334852,"[2.0, 5.0]",1.75,1.75,1.75,"Square pyramid, Linear","2e, 4j, 2g",2,2.0,Cu,0.0,True
mp-1228323,Ba8CaY3(CuO2)12,1.628406268313866,0.4465330344334852,"[2.0, 5.0]",1.75,1.75,1.75,"Square pyramid, Linear","2e, 4j, 2g",2,5.0,Cu,0.0,True
mp-1228341,Ba4GdY(Cu3O7)2,1.7187095272774946,0.3678362889084335,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,4.0,Cu,0.0,True
mp-1228341,Ba4GdY(Cu3O7)2,1.7187095272774946,0.3678362889084335,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,5.0,Cu,0.0,True
mp-1228347,Ba6Nd2Y(CuO2)12,1.73911359904351,0.3634010227715282,"[4.0, 5.0]",2.25,2.25,2.25,"Square pyramid, Square plane",2m,2,4.0,Cu,0.0,True
mp-1228347,Ba6Nd2Y(CuO2)12,1.73911359904351,0.3634010227715282,"[4.0, 5.0]",2.25,2.25,2.25,"Square pyramid, Square plane",2m,2,5.0,Cu,0.0,True
mp-1228353,Ba3Nd3(Cu3O7)2,1.6890412785969349,0.388627125442593,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2b,2,4.0,Cu,0.0,True
mp-1228353,Ba3Nd3(Cu3O7)2,1.6890412785969349,0.388627125442593,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2b,2,5.0,Cu,0.0,True
mp-1228357,Ba4PrY(Cu3O7)2,1.70425217931454,0.3871134085705282,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2e,2,4.0,Cu,0.0,True
mp-1228357,Ba4PrY(Cu3O7)2,1.70425217931454,0.3871134085705282,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2e,2,5.0,Cu,0.0,True
mp-1228365,Ba3La3(Cu3O7)2,1.6873154006605229,0.3988160398551442,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2b,2,4.0,Cu,0.0,True
mp-1228365,Ba3La3(Cu3O7)2,1.6873154006605229,0.3988160398551442,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2b,2,5.0,Cu,0.0,True
mp-1228371,Ba8Ca4Cu8Hg4O25,1.9567886007719075,-0.0297888587483102,"[4.0, 4.0]",2.0,2.0,2.0,Square plane,4j,1,4.0,Cu,0.0,True
mp-1228371,Ba8Ca4Cu8Hg4O25,1.9567886007719075,-0.0297888587483102,"[4.0, 4.0]",2.0,2.0,2.0,Square plane,4j,1,4.0,Cu,0.0,True
mp-1228381,Ba3LaY2(Cu3O7)2,1.7267992235625431,0.3477041779953479,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2b,2,4.0,Cu,0.0,True
mp-1228381,Ba3LaY2(Cu3O7)2,1.7267992235625431,0.3477041779953479,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2b,2,5.0,Cu,0.0,True
mp-1228391,Ba3CaLa2Cu6O13,1.7267305015344008,0.3768741311587629,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped",2b,2,3.0,Cu,0.0,True
mp-1228391,Ba3CaLa2Cu6O13,1.7267305015344008,0.3768741311587629,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped",2b,2,5.0,Cu,0.0,True
mp-1228407,Ba4PrGd(Cu3O7)2,1.7094063674693174,0.3746799595055104,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,4.0,Cu,0.0,True
mp-1228407,Ba4PrGd(Cu3O7)2,1.7094063674693174,0.3746799595055104,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,5.0,Cu,0.0,True
mp-1228408,Ba3SrY8(CuO5)4,4.139850100214222,-2.2444061894793914,[5.0],2.0,2.0,2.0,Square pyramid,"1a, 1b",1,5.0,Cu,0.0,True
mp-1228413,Ba2La(CuO2)3,1.1552702811330893,1.112683200880157,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear","1a, 2g",2,2.0,Cu,1.0,False
mp-1228413,Ba2La(CuO2)3,1.1552702811330893,1.112683200880157,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear","1a, 2g",2,5.0,Cu,1.0,False
mp-1228425,Ba8Y4(Cu4O9)3,1.7277468838296837,0.3473322027184345,"[4.0, 3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped, Square plane","2e, 4j, 2g",3,4.0,Cu,0.0,True
mp-1228425,Ba8Y4(Cu4O9)3,1.7277468838296837,0.3473322027184345,"[4.0, 3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped, Square plane","2e, 4j, 2g",3,3.0,Cu,0.0,True
mp-1228425,Ba8Y4(Cu4O9)3,1.7277468838296837,0.3473322027184345,"[4.0, 3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped, Square plane","2e, 4j, 2g",3,5.0,Cu,0.0,True
mp-1228451,Ba4PrLu(Cu3O7)2,1.712392913340672,0.3780214726099226,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,4.0,Cu,0.0,True
mp-1228451,Ba4PrLu(Cu3O7)2,1.712392913340672,0.3780214726099226,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2q,2,5.0,Cu,0.0,True
mp-1228463,Ba3Sr5Tl5Cu3O19,1.6771398341345436,0.5279028978675314,"[6.0, 5.0]",2.5,2.0,3.0,Square pyramid,1a,1,6.0,Cu,1.0,False
mp-1228463,Ba3Sr5Tl5Cu3O19,1.6771398341345436,0.5279028978675314,"[6.0, 5.0]",2.5,2.0,3.0,Square pyramid,1a,1,5.0,Cu,1.0,False
mp-1228470,Ba3CaLa2(Cu3O7)2,1.6065787299064265,0.4725991142142622,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2c,2,4.0,Cu,0.0,True
mp-1228470,Ba3CaLa2(Cu3O7)2,1.6065787299064265,0.4725991142142622,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2c,2,5.0,Cu,0.0,True
mp-1228504,Ba2YCu3(PbO4)2,1.5365683769575509,0.665961228508603,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear","2n, 1c",2,2.0,Cu,1.0,False
mp-1228504,Ba2YCu3(PbO4)2,1.5365683769575509,0.665961228508603,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear","2n, 1c",2,5.0,Cu,1.0,False
mp-1228514,BaMg2V6(Cu4O13)2,1.6758858077561674,0.3938904586092472,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","1b, 1a, 2c",2,5.0,Cu,0.0,True
mp-1228514,BaMg2V6(Cu4O13)2,1.6758858077561674,0.3938904586092472,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","1b, 1a, 2c",2,6.0,Cu,0.0,True
mp-1228545,Ba2Sr2Y2Cu6O13,1.7034709543633897,0.3936961715448991,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped",2c,2,3.0,Cu,0.0,True
mp-1228545,Ba2Sr2Y2Cu6O13,1.7034709543633897,0.3936961715448991,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped",2c,2,5.0,Cu,0.0,True
mp-1228556,Al6Cu2B4O17,1.0447823765253237,1.0621303144402292,[5.0],2.0,2.0,2.0,Trigonal bipyramid,1a,1,5.0,Cu,0.0,True
mp-1228560,Ba6Nd2Y(CuO2)12,1.6502937434939118,0.5055238175863593,"[4.0, 5.0]",2.25,2.25,2.25,"Square pyramid, Square plane",2i,2,4.0,Cu,0.0,True
mp-1228560,Ba6Nd2Y(CuO2)12,1.6502937434939118,0.5055238175863593,"[4.0, 5.0]",2.25,2.25,2.25,"Square pyramid, Square plane",2i,2,5.0,Cu,0.0,True
mp-1228589,Ba2Ca3TlCu4O11,1.03807885906189,1.457239468080175,"[4.0, 5.0]",2.25,2.25,2.25,"Square pyramid, Square plane",2h,2,4.0,Cu,0.0,True
mp-1228589,Ba2Ca3TlCu4O11,1.03807885906189,1.457239468080175,"[4.0, 5.0]",2.25,2.25,2.25,"Square pyramid, Square plane",2h,2,5.0,Cu,0.0,True
mp-1228590,Ba3CaLa2Cu6O13,1.6578649508999548,0.4844639238993221,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped",2b,2,3.0,Cu,0.0,True
mp-1228590,Ba3CaLa2Cu6O13,1.6578649508999548,0.4844639238993221,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, T-shaped",2b,2,5.0,Cu,0.0,True
mp-1228601,Ba4PrEu(Cu3O7)2,1.713737022864762,0.3515248852465483,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2e, 4p",2,4.0,Cu,0.0,True
mp-1228601,Ba4PrEu(Cu3O7)2,1.713737022864762,0.3515248852465483,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2e, 4p",2,5.0,Cu,0.0,True
mp-1228619,Ba4Pr4Fe4Cu4O21,2.206366248554238,-0.1099676128369191,"[5.0, 5.0]",2.5,2.0,3.0,Square pyramid,2e,1,5.0,Cu,1.0,False
mp-1228619,Ba4Pr4Fe4Cu4O21,2.206366248554238,-0.1099676128369191,"[5.0, 5.0]",2.5,2.0,3.0,Square pyramid,2e,1,5.0,Cu,1.0,False
mp-1228620,Ba2Ca2Tl2Cu3O10,0.6897976720397672,1.652836270409134,"[4.0, 5.0]",2.0,2.0,2.0,Square plane,"2d, 1b",1,4.0,Cu,0.0,True
mp-1228620,Ba2Ca2Tl2Cu3O10,0.6897976720397672,1.652836270409134,"[4.0, 5.0]",2.0,2.0,2.0,Square plane,"2d, 1b",1,5.0,Cu,0.0,True
mp-1228680,Ba6Pr2Y(CuO2)12,1.9717028646436523,0.031055693387673,"[4.0, 5.0]",2.08,2.08,2.08,"Square pyramid, Square plane",2i,2,4.0,Cu,0.0,True
mp-1228680,Ba6Pr2Y(CuO2)12,1.9717028646436523,0.031055693387673,"[4.0, 5.0]",2.08,2.08,2.08,"Square pyramid, Square plane",2i,2,5.0,Cu,0.0,True
