material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Cu_wyckoff,num_Cu_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1045605,YCu7O12,1.8045919192789763,0.1941110793144051,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Square plane","4c, 3b",2,6.0,Cu,0.0,True,1.0,6.0,1.938960031768473,1.9391078090849512,1.9390518343826126,6.543323958755378e-05,0.0001477773164781926,56.64199117973371,28.957370678141267,17.12669845056093,106.24313482315524,6.0,1.0,1,"Octahedron, Square plane"
mp-1045605,YCu7O12,1.8045919192789763,0.1941110793144051,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Square plane","4c, 3b",2,6.0,Cu,0.0,True,2.0,6.0,1.9389600320558682,1.9391063115605025,1.9390496246551276,6.40911428438117e-05,0.00014627950463430572,107.99999994308176,36.00896952863687,89.09738574067158,180.0,6.0,1.0,2,"Octahedron, Square plane"
mp-1045605,YCu7O12,1.8045919192789763,0.1941110793144051,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Square plane","4c, 3b",2,6.0,Cu,0.0,True,3.0,6.0,1.9393327002477163,1.9393327008536352,1.9393327005478607,2.4739733416290357e-10,6.059188706331042e-10,56.64148181998938,28.957043287602303,17.128284956265215,106.24315525612668,6.0,1.0,3,"Octahedron, Square plane"
mp-1045605,YCu7O12,1.8045919192789763,0.1941110793144051,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Square plane","4c, 3b",2,6.0,Cu,0.0,True,4.0,6.0,1.9389600315167408,1.9391077721907657,1.9390501013329071,6.451922744352317e-05,0.00014774067402489877,56.640730197893426,28.955932147828193,17.127648486223134,106.2396668235617,6.0,1.0,4,"Octahedron, Square plane"
mp-1045680,CaCu(PO3)4,2.578859809788574,-0.4063821465191085,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Cu,0.0,True,2.0,6.0,2.0574368083459746,2.2345079777834407,2.1246818716879132,0.07830882735671182,0.17707116943746604,58.723991392440254,26.186966158234497,23.99178276428397,94.60098163229014,6.0,1.0,1,Octahedron
mp-1045680,CaCu(PO3)4,2.578859809788574,-0.4063821465191085,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Cu,0.0,True,3.0,6.0,2.057436808345975,2.2345079777834402,2.1246818716879137,0.07830882735671221,0.17707116943746515,39.323920728475045,14.112876652484038,13.89457188708129,59.459582798323744,6.0,1.0,2,Octahedron
mp-1045729,MgCu(PO3)4,1.7922677446811983,0.28020750549553,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Cu,0.0,True,2.0,6.0,2.0297185440655747,2.156551088559809,2.1054316001031235,0.054621462573401676,0.12683254449423442,61.26462972614175,26.48414314645337,24.34828750709958,99.66050851184191,6.0,1.0,1,Octahedron
mp-1045729,MgCu(PO3)4,1.7922677446811983,0.28020750549553,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Cu,0.0,True,3.0,6.0,2.029718544065575,2.1565510885598105,2.1054316001031235,0.054621462573401856,0.1268325444942353,40.0086586218242,14.434029689930641,14.348154451101713,59.24490737100297,6.0,1.0,2,Octahedron
mp-1046153,SrMgCu(PO4)2,1.007625840500457,1.0605080174041324,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Cu,0.0,True,,,,,,,,,,,,,,0,Octahedron
mp-1046155,SrZnCu(PO4)2,1.699409517493772,0.4290116811894866,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Cu,0.0,True,4.0,6.0,1.9504117757255583,2.454403730715701,2.144472550553512,0.20770239920690764,0.5039919549901426,85.95379925245992,37.42874007238761,29.927965330550027,174.21467890777964,6.0,1.0,1,Octahedron
mp-1046155,SrZnCu(PO4)2,1.699409517493772,0.4290116811894866,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Cu,0.0,True,5.0,6.0,1.9504117757255581,2.454403730715701,2.144472550553512,0.20770239920690794,0.5039919549901428,85.9537992524599,37.428740072387605,29.927965330550027,174.2146789077796,6.0,1.0,2,Octahedron
mp-1046249,SrCaCu(PO4)2,0.8653857520446391,1.24685329220783,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Cu,0.0,True,4.0,6.0,1.932271888946779,2.6468983201922547,2.1935235664704327,0.28110554962265905,0.7146264312454758,85.87790187313996,36.74187758666427,32.827245334828454,168.6859783875415,6.0,1.0,1,Octahedron
mp-1046249,SrCaCu(PO4)2,0.8653857520446391,1.24685329220783,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Cu,0.0,True,5.0,6.0,1.93227188894678,2.6468983201922534,2.1935235664704327,0.28110554962265905,0.7146264312454733,85.87790187313995,36.74187758666429,32.82724533482846,168.68597838754155,6.0,1.0,2,Octahedron
mp-1047107,CaCu3(P2O7)2,1.0852220682894618,0.9585875870515356,[6.0],2.0,2.0,2.0,Octahedron,"2a, 4e",1,6.0,Cu,0.0,True,6.0,6.0,2.0651346680671665,2.256755843970555,2.1323229131825734,0.08808096386076938,0.19162117590338834,32.73924301103294,13.85063665526822,7.052027719150813,60.02802610961845,6.0,1.0,1,Octahedron
mp-1047107,CaCu3(P2O7)2,1.0852220682894618,0.9585875870515356,[6.0],2.0,2.0,2.0,Octahedron,"2a, 4e",1,6.0,Cu,0.0,True,7.0,6.0,2.0651346680671665,2.256755843970555,2.1323229131825734,0.08808096386076907,0.19162117590338834,60.3355010436866,32.95110788976222,18.395646103249952,114.89328421725976,6.0,1.0,2,Octahedron
mp-1047601,Zn(CuO2)2,1.3751514761092944,0.9885299797335092,[6.0],2.0,2.0,2.0,Square pyramid,8e,1,6.0,Cu,0.0,True,4.0,6.0,1.8438904473462256,2.714732714465816,2.116667916732839,0.3583384311517009,0.8708422671195903,72.35402178258595,42.69106281575677,0.0,174.58411466052132,6.0,1.0,1,Square pyramid
mp-1047601,Zn(CuO2)2,1.3751514761092944,0.9885299797335092,[6.0],2.0,2.0,2.0,Square pyramid,8e,1,6.0,Cu,0.0,True,5.0,6.0,1.8438904473462245,2.7147327144658178,2.11666791673284,0.35833843115170094,0.8708422671195932,76.76513582101956,35.08504522944352,0.0,106.81841697126832,6.0,1.0,2,Square pyramid
mp-1047601,Zn(CuO2)2,1.3751514761092944,0.9885299797335092,[6.0],2.0,2.0,2.0,Square pyramid,8e,1,6.0,Cu,0.0,True,6.0,6.0,1.843890447346224,2.7147327144658164,2.116667916732839,0.35833843115170066,0.8708422671195923,62.742787315937235,32.940344556992045,0.0,106.8184169712683,6.0,1.0,3,Square pyramid
mp-1047601,Zn(CuO2)2,1.3751514761092944,0.9885299797335092,[6.0],2.0,2.0,2.0,Square pyramid,8e,1,6.0,Cu,0.0,True,7.0,6.0,1.8438904473462248,2.7147327144658173,2.11666791673284,0.3583384311517007,0.8708422671195926,84.79437021811792,39.546896085508294,0.0,174.58411466052132,6.0,1.0,4,Square pyramid
mp-1047601,Zn(CuO2)2,1.3751514761092944,0.9885299797335092,[6.0],2.0,2.0,2.0,Square pyramid,8e,1,6.0,Cu,0.0,True,8.0,6.0,1.8438904473462239,2.7147327144658164,2.116667916732839,0.3583384311517007,0.8708422671195926,72.35402178258595,42.691062815756766,0.0,174.58411466052132,6.0,1.0,5,Square pyramid
mp-1047601,Zn(CuO2)2,1.3751514761092944,0.9885299797335092,[6.0],2.0,2.0,2.0,Square pyramid,8e,1,6.0,Cu,0.0,True,9.0,6.0,1.843890447346226,2.714732714465816,2.1166679167328395,0.3583384311517006,0.8708422671195899,48.595271914253836,32.04771470522383,0.0,92.29298268159471,6.0,1.0,6,Square pyramid
mp-1047601,Zn(CuO2)2,1.3751514761092944,0.9885299797335092,[6.0],2.0,2.0,2.0,Square pyramid,8e,1,6.0,Cu,0.0,True,10.0,6.0,1.843890447346228,2.7147327144658155,2.11666791673284,0.3583384311517006,0.8708422671195875,51.29221963991485,34.362975722113404,0.0,100.34454290225035,6.0,1.0,7,Square pyramid
mp-1047601,Zn(CuO2)2,1.3751514761092944,0.9885299797335092,[6.0],2.0,2.0,2.0,Square pyramid,8e,1,6.0,Cu,0.0,True,11.0,6.0,1.8438904473462272,2.714732714465816,2.1166679167328395,0.3583384311517008,0.8708422671195888,84.79437021811792,39.5468960855083,0.0,174.5841146605214,6.0,1.0,8,Square pyramid
mp-1096779,Ba4Ce(CuO3)3,3.8869553294158727,-2.7580347106589547,[4.0],2.0,2.0,2.0,Square plane,6b,1,4.0,Cu,0.0,True,10.0,4.0,1.8903570090209998,2.0575717500000006,1.9739643795105,0.08360737048949984,0.1672147409790008,90.0,51.96152422706632,0.0,180.0,4.0,1.0,1,Square plane
mp-1096779,Ba4Ce(CuO3)3,3.8869553294158727,-2.7580347106589547,[4.0],2.0,2.0,2.0,Square plane,6b,1,4.0,Cu,0.0,True,11.0,4.0,1.890357009020999,2.057571750000001,1.9739643795105,0.0836073704895004,0.16721474097900213,90.0,51.96152422706632,0.0,180.0,4.0,1.0,2,Square plane
mp-1096779,Ba4Ce(CuO3)3,3.8869553294158727,-2.7580347106589547,[4.0],2.0,2.0,2.0,Square plane,6b,1,4.0,Cu,0.0,True,12.0,4.0,1.890357009020999,2.0575717500000015,1.9739643795105,0.08360737048950062,0.16721474097900257,90.0,51.96152422706632,0.0,180.0,4.0,1.0,3,Square plane
mp-1096779,Ba4Ce(CuO3)3,3.8869553294158727,-2.7580347106589547,[4.0],2.0,2.0,2.0,Square plane,6b,1,4.0,Cu,0.0,True,13.0,4.0,1.890357009020999,2.057571750000001,1.9739643795105,0.0836073704895004,0.16721474097900213,90.0,51.96152422706632,0.0,180.0,4.0,1.0,4,Square plane
mp-1096779,Ba4Ce(CuO3)3,3.8869553294158727,-2.7580347106589547,[4.0],2.0,2.0,2.0,Square plane,6b,1,4.0,Cu,0.0,True,14.0,4.0,1.890357009021,2.0575717500000006,1.9739643795105004,0.08360737048949968,0.16721474097900058,90.0,51.96152422706632,0.0,180.0,4.0,1.0,5,Square plane
mp-1096779,Ba4Ce(CuO3)3,3.8869553294158727,-2.7580347106589547,[4.0],2.0,2.0,2.0,Square plane,6b,1,4.0,Cu,0.0,True,15.0,4.0,1.8903570090209998,2.0575717499999997,1.9739643795105,0.08360737048949968,0.1672147409789999,90.0,51.96152422706632,0.0,180.0,4.0,1.0,6,Square plane
mp-1099761,Sr2Cu2O5,1.7443653552840743,0.2468084156713092,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Tetrahedron","2a, 2b",2,4.0,Cu,0.0,True,6.0,4.0,1.8518237214135114,1.9394352442010159,1.8739650916141732,0.037801121807323285,0.0876115227875045,23.921195281033317,7.930178281720856,9.605536976914202,35.16645866896068,4.0,1.0,1,"Octahedron, Tetrahedron"
mp-1099761,Sr2Cu2O5,1.7443653552840743,0.2468084156713092,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Tetrahedron","2a, 2b",2,4.0,Cu,0.0,True,7.0,4.0,1.851830315660375,1.9394352440279008,1.87396457711184,0.03780142258286868,0.08760492836752576,20.31368182099475,7.849734417535164,10.155987810682104,33.93838735341544,4.0,1.0,2,"Octahedron, Tetrahedron"
mp-1099761,Sr2Cu2O5,1.7443653552840743,0.2468084156713092,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Tetrahedron","2a, 2b",2,6.0,Cu,0.0,True,4.0,6.0,1.9516671574266786,2.208699827685063,2.039133003573476,0.11991913991762382,0.2570326702583843,43.363800124396946,18.99941183601393,2.86086962844038,66.9828306614208,6.0,1.0,1,"Octahedron, Tetrahedron"
mp-1099761,Sr2Cu2O5,1.7443653552840743,0.2468084156713092,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Tetrahedron","2a, 2b",2,6.0,Cu,0.0,True,5.0,6.0,1.9516677475768704,2.208708013529989,2.0391356461782917,0.11992287154089679,0.25704026595311835,79.0905512406191,38.43246225877411,10.166949061405122,178.84573460389646,6.0,1.0,2,"Octahedron, Tetrahedron"
mp-1100802,Zr8MnCu2(PO4)12,2.1711288941028384,-0.3448103864789135,[2.0],1.0,1.0,1.0,Linear,2i,1,2.0,Cu,0.0,True,,,,,,,,,,,,,,0,Linear
mp-1100940,VCu6AgMo5O24,1.952094615601448,0.145188875178268,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid, Square pyramid",1a,3,5.0,Cu,0.0,True,2.0,5.0,1.8997430418015877,2.346966292349106,2.0462357964063513,0.15771353255392404,0.4472232505475182,91.34020648658085,32.56705820135728,14.434452334850125,156.09476993970677,5.0,1.0,1,"Octahedron, Trigonal bipyramid, Square pyramid"
mp-1100940,VCu6AgMo5O24,1.952094615601448,0.145188875178268,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid, Square pyramid",1a,3,6.0,Cu,0.0,True,1.0,6.0,1.9111822434743406,2.7240589230530654,2.1481252994366926,0.2852635457110834,0.8128766795787248,61.04283260575404,22.81555632325994,29.962864819201222,97.33103026411183,6.0,1.0,1,"Octahedron, Trigonal bipyramid, Square pyramid"
mp-1100940,VCu6AgMo5O24,1.952094615601448,0.145188875178268,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid, Square pyramid",1a,3,6.0,Cu,0.0,True,3.0,6.0,1.9369978689394345,2.5060084782521805,2.1285699960243836,0.21385289756016865,0.569010609312746,59.51312661758798,29.844648736370033,18.48942062547367,102.08481094695283,6.0,1.0,2,"Octahedron, Trigonal bipyramid, Square pyramid"
mp-1100940,VCu6AgMo5O24,1.952094615601448,0.145188875178268,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid, Square pyramid",1a,3,6.0,Cu,0.0,True,4.0,6.0,1.9120983911587588,2.517832356539279,2.1347458183212673,0.22075909850999323,0.60573396538052,58.8672088918903,29.95154030675797,18.31339106718502,101.93853549250917,6.0,1.0,3,"Octahedron, Trigonal bipyramid, Square pyramid"
mp-1100940,VCu6AgMo5O24,1.952094615601448,0.145188875178268,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid, Square pyramid",1a,3,6.0,Cu,0.0,True,5.0,6.0,1.9037035326346092,3.116207364390639,2.2256404325655916,0.42865799101065877,1.21250383175603,94.93302394152039,34.542282152472495,14.126150972579703,174.89424347922449,6.0,1.0,4,"Octahedron, Trigonal bipyramid, Square pyramid"
mp-1100940,VCu6AgMo5O24,1.952094615601448,0.145188875178268,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid, Square pyramid",1a,3,6.0,Cu,0.0,True,6.0,6.0,1.9162183316734789,2.565475430711023,2.120546866737254,0.24271481920931268,0.6492570990375441,59.3805212081517,22.581844137991602,26.51975432905695,91.94788445956783,6.0,1.0,5,"Octahedron, Trigonal bipyramid, Square pyramid"
mp-1101238,V4FeCuO12,1.8136684688319504,0.179255027408659,[6.0],1.0,1.0,1.0,Octahedron,2b,1,6.0,Cu,0.0,True,10.0,6.0,2.0138336836021162,2.3459803994013684,2.182076243279295,0.1325702676195248,0.33214671579925215,67.92181278973153,33.86623414989223,10.589260262837309,102.42698309616483,6.0,1.0,1,Octahedron
mp-1101238,V4FeCuO12,1.8136684688319504,0.179255027408659,[6.0],1.0,1.0,1.0,Octahedron,2b,1,6.0,Cu,0.0,True,11.0,6.0,2.0138833827202642,2.339391806879058,2.1821570207897456,0.13292180734007533,0.32550842415879355,67.21057061698086,39.384391714303646,10.692121222712695,102.46000027745715,6.0,1.0,2,Octahedron
mp-1101275,TiCu3(PO4)4,1.8222797211539727,0.1631598227993934,"[4.0, 4.0]",2.5,2.0,3.0,See-saw,"1a, 1b",1,4.0,Cu,1.0,False,,,,,,,,,,,,,,0,See-saw
mp-1101275,TiCu3(PO4)4,1.8222797211539727,0.1631598227993934,"[4.0, 4.0]",2.5,2.0,3.0,See-saw,"1a, 1b",1,4.0,Cu,1.0,False,,,,,,,,,,,,,,0,See-saw
mp-1101389,Ti3MnCu2(PO4)6,2.1469198884478136,0.0764583171394631,"[6.0, 6.0]",1.5,1.0,2.0,Octahedron,1a,1,6.0,Cu,1.0,False,4.0,6.0,2.2285528128922767,2.2292849464652624,2.228918841812179,0.00036594965431952485,0.0007321335729857381,30.887979350306843,9.010410829639701,20.978870760525393,41.22855223786301,6.0,1.0,1,Octahedron
mp-1101389,Ti3MnCu2(PO4)6,2.1469198884478136,0.0764583171394631,"[6.0, 6.0]",1.5,1.0,2.0,Octahedron,1a,1,6.0,Cu,1.0,False,5.0,6.0,2.2653557338500367,2.3078856972181647,2.2866206807548797,0.02126486567242396,0.042529963368127977,107.65396498848669,39.538278289643515,69.12201179807772,178.26427391221048,6.0,1.0,2,Octahedron
mp-1101389,Ti3MnCu2(PO4)6,2.1469198884478136,0.0764583171394631,"[6.0, 6.0]",1.5,1.0,2.0,Octahedron,1a,1,6.0,Cu,1.0,False,4.0,6.0,2.2285528128922767,2.2292849464652624,2.228918841812179,0.00036594965431952485,0.0007321335729857381,30.887979350306843,9.010410829639701,20.978870760525393,41.22855223786301,6.0,1.0,1,Octahedron
mp-1101389,Ti3MnCu2(PO4)6,2.1469198884478136,0.0764583171394631,"[6.0, 6.0]",1.5,1.0,2.0,Octahedron,1a,1,6.0,Cu,1.0,False,5.0,6.0,2.2653557338500367,2.3078856972181647,2.2866206807548797,0.02126486567242396,0.042529963368127977,107.65396498848669,39.538278289643515,69.12201179807772,178.26427391221048,6.0,1.0,2,Octahedron
mp-1101698,NaCu2O3,2.031530095860965,-0.1767002046485496,[4.0],2.0,2.0,2.0,Square plane,4e,1,4.0,Cu,0.0,True,2.0,4.0,1.846030022990903,1.9258907828233995,1.8979383661563747,0.032684565236919635,0.07986075983249652,79.18433150108561,35.59994536937049,8.537736462515939e-07,99.44026390215502,4.0,1.0,1,Square plane
mp-1101698,NaCu2O3,2.031530095860965,-0.1767002046485496,[4.0],2.0,2.0,2.0,Square plane,4e,1,4.0,Cu,0.0,True,3.0,4.0,1.8460300229909026,1.9258907828233995,1.8979383661563745,0.03268456523691981,0.07986075983249696,79.18433135879,35.5999456858761,0.0,99.44026390215504,4.0,1.0,2,Square plane
mp-1101698,NaCu2O3,2.031530095860965,-0.1767002046485496,[4.0],2.0,2.0,2.0,Square plane,4e,1,4.0,Cu,0.0,True,4.0,4.0,1.846030022990903,1.9258907828233995,1.897938366156375,0.03268456523691968,0.07986075983249652,68.51551537395746,33.295956319330905,0.0,93.64852431915962,4.0,1.0,3,Square plane
mp-1101698,NaCu2O3,2.031530095860965,-0.1767002046485496,[4.0],2.0,2.0,2.0,Square plane,4e,1,4.0,Cu,0.0,True,5.0,4.0,1.8460300229909032,1.9258907828233995,1.897938366156375,0.0326845652369196,0.0798607598324963,79.18433150108561,35.59994536937049,8.537736462515939e-07,99.44026390215502,4.0,1.0,4,Square plane
mp-1103557,MgVCuO4,1.1388140209251587,1.3556987655866992,[4.0],2.0,2.0,2.0,Tetrahedron,2c,1,4.0,Cu,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-1104157,Cu2Ag(SeO5)2,1.779372873515446,0.1896446446717709,[6.0],2.5,2.5,2.5,Octahedron,2e,1,6.0,Cu,0.0,True,0.0,6.0,1.8064983774438523,2.3864080748573424,2.04357801331343,0.24827562464094674,0.5799096974134901,37.26202982593474,14.282946311338353,11.26303162497632,62.628219194517115,6.0,1.0,1,Octahedron
mp-1104157,Cu2Ag(SeO5)2,1.779372873515446,0.1896446446717709,[6.0],2.5,2.5,2.5,Octahedron,2e,1,6.0,Cu,0.0,True,1.0,6.0,1.8064983774438526,2.3864080748573424,2.04357801331343,0.24827562464094674,0.5799096974134899,37.26202982593474,14.282946311338348,11.26303162497632,62.628219194517115,6.0,1.0,2,Octahedron
mp-1105463,Cu5(AsO5)2,1.437242772164807,0.6719826910686679,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid, Square plane","2i, 1b",3,5.0,Cu,0.0,True,3.0,5.0,1.8844097078824003,2.1888062928400656,2.0171589357832347,0.10380953996271752,0.3043965849576653,71.10074617640139,28.61590969258928,24.91436101028498,109.55054873160822,5.0,1.0,1,"Trigonal bipyramid, Square pyramid, Square plane"
mp-1105463,Cu5(AsO5)2,1.437242772164807,0.6719826910686679,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid, Square plane","2i, 1b",3,5.0,Cu,0.0,True,4.0,5.0,1.8844097078824014,2.1888062928400656,2.017158935783235,0.10380953996271734,0.3043965849576642,71.10074617640137,28.615909692589284,24.914361010284935,109.5505487316082,5.0,1.0,2,"Trigonal bipyramid, Square pyramid, Square plane"
mp-1105463,Cu5(AsO5)2,1.437242772164807,0.6719826910686679,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid, Square plane","2i, 1b",3,6.0,Cu,0.0,True,0.0,6.0,1.8886574753802716,2.6826193835612853,2.1895714442545384,0.3514545725564169,0.7939619081810136,47.56435214209155,21.573493551490156,21.86025580234636,94.44542048351356,6.0,1.0,1,"Trigonal bipyramid, Square pyramid, Square plane"
mp-1105463,Cu5(AsO5)2,1.437242772164807,0.6719826910686679,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid, Square plane","2i, 1b",3,6.0,Cu,0.0,True,1.0,6.0,1.8984465914056665,2.9630164135299983,2.2120592174173024,0.38108080585566567,1.0645698221243318,79.38221214321995,39.158692786410654,15.551483706989513,176.68807581595217,6.0,1.0,2,"Trigonal bipyramid, Square pyramid, Square plane"
mp-1105463,Cu5(AsO5)2,1.437242772164807,0.6719826910686679,"[5.0, 6.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid, Square plane","2i, 1b",3,6.0,Cu,0.0,True,2.0,6.0,1.8984465914056654,2.9630164135299983,2.2120592174173024,0.38108080585566567,1.064569822124333,79.38221214321995,39.15869278641063,15.551483706989538,176.68807581595203,6.0,1.0,3,"Trigonal bipyramid, Square pyramid, Square plane"
mp-1147655,Ba4Cu3SnO9,2.9626624904677143,-1.4191710406742295,[4.0],2.0,2.0,2.0,Square plane,6b,1,4.0,Cu,0.0,True,8.0,4.0,1.93530195584,2.0213297500000014,1.9783158529200002,0.04301389708000036,0.08602779416000139,90.0,51.96152422706632,0.0,180.0,4.0,1.0,1,Square plane
mp-1147655,Ba4Cu3SnO9,2.9626624904677143,-1.4191710406742295,[4.0],2.0,2.0,2.0,Square plane,6b,1,4.0,Cu,0.0,True,9.0,4.0,1.9353019558399995,2.02132975,1.9783158529199993,0.04301389707999981,0.0860277941600005,90.0,51.96152422706632,0.0,180.0,4.0,1.0,2,Square plane
mp-1147655,Ba4Cu3SnO9,2.9626624904677143,-1.4191710406742295,[4.0],2.0,2.0,2.0,Square plane,6b,1,4.0,Cu,0.0,True,10.0,4.0,1.9353019558399995,2.0213297500000005,1.97831585292,0.04301389708000025,0.08602779416000095,90.0,51.96152422706632,0.0,180.0,4.0,1.0,3,Square plane
mp-1147655,Ba4Cu3SnO9,2.9626624904677143,-1.4191710406742295,[4.0],2.0,2.0,2.0,Square plane,6b,1,4.0,Cu,0.0,True,11.0,4.0,1.9353019558399995,2.02132975,1.9783158529199993,0.04301389707999981,0.0860277941600005,90.0,51.96152422706632,0.0,180.0,4.0,1.0,4,Square plane
mp-1147655,Ba4Cu3SnO9,2.9626624904677143,-1.4191710406742295,[4.0],2.0,2.0,2.0,Square plane,6b,1,4.0,Cu,0.0,True,12.0,4.0,1.93530195584,2.0213297500000014,1.9783158529200005,0.04301389708000025,0.08602779416000139,90.0,51.96152422706632,0.0,180.0,4.0,1.0,5,Square plane
mp-1147655,Ba4Cu3SnO9,2.9626624904677143,-1.4191710406742295,[4.0],2.0,2.0,2.0,Square plane,6b,1,4.0,Cu,0.0,True,13.0,4.0,1.9353019558399998,2.0213297500000005,1.97831585292,0.043013897079999974,0.08602779416000073,90.0,51.96152422706632,0.0,180.0,4.0,1.0,6,Square plane
mp-1147739,Ba(CuO)4,1.8010877544950954,-0.0081937354259229,"[2.0, 2.0]",1.5,1.0,2.0,Linear,"4h, 4f",1,2.0,Cu,1.0,False,2.0,2.0,1.7954056014388955,1.7954056014388962,1.7954056014388957,3.510833468576701e-16,6.661338147750939e-16,180.0,0.0,180.0,180.0,2.0,1.0,1,Linear
mp-1147739,Ba(CuO)4,1.8010877544950954,-0.0081937354259229,"[2.0, 2.0]",1.5,1.0,2.0,Linear,"4h, 4f",1,2.0,Cu,1.0,False,3.0,2.0,1.795405601438896,1.7954056014388962,1.7954056014388962,1.5700924586837752e-16,2.220446049250313e-16,179.99999914622634,0.0,179.99999914622634,179.99999914622634,2.0,1.0,2,Linear
mp-1147739,Ba(CuO)4,1.8010877544950954,-0.0081937354259229,"[2.0, 2.0]",1.5,1.0,2.0,Linear,"4h, 4f",1,2.0,Cu,1.0,False,4.0,2.0,1.7954056014388953,1.7954056014388957,1.7954056014388955,2.220446049250313e-16,4.440892098500626e-16,179.99999914622634,0.0,179.99999914622634,179.99999914622634,2.0,1.0,3,Linear
mp-1147739,Ba(CuO)4,1.8010877544950954,-0.0081937354259229,"[2.0, 2.0]",1.5,1.0,2.0,Linear,"4h, 4f",1,2.0,Cu,1.0,False,5.0,2.0,1.7954056014388957,1.7954056014388964,1.7954056014388962,3.510833468576701e-16,6.661338147750939e-16,180.0,0.0,180.0,180.0,2.0,1.0,4,Linear
mp-1147739,Ba(CuO)4,1.8010877544950954,-0.0081937354259229,"[2.0, 2.0]",1.5,1.0,2.0,Linear,"4h, 4f",1,2.0,Cu,1.0,False,2.0,2.0,1.7954056014388955,1.7954056014388962,1.7954056014388957,3.510833468576701e-16,6.661338147750939e-16,180.0,0.0,180.0,180.0,2.0,1.0,1,Linear
mp-1147739,Ba(CuO)4,1.8010877544950954,-0.0081937354259229,"[2.0, 2.0]",1.5,1.0,2.0,Linear,"4h, 4f",1,2.0,Cu,1.0,False,3.0,2.0,1.795405601438896,1.7954056014388962,1.7954056014388962,1.5700924586837752e-16,2.220446049250313e-16,179.99999914622634,0.0,179.99999914622634,179.99999914622634,2.0,1.0,2,Linear
mp-1147739,Ba(CuO)4,1.8010877544950954,-0.0081937354259229,"[2.0, 2.0]",1.5,1.0,2.0,Linear,"4h, 4f",1,2.0,Cu,1.0,False,4.0,2.0,1.7954056014388953,1.7954056014388957,1.7954056014388955,2.220446049250313e-16,4.440892098500626e-16,179.99999914622634,0.0,179.99999914622634,179.99999914622634,2.0,1.0,3,Linear
mp-1147739,Ba(CuO)4,1.8010877544950954,-0.0081937354259229,"[2.0, 2.0]",1.5,1.0,2.0,Linear,"4h, 4f",1,2.0,Cu,1.0,False,5.0,2.0,1.7954056014388957,1.7954056014388964,1.7954056014388962,3.510833468576701e-16,6.661338147750939e-16,180.0,0.0,180.0,180.0,2.0,1.0,4,Linear
mp-1173145,SrPrGaCuO5,2.6206096892858683,-0.4294597934415832,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Cu,0.0,True,6.0,6.0,1.9435229488270764,2.643684197606558,2.1538413427889136,0.2917264645075516,0.7001612487794817,22.73137522740495,10.53904551955266,4.614984265469735,42.103661364872416,6.0,1.0,1,Octahedron
mp-1173145,SrPrGaCuO5,2.6206096892858683,-0.4294597934415832,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Cu,0.0,True,7.0,6.0,1.9515202301353092,2.5808178276448017,2.143684822065449,0.26776402739641025,0.6292975975094925,26.442968885531457,11.209484068024988,12.565887006007582,49.545608257452486,6.0,1.0,2,Octahedron
