material_id,chem_formula,R$_0$,B,Sr_chemenv,num_Sr_chemenvs,Sr_wyckoff,num_Sr_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sr_sites,num_CN_env,num_charge_states,SrX_coordn,SrO_coordn,mean_coordn_Sr-X,min_coordn_Sr-X,max_coordn_Sr-X,mean_coordn_Sr-O,min_coordn_Sr-O,max_coordn_Sr-O,mean_Sr_charge,min_Sr_charge,max_Sr_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SrO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1519896,Sr2PrSbO6,3.443637287741653,-0.24300038729747514,"Cube, Icosahedron",2,"6d, 2a",2,"[0.8765042719049281, 2.332295499110701]",0.0,1.6043998855078145,ABC2D6,2,2,1,"[12.0, 8.0]","[12.0, 8.0]",10.0,8.0,12.0,10.0,8.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.88913667485214,GGA,O-Pr-Sb-Sr,0.0,-2.978839951916666,3.4762999999999993,4,Cubic,m-3,Pn-3,oxide,None,Sr,None,None,None,Sb,"O, P, S",None,None,Pr,None,"B $\in$ [-1, -0.1]",Negative B
mp-1519994,SrLaEuNbO6,0.5724743244490446,1.623633288878906,Square-face bicapped trigonal prism,1,2i,1,[2.594166149269032],0.0,2.594166149269032,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.7261770034399753,GGA,Eu-La-Nb-O-Sr,0.030737578390635,-3.402899652,0.23749999999999902,5,Triclinic,-1,P-1,oxide,None,Sr,Nb,None,None,None,"N, O, S",None,None,"La, Eu",None,B > 1,Positive B
mp-1520009,SrCaLaSbO6,0.9700244214181344,1.340098648674981,Square-face bicapped trigonal prism,1,2i,1,[2.448327182658447],0.0,2.448327182658447,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.71872516516898,GGA,Ca-La-O-Sb-Sr,0.038217547166666005,-3.040478428999999,3.4708,5,Triclinic,-1,P-1,oxide,None,"Ca, Sr",None,None,None,Sb,"C, O, S",None,None,La,None,B > 1,Positive B
mp-1520387,BaSrTbSbO6,2.1182813538329803,0.4953190979781012,"Cube, Cuboctahedron",2,"1d, 1e, 1f, 1g",4,"[1.265201636522948, 2.056752818403078, 1.248560862948972, 1.22478369312633]",0.0,1.448824752750332,ABCDE6,2,2,1,"[12.0, 8.0]","[12.0, 8.0]",10.0,8.0,12.0,10.0,8.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.8737856122567096,GGA,Ba-O-Sb-Sr-Tb,0.005719550625000001,-3.076610396166665,3.4354,5,Orthorhombic,222,P222,oxide,None,"Sr, Ba",None,None,None,"B, Sb","O, S",None,None,Tb,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1520392,Sr2SmBiO6,2.2327096866925564,0.44483963023561374,"Cube, Icosahedron",2,"6d, 2a",2,"[0.46865868565689406, 2.157782784257374]",0.0,1.3132207349571339,ABC2D6,2,2,1,"[12.0, 4.0]","[12.0, 4.0]",8.0,4.0,12.0,8.0,4.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.785405133472562,GGA,Bi-O-Sm-Sr,0.039338617750000006,-2.7717566162500002,1.9436,4,Cubic,m-3,Pn-3,oxide,None,Sr,None,None,Bi,B,"O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1520398,SrCaTbBiO6,0.8871017362855103,1.3764311764190784,Square-face bicapped trigonal prism,1,2i,1,[2.000235684460729],0.0,2.000235684460729,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.7086819670143427,GGA,Bi-Ca-O-Sr-Tb,0.0,-2.844511043666667,1.7765,5,Triclinic,-1,P-1,oxide,None,"Ca, Sr",None,None,Bi,B,"C, O, S",None,None,Tb,None,B > 1,Positive B
mp-1520523,BaSrTbSbO6,1.3716126944449758,1.085336198006544,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2i,1,[5.452652401882067],1.0,5.452652401882067,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.8077068228999598,GGA,Ba-O-Sb-Sr-Tb,0.004673632624999,-3.077656314166667,3.5885,5,Triclinic,-1,P-1,oxide,None,"Sr, Ba",None,None,None,"B, Sb","O, S",None,None,Tb,None,B > 1,Positive B
mp-1520532,SrCaDyBiO6,2.083692022860416,0.5422196120021348,End-trigonal-face capped trigonal prism,1,1a,1,[6.1638767843584095],1.0,6.1638767843584095,ABCDE6,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.5843175279745156,GGA,Bi-Ca-Dy-O-Sr,0.0,-2.8320906721666663,1.6487,5,Monoclinic,m,Cm,oxide,None,"Ca, Sr",None,None,Bi,B,"C, O, S",None,None,Dy,None,"B $\in$ [0.5, 1]",Positive B
mp-1520639,SrCaDyBiO6,2.0078216869992755,0.5915630611151823,Cube,1,"1e, 1c, 1f, 1g",4,"[2.282381169513065, 2.169350604450184, 2.039857179747678, 1.89215375437468]",0.0,2.095935677021402,ABCDE6,1,2,1,"[4.0, 8.0]","[4.0, 8.0]",6.0,4.0,8.0,6.0,4.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.7039440282161387,GGA,Bi-Ca-Dy-O-Sr,0.046028391249987005,-2.7860622809166653,2.0327,5,Orthorhombic,222,P222,oxide,None,"Ca, Sr",None,None,Bi,B,"C, O, S",None,None,Dy,None,"B $\in$ [0.5, 1]",Positive B
mp-1520641,Sr2TbBiO6,3.3759165399368642,-0.21559274665289405,"Cube, Icosahedron",2,"6d, 2a",2,"[0.634375060988951, 2.027872830467696]",0.0,1.3311239457283235,ABC2D6,2,2,1,"[12.0, 8.0]","[12.0, 8.0]",10.0,8.0,12.0,10.0,8.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.867766435501632,r2SCAN,Bi-O-Sr-Tb,0.0,-2.644580791500002,2.681499999999999,4,Cubic,m-3,Pn-3,oxide,None,Sr,None,None,Bi,B,"O, S",None,None,Tb,None,"B $\in$ [-1, -0.1]",Negative B
mp-1520674,Sr2TbWO6,3.0717426553675433,-0.04873451813433675,"Cube, Icosahedron",2,"6d, 2a",2,"[0.9927611861748611, 2.162136032559938]",0.0,1.5774486093673996,ABC2D6,2,2,1,"[12.0, 8.0]","[12.0, 8.0]",10.0,8.0,12.0,10.0,8.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.8451771006144444,GGA_U,O-Sr-Tb-W,0.039141372124994,-3.128878083166667,2.0089,4,Cubic,m-3,Pn-3,oxide,None,Sr,W,None,None,None,"O, S",None,None,Tb,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1520675,BaSrSmWO6,1.7303591910936746,0.8091623816782482,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2i,1,[5.080542441019507],1.0,5.080542441019507,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.7979204999771916,GGA_U,Ba-O-Sm-Sr-W,0.029961371708324,-3.089476061499999,2.003399999999999,5,Triclinic,-1,P-1,oxide,None,"Sr, Ba",W,None,None,B,"O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1520732,SrCaGdBiO6,0.9202270886439898,1.3777147529973488,Square-face bicapped trigonal prism,1,2i,1,[2.009160743219425],0.0,2.009160743219425,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.7176003778243087,GGA,Bi-Ca-Gd-O-Sr,0.0,-2.82190444,1.5225,5,Triclinic,-1,P-1,oxide,None,"Ca, Sr",None,None,Bi,B,"C, O, S",None,None,Gd,None,B > 1,Positive B
mp-1520759,Sr2YNbO6,3.3180433933112865,-0.20436732633770202,"Cube, Icosahedron",2,"6d, 2a",2,"[0.846350149004765, 2.088232272242186]",0.0,1.4672912106234757,ABC2D6,2,2,1,"[12.0, 8.0]","[12.0, 8.0]",10.0,8.0,12.0,10.0,8.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.837586101633099,GGA,Nb-O-Sr-Y,0.026878303749999003,-3.439685476249999,3.0999,4,Cubic,m-3,Pn-3,oxide,None,Sr,"Y, Nb",None,None,None,"N, O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1520775,BaSrLaBiO6,2.4545283067630352,0.026093122656303213,Octahedron,1,2a,1,[0.7547152341052601],0.0,0.7547152341052601,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.483274652924577,GGA,Ba-Bi-La-O-Sr,0.031856048999999005,-2.7653958425000003,1.883499999999999,5,Monoclinic,m,Pc,oxide,None,"Sr, Ba",None,None,Bi,B,"O, S",None,None,La,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1520985,BaSrNbBiO6,1.9303133128850511,0.6477149102016757,Cube,1,"1d, 1b, 1f, 1c",4,"[2.572486887920967, 2.432122537329125, 2.441921328785759, 2.2394278788426902]",0.0,2.421489658219635,ABCDE6,1,2,1,"[4.0, 8.0]","[4.0, 8.0]",6.0,4.0,8.0,6.0,4.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.779166116252678,GGA,Ba-Bi-Nb-O-Sr,0.042346152316659,-2.825339307000001,2.1204,5,Orthorhombic,222,P222,oxide,None,"Sr, Ba",Nb,None,Bi,B,"N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1520995,Sr2SmSbO6,3.3053940018263184,-0.1788036626718396,"Cube, Icosahedron",2,"6d, 2a",2,"[0.9995963213595391, 2.158698656640793]",0.0,1.579147489000166,ABC2D6,2,2,1,"[12.0, 8.0]","[12.0, 8.0]",10.0,8.0,12.0,10.0,8.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.8688649489956006,GGA,O-Sb-Sm-Sr,0.025081527749999003,-3.033312743750001,3.5285,4,Cubic,m-3,Pn-3,oxide,None,Sr,None,None,None,Sb,"O, S",None,None,Sm,None,"B $\in$ [-1, -0.1]",Negative B
mp-1521005,BaSrCaWO6,1.483816658394208,0.9720140894742182,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2i,1,[5.306235570551548],1.0,5.306235570551548,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.779100344272019,GGA_U,Ba-Ca-O-Sr-W,0.014793106000007002,-3.026129641,3.4024,5,Triclinic,-1,P-1,oxide,None,"Ca, Sr, Ba",W,None,None,B,"C, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1521012,BaSrCaWO6,2.0720667454704023,0.5348938037933058,"Cube, Cuboctahedron",2,"1e, 1c, 1f, 1g",4,"[2.295433709642077, 2.332290710557459, 2.376070479305551, 1.8586484780484822]",0.0,2.2156108443883924,ABCDE6,2,2,1,"[4.0, 8.0]","[4.0, 8.0]",6.0,4.0,8.0,6.0,4.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.7647218924810013,GGA_U,Ba-Ca-O-Sr-W,0.018398754000007,-3.022523993,3.2474,5,Orthorhombic,222,P222,oxide,None,"Ca, Sr, Ba",W,None,None,B,"C, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1521105,BaSrCeZrO6,1.4710401799659825,1.0162649719077632,Square-face bicapped trigonal prism,1,2i,1,[3.5460662808734913],0.0,3.5460662808734913,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.8066897176634353,GGA,Ba-Ce-O-Sr-Zr,0.028261073999999,-3.602682332,2.2322,5,Triclinic,-1,P-1,oxide,None,"Sr, Ba",Zr,None,None,B,"C, O, S",None,None,Ce,None,B > 1,Positive B
mp-1521109,SrCaYBiO6,0.8642297364803525,1.3920188561607034,Square-face bicapped trigonal prism,1,2i,1,[2.014561611591187],0.0,2.014561611591187,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.708153520296917,GGA,Bi-Ca-O-Sr-Y,0.0,-2.837715795500001,1.8269000000000002,5,Triclinic,-1,P-1,oxide,None,"Ca, Sr",Y,None,Bi,B,"C, O, S",None,None,None,None,B > 1,Positive B
mp-1521613,BaSrYSbO6,2.1168831589746717,0.4921289134054863,"Cube, Cuboctahedron",2,"1d, 1e, 1f, 1g",4,"[1.252902694605071, 2.05147755343218, 1.242000717254552, 1.209441277318591]",0.0,1.4389555606525986,ABCDE6,2,2,1,"[12.0, 8.0]","[12.0, 8.0]",10.0,8.0,12.0,10.0,8.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.867534994594215,GGA,Ba-O-Sb-Sr-Y,0.01623356875,-3.069372467249999,3.4776,5,Orthorhombic,222,P222,oxide,None,"Sr, Ba",Y,None,None,"B, Sb","O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1521724,KSrPrSbO6,2.5850863743818,0.23198520729542932,Cuboctahedron,1,"2b, 2a",2,"[1.111678498779624, 1.12001667434806]",0.0,1.115847586563842,ABCDE6,1,2,1,"[12.0, 8.0]","[12.0, 8.0]",10.0,8.0,12.0,10.0,8.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.964438695880625,GGA,K-O-Pr-Sb-Sr,0.044392414875003006,-2.564562514391666,0.0,5,Orthorhombic,mmm,Pnnn,oxide,K,Sr,None,None,None,Sb,"O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1521789,BaSrLaNbO6,2.161782073151861,0.5110119963063791,Cube,1,"1d, 1c, 1f, 1g",4,"[2.598653149586594, 2.4216416759748, 2.5052041097347, 2.658305154975613]",0.0,2.5459510225679267,ABCDE6,1,2,1,"[4.0, 8.0]","[4.0, 8.0]",6.0,4.0,8.0,6.0,4.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.7535375630450267,GGA,Ba-La-Nb-O-Sr,0.047945304208331006,-3.37448955025,3.0144,5,Orthorhombic,222,P222,oxide,None,"Sr, Ba",Nb,None,None,B,"N, O, S",None,None,La,None,"B $\in$ [0.5, 1]",Positive B
mp-1522073,BaSrSmNbO6,2.0485193278356233,0.5566998335997527,Cube,1,"1e, 1b, 1f, 1g",4,"[2.187468880138591, 2.247153075430127, 2.063463339660841, 2.458471711805969]",0.0,2.239139251758882,ABCDE6,1,2,1,"[4.0, 8.0]","[4.0, 8.0]",6.0,4.0,8.0,6.0,4.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.77812318827214,GGA,Ba-Nb-O-Sm-Sr,0.023660899895833,-3.3952798415,2.973799999999999,5,Orthorhombic,222,P222,oxide,None,"Sr, Ba",Nb,None,None,B,"N, O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1522118,BaSrNdSbO6,2.088618885120817,0.5548104127376323,"Cube, Cuboctahedron",2,"1b, 1c, 1f, 1d",4,"[1.833460549069291, 2.216000610044332, 2.177128664820484, 2.253054366684712]",0.0,2.1199110476547047,ABCDE6,2,2,1,"[4.0, 8.0]","[4.0, 8.0]",6.0,4.0,8.0,6.0,4.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.8070467952198883,GGA,Ba-Nd-O-Sb-Sr,0.004970776249995,-3.002564772,3.5257,5,Orthorhombic,222,P222,oxide,None,"Sr, Ba",None,None,None,"B, Sb","N, O, S",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1522133,BaSrNdSbO6,1.428595807185071,1.0516899057374054,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2i,1,[5.299554612334857],1.0,5.299554612334857,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.8228077699211434,GGA,Ba-Nd-O-Sb-Sr,0.0,-3.007535548250001,3.6367000000000003,5,Triclinic,-1,P-1,oxide,None,"Sr, Ba",None,None,None,"B, Sb","N, O, S",None,None,Nd,None,B > 1,Positive B
mp-1522161,Sr2DyBiO6,3.3431393441298356,-0.20063350249932208,"Cube, Icosahedron",2,"6d, 2a",2,"[0.668626523541863, 2.001354975655249]",0.0,1.334990749598556,ABC2D6,2,2,1,"[12.0, 8.0]","[12.0, 8.0]",10.0,8.0,12.0,10.0,8.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.8622063068554464,r2SCAN,Bi-Dy-O-Sr,0.033002694750001005,-2.823106912416664,2.6819,4,Cubic,m-3,Pn-3,oxide,None,Sr,None,None,Bi,B,"O, S",None,None,Dy,None,"B $\in$ [-1, -0.1]",Negative B
mp-1522203,BaSrEuBiO6,1.962517019284287,0.6531098509732702,Cube,1,"1e, 1c, 1f, 1g",4,"[2.141872806720621, 2.132083868211106, 2.136375432022914, 2.2871851005201]",0.0,2.174379301868685,ABCDE6,1,2,1,"[4.0, 8.0]","[4.0, 8.0]",6.0,4.0,8.0,6.0,4.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.8076809149054154,GGA,Ba-Bi-Eu-O-Sr,0.039152767111125,-2.5935966105,0.0,5,Orthorhombic,222,P222,oxide,None,"Sr, Ba",None,None,Bi,B,"O, S",None,None,Eu,None,"B $\in$ [0.5, 1]",Positive B
mp-1522224,BaSrLaBiO6,0.09439808384644406,2.05675441543575,Square-face bicapped trigonal prism,1,2i,1,[3.190171874615183],0.0,3.190171874615183,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.8425475609981548,GGA,Ba-Bi-La-O-Sr,0.010108580499999001,-2.787143311,1.8135999999999992,5,Triclinic,-1,P-1,oxide,None,"Sr, Ba",None,None,Bi,B,"O, S",None,None,La,None,B > 1,Positive B
mp-1522331,BaSrDyWO6,1.4301513192442106,0.9882350145175245,"Cube, Cuboctahedron",2,"1d, 1b, 1c, 1g",4,"[1.393005964081227, 2.303749003801823, 2.038476336786309, 2.225247266800937]",0.0,1.9901196428675738,ABCDE6,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.801453824433067,GGA_U,Ba-Dy-O-Sr-W,0.013495314124991001,-3.138968535166667,1.868599999999999,5,Orthorhombic,222,P222,oxide,None,"Sr, Ba",W,None,None,B,"O, S",None,None,Dy,None,"B $\in$ [0.5, 1]",Positive B
mp-1522333,NaSrPrWO6,0.06768371834768609,1.941348519119876,Cube,1,"2d, 2c",2,"[2.769850983382658, 1.918462795635449]",0.0,2.3441568895090534,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.7669721685922335,GGA_U,Na-O-Pr-Sr-W,0.049830666989584,-2.835865834554597,3.0064,5,Orthorhombic,mmm,Pnnn,oxide,Na,Sr,W,None,None,None,"N, O, P, S",None,None,Pr,None,B > 1,Positive B
mp-1522360,BaSrTbNbO6,2.1087244833823577,0.5119996874874531,"Cube, Cuboctahedron",2,"1d, 1b, 1f, 1c",4,"[1.585065472738325, 2.125537369114227, 2.117834925474114, 2.121780036760704]",0.0,1.9875544510218426,ABCDE6,2,2,1,"[4.0, 8.0]","[4.0, 8.0]",6.0,4.0,8.0,6.0,4.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.771727502479643,GGA,Ba-Nb-O-Sr-Tb,0.013637760218751,-3.442391359666666,2.982599999999999,5,Orthorhombic,222,P222,oxide,None,"Sr, Ba",Nb,None,None,B,"N, O, S",None,None,Tb,None,"B $\in$ [0.5, 1]",Positive B
mp-1522395,BaSrNdNbO6,1.0044279871203499,1.3536095306522806,Square-face bicapped trigonal prism,1,2i,1,[3.878224984748881],0.0,3.878224984748881,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.8023010431636357,GGA,Ba-Nb-Nd-O-Sr,0.027213810208332002,-3.37162564975,3.070299999999999,5,Triclinic,-1,P-1,oxide,None,"Sr, Ba",Nb,None,None,B,"N, O, S",None,None,Nd,None,B > 1,Positive B
mp-1522402,BaSrTbSnO6,1.3506297721421456,1.067418368337179,"Cube, Cuboctahedron",2,"1e, 1c, 1f, 1g",4,"[2.091484675004009, 2.03015601592472, 2.253956723223522, 1.5410775887005261]",0.0,1.9791687507131943,ABCDE6,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.831801723151106,GGA,Ba-O-Sn-Sr-Tb,0.047837354312497006,-2.896917427166667,0.0,5,Orthorhombic,222,P222,oxide,None,"Sr, Ba",None,None,Sn,B,"O, S",None,None,Tb,None,B > 1,Positive B
mp-1522409,Sr2EuSbO6,3.3223937983391685,-0.18920827328153683,"Cube, Icosahedron",2,"6d, 2a",2,"[0.9950999938388021, 2.154987691454032]",0.0,1.575043842646417,ABC2D6,2,2,1,"[12.0, 8.0]","[12.0, 8.0]",10.0,8.0,12.0,10.0,8.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.869079638268099,GGA,Eu-O-Sb-Sr,0.04703038949999801,-2.84292174,0.0,4,Cubic,m-3,Pn-3,oxide,None,Sr,None,None,None,Sb,"O, S",None,None,Eu,None,"B $\in$ [-1, -0.1]",Negative B
mp-1522424,BaSrLaBiO6,2.2051063120356442,0.5084318363495232,Cube,1,"1e, 1b, 1c, 1g",4,"[2.3016851837526913, 2.500952066110905, 2.457804313334825, 2.211534398796446]",0.0,2.367993990498717,ABCDE6,1,2,1,"[4.0, 8.0]","[4.0, 8.0]",6.0,4.0,8.0,6.0,4.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.706663691809328,GGA,Ba-Bi-La-O-Sr,0.024762924500000002,-2.772488967,1.8846,5,Orthorhombic,222,P222,oxide,None,"Sr, Ba",None,None,Bi,B,"O, S",None,None,La,None,"B $\in$ [0.5, 1]",Positive B
mp-1522436,BaSrEuBiO6,0.5701912866509359,1.668560866907299,Square-face bicapped trigonal prism,1,2i,1,[2.880301040367831],0.0,2.880301040367831,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.80432678222844,GGA,Ba-Bi-Eu-O-Sr,0.031370823611124005,-2.601378554000001,0.0,5,Triclinic,-1,P-1,oxide,None,"Sr, Ba",None,None,Bi,B,"O, S",None,None,Eu,None,B > 1,Positive B
mp-1522444,BaSrCeHfO6,1.1692168468449786,1.1994019509362068,"Cube, Cuboctahedron",2,"1e, 1c, 1f, 1g",4,"[2.042103089224081, 1.998991117938889, 2.106645707450046, 1.7241861785165962]",0.0,1.9679815232824032,ABCDE6,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.833538314161284,GGA,Ba-Ce-Hf-O-Sr,0.037200514749999004,-3.66747987125,2.127,5,Orthorhombic,222,P222,oxide,None,"Sr, Ba",Hf,None,None,B,"H, C, O, S",None,None,Ce,None,B > 1,Positive B
mp-1522453,BaSrNdNbO6,2.1481806899980596,0.5234691226120584,Cube,1,"2b, 2c",2,"[2.260908527477273, 2.4878870704366562]",0.0,2.3743977989569647,ABCDE6,1,2,1,"[4.0, 8.0]","[4.0, 8.0]",6.0,4.0,8.0,6.0,4.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.7565011512632496,GGA,Ba-Nb-Nd-O-Sr,0.039096235208331005,-3.359743224749999,2.9744,5,Orthorhombic,mmm,Pnnn,oxide,None,"Sr, Ba",Nb,None,None,B,"N, O, S",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
