material_id,chem_formula,R$_0$,B,Ba_chemenv,num_Ba_chemenvs,Ba_wyckoff,num_Ba_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ba_sites,num_CN_env,num_charge_states,BaX_coordn,BaO_coordn,mean_coordn_Ba-X,min_coordn_Ba-X,max_coordn_Ba-X,mean_coordn_Ba-O,min_coordn_Ba-O,max_coordn_Ba-O,mean_Ba_charge,min_Ba_charge,max_Ba_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_BaO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1229061,Ba2Pb(SO4)3,2.4975492208875862,0.24808335412038018,"Anticuboctahedron, Bicapped square prism (adjacent faces)",2,"1b, 1a",2,"[6.174738021464867, 6.143158200863391, 6.152281418770405, 6.068620241932074, 6.119953555542466, 6.291521034079104, 8.284150028410114, 6.239570664471727]",1.0,6.434249145691769,AB2C3D12,2,2,1,"[10.0, 12.0]","[10.0, 12.0]",11.0,10.0,12.0,11.0,10.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.9274743468672177,GGA,Ba-O-Pb-S,0.003865310833334,-2.437594917777777,4.2393,4,Monoclinic,m,Pm,sulfate,None,Ba,None,None,Pb,B,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229067,Ba10Y5Cu15O32,2.2515372379639524,0.4508169720931323,"Square-face bicapped trigonal prism, Square-face monocapped antiprism",2,2i,1,"[5.3584195805647195, 5.373641345779195, 5.354277140998527, 5.344016477429165, 2.017777294346223]",0.8,4.689626367823566,A5B10C15D32,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.9031414374124407,GGA,Ba-Cu-O-Y,0.022158040532251,-2.205913781612903,0.0,4,Triclinic,-1,P-1,oxide,None,Ba,"Cu, Y",None,None,B,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229073,Ba2Pb(SO4)3,2.4992871963678187,0.24837175722885071,"Anticuboctahedron, Bicapped square prism (adjacent faces)",2,"1b, 1a",2,"[6.111275331648213, 6.141769072574664, 6.119716559383568, 6.097504829475063, 6.0388778679722, 6.241333105922687, 8.269805571772135, 6.26616666086868]",1.0,6.410806124952152,AB2C3D12,2,2,1,"[10.0, 12.0]","[10.0, 12.0]",11.0,10.0,12.0,11.0,10.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.929186935979848,GGA,Ba-O-Pb-S,0.003977333611111,-2.437482895,4.3599,4,Monoclinic,m,Pm,sulfate,None,Ba,None,None,Pb,B,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229082,Ba6Ca12Cu15Hg3O37,2.9735801817902283,-0.10199754051001517,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps)",2,2i,1,"[1.887993290638269, 1.916915085021798, 1.91776835601504]",0.0,1.907558910558369,A3B6C12D15E37,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.831355361559706,GGA,Ba-Ca-Cu-Hg-O,0.025236989360736,-2.057572151678081,0.0,5,Monoclinic,2/m,C2/m,oxide,None,"Ca, Ba","Cu, Hg",None,None,B,"H, C, O",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1229095,Ba2CaCeGd2Ti2(CuO7)2,2.521541491603391,0.2277556810727423,Cuboctahedron,1,"1b, 1a",2,"[0.9437632429145381, 1.002942270884837]",0.0,0.9733527568996876,ABC2D2E2F2G14,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.956586935023561,GGA,Ba-Ca-Ce-Cu-Gd-O-Ti,0.037378127465277,-3.159962158611109,0.0,7,Tetragonal,4mm,P4mm,oxide,None,"Ca, Ba","Ti, Cu",None,None,B,"C, O",None,None,"Ce, Gd",None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229126,Ba2Ca4TlCu5O13,0.07052840894752113,1.871900149083515,Tricapped triangular prism (three square-face caps),1,2g,1,[2.033613643473641],0.0,2.033613643473641,AB2C4D5E13,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.8497495551577794,GGA,Ba-Ca-Cu-O-Tl,0.024994398833328,-2.057229390333334,0.0,5,Orthorhombic,mm2,Pmm2,oxide,None,"Ca, Ba",Cu,None,Tl,B,"C, O",None,None,None,None,B > 1,Positive B
mp-1229129,Ba10Pr5Nb2(SnO10)3,2.7332573705069017,0.20684722583239812,Cuboctahedron,1,2i,1,"[1.179328697845202, 1.12289898259544, 1.183553344504708, 1.105682938964358, 1.191665374175211]",0.0,1.156625867616984,A2B3C5D10E30,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",3.015373438150865,GGA,Ba-Nb-O-Pr-Sn,0.033753985990618005,-3.025350935066666,0.0,5,Triclinic,-1,P-1,oxide,None,Ba,Nb,None,Sn,B,"N, O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229132,Ba3Al2Ga2(FeO6)2,2.334974220096515,0.44225756827747587,Tridiminished icosahedron,1,2a,1,"[4.995739413169445, 3.8441501214856, 3.538539091295562]",0.0,4.1261428753168685,A2B2C2D3E12,1,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.956552908238928,GGA_U,Al-Ba-Fe-Ga-O,0.014656707023807001,-2.708888433095238,3.2184,5,Monoclinic,2,P2_1,oxide,None,Ba,Fe,None,"Al, Ga",B,O,F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229142,Ba5Na2Ru3O14,3.027417097601692,-0.05549399861901101,"Diminished icosahedron, Bicapped square prism (adjacent faces), Anticuboctahedron, Square-face capped square prism",4,2a,1,"[5.135322183567768, 4.359991770365551, 5.6927217986776775, 7.5863426267843455, 0.21662335211980102]",0.6,4.598200346303029,A2B3C5D14,4,3,1,"[10.0, 12.0, 9.0]","[10.0, 12.0, 9.0]",10.333333333333334,9.0,12.0,10.333333333333334,9.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.9389133624376576,GGA,Ba-Na-O-Ru,0.0,-2.280405142406608,0.1436,4,Monoclinic,2,P2_1,oxide,Na,Ba,Ru,None,None,B,"N, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1229148,Ba13B30(PbO30)2,2.381705100117847,0.3353981202423537,"Triangular cupola, Trigonal prism",2,"1a, 2c",2,"[3.748349982719921, 3.810520777274217, 3.79129029320667, 3.811301881062878, 3.76938050038982, 0.28170114005054103, 0.279275400224532]",0.0,2.7845457107040823,A2B13C30D60,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.8846721498344436,GGA,B-Ba-O-Pb,0.010210675619047,-3.009334206619047,4.0522,4,Monoclinic,2,C2,oxide,None,Ba,None,None,Pb,B,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229149,Ba10Er5Cu15O34,2.8920339253675147,0.004458421645892473,"Bicapped square prism (adjacent faces), Tricapped triangular prism (three square-face caps)",2,2i,1,"[5.423211918533524, 2.036621714295435, 1.950045635023442, 2.038246639548493, 5.435010239302172]",0.4,3.376627229340613,A5B10C15D34,2,2,1,"[9.0, 10.0]","[9.0, 10.0]",9.5,9.0,10.0,9.5,9.0,10.0,2.0,2.0,2.0,2.0,2,2,"O-, O2-","Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.895430334824953,GGA,Ba-Cu-Er-O,0.030547413255211004,-2.2040535434375,0.0,4,Triclinic,-1,P-1,oxide,None,Ba,Cu,None,None,B,"C, O",None,None,Er,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1229173,Ba12Sm4Al3(CoO6)5,2.2515427263795043,0.43750577401536883,"Square-face bicapped trigonal prism, Square-face bicapped square antiprism, Octahedron, Cuboctahedron",4,1a,1,"[0.503821729653935, 0.52403258778993, 1.519234023414235, 1.4475010035931999, 4.677991200988692, 4.246055386195869, 4.369002682150981, 4.265976440784164, 4.553927837164029, 4.276762419473786, 2.343026273571745, 2.790658053312946]",0.0,2.959832469841126,A3B4C5D12E30,4,5,1,"[10.0, 12.0, 6.0, 8.0, 9.0]","[10.0, 12.0, 6.0, 8.0, 9.0]",9.0,6.0,12.0,9.0,6.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.9364413295702207,GGA_U,Al-Ba-Co-O-Sm,0.017454893858027003,-2.838163261666667,0.6442999999999991,5,Triclinic,1,P1,oxide,None,Ba,Co,None,Al,B,"C, O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229210,Ba10Er5Cu15O34,2.8975921376524347,0.005303979623803377,"Bicapped square prism (adjacent faces), Tricapped triangular prism (three square-face caps)",2,2i,1,"[1.9469026060417702, 5.386878310610553, 2.046983958370854, 2.040148757661133, 5.385397849751913]",0.4,3.3612622964872445,A5B10C15D34,2,2,1,"[9.0, 10.0]","[9.0, 10.0]",9.5,9.0,10.0,9.5,9.0,10.0,2.0,2.0,2.0,2.0,2,2,"O-, O2-","Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.9024172773591044,GGA,Ba-Cu-Er-O,0.030196913255211004,-2.204404043437501,0.0,4,Triclinic,-1,P-1,oxide,None,Ba,Cu,None,None,B,"C, O",None,None,Er,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1229238,Ba10Gd4Y(Cu3O7)5,2.742905489629481,0.09775114589820191,Bicapped square prism (adjacent faces),1,"2p, 4v",2,"[2.062711809187342, 2.058294764875197, 2.066173407381458]",0.0,2.062393327147999,AB4C10D15E35,1,2,1,"[10.0, 10.0]","[10.0, 10.0]",10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,1.5,1,2,"O-, O2-","Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.8843728302137137,GGA,Ba-Cu-Gd-O-Y,0.030587005336538003,-2.17027978623077,0.0,5,Orthorhombic,mmm,Pmmm,oxide,None,Ba,"Cu, Y",None,None,B,"C, O",None,None,Gd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1229255,Ba2SrTa6(Bi2O9)3,2.9010362250799755,-0.051626639650446504,Cuboctahedron,1,2g,1,[0.130832764492389],0.0,0.130832764492389,AB2C6D6E27,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.819362582969822,GGA,Ba-Bi-O-Sr-Ta,0.042830463988099005,-2.7821681795,1.5936,5,Orthorhombic,mmm,Immm,oxide,None,"Sr, Ba",Ta,None,Bi,B,"O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1229259,Ba6Gd(ReO6)3,2.7423527222078845,0.12507392342791332,"Anticuboctahedron, Cuboctahedron",2,"4j, 2i",2,"[0.47452125357574904, 0.47913800815092206, 0.36772582019597905, 0.306207769601128]",0.0,0.4068982128809445,AB3C6D18,2,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.9642100754149956,GGA,Ba-Gd-O-Re,0.0,-2.876425396696429,1.938899999999999,4,Monoclinic,2/m,C2/m,oxide,None,Ba,Re,None,None,B,O,None,None,Gd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229265,Ba3Ga2B10H4O23,2.4663772431270328,0.26356869502706404,"Square-face capped trigonal prism, Bicapped square prism (adjacent faces)",2,"4b, 2a",2,"[7.087416097475484, 10.559999767768224]",1.0,8.823707932621854,A2B3C4D10E23,2,2,1,"[10.0, 7.0]","[10.0, 7.0]",8.5,7.0,10.0,8.5,7.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.861865462959017,GGA,B-Ba-Ga-H-O,0.0,-2.707842681230158,4.7953,5,Orthorhombic,mm2,Fdd2,oxide,None,Ba,None,None,Ga,B,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229266,Ba12SrCa3(Ru2O9)4,3.2939481163758684,-0.1424175905422373,"Anticuboctahedron, Cuboctahedron",2,"2d, 2c",2,"[0.6941217048477221, 0.316905014640439, 0.288750275194257, 0.28887298794028804, 0.22423299675555103, 0.22281794086780302]",0.0,0.33928348670767666,AB3C8D12E36,2,2,1,"[12.0, 9.0]","[12.0, 9.0]",10.5,9.0,12.0,10.5,9.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",3.0239714413411156,GGA,Ba-Ca-O-Ru-Sr,0.0016925283333310002,-2.4646319715000002,0.1854,5,Trigonal,-3m,P-3m1,oxide,None,"Ca, Sr, Ba",Ru,None,None,B,"C, O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1229271,Ba4Sr2Gd2Co4O15,2.7797583918962334,0.11667953049443043,"Square-face bicapped square antiprism, Cuboctahedron",2,1a,1,"[3.8536368389865823, 4.077053540825372, 3.797763638687933, 3.886603847227792, 3.836060258889628, 4.086885382865602, 0.511935968062965, 0.45936401773072605]",0.0,3.063662936659575,A2B2C4D4E15,2,3,1,"[10.0, 12.0, 9.0]","[10.0, 12.0, 9.0]",10.333333333333334,9.0,12.0,10.333333333333334,9.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.972811559614123,GGA_U,Ba-Co-Gd-O-Sr,0.0,-2.575120676851852,0.6201999999999991,5,Triclinic,1,P1,oxide,None,"Sr, Ba",Co,None,None,B,"C, O, S",None,None,Gd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229281,Ba6Ca15Cu18Hg3O43,3.0019823341739222,-0.11733965983183185,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps)",2,2i,1,"[1.8875379628795672, 1.9331120553739731, 1.933383481754421]",0.0,1.9180111666693207,A3B6C15D18E43,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.834133702459491,GGA,Ba-Ca-Cu-Hg-O,0.025898271921576003,-2.065335683794118,0.0,5,Monoclinic,2/m,C2/m,oxide,None,"Ca, Ba","Cu, Hg",None,None,B,"H, C, O",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1229306,BaLaSmCuO5,2.377220632106759,0.37570969328459525,Bicapped square prism (opposite faces),1,2e,1,[1.102744928689042],0.0,1.102744928689042,ABCDE5,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.982239751307688,GGA,Ba-Cu-La-O-Sm,0.033757629652784005,-3.000971456111112,0.5899000000000001,5,Orthorhombic,mmm,Cmmm,oxide,None,Ba,Cu,None,None,B,"C, O, S",None,None,"La, Sm",None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229327,Ba8Gd4(Cu4O9)3,2.8944828662979942,0.008053028096261234,"Bicapped square prism (adjacent faces), Tricapped triangular prism (three square-face caps)",2,2i,1,"[5.495750790787556, 1.9468328010237799, 1.944838039501173, 5.530863525942191]",0.5,3.7295712893136748,A4B8C12D27,2,2,1,"[9.0, 10.0]","[9.0, 10.0]",9.5,9.0,10.0,9.5,9.0,10.0,2.0,2.0,2.0,2.0,2,2,"O-, O2-","Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.897753080331162,GGA,Ba-Cu-Gd-O,0.027508978921563003,-2.182020990490195,0.0,4,Monoclinic,2/m,C2/m,oxide,None,Ba,Cu,None,None,B,"C, O",None,None,Gd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1229333,Ba20Ga5Ru7O44,2.8072440093983153,0.06192685857883166,"Pentagonal bipyramid, Diminished icosahedron, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism, Tricapped octahedron (cap faces are aligned)",5,"1b, 1a",2,"[5.824675153294007, 8.090565290278187, 7.964470672424588, 8.219129682694696, 8.11904151879165, 8.610928096972204, 8.551082084526888, 8.518577035247606, 8.23551669079287, 8.278287943128987, 6.427702122939398, 8.077019982763584, 3.2008612679666832, 3.045088002705824, 3.068654264490457, 3.2447964671653122, 6.17011476757456, 6.2034936750747764, 6.151013565541895, 6.216111291034294]",0.8,6.6108564787704225,A5B7C20D44,5,4,1,"[10.0, 11.0, 8.0, 9.0]","[10.0, 11.0, 8.0, 9.0]",9.5,8.0,11.0,9.5,8.0,11.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.9265903359155985,GGA,Ba-Ga-O-Ru,0.0,-2.50663425167763,0.0,4,Monoclinic,m,Pm,oxide,None,Ba,Ru,None,Ga,B,O,None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1233803,Ba2MgFe2B2(P2O9)2,2.737167587975092,0.11087900620705586,Bicapped square prism (adjacent faces),1,1a,1,"[5.710014369439449, 5.6588296354113705]",1.0,5.68442200242541,AB2C2D2E4F18,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.908883455776136,GGA_U,B-Ba-Fe-Mg-O-P,0.040882344827572005,-2.821870807651889,3.891599999999999,6,Triclinic,1,P1,oxide,None,"Mg, Ba",Fe,None,None,B,"O, P",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1234135,Ba10MgAs6(ClO12)2,2.6626504978635355,0.14859225293343914,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism, Square antiprism, Square-face monocapped antiprism, Dodecahedron with triangular faces - p2345 plane normalized",6,1a,1,"[2.388180719547114, 4.147518826075978, 2.929550675204954, 4.410050747565042, 2.544605113429146, 2.453533201093329, 3.751675389356678, 3.343338341356298, 3.163411455703154, 3.844080455889956]",0.0,3.2975944925221654,AB2C6D10E24,6,6,1,"[6.0, 6.0, 7.0, 7.0, 8.0, 9.0]","[6.0, 6.0, 7.0, 7.0, 8.0, 9.0]",7.166666666666667,6.0,9.0,7.166666666666667,6.0,9.0,2.0,2.0,2.0,1.5,1,2,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",2.8741460757123036,GGA,As-Ba-Cl-Mg-O,0.049617504670543,-2.684628647906977,2.475,5,Triclinic,1,P1,hypochlorite,None,"Mg, Ba",None,None,None,"B, As","C, O",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1234736,Ba2MgFe2B2(P2O9)2,2.7401880386629687,0.10643404772081491,Bicapped square prism (adjacent faces),1,1a,1,"[5.728380673271419, 5.71020875507948]",1.0,5.719294714175449,AB2C2D2E4F18,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.9073654025858082,GGA_U,B-Ba-Fe-Mg-O-P,0.024915282758608003,-2.837837869720853,3.5197000000000003,6,Triclinic,1,P1,oxide,None,"Mg, Ba",Fe,None,None,B,"O, P",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1235553,Ba2LiEu(CuO2)4,2.3912088961038482,0.3318915527907707,"Trigonal prism, Bicapped square prism (adjacent faces)",2,1a,1,"[1.980751642309834, 4.614956169616651]",0.0,3.297853905963242,ABC2D4E8,2,2,1,"[10.0, 6.0]","[10.0, 6.0]",8.0,6.0,10.0,8.0,6.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.8529775719218557,GGA,Ba-Cu-Eu-Li-O,0.027637014062500003,-1.951919222395834,0.0,5,Triclinic,1,P1,oxide,Li,Ba,Cu,None,None,B,"C, O",None,None,Eu,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1247867,Ba11W4O23,2.2090378295065234,0.4730577676797278,"End-trigonal-face capped trigonal prism, Octahedron, Pentagonal bipyramid, Diminished icosahedron, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face monocapped antiprism, Cuboctahedron, Bicapped octahedron (cap faces with one edge in common), Dodecahedron with triangular faces - p2345 plane normalized",11,1a,1,"[5.183168389018836, 8.621677643942162, 7.821010291373623, 7.438239049578995, 1.138550413840397, 4.454514791733728, 6.49281485752083, 4.490351914346614, 7.292530988039937, 9.43795621621526, 6.510276768057654, 4.007942302821794, 4.62699143285702, 9.897469814415617, 3.1605878791287862, 6.415197210890016, 3.354620594229807, 5.760859666169246, 4.699056249762396, 5.808474408089344, 5.872434309063726, 4.541965002512905]",0.591,5.773940463345849,A4B11C23,11,5,1,"[12.0, 6.0, 7.0, 8.0, 9.0]","[12.0, 6.0, 7.0, 8.0, 9.0]",8.4,6.0,12.0,8.4,6.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.865242157531547,GGA_U,Ba-O-W,0.046415821776284005,-2.8197182021052623,1.3523,3,Triclinic,1,P1,oxide,None,Ba,W,None,None,B,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1247909,Ba10Pr5Sn2(SbO10)3,3.1595753934160307,-0.01847910816253264,Cuboctahedron,1,2i,1,"[0.7335975397870851, 0.744644500171702, 0.779370265649119, 0.738253002565967, 0.7776588191899121]",0.0,0.7547048254727571,A2B3C5D10E30,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",3.098724653841802,GGA,Ba-O-Pr-Sb-Sn,0.024828823681248002,-2.916594065366667,0.0,5,Triclinic,-1,P-1,oxide,None,Ba,None,None,Sn,"B, Sb","O, P, S",None,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1272351,Ba3Cr2O8,2.520078057562236,0.23621974880450555,"Icosahedron, Bicapped square prism (adjacent faces)",2,1a,1,"[2.220393082657892, 2.221918338005351, 7.607394146776647, 7.650792143751188, 7.621999231867093, 7.569032412769448]",0.667,5.8152548926379355,A2B3C8,2,2,1,"[10.0, 6.0]","[10.0, 6.0]",8.0,6.0,10.0,8.0,6.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.887316958290531,GGA_U,Ba-Cr-O,0.0010130630769230001,-2.628584782307692,1.090599999999999,3,Monoclinic,2/m,P2_1/m,oxide,None,Ba,Cr,None,None,B,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1272925,BaYMn2O5,1.4791725068496697,0.8742135327694159,Cuboctahedron,1,2d,1,[1.306907679245797],0.0,1.306907679245797,ABC2D5,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",3.0653301025455177,GGA_U,Ba-Mn-O-Y,0.017265067847239,-2.775484915095785,1.2046000000000001,4,Tetragonal,4/mmm,I4/mmm,oxide,None,Ba,"Mn, Y",None,None,B,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1273532,Ba2YMn3O8,2.3641803512500195,0.2884125482444203,Cuboctahedron,1,2b,1,"[0.5746863933677671, 0.680732148494956]",0.0,0.6277092709313615,AB2C3D8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.93994918882048,GGA_U,Ba-Mn-O-Y,0.023534883118635,-2.664095584913793,0.11989999999999901,4,Tetragonal,4/mmm,I4/mmm,oxide,None,Ba,"Mn, Y",None,None,B,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1274377,BaYMnCoO5,2.376938412858602,0.36200965637698734,Cuboctahedron,1,1a,1,"[1.310842614791975, 1.2202120190585801]",0.0,1.2655273169252776,ABCDE5,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",3.0299621321419283,GGA_U,Ba-Co-Mn-O-Y,0.037807395243062,-2.588844035881226,0.0,5,Monoclinic,m,Pm,oxide,None,Ba,"Mn, Co, Y",None,None,B,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1274900,Ba3Cr2O8,3.0776322637915188,-0.1267815271122519,"Icosahedron, Bicapped square prism (adjacent faces)",2,1a,1,"[2.359339963860676, 2.370942982202788, 7.586740257211664, 7.4386522655940155, 7.502228105677641, 7.393304263310988]",0.667,5.775201306309628,A2B3C8,2,2,1,"[10.0, 9.0]","[10.0, 9.0]",9.5,9.0,10.0,9.5,9.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.8944298005052653,r2SCAN,Ba-Cr-O,0.0009672276923070001,-2.628630617692308,1.1218,3,Monoclinic,2,C2,oxide,None,Ba,Cr,None,None,B,"C, O",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
