material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ti_wyckoff,num_Ti_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-760078,Ba4Ti11O26,1.8277261829633644,0.4156480238304532,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,10.0,6.0,1.7103605693591921,2.2334631838799552,2.0105471982985237,0.15500394306019358,0.5231026145207631,94.65152721811238,35.29909998130801,6.4242283370030915,166.2844556565294,5.0,0.8333333333333334,7,Octahedron
mp-760078,Ba4Ti11O26,1.8277261829633644,0.4156480238304532,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,11.0,6.0,1.8429979301242372,2.145390014012262,1.9904661693656787,0.10684698198894829,0.30239208388802474,105.13500272231339,31.428188937386757,80.24130446579214,172.22591679588473,6.0,1.0,8,Octahedron
mp-760078,Ba4Ti11O26,1.8277261829633644,0.4156480238304532,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,12.0,6.0,1.728392069637503,2.305466592584409,2.025915483374472,0.17773567466903858,0.5770745229469061,78.48636382805985,35.806508704302644,10.331897580594612,158.9558300006581,5.0,0.8333333333333334,9,Octahedron
mp-760078,Ba4Ti11O26,1.8277261829633644,0.4156480238304532,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,13.0,6.0,1.8121806315343847,2.212357440393184,2.0075916783408325,0.14022668937074786,0.40017680885879936,104.35912074525679,31.29135277461689,79.04260711922608,172.03077835732265,6.0,1.0,10,Octahedron
mp-760078,Ba4Ti11O26,1.8277261829633644,0.4156480238304532,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,14.0,6.0,1.8872246167493705,2.101422851776683,1.9825625053765574,0.07606095732835767,0.2141982350273124,76.73638592081646,33.93509207260834,28.129968608624228,161.07430611387866,6.0,1.0,11,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,1.0,6.0,1.9310068299376757,2.225276889060278,2.0435512166939116,0.10561329494843313,0.2942700591226022,73.28279430370131,34.82084077748941,9.473368701811838,104.3023326606516,6.0,1.0,1,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,2.0,6.0,1.924352611078735,2.19084766814995,2.037169309853993,0.0980093041666674,0.2664950570712148,93.996550446185,32.447253628291456,13.911757879384776,162.4805650489471,6.0,1.0,2,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,3.0,6.0,1.950733028791015,2.176277728110824,2.0342065893881904,0.10102200379069687,0.22554469931980892,95.58115232600007,34.43025680058943,14.681563518033041,163.30334800988763,6.0,1.0,3,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,4.0,6.0,1.9232567853422253,2.169627638378065,2.0287652871892363,0.10058361273829763,0.2463708530358395,81.52976762677872,38.597512057717026,10.838205373306831,177.2197664798274,6.0,1.0,4,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,5.0,6.0,1.9228548930200566,2.1797853888692655,2.028523949384794,0.10389482700702041,0.2569304958492089,105.20570694588902,31.200659886351282,79.9372790020484,179.89521867789935,6.0,1.0,5,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,6.0,6.0,1.9385969310852802,2.2166996077816004,2.043672982474081,0.10867239769253116,0.27810267669632016,79.14625282371095,41.40480325778325,9.925146360195223,177.74044582841623,6.0,1.0,6,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,7.0,6.0,1.8415225950738592,2.2205797038882986,2.019839272508042,0.12343596891768673,0.37905710881443944,100.10495556140128,32.26139678887658,48.79562534694774,177.01120527855147,6.0,1.0,7,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,8.0,6.0,1.841522595073859,2.2205797038883017,2.0198392725080425,0.12343596891768756,0.37905710881444277,100.10495556140131,32.261396788876624,48.79562534694774,177.0112052785517,6.0,1.0,8,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,9.0,6.0,1.938596931085281,2.2166996077815986,2.043672982474081,0.10867239769253055,0.2781026766963175,79.14625282371095,41.40480325778324,9.925146360195223,177.74044582841623,6.0,1.0,9,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,10.0,6.0,1.9197038635033532,2.1447113374171054,2.0368626788154574,0.07960367376640008,0.2250074739137522,80.21556102314237,39.33028865398956,5.201087832569359,140.45932451306132,6.0,1.0,10,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,11.0,6.0,1.9236415546455947,2.1681016250816865,2.0388944497621866,0.0906443349093145,0.24446007043609175,75.66228253116807,40.16910750666362,5.1729906360749816,128.8947751083617,6.0,1.0,11,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,12.0,6.0,1.939845627431943,2.184569547608251,2.050736420836533,0.10136486559253861,0.24472392017630784,74.58401283928995,29.432779336263557,13.18386619397743,114.64018341879255,6.0,1.0,12,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,13.0,6.0,1.9580049119117846,2.1814757880530586,2.0565754836519647,0.09334929773946189,0.22347087614127403,73.89468902808328,29.18531536597036,16.250562808892447,139.68848001952972,6.0,1.0,13,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,14.0,6.0,1.922854893020057,2.1797853888692655,2.028523949384794,0.10389482700702048,0.25693049584920846,105.20570694588926,31.20065988635184,79.93727900204841,179.89521867790285,6.0,1.0,14,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,15.0,6.0,1.9232567853422258,2.169627638378065,2.0287652871892354,0.1005836127382973,0.24637085303583905,81.52976762677872,38.59751205771699,10.838205373306797,177.21976647982714,6.0,1.0,15,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,16.0,6.0,1.89379609725323,2.229882482121144,2.0353417583548157,0.11248179952819125,0.33608638486791387,81.63074469420324,30.997702166916557,11.922046453063505,148.15663707917807,6.0,1.0,16,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,17.0,6.0,1.9070628711545508,2.20757011894473,2.0383952608633327,0.11263891482634446,0.30050724779017934,63.33256267192662,31.213201355901706,11.367515433877713,102.95939611103046,6.0,1.0,17,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,18.0,6.0,1.931006829937675,2.2252768890602783,2.043551216693911,0.10561329494843354,0.2942700591226033,73.28279430370131,34.820840777489416,9.473368701811838,104.3023326606516,6.0,1.0,18,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,19.0,6.0,1.924352611078734,2.1908476681499502,2.037169309853993,0.09800930416666691,0.26649505707121635,93.996550446185,32.44725362829148,13.911757879384696,162.48056504894714,6.0,1.0,19,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,20.0,6.0,1.9197038635033528,2.1447113374171027,2.036862678815457,0.0796036737663996,0.22500747391374998,80.21556102314234,39.33028865398954,5.201087832569359,140.4593245130613,6.0,1.0,20,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,21.0,6.0,1.9236415546455963,2.168101625081687,2.038894449762187,0.0906443349093143,0.24446007043609064,75.66228253116807,40.16910750666362,5.1729906360749816,128.8947751083617,6.0,1.0,21,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,22.0,6.0,1.907062871154552,2.20757011894473,2.0383952608633336,0.11263891482634424,0.300507247790178,63.332562671926595,31.2132013559017,11.367515433877713,102.95939611103046,6.0,1.0,22,Octahedron
mp-760088,MgTi23O40,1.924106914719544,0.1863622910099353,[6.0],3.5,3.0,4.0,Octahedron,"1a, 2b",1,6.0,Ti,1.0,False,23.0,6.0,1.8937960972532286,2.2298824821211456,2.0353417583548157,0.1124817995281917,0.336086384867917,81.63074469420326,30.997702166916554,11.922046453063537,148.15663707917807,6.0,1.0,23,Octahedron
mp-760184,Na4Ti5O12,1.7404390499739748,0.6703202943520841,[6.0],4.0,4.0,4.0,Octahedron,"2d, 4f",1,6.0,Ti,0.0,True,8.0,6.0,1.9729977666482144,2.0001157778875234,1.986882478595226,0.01108045989505353,0.027118011239309014,61.171922919818584,29.713587897232042,20.80399153599064,109.65430847258962,6.0,1.0,1,Octahedron
mp-760184,Na4Ti5O12,1.7404390499739748,0.6703202943520841,[6.0],4.0,4.0,4.0,Octahedron,"2d, 4f",1,6.0,Ti,0.0,True,9.0,6.0,1.8572860018247341,2.1987271554903765,2.025447412415209,0.13964357025575666,0.3414411536656423,74.70049664686185,35.68084652226757,23.109757991882425,171.54440642477746,6.0,1.0,2,Octahedron
mp-760184,Na4Ti5O12,1.7404390499739748,0.6703202943520841,[6.0],4.0,4.0,4.0,Octahedron,"2d, 4f",1,6.0,Ti,0.0,True,10.0,6.0,1.8854643691163595,2.288454329115605,2.0158067136137254,0.1377939390467603,0.4029899599992457,106.28408540470409,34.07070319203976,73.80342167979003,178.2983128131437,6.0,1.0,3,Octahedron
mp-760184,Na4Ti5O12,1.7404390499739748,0.6703202943520841,[6.0],4.0,4.0,4.0,Octahedron,"2d, 4f",1,6.0,Ti,0.0,True,11.0,6.0,1.8572860018247341,2.198727155490377,2.025447412415209,0.13964357025575724,0.34144115366564276,74.70049664686184,35.68084652226757,23.109757991882407,171.54440642477746,6.0,1.0,4,Octahedron
mp-760184,Na4Ti5O12,1.7404390499739748,0.6703202943520841,[6.0],4.0,4.0,4.0,Octahedron,"2d, 4f",1,6.0,Ti,0.0,True,12.0,6.0,1.8854643691163573,2.2884543291156056,2.015806713613725,0.1377939390467608,0.40298995999924836,106.28408540470409,34.07070319203975,73.80342167979,178.2983128131437,6.0,1.0,5,Octahedron
mp-760184,Na4Ti5O12,1.7404390499739748,0.6703202943520841,[6.0],4.0,4.0,4.0,Octahedron,"2d, 4f",1,6.0,Ti,0.0,True,13.0,6.0,1.9729977666482141,2.0001157778875207,1.986882478595225,0.01108045989505304,0.027118011239306572,44.63896394482742,20.619059708332653,8.746541565659225,70.64332170686194,6.0,1.0,6,Octahedron
mp-760184,Na4Ti5O12,1.7404390499739748,0.6703202943520841,[6.0],4.0,4.0,4.0,Octahedron,"2d, 4f",1,6.0,Ti,0.0,True,14.0,6.0,1.8572860018247352,2.198727155490375,2.025447412415208,0.1396435702557561,0.3414411536656399,74.70049664686182,35.680846522267565,23.109757991882407,171.54440642477738,6.0,1.0,7,Octahedron
mp-760184,Na4Ti5O12,1.7404390499739748,0.6703202943520841,[6.0],4.0,4.0,4.0,Octahedron,"2d, 4f",1,6.0,Ti,0.0,True,15.0,6.0,1.885464369116361,2.2884543291156048,2.0158067136137254,0.13779393904675982,0.4029899599992437,106.28408540470406,34.07070319203969,73.80342167978999,178.29831281314324,6.0,1.0,8,Octahedron
mp-760184,Na4Ti5O12,1.7404390499739748,0.6703202943520841,[6.0],4.0,4.0,4.0,Octahedron,"2d, 4f",1,6.0,Ti,0.0,True,16.0,6.0,1.8854643691163564,2.288454329115605,2.015806713613725,0.137793939046761,0.4029899599992488,106.28408540470414,34.07070319203983,73.80342167978999,178.29831281314412,6.0,1.0,9,Octahedron
mp-760184,Na4Ti5O12,1.7404390499739748,0.6703202943520841,[6.0],4.0,4.0,4.0,Octahedron,"2d, 4f",1,6.0,Ti,0.0,True,17.0,6.0,1.857286001824732,2.1987271554903782,2.0254474124152084,0.1396435702557579,0.3414411536656463,74.70049664686184,35.68084652226757,23.109757991882425,171.54440642477746,6.0,1.0,10,Octahedron
mp-760378,LiTi2O4,1.9484559501630123,0.1319965117944655,[6.0],3.5,3.0,4.0,Octahedron,"2b, 2a",1,6.0,Ti,1.0,False,2.0,6.0,1.9440661281735723,2.1068984377453,2.0255281284724274,0.047006005853155966,0.1628323095717279,75.28364510491465,39.88696647462762,0.0,126.13194177571302,6.0,1.0,1,Octahedron
mp-760378,LiTi2O4,1.9484559501630123,0.1319965117944655,[6.0],3.5,3.0,4.0,Octahedron,"2b, 2a",1,6.0,Ti,1.0,False,3.0,6.0,1.9440661281735716,2.1068984377453006,2.0255281284724274,0.047006005853156285,0.162832309571729,73.01061943718983,35.22931772784653,0.0,126.13194177571302,6.0,1.0,2,Octahedron
mp-760378,LiTi2O4,1.9484559501630123,0.1319965117944655,[6.0],3.5,3.0,4.0,Octahedron,"2b, 2a",1,6.0,Ti,1.0,False,4.0,6.0,2.0003723866655734,2.0535100764061176,2.0220298369725374,0.02244747500351507,0.053137689740544225,82.22328764670306,38.051538472894194,0.0,168.4326508086819,6.0,1.0,3,Octahedron
mp-760378,LiTi2O4,1.9484559501630123,0.1319965117944655,[6.0],3.5,3.0,4.0,Octahedron,"2b, 2a",1,6.0,Ti,1.0,False,5.0,6.0,2.000372386665573,2.0535100764061167,2.022029836972537,0.022447475003514874,0.05313768974054378,75.9112374782198,35.29494136792119,0.0,123.78689155801369,6.0,1.0,4,Octahedron
mp-760439,TaTiO4,2.135043904051275,-0.0640515487782587,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Ti,0.0,True,2.0,6.0,1.9784133762125113,2.096171376929462,2.0512411343871264,0.051961403512599716,0.11775800071695053,49.595942143140135,21.62718630937055,18.77436041577989,91.40231625406557,6.0,1.0,1,Octahedron
mp-760439,TaTiO4,2.135043904051275,-0.0640515487782587,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Ti,0.0,True,3.0,6.0,1.9781683202175282,2.0957798896729916,2.050973751674122,0.051932266316335775,0.11761156945546336,58.27456759218216,29.614045505338453,1.057635234226562,101.85526394268668,6.0,1.0,2,Octahedron
mp-760501,TiGa2O5,1.7464237051709208,0.615010917172883,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Ti,0.0,True,0.0,6.0,1.8613268205688436,2.174528883134676,2.0004868805393077,0.1302214663303453,0.3132020625658325,97.1952831426918,47.728673100496145,0.0,171.0353764298115,6.0,1.0,1,Octahedron
mp-760501,TiGa2O5,1.7464237051709208,0.615010917172883,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Ti,0.0,True,1.0,6.0,1.8613268205688442,2.174528883134675,2.0004868805393072,0.13022146633034543,0.31320206256583094,97.1952831426918,47.72867310049614,0.0,171.03537642981144,6.0,1.0,2,Octahedron
mp-760747,Ti11O18,1.9121498037743887,0.1789096892439751,[6.0],3.5,3.0,4.0,Octahedron,1a,1,6.0,Ti,1.0,False,0.0,6.0,1.926726092837396,2.0840470439821526,2.019107869960625,0.05471674789106248,0.15732095114475664,48.87233951136691,22.884137051530185,15.201802684174652,91.28268297304103,6.0,1.0,1,Octahedron
mp-760747,Ti11O18,1.9121498037743887,0.1789096892439751,[6.0],3.5,3.0,4.0,Octahedron,1a,1,6.0,Ti,1.0,False,1.0,6.0,1.925044648167015,2.1781909515628515,2.0294393675729423,0.08641950049609218,0.25314630339583655,58.900901438184995,22.50335197956509,21.621837978329598,91.83361927721973,6.0,1.0,2,Octahedron
mp-760747,Ti11O18,1.9121498037743887,0.1789096892439751,[6.0],3.5,3.0,4.0,Octahedron,1a,1,6.0,Ti,1.0,False,2.0,6.0,1.9061806151647893,2.1782445372460466,2.0293530426920943,0.09685873052283976,0.2720639220812573,68.44275670936145,33.58633552652043,16.756835826766384,123.33728649920364,6.0,1.0,3,Octahedron
mp-760747,Ti11O18,1.9121498037743887,0.1789096892439751,[6.0],3.5,3.0,4.0,Octahedron,1a,1,6.0,Ti,1.0,False,3.0,6.0,1.9974306468646792,2.070987128464616,2.0335520381527754,0.030931856904703067,0.07355648159993677,98.74852277846131,33.54631418469178,32.46702626857869,169.0110420758244,6.0,1.0,4,Octahedron
mp-760747,Ti11O18,1.9121498037743887,0.1789096892439751,[6.0],3.5,3.0,4.0,Octahedron,1a,1,6.0,Ti,1.0,False,4.0,6.0,1.8867077888799635,2.052685865075006,1.9997412407435426,0.053614147705219856,0.16597807619504268,49.06795070391759,22.60752152129585,16.136495655368407,92.45395367702841,6.0,1.0,5,Octahedron
mp-760747,Ti11O18,1.9121498037743887,0.1789096892439751,[6.0],3.5,3.0,4.0,Octahedron,1a,1,6.0,Ti,1.0,False,5.0,6.0,1.8896999931374843,2.1072678561027023,2.0173720895860665,0.07048642890212747,0.21756786296521802,99.59262101018575,33.31292130233637,48.43518015310392,168.77488057068408,6.0,1.0,6,Octahedron
mp-760747,Ti11O18,1.9121498037743887,0.1789096892439751,[6.0],3.5,3.0,4.0,Octahedron,1a,1,6.0,Ti,1.0,False,6.0,6.0,1.9396222235307334,2.085459391081689,2.0207075116261977,0.04817282389848866,0.14583716755095555,52.15426561862746,23.913185651520216,17.864114085289344,98.1956622809581,6.0,1.0,7,Octahedron
mp-760747,Ti11O18,1.9121498037743887,0.1789096892439751,[6.0],3.5,3.0,4.0,Octahedron,1a,1,6.0,Ti,1.0,False,7.0,6.0,1.8799521134029804,2.136494261018359,2.030524302968997,0.0852384333368288,0.2565421476153784,51.59044011831895,24.09305850864954,17.76159487503907,95.1083853554428,6.0,1.0,8,Octahedron
mp-760747,Ti11O18,1.9121498037743887,0.1789096892439751,[6.0],3.5,3.0,4.0,Octahedron,1a,1,6.0,Ti,1.0,False,8.0,6.0,1.9275515748612546,2.094060426485853,2.0179658655247166,0.05340182245313934,0.1665088516245985,99.90926822217855,32.70165498424555,48.79649115828812,169.82008195245476,6.0,1.0,9,Octahedron
mp-760747,Ti11O18,1.9121498037743887,0.1789096892439751,[6.0],3.5,3.0,4.0,Octahedron,1a,1,6.0,Ti,1.0,False,9.0,6.0,1.9905632514390406,2.0892513429226645,2.037668081150944,0.04441792702005696,0.0986880914836239,67.51568129404295,32.18962556266027,16.58950328065069,122.22748451288078,6.0,1.0,10,Octahedron
mp-760747,Ti11O18,1.9121498037743887,0.1789096892439751,[6.0],3.5,3.0,4.0,Octahedron,1a,1,6.0,Ti,1.0,False,10.0,6.0,1.9204525138482218,2.12695691237294,2.0267493808444734,0.07629960673893384,0.20650439852471836,97.70122381687166,34.028466082241096,29.046256784458105,173.59013996043444,6.0,1.0,11,Octahedron
mp-760927,NaTiPO5,2.21011698562138,-0.3265643978163428,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Ti,0.0,True,4.0,6.0,1.738473601449216,2.2280945465918705,2.0109792014976198,0.15128013888915906,0.48962094514265453,87.66849684753005,36.196099060357085,3.6226210575548383,164.51287189955536,6.0,1.0,1,Octahedron
mp-760927,NaTiPO5,2.21011698562138,-0.3265643978163428,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Ti,0.0,True,5.0,6.0,1.7384736014492164,2.228094546591871,2.0109792014976198,0.15128013888915898,0.48962094514265453,82.641353795869,36.079258604082916,3.6226210575548383,167.7989612918727,6.0,1.0,2,Octahedron
mp-760927,NaTiPO5,2.21011698562138,-0.3265643978163428,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Ti,0.0,True,6.0,6.0,1.7384736014492157,2.2280945465918705,2.0109792014976198,0.1512801388891591,0.48962094514265475,82.64135379586898,36.07925860408291,3.6226210575548383,167.79896129187267,6.0,1.0,3,Octahedron
mp-760927,NaTiPO5,2.21011698562138,-0.3265643978163428,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Ti,0.0,True,7.0,6.0,1.7384736014492157,2.2280945465918705,2.0109792014976193,0.15128013888915912,0.48962094514265475,87.66849684753005,36.19609906035708,3.6226210575548383,164.51287189955534,6.0,1.0,4,Octahedron
mp-760950,Li8TiNi7O16,1.1715480018788371,1.9878266636304875,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,8.0,6.0,1.901494632602175,2.068913803378123,1.9781237296649905,0.05533935846623765,0.1674191707759478,50.13167023494694,16.688920421955192,17.286282066019837,76.5622335986834,6.0,1.0,1,Octahedron
mp-760954,Li5Ti2V3O10,1.5639199008555908,1.0954671107164269,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ti,0.0,True,10.0,6.0,1.8969149875241178,2.105299362310062,2.009505244235291,0.07135608065399149,0.20838437478594418,56.69528636130341,30.32397246617293,17.472336531971028,120.91461081586608,6.0,1.0,1,Octahedron
mp-760954,Li5Ti2V3O10,1.5639199008555908,1.0954671107164269,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ti,0.0,True,11.0,6.0,1.8968711705956147,2.105314661562053,2.0094855905115625,0.0713854545805321,0.20844349096643833,84.30313638105754,36.34216759355454,28.701668932106713,175.35333273658202,6.0,1.0,2,Octahedron
mp-760954,Li5Ti2V3O10,1.5639199008555908,1.0954671107164269,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ti,0.0,True,12.0,6.0,1.8969988439475802,2.10406047979554,2.0094167528860467,0.07140066926895909,0.20706163584795956,84.27462613994015,36.32937497408399,28.729850186336567,175.43176768958222,6.0,1.0,3,Octahedron
mp-760954,Li5Ti2V3O10,1.5639199008555908,1.0954671107164269,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ti,0.0,True,13.0,6.0,1.8970066454172907,2.1040071729468206,2.0094008829278787,0.07140022330607014,0.2070005275295299,56.67014709645983,30.302627384416436,17.47221797171953,120.82403151473906,6.0,1.0,4,Octahedron
mp-760975,Li4TiV3O8,2.060068193897334,-0.0742304521106297,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,4.0,6.0,2.0257042972627666,2.036529316831197,2.029954498029505,0.004715092711746522,0.010825019568430516,63.05386888797968,36.49975507979514,8.068622897995017,115.3147590847753,6.0,1.0,1,Octahedron
mp-760979,Na2Ti2O5,1.8291802748269028,0.6042012679192275,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ti,0.0,True,8.0,4.0,1.7524054263539337,1.8663401836332865,1.8312791499695766,0.04639598056073766,0.11393475727935276,109.44419450423406,2.6109715983563357,104.210946879409,112.70156925501612,4.0,1.0,1,Tetrahedron
mp-760979,Na2Ti2O5,1.8291802748269028,0.6042012679192275,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ti,0.0,True,9.0,4.0,1.746660283109732,1.8681304393513738,1.8308717072935048,0.049578903797331764,0.12147015624164181,69.59054639014919,27.718644102486135,21.46177317051598,113.96327369276786,4.0,1.0,2,Tetrahedron
mp-760979,Na2Ti2O5,1.8291802748269028,0.6042012679192275,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ti,0.0,True,10.0,4.0,1.746660283109734,1.868130439351375,1.8308717072935057,0.049578903797331236,0.12147015624164093,69.59054639014919,27.718644102486145,21.46177317051598,113.96327369276788,4.0,1.0,3,Tetrahedron
mp-760979,Na2Ti2O5,1.8291802748269028,0.6042012679192275,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ti,0.0,True,11.0,4.0,1.7524054263539326,1.866340183633287,1.8312791499695766,0.04639598056073835,0.11393475727935432,94.4286503376227,27.280947008474556,51.29708327796839,121.7013533863388,4.0,1.0,4,Tetrahedron
mp-760979,Na2Ti2O5,1.8291802748269028,0.6042012679192275,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ti,0.0,True,12.0,4.0,1.752405426353933,1.866340183633286,1.8312791499695762,0.046395980560737696,0.11393475727935298,94.4286503376227,27.280947008474563,51.29708327796838,121.70135338633881,4.0,1.0,5,Tetrahedron
mp-760979,Na2Ti2O5,1.8291802748269028,0.6042012679192275,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ti,0.0,True,13.0,4.0,1.7466602831097318,1.8681304393513751,1.8308717072935057,0.049578903797332215,0.12147015624164337,69.59054639014919,27.71864410248614,21.46177317051598,113.96327369276787,4.0,1.0,6,Tetrahedron
mp-760979,Na2Ti2O5,1.8291802748269028,0.6042012679192275,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ti,0.0,True,14.0,4.0,1.7466602831097322,1.8681304393513756,1.8308717072935057,0.049578903797332145,0.12147015624164337,69.59054639014919,27.718644102486145,21.461773170515993,113.9632736927679,4.0,1.0,7,Tetrahedron
mp-760979,Na2Ti2O5,1.8291802748269028,0.6042012679192275,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ti,0.0,True,15.0,4.0,1.7524054263539317,1.8663401836332871,1.8312791499695764,0.046395980560738646,0.11393475727935543,109.44419450423403,2.6109715983563335,104.21094687940902,112.70156925501617,4.0,1.0,8,Tetrahedron
mp-761142,Li5Ti2Co3O10,1.714753593644451,0.6775393373124392,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,5.0,6.0,1.9203101096489386,2.033733161269875,1.9873105758014138,0.04332139260911044,0.11342305162093647,59.3942265164075,26.85888249973974,26.218990372999453,123.44869813420266,6.0,1.0,1,Octahedron
mp-761142,Li5Ti2Co3O10,1.714753593644451,0.6775393373124392,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Ti,0.0,True,6.0,6.0,1.8803286980940064,2.102144806170432,1.993028293728976,0.06739667775265235,0.22181610807642582,59.275471270692684,26.702662262554007,26.514721693550314,120.5760884609424,6.0,1.0,2,Octahedron
mp-761669,Li2Ti3CoO8,1.824635781501205,0.3921364343385775,[6.0],4.0,4.0,4.0,Octahedron,"8b, 4b",1,6.0,Ti,0.0,True,8.0,6.0,1.9215612312529835,2.0630749868007805,1.9867646151994232,0.050781799343182624,0.141513755547797,79.1006644318789,36.299142739727834,22.9081401965028,178.06702066641662,6.0,1.0,1,Octahedron
