material_id,chem_formula,R$_0$,B,Mo_chemenv,num_Mo_chemenvs,Mo_wyckoff,num_Mo_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Mo_sites,num_CN_env,num_charge_states,MoX_coordn,MoO_coordn,mean_coordn_Mo-X,min_coordn_Mo-X,max_coordn_Mo-X,mean_coordn_Mo-O,min_coordn_Mo-O,max_coordn_Mo-O,mean_Mo_charge,min_Mo_charge,max_Mo_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_MoO_BondL
mp-1211297,KTb(MoO4)2,2.1060738830257306,2.0555725372332807,Octahedron,1,4f,1,[1.9519700514866871],0.0,1.9519700514866871,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-Mo-O-Tb,0.015061929791666,-2.5321107682430557,3.256399999999999,4,Monoclinic,2/m,C2/c,oxide,K,,Mo,,,,O,,,Tb,,B > 1,Positive B,2.0005688105805723
mp-1211306,KSm(MoO4)2,2.119424718949289,2.136660127382632,Octahedron,1,4f,1,[2.074327571462816],0.0,2.074327571462816,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-Mo-O-Sm,0.017693659999999,-2.519958918104167,3.3128,4,Monoclinic,2/m,C2/c,oxide,K,,Mo,,,,"O, S",,,Sm,,B > 1,Positive B,2.0067423423259707
mp-1211310,KTm(MoO4)2,2.0897531590847853,1.9503923804929248,Octahedron,1,4f,1,[1.792033857286096],0.0,1.792033857286096,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-Mo-O-Tm,0.013101231458332,-2.537736695604168,3.1386,4,Monoclinic,2/m,C2/c,oxide,K,,Mo,,,,O,,,Tm,,B > 1,Positive B,1.994862762254354
mp-1211383,Li2Ni2(MoO4)3,1.9974748650044056,0.4688278915397264,Tetrahedron,1,"8d, 4c",2,"[0.08463371449144101, 0.09137772444599701]",0.0,0.08800571946871902,A2B2C3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mo-Ni-O,0.002540668947375,-1.938417592719297,2.964299999999999,4,Orthorhombic,mmm,Pnma,oxide,Li,,"Ni, Mo",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.807101205969791
mp-1211391,KPr(MoO4)2,2.137500389922061,1.9331165191258664,Square pyramid,1,4f,1,[2.195757707091553],0.0,2.195757707091553,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-Mo-O-Pr,0.011090204999993,-2.504279572409723,3.343799999999999,4,Monoclinic,2/m,C2/c,oxide,K,,Mo,,,,"O, P",,,Pr,,B > 1,Positive B,2.015757266156902
mp-1211396,KNd(MoO4)2,2.130612499036393,2.204954368307498,Square pyramid,1,4f,1,[2.152334441661018],0.0,2.152334441661018,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-Mo-Nd-O,0.0,-2.511124669979168,3.3362,4,Monoclinic,2/m,C2/c,oxide,K,,Mo,,,,"N, O",,,Nd,,B > 1,Positive B,2.012239458079623
mp-1211409,KTb(MoO4)2,2.1201822043943923,0.7647709115772123,Tetrahedron,1,8d,1,[0.42480451935664704],0.0,0.42480451935664704,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-Mo-O-Tb,0.0,-2.5471726980347222,3.6116,4,Orthorhombic,mmm,Pbcn,oxide,K,,Mo,,,,O,,,Tb,,"B $\in$ [0.5, 1]",Positive B,1.811159222528259
mp-1211413,KMo2(P2O7)2,2.201287488445194,-0.1774631465490637,Octahedron,1,"1d, 1g",2,"[0.048382926540526006, 0.10580119241676401]",0.0,0.077092059478645,AB2C4D14,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-Mo-O-P,0.0,-2.555752218848639,1.1436,4,Triclinic,-1,P-1,oxide,K,,Mo,,,,"O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.1031541132909775
mp-1211421,KLu(MoO4)2,2.1416089210249987,0.8564196708541632,Tetrahedron,1,2d,1,[0.045591822150622005],0.0,0.045591822150622005,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-Lu-Mo-O,0.0,-2.56575306032639,3.9992,4,Trigonal,-3m,P-3m1,oxide,K,,Mo,,,,O,,,Lu,,"B $\in$ [0.5, 1]",Positive B,1.7947910211873828
mp-1211443,KLa(MoO4)2,2.148385795063936,1.9680716959735984,Square pyramid,1,4f,1,[2.1911130771592022],0.0,2.1911130771592022,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-La-Mo-O,0.0,-2.532836451437501,3.3346,4,Monoclinic,2/m,C2/c,oxide,K,,Mo,,,,O,,,La,,B > 1,Positive B,2.021924866010706
mp-1211449,KHo(MoO4)2,2.0969210736073665,2.00385424883193,Octahedron,1,4f,1,[1.8674957642120562],0.0,1.8674957642120562,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ho-K-Mo-O,0.014135289375001,-2.532996159354166,3.2092,4,Monoclinic,2/m,C2/c,oxide,K,,Mo,,,,"H, O",,,Ho,,B > 1,Positive B,1.9971094517662717
mp-1211454,KLu(MoO4)2,2.0809211378958112,1.895231812505604,Octahedron,1,4f,1,[1.711663478110619],0.0,1.711663478110619,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-Lu-Mo-O,0.029437354999984,-2.53631570532639,3.0507,4,Monoclinic,2/m,C2/c,oxide,K,,Mo,,,,O,,,Lu,,B > 1,Positive B,1.9905289891603537
mp-1211455,KGd(MoO4)2,2.1131420867256008,2.0946073831055485,Octahedron,1,4f,1,[2.003838750857498],0.0,2.003838750857498,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Gd-K-Mo-O,0.015688787708333,-2.515508298104167,3.182,4,Monoclinic,2/m,C2/c,oxide,K,,Mo,,,,O,,,Gd,,B > 1,Positive B,2.0043501124078706
mp-1211463,KVMoO6,1.9898338157993043,0.2718330675545045,Octahedron,1,4c,1,[1.657386282716113],0.0,1.657386282716113,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-Mo-O-V,0.02284906155556,-2.194033659972222,2.903299999999999,4,Orthorhombic,mmm,Pnma,oxide,K,,"V, Mo",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9955377316126317
mp-1211510,KLiSm2(MoO4)4,1.9868612140966653,0.4371102455032025,Tetrahedron,1,4f,1,"[0.26988770287907504, 0.114076315029909]",0.0,0.19198200895449202,ABC2D4E16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-Li-Mo-O-Sm,0.008683669479177,-2.5218019341909743,3.337299999999999,5,Monoclinic,2/m,C2/c,oxide,"Li, K",,Mo,,,,"O, S",,,Sm,,"B $\in$ [0.1, 0.5]",Positive B,1.8116755628727768
mp-1211523,KSm(MoO4)2,2.1210472350943226,0.7682975116688799,Tetrahedron,1,8d,1,[0.39597690637853006],0.0,0.39597690637853006,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-Mo-O-Sm,0.0,-2.537652578104166,3.6536,4,Orthorhombic,mmm,Pbcn,oxide,K,,Mo,,,,"O, S",,,Sm,,"B $\in$ [0.5, 1]",Positive B,1.8105986763064958
mp-1211532,KTm(MoO4)2,2.124541623532332,0.7733514077353373,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-Mo-O-Tm,0.0,-2.550837927062501,3.5609,4,Orthorhombic,mmm,Pbcn,oxide,K,,Mo,,,,O,,,Tm,,"B $\in$ [0.5, 1]",Positive B,1.8120523892722824
mp-1211556,KHo(MoO4)2,2.128718943633914,0.7835007036424979,Tetrahedron,1,8d,1,[0.43530841509752105],0.0,0.43530841509752105,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ho-K-Mo-O,0.0,-2.547131448729166,3.5792,4,Orthorhombic,mmm,Pbcn,oxide,K,,Mo,,,,"H, O",,,Ho,,"B $\in$ [0.5, 1]",Positive B,1.8121280446146613
mp-1211563,KLiEr2(MoO4)4,2.0012948674844764,0.4691419818020855,Tetrahedron,1,4f,1,"[0.36168528440254705, 0.14401251725010902]",0.0,0.25284890082632805,ABC2D4E16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Er-K-Li-Mo-O,0.014006997326385,-2.5280987591909723,3.2596,5,Monoclinic,2/m,C2/c,oxide,"Li, K",,Mo,,,,O,,,Er,,"B $\in$ [0.1, 0.5]",Positive B,1.8132735876725419
mp-1211565,KEr(MoO4)2,2.088781774895091,2.159015356397737,Square pyramid,1,4f,1,[2.155018003407941],0.0,2.155018003407941,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",r2SCAN,Er-K-Mo-O,0.013173461249999,-2.535626025187499,3.1822,4,Monoclinic,2/m,C2/c,oxide,K,,Mo,,,,O,,,Er,,B > 1,Positive B,1.9744392063121314
mp-1211571,KLiDy2(MoO4)4,1.9954047200530505,0.4572775804506085,Tetrahedron,1,4f,1,"[0.32625982434008904, 0.141263082772834]",0.0,0.23376145355646152,ABC2D4E16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Dy-K-Li-Mo-O,0.017890151770842,-2.528025467663196,3.2809,5,Monoclinic,2/m,C2/c,oxide,"Li, K",,Mo,,,,O,,,Dy,,"B $\in$ [0.1, 0.5]",Positive B,1.8121387846813568
mp-1211580,KGd(MoO4)2,2.1172629527269886,0.7579676284920074,Tetrahedron,1,8d,1,[0.418270721370715],0.0,0.418270721370715,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Gd-K-Mo-O,0.0,-2.531197085812501,3.1729,4,Orthorhombic,mmm,Pbcn,oxide,K,,Mo,,,,O,,,Gd,,"B $\in$ [0.5, 1]",Positive B,1.8109899621640877
mp-1211586,KLiY2(MoO4)4,1.9914801195772065,0.4463881019983524,Tetrahedron,1,4f,1,"[0.31106605202776705, 0.137058762757497]",0.0,0.22406240739263203,ABC2D4E16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-Li-Mo-O-Y,0.03008130145834,-2.516057845649307,3.2822,5,Monoclinic,2/m,C2/c,oxide,"Li, K",,"Y, Mo",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8125774472369716
mp-1211595,KDy(MoO4)2,2.0210530579218213,0.5218119670244123,Tetrahedron,1,2i,1,"[0.258807863677521, 0.19933916747040903]",0.0,0.22907351557396502,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Dy-K-Mo-O,0.016327285416668,-2.530823942409721,3.4338,4,Triclinic,-1,P-1,oxide,K,,Mo,,,,O,,,Dy,,"B $\in$ [0.5, 1]",Positive B,1.8119060284153472
mp-1211601,KEr(MoO4)2,2.1396080011545657,0.8129542807178678,Tetrahedron,1,8d,1,[0.435999120028403],0.0,0.435999120028403,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Er-K-Mo-O,0.0,-2.5487994864375,3.5667,4,Orthorhombic,mmm,Pbcn,oxide,K,,Mo,,,,O,,,Er,,"B $\in$ [0.5, 1]",Positive B,1.811115643754007
mp-1211658,KDy(MoO4)2,2.1019378333128205,2.0140305709125594,Octahedron,1,4f,1,[1.892114268964719],0.0,1.892114268964719,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Dy-K-Mo-O,0.014736185833333,-2.532415041993056,3.2098,4,Monoclinic,2/m,C2/c,oxide,K,,Mo,,,,O,,,Dy,,B > 1,Positive B,2.0003179767066257
mp-1211661,KLiLu2(MoO4)4,2.005634385323733,0.4740239503732957,Tetrahedron,1,4f,1,"[0.35978677377963403, 0.18319734455514]",0.0,0.271492059167387,ABC2D4E16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-Li-Lu-Mo-O,0.046840248854161,-2.524688605788194,3.1597,5,Monoclinic,2/m,C2/c,oxide,"Li, K",,Mo,,,,O,,,Lu,,"B $\in$ [0.1, 0.5]",Positive B,1.8156539025823897
mp-1211679,KCr(MoO4)2,2.1021248944909665,0.8255152728971273,Tetrahedron,1,2i,1,"[0.097733853181624, 0.09732087507201301]",0.0,0.0975273641268185,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cr-K-Mo-O,0.0,-2.155061294354168,2.9629000000000003,4,Monoclinic,2/m,C2/c,oxide,K,,"Cr, Mo",,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.768086324620387
mp-1211686,KDy(MoO4)2,2.1217605324354603,0.7671097683450119,Tetrahedron,1,8d,1,[0.427118560059483],0.0,0.427118560059483,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Dy-K-Mo-O,0.0,-2.5471512278263893,3.5956,4,Orthorhombic,mmm,Pbcn,oxide,K,,Mo,,,,O,,,Dy,,"B $\in$ [0.5, 1]",Positive B,1.8117932609041598
mp-1211688,KLiHo2(MoO4)4,1.993931615588771,0.4494072403424606,Tetrahedron,1,4f,1,"[0.324071725621357, 0.154098898400154]",0.0,0.2390853120107555,ABC2D4E16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ho-K-Li-Mo-O,0.018801412708358,-2.527140916690972,3.226,5,Monoclinic,2/m,C2/c,oxide,"Li, K",,Mo,,,,"H, O",,,Ho,,"B $\in$ [0.1, 0.5]",Positive B,1.8138171000697607
mp-1211713,KLiTb2(MoO4)4,1.995768446552741,0.4567961016318698,Tetrahedron,1,4f,1,"[0.316701449740655, 0.133929163058423]",0.0,0.225315306399539,ABC2D4E16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-Li-Mo-O-Tb,0.017209554218757,-2.528865176621529,3.3146,5,Monoclinic,2/m,C2/c,oxide,"Li, K",,Mo,,,,O,,,Tb,,"B $\in$ [0.1, 0.5]",Positive B,1.8126950235359591
mp-1211724,Mn2Tl2(MoO4)3,1.866595519165616,0.1710844212897401,Tetrahedron,1,12b,1,[0.053613837184333005],0.0,0.053613837184333005,A2B2C3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mn-Mo-O-Tl,0.008449772763148,-1.91882250921204,2.8053,4,Cubic,23,P2_13,oxide,,,"Mn, Mo",,Tl,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7972661576453113
mp-1211734,KLu(MoO4)2,2.1322596809486933,0.7931582434171952,Tetrahedron,1,8d,1,[0.42304542684851404],0.0,0.42304542684851404,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-Lu-Mo-O,0.016342931458318,-2.549410128868056,3.5495,4,Orthorhombic,mmm,Pbcn,oxide,K,,Mo,,,,O,,,Lu,,"B $\in$ [0.5, 1]",Positive B,1.8117676575062278
mp-1211810,KLiTm2(MoO4)4,2.001742539949757,0.4651354828184159,Tetrahedron,1,4f,1,"[0.41799972583390804, 0.184379368155783]",0.0,0.3011895469948455,ABC2D4E16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-Li-Mo-O-Tm,0.014392430052081,-2.5302160550243062,3.2004,5,Monoclinic,2/m,C2/c,oxide,"Li, K",,Mo,,,,O,,,Tm,,"B $\in$ [0.1, 0.5]",Positive B,1.8153264496249137
mp-1211821,K4MoO5,2.0847680722205792,1.183832850988345,Trigonal bipyramid,1,2i,1,"[0.28686980199565604, 0.202989363555263, 0.18463651179204202]",0.0,0.22483189244765367,AB4C5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,K-Mo-O,0.0,-1.995610981233334,3.1685,3,Triclinic,-1,P-1,oxide,K,,Mo,,,,O,,,,,B > 1,Positive B,1.8691168516968166
mp-1211822,K4Co(MoO4)3,2.102138659662112,0.7373158396121153,Tetrahedron,1,2i,1,"[0.6219523821724391, 0.051988354104388006, 0.022610788610304]",0.0,0.23218384162904368,AB3C4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-K-Mo-O,0.0,-2.094058563200001,2.2285,4,Triclinic,-1,P-1,oxide,K,,"Co, Mo",,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.803402227326492
mp-1211850,KLiGd2(MoO4)4,1.9893561122882093,0.4456339483761984,Tetrahedron,1,4f,1,"[0.288812605841944, 0.119731547484064]",0.0,0.204272076663004,ABC2D4E16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Gd-K-Li-Mo-O,0.016958213020846,-2.513669500024306,2.9099,5,Monoclinic,2/m,C2/c,oxide,"Li, K",,Mo,,,,O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,1.810755144363449
mp-1211857,K4Mg(MoO4)3,1.994103145346698,0.4748435804413554,Tetrahedron,1,2i,1,"[0.41191502729836105, 0.056995480121388005, 0.031718637908791]",0.0,0.16687638177618003,AB3C4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,K-Mg-Mo-O,0.0,-2.28297853945,4.3065,4,Triclinic,-1,P-1,oxide,K,Mg,Mo,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8018141654480786
mp-1211929,K2TeMo2(PO7)2,1.944018896361403,0.9545273500385704,Octahedron,1,8d,1,[0.6664288798942221],0.0,0.6664288798942221,AB2C2D2E14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",r2SCAN,K-Mo-O-P-Te,0.0,-2.261668612402494,2.9747,5,Orthorhombic,mmm,Pbcn,oxide,K,,Mo,,,Te,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.9620190180602062
mp-1211965,KLiMoO4,1.811866114573225,0.0319971103667747,Tetrahedron,1,4e,1,"[0.006122769063132001, 0.016175040409517002, 0.015130818937561002]",0.0,0.01247620947007,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-Li-Mo-O,0.000373086071428,-2.250766783654762,4.5229,4,Monoclinic,2/m,P2_1/c,oxide,"Li, K",,Mo,,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7988944492001278
mp-1212049,K2Mg2(MoO4)3,2.097660535940123,0.7265901510339687,Tetrahedron,1,4e,1,"[0.11366637317871801, 0.068126361565555, 0.38182692095514204]",0.0,0.18787321856647168,A2B2C3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,K-Mg-Mo-O,0.0,-2.357767030763158,3.8881,4,Monoclinic,2/m,P2_1/c,oxide,K,Mg,Mo,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.8037234251541274
mp-1212168,K10CoMo7O27,2.00810797625021,0.5376602087161263,"Tetrahedron, Octahedron",2,"4b, 2a",2,"[0.012531796714212002, 0.103610308318256, 1.061030125661314, 0.024821520530780003, 0.036312376925604004]",0.0,0.24766122563003318,AB7C10D27,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-K-Mo-O,0.029227475444439,-2.110428491055555,2.401,4,Orthorhombic,mm2,Pmn2_1,oxide,K,,"Co, Mo",,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.8436120299311045
mp-1212243,HoTl(MoO4)2,2.1031107026833906,0.7164026583768721,Tetrahedron,1,8d,1,[0.36534870507363804],0.0,0.36534870507363804,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ho-Mo-O-Tl,0.0,-2.378023333402778,3.291,4,Orthorhombic,mmm,Pbcn,oxide,,,Mo,,Tl,,"H, O",,,Ho,,"B $\in$ [0.5, 1]",Positive B,1.8136308558993
mp-1212253,LiEu(MoO4)2,2.0587483562961566,1.1887763116620338,Octahedron,1,4g,1,[1.8222794747988682],0.0,1.8222794747988682,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Eu-Li-Mo-O,0.021816242187481,-2.323269312777778,0.0,4,Monoclinic,2/m,P2/c,oxide,Li,,Mo,,,,O,,,Eu,,B > 1,Positive B,1.9961657872650467
mp-1212309,K2Mg2(MoO4)3,1.872143707132384,0.192152736247762,Tetrahedron,1,12b,1,[0.050584654620146004],0.0,0.050584654620146004,A2B2C3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,K-Mg-Mo-O,0.025673810789473,-2.332093219973685,4.2687,4,Cubic,23,P2_13,oxide,K,Mg,Mo,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7942765486344516
mp-1212381,Ho2(MoO4)3,1.9550958276774737,0.4757101155567715,Tetrahedron,1,"2a, 4e",2,"[0.027779873779925003, 0.0009054058727740001]",0.0,0.014342639826349502,A2B3C12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Ho-Mo-O,0.0,-2.656624027058823,3.5751,3,Tetragonal,-42m,P-42_1m,oxide,,,Mo,,,,"H, O",,,Ho,,"B $\in$ [0.1, 0.5]",Positive B,1.762203181355521
