material_id,chem_formula,R$_0$,B,Mn_chemenv,num_Mn_chemenvs,Mn_wyckoff,num_Mn_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Mn_sites,num_CN_env,num_charge_states,MnX_coordn,MnO_coordn,mean_coordn_Mn-X,min_coordn_Mn-X,max_coordn_Mn-X,mean_coordn_Mn-O,min_coordn_Mn-O,max_coordn_Mn-O,mean_Mn_charge,min_Mn_charge,max_Mn_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_MnO_BondL
mp-1041069,Mn2ZnO4,2.0134397555519827,0.116017615775166,"Tetrahedron, Octahedron",2,"1a, 2b",2,"[0.7462596102875091, 0.815683513695968, 0.8067610310469071, 0.814787809410727, 0.8880727647994671, 0.637908288660181, 0.856441333369904, 0.9805663236168691, 0.216950516666385]",0.0,0.751492354617102,AB2C4,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-Zn,0.031058839047617,-1.9512663610755352,0.0,3,Monoclinic,m,Cm,oxide,,,"Mn, Zn",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0647368637826062
mp-1041097,MgMn2O4,2.0077250420522086,0.1071388064647787,"Tetrahedron, Octahedron",2,"1a, 2b",2,"[1.338902430744964, 0.33921140150726703, 0.7730035268102401, 0.6779651894833161, 0.7109081562667131, 0.344895114108539, 0.8993726745825861, 0.5888227560836401, 0.06108097385662101]",0.0,0.6371291359382095,AB2C4,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Mg-Mn-O,0.034525702142851,-2.302474603694582,0.0,3,Monoclinic,m,Cm,oxide,,Mg,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.05404704682658
mp-1041340,Mn2ZnO4,2.031115594845871,0.0354543438680067,"Tetrahedron, Octahedron",2,1a,1,"[1.342180319859684, 0.23672439416895102, 0.7938071160438741, 0.45546142640402504, 0.6576551177674941, 0.7081848305317511, 0.227125852164401, 0.9261942800210711, 0.6390967519928631, 0.5741162108400141, 0.5251022200144311, 0.06440781420731401]",0.0,0.5958380278346561,AB2C4,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-Zn,0.048155379047618,-1.934169821075534,0.0,3,Triclinic,1,P1,oxide,,,"Mn, Zn",,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.054077068700159
mp-1041433,Ba2YMn3O8,2.0409830754314,-0.0305095334568881,"Square pyramid, Octahedron",2,"2c, 4h",2,"[0.011688394112142, 1.347461147603638]",0.0,0.67957477085789,AB2C3D8,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-Mn-O-Y,0.012953956332921,-2.674676511699507,0.0,4,Tetragonal,4/mmm,P4/mmm,oxide,,Ba,"Mn, Y",,,B,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0253995115091383
mp-1041525,Mn3Zn3(AsO4)4,2.054626284011733,0.0954420610683061,"Trigonal bipyramid, Square plane",2,"4e, 2d",2,"[0.63104705459468, 0.778912461316392]",0.0,0.704979757955536,A3B3C4D16,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,As-Mn-O-Zn,0.037696598173087,-1.8186721655305047,1.3288,4,Monoclinic,2/m,P2_1/c,oxide,,,"Mn, Zn",,,As,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1388502206739672
mp-1041845,MgMn(SiO3)2,1.5900254440336126,0.6136398186618617,Octahedron,1,8c,1,[3.682668560712397],0.0,3.682668560712397,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Mg-Mn-O-Si,0.00513071879166,-3.011844112668105,3.101,4,Orthorhombic,mmm,Pbca,oxide,,Mg,Mn,,,Si,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.297302725365332
mp-1041863,MnZn(SiO3)2,1.4853224981572777,0.7108356617796361,Octahedron,1,8c,1,[3.7265111436718152],0.0,3.7265111436718152,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Mn-O-Si-Zn,0.04357686391667,-2.702770928043104,2.6199,4,Orthorhombic,mmm,Pbca,oxide,,,"Mn, Zn",,,Si,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.304626209809339
mp-1041904,CaMn(SiO3)2,1.5134518144844047,0.7586867569889215,Square pyramid,1,8c,1,[4.669618164881433],0.0,4.669618164881433,ABC2D6,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-Si,0.043602747250004,-3.079351247043105,3.2192,4,Orthorhombic,mmm,Pbca,oxide,,Ca,Mn,,,Si,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.2418979201210307
mp-1041914,MgMn2O4,2.080254811191946,-0.1441133276923887,"Tetrahedron, Octahedron",2,"2b, 2e",2,"[0.034811828984275005, 0.40301796348718805]",0.0,0.21891489623573152,AB2C4,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Mg-Mn-O,0.046921899999994,-2.290078405837439,0.080699999999999,3,Orthorhombic,mmm,Imma,oxide,,Mg,Mn,,,,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.0093332274359588
mp-1042006,CaMnP2O7,2.0524553899730726,0.1165356655881513,Square pyramid,1,4i,1,[0.8361157628026411],0.0,0.8361157628026411,ABC2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-P,0.01271598727267,-2.888674537019704,3.9125,4,Triclinic,-1,P-1,oxide,,Ca,Mn,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.160889945257425
mp-1042026,MgMnP2O7,1.852687197915683,0.3493591481645041,Trigonal bipyramid,1,4i,1,[2.418980352270807],0.0,2.418980352270807,ABC2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Mg-Mn-O-P,0.001530576136373,-2.77922274747425,1.8588,4,Triclinic,-1,P-1,oxide,,Mg,Mn,,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.177748091208173
mp-1042041,MnZnP2O7,1.8602717996536469,0.3224930298488112,Trigonal bipyramid,1,4i,1,[2.127702917716412],0.0,2.127702917716412,ABC2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-P-Zn,0.022258570738652,-2.484950887474249,2.4648,4,Triclinic,-1,P-1,oxide,,,"Mn, Zn",,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.160337004097616
mp-1042160,YMn(WO4)2,2.4487543041819824,-0.156194418541409,Octahedron,1,2i,1,[1.217677497576346],0.0,1.217677497576346,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-W-Y,0.025805019062499,-2.566241396077586,1.6614,4,Triclinic,-1,P-1,oxide,,,"Mn, Y, W",,,,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.2621918156120717
mp-1042262,CaMn2O4,1.6886810489179087,0.6070238815796619,Octahedron,1,"1a, 1g, 1b, 1c, 2i",5,"[0.9784380207552351, 1.5139330898472592, 0.759146964214315, 0.7785907090820171, 0.8551692730875731, 0.7599304268327071]",0.0,0.9408680806365176,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O,0.044975619285713,-2.402925814766011,0.6429,3,Triclinic,-1,P-1,oxide,,Ca,Mn,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.0880809310633666
mp-1042694,Mg2Mn3O8,1.8033921666820227,0.2459603299687628,Octahedron,1,6c,1,[0.675888428076277],0.0,0.675888428076277,A2B3C8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Mg-Mn-O,0.018262420384616,-2.227761069137932,1.1612,3,Hexagonal,6mm,P6_3mc,oxide,,Mg,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9062596003820724
mp-1042773,MgMnAs2O7,1.8751397871398656,0.2847046104669909,Square pyramid,1,4e,1,[2.6312904666869033],0.0,2.6312904666869033,ABC2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Mg-Mn-O,0.01831349924242,-2.083152737311912,1.4717,4,Monoclinic,2/m,P2_1/c,oxide,,Mg,Mn,,,As,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.140245863143737
mp-1042777,CaMnAs2O7,1.998193763798032,0.1437761444731799,Square pyramid,1,4e,1,[1.6591192053852541],0.0,1.6591192053852541,ABC2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Ca-Mn-O,0.006809404045442,-2.201135154584639,1.5963,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Mn,,,As,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1320738797353527
mp-1042798,Mn3Zn2O8,1.8006606434522634,0.2510603253689306,Octahedron,1,6c,1,[0.6819178912643341],0.0,0.6819178912643341,A2B3C8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Mn-O-Zn,0.004767596923076,-1.819067989522548,0.8693000000000001,3,Hexagonal,6mm,P6_3mc,oxide,,,"Mn, Zn",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.906201680305144
mp-1042806,MnZnAs2O7,1.894666909050358,0.2603028082294604,Trigonal bipyramid,1,4e,1,[2.787743792613305],0.0,2.787743792613305,ABC2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,As-Mn-O-Zn,0.029249882424236,-1.802132167766457,0.9525999999999992,4,Monoclinic,2/m,P2_1/c,oxide,,,"Mn, Zn",,,As,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1370534495517446
mp-1043125,CaMnNiP2O9,1.8012753784562237,0.397663700228672,Octahedron,1,4c,1,[0.9269440898280161],0.0,0.9269440898280161,ABCD2E9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mn-Ni-O-P,0.025862091131113,-2.507063476765482,0.026199999999999,5,Orthorhombic,mmm,Pnma,oxide,,Ca,"Mn, Ni",,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.971361388630309
mp-1043445,MnZn(GeO3)2,2.1089046278309582,0.1148032119435536,Octahedron,1,2i,1,"[1.051914234277144, 1.050998770576188]",0.0,1.051456502426666,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Ge-Mn-O-Zn,0.031410089750003,-2.049281800543104,1.5984,4,Monoclinic,-1,C2/c,oxide,,,"Mn, Zn",,,Ge,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.2361080626775927
mp-1043454,MgMn(GeO3)2,1.8041981104923583,0.3803498194028417,Octahedron,1,2e,1,[0.7349435051516191],0.0,0.7349435051516191,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ge-Mg-Mn-O,0.021004169000004,-2.329806196793104,1.5632,4,Monoclinic,2/m,C2/c,oxide,,Mg,Mn,,,Ge,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.200928981605666
mp-1043484,CaMn(GeO3)2,1.7968357993016144,0.388128846337711,Octahedron,1,2e,1,[0.44926168814106504],0.0,0.44926168814106504,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Ge-Mn-O,0.0,-2.447887774293105,1.7943000000000002,4,Monoclinic,2/m,C2/c,oxide,,Ca,Mn,,,Ge,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.204335589313104
mp-1043952,CaMn(GeO3)2,1.956481766248016,0.2261790776792504,Octahedron,1,4e,1,[1.065152280441273],0.0,1.065152280441273,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Ge-Mn-O,0.028320890999999,-2.419566883293105,1.4055,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Mn,,,Ge,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.189095877497618
mp-1044245,MnZn(GeO3)2,1.7049854626345078,0.5131882932468077,Octahedron,1,4e,1,[0.9417744984156831],0.0,0.9417744984156831,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Ge-Mn-O-Zn,0.036688888000002,-2.044003002293105,0.0,4,Monoclinic,2/m,P2_1/c,oxide,,,"Mn, Zn",,,Ge,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.2191458410902043
mp-1044277,CaTiMn(PO4)3,1.8266070591119417,0.2720065286486174,Octahedron,1,2a,1,[0.295999924592703],0.0,0.295999924592703,ABCD3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-P-Ti,0.014899531493073,-2.9099531719551632,0.0,5,Trigonal,3m,R3c,phosphate,,Ca,"Ti, Mn",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0201738744259
mp-1044316,TiMnZn(PO4)3,1.8080336773280563,0.2817109012605802,Octahedron,1,2a,1,[0.5930300382699191],0.0,0.5930300382699191,ABCD3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-P-Ti-Zn,0.043222699807042,-2.639716613344051,0.0,5,Trigonal,3m,R3c,phosphate,,,"Ti, Mn, Zn",,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0085077753375824
mp-1044357,MgTiMn(PO4)3,1.80383397348668,0.2928788757924576,Octahedron,1,2a,1,[0.5785349845941421],0.0,0.5785349845941421,ABCD3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Mg-Mn-O-P-Ti,0.029634145138892,-2.818535861955164,0.0,5,Trigonal,3m,R3c,phosphate,,Mg,"Ti, Mn",,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0122552026417018
mp-1044590,CaMn3(P2O7)2,2.109360962868031,0.102934653473568,Octahedron,1,"4e, 2a",2,"[0.946618774930243, 0.9262362497870591]",0.0,0.9364275123586511,AB3C4D14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-P,0.005772913863637,-2.735728945334749,3.7443,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Mn,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.218729977409488
mp-1044891,MgMn(GeO3)2,1.6892696781870158,0.4911453846001846,Octahedron,1,4e,1,[0.9166381857645681],0.0,0.9166381857645681,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ge-Mg-Mn-O,0.024325315250003,-2.326485050543104,1.406499999999999,4,Monoclinic,2/m,P2_1/c,oxide,,Mg,Mn,,,Ge,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.2049796010311744
mp-1045540,Li3Mn4O8,1.7784039287717686,0.4179058118076996,Octahedron,1,1a,1,"[0.22638327089047602, 1.398194470547158, 0.7303637432598361, 1.341004526050388]",0.0,0.9239865026869646,A3B4C8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.037367104000007,-2.084970213448276,0.594599999999999,3,Monoclinic,m,Cm,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0075459215869214
mp-1045779,CaMn(PO3)4,1.9283346033788948,0.2107302536927972,Octahedron,1,2c,1,[0.07972100195807101],0.0,0.07972100195807101,ABC4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Ca-Mn-O-P,0.0,-2.790898375639011,4.3842,4,Monoclinic,2/m,C2/c,phosphite,,Ca,Mn,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1638487224966503
mp-1045783,MgMn(PO3)4,1.9200394515035737,0.230081574006035,Octahedron,1,2c,1,[0.640808850548766],0.0,0.640808850548766,ABC4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Mg-Mn-O-P,0.004069482638881,-2.717114503694581,4.076,4,Monoclinic,2/m,C2/c,phosphite,,Mg,Mn,,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.177181668797765
mp-1046101,Mg2Ta2MnO8,2.25501509400986,-0.0104887476894026,Octahedron,1,4e,1,[0.355914189794788],0.0,0.355914189794788,AB2C2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Mg-Mn-O-Ta,0.003224681346136,-3.096388229045977,2.731499999999999,4,Monoclinic,-1,C2/c,oxide,,Mg,"Mn, Ta",,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.2119533090641066
mp-1046354,SrMgMn(PO4)2,1.881882109522992,0.2991187258439382,Octahedron,1,4i,1,[2.074306430639343],0.0,2.074306430639343,ABCD2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Mg-Mn-O-P-Sr,0.018778636378208,-2.9623618086320582,3.7898,5,Triclinic,-1,P-1,phosphate,,"Mg, Sr",Mn,,,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.211987302013351
mp-1046402,SrMnZn(PO4)2,1.884548148060456,0.3008269288472623,Octahedron,1,4i,1,[2.224773734713943],0.0,2.224773734713943,ABCD2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Mn-O-P-Sr-Zn,0.028021840769224,-2.74431135593975,3.2563,5,Triclinic,-1,P-1,phosphate,,Sr,"Mn, Zn",,,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.21635261830672
mp-1046441,SrCaMn(PO4)2,1.4973789327289135,0.6789221290604555,Octahedron,1,2i,1,[3.285987567257201],0.0,3.285987567257201,ABCD2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-P-Sr,0.013662847767092,-3.056636314016672,3.920099999999999,5,Triclinic,-1,P-1,phosphate,,"Ca, Sr",Mn,,,,"C, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.2405183732805742
mp-1046588,Mg4Mn5(TeO6)3,1.7168409612614373,0.4863189234275425,Octahedron,1,"4f, 2e",2,"[2.755336665298506, 2.79351397365066, 2.623059499265732]",0.0,2.7239700460716327,A3B4C5D18,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Mg-Mn-O-Te,0.038078246388886,-2.157546315155173,0.7073,4,Monoclinic,2/m,C2/c,oxide,,Mg,Mn,,,Te,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.256940935325656
mp-1046628,Mn5Zn4(TeO6)3,1.74962842242816,0.4457703086501627,Octahedron,1,"4f, 2e",2,"[2.443247204061072, 2.503174955805774, 2.932404749853376]",0.0,2.6262756365734075,A3B4C5D18,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Mn-O-Te-Zn,0.011992117814837,-1.810188886988506,0.2265,4,Monoclinic,2/m,C2/c,oxide,,,"Mn, Zn",,,Te,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.24636022610687
mp-1046651,MnZnPO5,1.705740527198504,0.4770759686865643,Octahedron,1,2a,1,[0.78966389459202],0.0,0.78966389459202,ABCD5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-P-Zn,0.030961602135416,-2.287088834071736,2.3352,4,Monoclinic,2/m,C2/c,oxide,,,"Mn, Zn",,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.05153779677396
mp-1046844,Mg2MnNb2O8,2.315668431468935,-0.068865727114032,Octahedron,1,2e,1,[0.346452828384322],0.0,0.346452828384322,AB2C2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Mg-Mn-Nb-O,0.000203142564078,-2.935020601763928,2.6442,4,Monoclinic,2/m,C2/c,oxide,,Mg,"Mn, Nb",,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.2020501662997147
mp-1047495,Ca3Mn3(AsO4)4,2.019108454680968,0.1432600917095388,"Trigonal bipyramid, Square plane",2,"4e, 2d",2,"[1.153976330593649, 0.330209867349119]",0.0,0.742093098971384,A3B3C4D16,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Ca-Mn-O,0.0,-2.324098579376658,2.0539,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Mn,,,As,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1434705929833027
mp-1047671,CaMn2O4,1.639484284449327,0.6799181909505229,Octahedron,1,4f,1,[0.641270466347397],0.0,0.641270466347397,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O,0.045883660357143,-2.402017773694582,0.0,3,Orthorhombic,mmm,Cmcm,oxide,,Ca,Mn,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.093169821600808
mp-1047769,Mg3Mn3(AsO4)4,2.043417853133761,0.1111227833422002,"Trigonal bipyramid, Square plane",2,"4e, 2d",2,"[0.805462398917664, 0.969868494644708]",0.0,0.887665446781186,A3B3C4D16,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Mg-Mn-O,0.030331750961539,-2.15936257591512,1.9047,4,Monoclinic,2/m,P2_1/c,oxide,,Mg,Mn,,,As,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.141479787864554
