material_id,chem_formula,R$_0$,B,Te_chemenv,num_Te_chemenvs,Te_wyckoff,num_Te_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Te_sites,num_CN_env,num_charge_states,TeX_coordn,TeO_coordn,mean_coordn_Te-X,min_coordn_Te-X,max_coordn_Te-X,mean_coordn_Te-O,min_coordn_Te-O,max_coordn_Te-O,mean_Te_charge,min_Te_charge,max_Te_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_TeO_BondL
mp-1203316,Ce2Te7Cl2O17,1.9972203014354235,0.4619335681859523,See-saw,1,"4g, 2e",2,"[2.295679608386951, 2.810036842671837, 3.154378633684298, 4.219318588735945]",0.0,3.1198534183697575,A2B2C7D17,1,2,1,"[4.0, 5.0]","[4.0, 4.0]",4.5,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,1.5,1,2,"Cl-, O2-","Halogens, Lanthanides, Metalloids, Nonmetals",GGA,Ce-Cl-O-Te,0.000866746250004,-1.992057413273809,1.3777,4,Monoclinic,2/m,P2/c,oxide,,,,,,Te,"C, O",Cl,,Ce,,"B $\in$ [0.1, 0.5]",Positive B,2.0376482807313048
mp-1203323,TeAsHO5,2.0776066842796967,0.2144519783583437,Square pyramid,1,4e,1,[1.085488213436481],0.0,1.085488213436481,ABCD5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals",GGA,As-H-O-Te,0.011302741805559,-1.498104356302084,3.1542,4,Monoclinic,2/m,P2_1/c,oxide,,,,,,"As, Te","H, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1017248145845184
mp-1203413,BaTeMo2O9,2.0894209203121727,0.6075618805846246,"See-saw, Square pyramid",2,4a,1,"[3.7814342178631053, 9.77293918463138]",0.5,6.777186701247242,ABC2D9,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-Mo-O-Te,0.011802890144223,-2.150919276858974,3.0136,4,Orthorhombic,mm2,Pca2_1,oxide,,Ba,Mo,,,"B, Te",O,,,,,"B $\in$ [0.5, 1]",Positive B,2.0244836884649415
mp-1203622,Li2TeMoO6,1.87167746590281,-0.2179277219621491,See-saw,1,4e,1,[3.506888029548285],0.0,3.506888029548285,ABC2D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Mo-O-Te,0.024422492999996,-2.015242366333333,3.0987,4,Monoclinic,2/m,P2_1/c,oxide,Li,,Mo,,,Te,O,,,,,"B $\in$ [-1, -0.1]",Negative B,1.9343397322107672
mp-1203659,Te5PbO11,2.0613113560712155,0.4399179516810473,"See-saw, Square pyramid",2,4f,1,"[2.226647906278509, 2.487761555222678, 4.769625393398523, 1.971775290097633, 1.8311540270123512]",0.0,2.657392834401939,AB5C11,2,3,1,"[3.0, 4.0, 5.0]","[3.0, 4.0, 5.0]",4.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,O-Pb-Te,0.010524236127428,-1.508102326225489,3.0704,3,Monoclinic,2/m,C2/c,oxide,,,,,Pb,Te,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0658978064236386
mp-1204185,Ag6Te4W3O20,2.1130575639291003,1.2959825713795012,See-saw,1,4f,1,"[2.742898793460885, 3.03692012419328]",0.0,2.8899094588270824,A3B4C6D20,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Ag-O-Te-W,0.045036119583333,-1.408657404595959,2.4678,4,Monoclinic,2/m,C2/c,oxide,,,"Ag, W",,,Te,O,,,,,B > 1,Positive B,2.08057958446466
mp-1204192,Ba2V2Te2O11,1.966498758111682,0.7816219056181944,See-saw,1,4f,1,[2.654679096690407],0.0,2.654679096690407,A2B2C2D11,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-O-Te-V,0.001526649852961,-2.417196902843137,3.2676,4,Monoclinic,2/m,P2_1/m,oxide,,Ba,V,,,"B, Te",O,,,,,"B $\in$ [0.5, 1]",Positive B,2.171746067309161
mp-1204243,Rb4Te8O23,2.0680025181458808,-0.4019549345141093,"Square pyramid, Octahedron",2,4a,1,"[1.801245621398941, 1.871076009386898, 3.653577596635076, 0.115282603443042, 0.318446080884546, 0.42108389175020805, 0.32578418899370704, 0.29970244433373905]",0.0,1.1007748046032697,A4B8C23,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,5.25,5.25,5.25,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,O-Rb-Te,0.0,-1.639239081809524,1.198599999999999,3,Orthorhombic,mm2,Pna2_1,oxide,Rb,,,,,Te,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.028782761362973
mp-1204544,InTe2O5F,2.0153844608639493,0.4761350824587305,"See-saw, Triangular non-coplanar",2,4c,1,"[2.2797716083232142, 1.515370216029388]",0.0,1.8975709121763011,ABC2D5,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,F-In-O-Te,0.021412317222219,-1.798260462222222,3.2424,4,Orthorhombic,222,C222_1,fluoride,,,,,In,Te,O,"F, I",,,,"B $\in$ [0.1, 0.5]",Positive B,1.969612126147584
mp-1204668,Na2Lu3Te4(IO4)3,1.8638408060674785,-0.1150918948976522,Triangular non-coplanar,1,4g,1,"[2.9040341545965953, 3.147609236085059]",0.0,3.0258216953408272,A2B3C3D4E12,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Metalloids, Nonmetals",r2SCAN,I-Lu-Na-O-Te,0.0,-2.317717781851058,2.2596,5,Monoclinic,2/m,P2/c,periodate,Na,,,,,Te,"N, O",I,,Lu,,"B $\in$ [-1, -0.1]",Negative B,1.8969363400935089
mp-1204674,Ni9Te5(PbO5)6,1.9717998462244828,0.1309560059727598,Octahedron,1,"6h, 4f",2,"[0.48516052791367703, 0.17404002856564402]",0.0,0.32960027823966054,A5B6C9D30,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ni-O-Pb-Te,0.0,-1.472855097166665,1.9839,4,Hexagonal,622,P6_322,oxide,,,Ni,,Pb,Te,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9723686403977945
mp-1204836,RbTa3(TeO6)2,2.1681259013247485,0.9177407525884516,Triangular non-coplanar,1,8e,1,[1.7886625120743171],0.0,1.7886625120743171,AB2C3D12,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,O-Rb-Ta-Te,0.0,-2.680893406546295,2.8998,4,Orthorhombic,mmm,Pbcm,oxide,Rb,,Ta,,,Te,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.9041252522248715
mp-1204949,Ca6Te5N2O21,2.152905214500856,0.974251705745837,Triangular non-coplanar,1,4e,1,"[1.567537862109723, 0.802584657347533, 1.623187823661256, 1.487157718579006, 1.939273816873648]",0.0,1.4839483757142333,A2B5C6D21,1,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Ca-N-O-Te,0.033773161911759,-2.182268074656862,2.715,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,,,,Te,"C, N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.9502104019476516
mp-1208669,Ta3Te4ClO15,1.8594087124563312,-0.126431855373752,Triangular non-coplanar,1,4f,1,"[2.009471133346866, 1.9032603378087511, 2.07242582515566, 2.065728692851751]",0.0,2.012721497290757,AB3C4D15,1,1,1,[4.0],[3.0],4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2,2,"Cl-, O2-","Halogens, Metalloids, Nonmetals, Transition Metals",r2SCAN,Cl-O-Ta-Te,0.0,-2.334712002224666,2.5158,4,Monoclinic,2/m,C2/c,hypochlorite,,,Ta,,,Te,"C, O",Cl,,,,"B $\in$ [-1, -0.1]",Negative B,1.8834016477983198
mp-1208684,SrCa2(TeO3)3,2.1566073167954314,1.0833481544866184,Triangular non-coplanar,1,2a,1,"[1.628760924433668, 0.9391214233817541, 1.509422134648066]",0.0,1.359101494154496,AB2C3D9,1,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Ca-O-Sr-Te,0.003612311955569,-2.397443645,3.384899999999999,4,Monoclinic,2,P2_1,oxide,,"Ca, Sr",,,,Te,"C, O, S",,,,,B > 1,Positive B,1.9751493797501893
mp-1209377,Pr2TeO6,1.929234051334072,0.2997296193677797,Octahedron,1,4a,1,[0.768816301924314],0.0,0.768816301924314,AB2C6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",r2SCAN,O-Pr-Te,0.0,-2.926918404444446,2.933099999999999,3,Orthorhombic,222,P2_12_12_1,oxide,,,,,,Te,"O, P",,,Pr,,"B $\in$ [0.1, 0.5]",Positive B,1.929803304210872
mp-1210414,Na2TeH6SO10,1.953334089425784,0.0911791410910373,Octahedron,1,2a,1,[0.18187926944816601],0.0,0.18187926944816601,ABC2D6E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,H-Na-O-S-Te,0.0,-1.622908023971264,2.8737999999999992,5,Monoclinic,m,Cc,oxide,Na,,,,,Te,"H, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.953717661227725
mp-1210534,NaAgTe5O14,2.041015245773192,-0.6719016081853721,"Square pyramid, Octahedron",2,"2a, 4e, 2c",3,"[0.385482853186678, 2.045139117286016, 0.27855949451475803, 1.601499954651628, 0.29072664471770404, 0.17172586330738102]",0.0,0.7955223212773608,ABC5D14,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,5.2,5.2,5.2,1.0,1,1,Te5.20+-O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",r2SCAN,Ag-Na-O-Te,0.0,-1.423405581851385,0.877899999999999,4,Monoclinic,2/m,P2_1/c,oxide,Na,,Ag,,,Te,"N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9867856610512062
mp-1210588,MgTeO4,1.9560482235622496,0.7581862225904613,Octahedron,1,2f,1,[0.7333901047872411],0.0,0.7333901047872411,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",r2SCAN,Mg-O-Te,0.0,-2.056914796111115,1.475099999999999,3,Monoclinic,2/m,P2/c,oxide,,Mg,,,,Te,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.9430737272713838
mp-1210722,MgTeMoO6,1.9141788008120395,0.8437146012647176,See-saw,1,2a,1,[1.7805516776479822],0.0,1.7805516776479822,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Mg-Mo-O-Te,0.011399819166674,-2.091089785185185,3.1735,4,Orthorhombic,222,P2_12_12,oxide,,Mg,Mo,,,Te,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.304054029193931
mp-1210955,Mg6Te5O16,2.044383404632022,0.6898147692092845,"See-saw, Square pyramid, Triangular non-coplanar",3,"4c, 8d",2,"[1.867511991190426, 1.590626894389836, 4.191939806899967, 1.233230499502828]",0.0,2.2208272979957644,A5B6C16,3,3,1,"[3.0, 4.0, 5.0]","[3.0, 4.0, 5.0]",4.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Mg-O-Te,0.0,-2.249453331604938,3.0835,3,Orthorhombic,mmm,Pnma,oxide,,Mg,,,,Te,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.0095560817484226
mp-1210977,LiMn2TeO6,1.9640728970029264,0.4110825506618253,Octahedron,1,1a,1,"[0.575365393840787, 0.47416104069128406]",0.0,0.5247632172660355,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Mn-O-Te,0.0,-1.929150950586206,0.012099999999999,4,Triclinic,1,P1,oxide,Li,,Mn,,,Te,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.964315241914246
mp-1211172,Mn6Te5O16,1.999878406150445,0.3322903317767307,"See-saw, Triangular non-coplanar",2,"4c, 8d",2,"[1.952470703619451, 1.5447452587563681, 0.943838021518675, 1.117540306012102]",0.0,1.389648572476649,A5B6C16,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Mn-O-Te,0.001099804567894,-1.792328400589612,0.8991999999999991,3,Orthorhombic,mmm,Pnma,oxide,,,Mn,,,Te,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9352793047449097
mp-1211923,K2TeH6SO10,1.956871715006096,0.0909430226998153,Octahedron,1,"1d, 1b",2,"[0.014343247863715, 0.006605474834735001]",0.0,0.010474361349225001,ABC2D6E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,H-K-O-S-Te,0.0,-1.652799443308333,3.409,5,Triclinic,-1,P-1,oxide,K,,,,,Te,"H, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9571465340617067
mp-1211929,K2TeMo2(PO7)2,1.9875089813699696,1.7260676177736556,See-saw,1,4c,1,[2.085498154317787],0.0,2.085498154317787,AB2C2D2E14,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",r2SCAN,K-Mo-O-P-Te,0.0,-2.261668612402494,2.9747,5,Orthorhombic,mmm,Pbcn,oxide,K,,Mo,,,Te,"O, P",,,,,B > 1,Positive B,1.991856637193008
mp-1212432,K4Te8O23,2.037092183410265,-0.1174834581170354,"Square pyramid, Octahedron",2,"4a, 4b, 4c, 8d",4,"[2.053253024353554, 0.32921264798306504, 0.285958752299853, 0.13458381007084702, 3.7558761459242422, 1.9880071094183611, 0.495250752561368]",0.0,1.2917346060873274,A4B8C23,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,5.25,5.25,5.25,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,K-O-Te,0.0,-1.629714921780952,1.2989,3,Orthorhombic,mmm,Pnma,oxide,K,,,,,Te,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.0231514558648387
mp-1213361,Fe2Te4BrClO10,2.0534450695698534,0.6613850563392261,"See-saw, Square pyramid, Triangular non-coplanar",3,4e,1,"[1.656252833615357, 7.947300189167149, 2.855451791020096, 2.512486937226199]",0.25,3.7428729377572,ABC2D4E10,3,4,1,"[5.0, 3.0, 4.0, 5.0]","[2.0, 3.0, 4.0, 4.0]",4.25,3.0,5.0,3.25,2.0,4.0,4.0,4.0,4.0,1.75,1,3,"Cl-, O2-, Br-","Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Br-Cl-Fe-O-Te,0.007539010416666,-1.479782177175926,1.9778,5,Monoclinic,2/m,P2_1/c,hypochlorite,,,Fe,,,"B, Te","C, O","F, Cl, Br",,,,"B $\in$ [0.5, 1]",Positive B,2.029928071134262
mp-1214880,Al2Te4O11,2.0343813587832145,0.6274801297490308,See-saw,1,4e,1,"[3.153797935629591, 3.960441799922135]",0.0,3.557119867775863,A2B4C11,1,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Al-O-Te,0.007274154999993,-2.055871438333333,2.7781,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Al,Te,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.9869296494812076
mp-1215732,ZnCoTe3O8,1.9815571918508568,0.9641789467055112,See-saw,1,"2b, 4c, 2a",3,"[1.07158222855057, 1.082406972322286, 2.492854948401597, 2.315060527760312]",0.0,1.7404761692586914,ABC3D8,1,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Co-O-Te-Zn,0.0,-1.543669575192307,2.8426,4,Monoclinic,2,C2,oxide,,,"Co, Zn",,,Te,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.1400601876751395
mp-1215782,ZnGa2(TeO3)4,1.952493854523524,0.1894586567447464,See-saw,1,8e,1,[3.7262142270992973],0.0,3.7262142270992973,AB2C4D12,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Ga-O-Te-Zn,0.0,-1.755740536140351,3.5765,4,Tetragonal,-42m,I-42d,oxide,,,Zn,,Ga,Te,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.89870229632156
mp-1215818,ZnNiTe3O8,1.9543345050395835,0.9093132752033682,"See-saw, Square pyramid",2,"1a, 1b, 2c",3,"[2.74477286308935, 3.028975576258886, 1.400322198514763, 1.348088934308802]",0.0,2.13053989304295,ABC3D8,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",r2SCAN,Ni-O-Te-Zn,0.0,-1.52962794,3.239999999999999,4,Monoclinic,2,C2,oxide,,,"Ni, Zn",,,Te,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.1038088852136108
mp-1216797,TiTl2(TeO4)3,1.914766487948508,0.5004466610029834,Octahedron,1,"1b, 2c",2,"[0.21734046109354802, 0.220131774863489]",0.0,0.2187361179785185,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,O-Te-Ti-Tl,0.0,-1.7613155944444432,1.6058,4,Monoclinic,2,C2,oxide,,,Ti,,Tl,Te,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.9156697801446303
mp-1216939,TiTeO3F2,1.9420129420610155,0.0888830291815507,See-saw,1,4e,1,"[3.7003430237330903, 3.811204876991779]",0.0,3.7557739503624346,ABC2D3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA,F-O-Te-Ti,0.0,-2.751074262142857,2.7386,4,Monoclinic,2/m,P2_1/c,fluoride,,,Ti,,,Te,O,F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9179873649802506
mp-1217243,U3Te5(PbO4)8,1.97838471307288,0.5893849700421068,Octahedron,1,"1b, 2i, 1g, 1c",4,"[0.12298808935505001, 0.266538248574755, 0.16387043058060802, 0.38252690183712]",0.0,0.23398091758688327,A3B5C8D32,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals, Post-Transition Metals",GGA,O-Pb-Te-U,0.0,-2.087478938194442,1.8788,4,Triclinic,-1,P-1,oxide,,,,,Pb,Te,"O, P",,,,U,"B $\in$ [0.5, 1]",Positive B,1.9805284556859928
mp-1217495,TeMo5O16,2.484075606046095,-0.2297475450249032,Square pyramid,1,2a,1,[4.530893371810179],0.0,4.530893371810179,AB5C16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Mo-O-Te,0.010059831136356,-1.870259597803031,0.8666,3,Monoclinic,m,Pc,oxide,,,Mo,,,Te,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.273375079293183
mp-12177,Te2O5,1.9708649817674209,-0.0974718531122478,"See-saw, Octahedron",2,2a,1,"[2.280434896132996, 0.188098841338373]",0.0,1.2342668687356844,A2B5,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals",r2SCAN,O-Te,0.0,-1.417868102619037,1.6822,2,Monoclinic,2,P2_1,oxide,,,,,,Te,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.948224789428209
mp-1217748,Te4H4Pb12C2Cl3O29,1.9655925693035807,0.3573417090934298,Octahedron,1,1a,1,"[0.727394436620858, 0.73615489080161, 0.695882917838581, 0.7020100268695371]",0.0,0.7153605680326465,A2B3C4D4E12F29,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,C-Cl-H-O-Pb-Te,0.025425918263877,-1.550542999290121,0.5747,6,Triclinic,1,P1,oxide,,,,,Pb,Te,"H, C, O, P",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9667677514109092
mp-1218587,Sr4Te3(ClO2)4,1.994493200999456,0.9517360460222336,"See-saw, Triangular non-coplanar",2,2c,1,"[1.986209980346231, 1.922466202385924, 1.758785372543324]",0.0,1.8891538517584932,A3B4C4D8,2,2,1,"[4.0, 4.0]","[3.0, 4.0]",4.0,4.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.5,1,2,"Cl-, O2-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",GGA,Cl-O-Sr-Te,0.0,-2.435053932631578,3.3574,4,Monoclinic,2,C2,chlorite,,Sr,,,,Te,"C, O, S",Cl,,,,"B $\in$ [0.5, 1]",Positive B,1.9455053026169211
mp-1219576,RbNbTeO6,1.9453380926854345,0.6905803547426782,Octahedron,1,2c,1,[0.18240405037925603],0.0,0.18240405037925603,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Nb-O-Rb-Te,0.0,-2.288146800462963,2.274499999999999,4,Orthorhombic,mmm,Imma,oxide,Rb,,Nb,,,Te,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.945734851002861
mp-1219756,Rb2Ti(TeO4)3,1.9485533804755464,0.5647389988617912,Octahedron,1,"1b, 2c",2,"[0.275434723936118, 0.26759583254977404]",0.0,0.271515278242946,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,O-Rb-Te-Ti,0.000883845,-1.998511762685186,1.524,4,Monoclinic,2,C2,oxide,Rb,,Ti,,,Te,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.9497823101184504
mp-1220014,NiTeO4,1.9386009046152708,0.4450182101336031,Octahedron,1,4d,1,[0.367838287452928],0.0,0.367838287452928,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",r2SCAN,Ni-O-Te,0.0,-1.411543647777782,0.2761,3,Monoclinic,2/m,P2_1/c,oxide,,,Ni,,,Te,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9389127477344914
mp-1220473,NbTlTeO6,1.9443793942802952,0.1857922921017778,Octahedron,1,2a,1,[0.179423435021376],0.0,0.179423435021376,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Nb-O-Te-Tl,0.0,-2.055976245555556,2.2669,4,Orthorhombic,mm2,Ima2,oxide,,,Nb,,Tl,Te,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9456872330617754
mp-1220776,NaLaMgTeO6,1.9456302361148976,0.0569296856342071,Octahedron,1,1a,1,[0.022595850134257002],0.0,0.022595850134257002,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,La-Mg-Na-O-Te,0.014549462,-2.593734953804596,2.6035,5,Monoclinic,m,Cm,oxide,Na,Mg,,,,Te,"N, O",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.944600327150287
mp-1221124,NaBiTeO5,1.9655184706845432,0.7266756279128325,Octahedron,1,"2b, 2a",2,"[0.11344907969070502, 0.41817282722735105]",0.0,0.26581095345902805,ABCD5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Na-O-Te,0.0,-1.730482831630748,2.3709,4,Monoclinic,2/m,P2_1/c,oxide,Na,,,,Bi,"B, Te","N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.966472811811415
