material_id,chem_formula,R$_0$,B,K_chemenv,num_K_chemenvs,K_wyckoff,num_K_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_K_sites,num_CN_env,num_charge_states,KX_coordn,KO_coordn,mean_coordn_K-X,min_coordn_K-X,max_coordn_K-X,mean_coordn_K-O,min_coordn_K-O,max_coordn_K-O,mean_K_charge,min_K_charge,max_K_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_KO_BondL
mp-9332,KGaPO4F,2.450685273807553,0.2174788037180167,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Tricapped triangular prism (two square-face caps and one triangular-face cap)",2,4a,1,"[6.9001076589830035, 8.328550639233304]",1.0,7.614329149108154,ABCDE4,2,2,1,"[7.0, 9.0]","[5.0, 7.0]",8.0,7.0,9.0,6.0,5.0,7.0,1.0,1.0,1.0,2.0,2,2,"O2-, F-","Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,F-Ga-K-O-P,0.0,-2.717120060861606,4.2307,5,Orthorhombic,mm2,Pna2_1,phosphate,K,,,,Ga,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.8761417921145593
mp-9405,K3SeO4F,2.929498645577991,0.0728433775695742,"Square-face bicapped square antiprism, Dodecahedron with triangular faces - p2345 plane normalized",2,"4h, 2a",2,"[3.863002582666711, 2.905561800893519]",0.0,3.384282191780115,ABC3D4,2,2,1,"[8.0, 10.0]","[6.0, 8.0]",9.0,8.0,10.0,7.0,6.0,8.0,1.0,1.0,1.0,2.0,2,2,"O2-, F-","Alkali Metals, Halogens, Nonmetals",GGA,F-K-O-Se,0.006896127592591,-2.045040245454861,3.6512,4,Tetragonal,4/mmm,I4/mcm,fluoride,K,,,,,,"O, S, Se",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0225268671245815
mp-9468,KCa9Mg(PO4)7,2.837796311157976,0.049636631316928,Tridiminished icosahedron,1,2a,1,[3.692966045481517],0.0,3.692966045481517,ABC7D9E28,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",r2SCAN,Ca-K-Mg-O-P,0.0,-3.277895412277173,5.3098,5,Trigonal,3m,R3c,phosphate,K,"Mg, Ca",,,,,"C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.9502190469326206
mp-9475,KNO3,0.6815535727740709,0.9617901895288496,Diminished icosahedron,1,4c,1,[8.380367125498482],1.0,8.380367125498482,ABC3,1,1,1,[11.0],[11.0],11.0,11.0,11.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",r2SCAN,K-N-O,0.001126074,-1.42101252295,3.2872,3,Orthorhombic,mmm,Pnma,nitrate,K,,,,,,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.913112509271612
mp-9480,KAlSiO4,3.1750685132919045,-0.0661233423460399,Tricapped triangular prism (three square-face caps),1,2a,1,[5.42356500896849],1.0,5.42356500896849,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-K-O-Si,0.001821949642857,-3.184236963892856,4.501,4,Trigonal,3m,P31c,silicate,K,,,,Al,Si,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0124652959127047
mp-974451,K2Al2O3F2,2.375717063271588,0.3666103820114997,"Square-face capped square prism, Pentagonal prism",2,2i,1,"[5.347201892919586, 4.616439654790029]",0.5,4.981820773854808,A2B2C2D3,2,2,1,"[8.0, 9.0]","[4.0, 5.0]",8.5,8.0,9.0,4.5,4.0,5.0,1.0,1.0,1.0,2.0,2,2,"O2-, F-","Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,Al-F-K-O,0.011896061078427,-3.204007266055555,4.0223,4,Monoclinic,2/m,C2/m,fluoride,K,,,,Al,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.005370968155564
mp-975577,K3La(AsO4)2,3.3063784172890087,-0.112951299499641,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Hendecahedron, Bicapped square prism (adjacent faces)",3,2a,1,"[4.467383148181929, 7.500893337692535, 7.287071387376207]",0.667,6.418449291083557,AB2C3D8,3,3,1,"[10.0, 11.0, 9.0]","[10.0, 11.0, 9.0]",10.0,9.0,11.0,10.0,9.0,11.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,As-K-La-O,0.0,-2.413142842982143,3.882099999999999,4,Monoclinic,2,P2_1,oxide,K,,,,,As,O,,,La,,"B $\in$ [-1, -0.1]",Negative B,3.023661835944081
mp-978099,K3Gd(PO4)2,1.899769243132089,0.4406366675910325,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Hendecahedron, Bicapped square prism (adjacent faces)",3,2e,1,"[7.043219780686065, 5.584001880249694, 8.423498808062881]",1.0,7.016906822999547,AB2C3D8,3,3,1,"[10.0, 11.0, 9.0]","[10.0, 11.0, 9.0]",10.0,9.0,11.0,10.0,9.0,11.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",r2SCAN,Gd-K-O-P,0.0,-2.966707809002542,1.2922,4,Monoclinic,2/m,P2_1/m,phosphate,K,,,,,,"O, P",,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.907099376518603
mp-9804,KHo(CO3)2,3.3840462068829824,-0.1661966042940446,Pentagonal prism,1,2e,1,[6.149907033014945],1.0,6.149907033014945,ABC2D6,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",r2SCAN,C-Ho-K-O,0.0,-2.575092857725001,4.2739,4,Monoclinic,2/m,C2/c,carbonate,K,,,,,,"H, C, O",,,Ho,,"B $\in$ [-1, -0.1]",Negative B,2.929229809814224
mp-9806,KGd(CO3)2,3.431868407240308,-0.1525040454908486,Pentagonal prism,1,2e,1,[6.222298547092155],1.0,6.222298547092155,ABC2D6,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",GGA,C-Gd-K-O,0.0,-2.553550587725001,2.7427,4,Monoclinic,2/m,C2/c,carbonate,K,,,,,,"C, O",,,Gd,,"B $\in$ [-1, -0.1]",Negative B,3.01313349669259
mp-9807,KDy(CO3)2,3.511943807243995,-0.1822623412508432,Pentagonal prism,1,2e,1,[6.516549670536312],1.0,6.516549670536312,ABC2D6,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",GGA,C-Dy-K-O,0.0,-2.574853865891666,4.2456,4,Monoclinic,2/m,C2/c,carbonate,K,,,,,,"C, O",,,Dy,,"B $\in$ [-1, -0.1]",Negative B,3.0082387923228033
mp-984107,K3IO5,1.398428369752258,0.7187473286803241,"Cube, Square pyramid, Cuboctahedron",3,"4b, 4c, 4a",3,"[0.015059159331761001, 2.161687036901197, 1.1790114848352151]",0.0,1.118585893689391,AB3C5,3,3,1,"[12.0, 5.0, 8.0]","[12.0, 5.0, 8.0]",8.333333333333334,5.0,12.0,8.333333333333334,5.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals",r2SCAN,I-K-O,0.0,-1.509241483527778,1.497999999999999,3,Tetragonal,4/mmm,P4/nmm,hypoiodite,K,,,,,,O,I,,,,"B $\in$ [0.5, 1]",Positive B,2.9542440624831476
mp-9870,K3Ta3(BO6)2,2.318376583304133,0.3012880874122099,Square-face capped hexagonal prism,1,3g,1,[11.000722597235434],1.0,11.000722597235434,A2B3C3D12,1,1,1,[13.0],[13.0],13.0,13.0,13.0,13.0,13.0,13.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-K-O-Ta,0.0,-3.055646548604166,2.6703,4,Hexagonal,-6m2,P-62m,oxide,K,,Ta,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0310140246312316
