material_id,chem_formula,R$_0$,B,Zn_chemenv,num_Zn_chemenvs,Zn_wyckoff,num_Zn_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Zn_sites,num_CN_env,num_charge_states,ZnX_coordn,ZnO_coordn,mean_coordn_Zn-X,min_coordn_Zn-X,max_coordn_Zn-X,mean_coordn_Zn-O,min_coordn_Zn-O,max_coordn_Zn-O,mean_Zn_charge,min_Zn_charge,max_Zn_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_ZnO_BondL
mp-2714744,Na2Zr3Zn5(SO4)12,1.7588666094422174,0.3113325359910911,Octahedron,1,1a,1,"[0.224418469133632, 0.383434315880786, 0.39512717347933, 0.367010114417538, 0.259961133796041, 0.257837351713297, 0.24847861815098002, 0.165319595131868, 0.23820030709282003, 0.39671546149338205, 0.338243611947367, 0.19758176303368902, 0.12487385252418201, 0.055061073768683, 0.06679989699768]",0.0,0.24793751590408503,A2B3C5D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-S-Zn-Zr,0.000116827922623,-2.152729608420362,0.731699999999999,5,Triclinic,1,P1,sulfate,Na,,"Zn, Zr",,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1046620014825286
mp-2714823,Na6Zr7Zn(PO4)12,1.5998078958102186,0.4945497621430329,Octahedron,1,1a,1,"[0.794906371395199, 0.7888593610698931, 0.6728831255834831]",0.0,0.7522162860161918,AB6C7D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Zn-Zr,0.015603162736493,-3.052841861270138,3.8893999999999993,5,Triclinic,1,P1,phosphate,Na,,"Zn, Zr",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.163010920622686
mp-2714826,Na5Sc2Zn2P3(SO8)3,1.7188639004813708,0.3608423568835856,Octahedron,1,1a,1,"[0.585387944195224, 0.5693167816822471, 0.678443220109701, 0.626262543835961, 0.571128311416866, 0.553693869910182]",0.0,0.5973721118583636,A2B2C3D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-S-Sc-Zn,0.048796247478636,-2.517882589700644,4.0683,6,Triclinic,1,P1,oxide,Na,,"Sc, Zn",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1244643815707196
mp-2714838,NaZnIn3(SO4)6,1.9029974488738723,0.185248245317817,Octahedron,1,"1c, 1a",2,"[0.055099137317953004, 0.126061850092651, 0.12257575451351702]",0.0,0.10124558064137368,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-S-Zn,0.015396744113103,-1.930872808658456,3.2213,5,Trigonal,3,P3,sulfate,Na,,Zn,,In,,"N, O, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.108057419232854
mp-2714841,Na2Hf3Zn5(SO4)12,1.76693568944666,0.3001676177180683,Octahedron,1,1a,1,"[0.18667831850733002, 0.31065832932430903, 0.261693085113402, 0.23726496693409202, 0.20664494177449502, 0.21142111816369102, 0.202601586417948, 0.10737327382551401, 0.195411329793957, 0.32384988336882803, 0.255800122180495, 0.144522947088391, 0.09085365306588801, 0.044910714725885, 0.049593532139746]",0.0,0.18861852016159808,A2B3C5D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Hf-Na-O-S-Zn,0.000822368446432,-2.179613066610838,3.5836,5,Triclinic,1,P1,sulfate,Na,,"Zn, Hf",,,,"H, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1003282078735666
mp-2714847,Na2Zn5Ge3(SO4)12,1.808398021238664,0.226536662697384,Octahedron,1,1a,1,"[0.31013981926706, 0.32248911418374304, 0.35800811211870304, 0.22117221518635002, 0.46968302422877606, 0.47378254548770804, 0.49456721938336307, 0.11999255759096102, 0.43433335489218705, 0.5644960815648701, 0.43932080907654003, 0.15612665631867, 0.10847360223201201, 0.107762750536859, 0.137325625465407]",0.0,0.31451156583554724,A2B3C5D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ge-Na-O-S-Zn,0.027132256452381,-1.842459073491789,1.2249,5,Triclinic,1,P1,sulfate,Na,,Zn,,,Ge,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.060007406406265
mp-2714882,Na2CaZn(SO4)3,1.6579782455280736,0.4285531115545863,Octahedron,1,1a,1,"[0.7250343271859081, 0.7336623248741451, 0.8160580586995291, 0.798218252344652, 0.5413845873138551, 0.5226149984621671]",0.0,0.6894954248133761,ABC2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-S-Zn,0.036924080723681,-2.219651883434665,4.3403,5,Triclinic,1,P1,sulfate,Na,Ca,Zn,,,,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.132827823556349
mp-2714885,NaSc3Zn(SO4)6,1.8409296818426788,0.233720543425535,Octahedron,1,"1c, 1a",2,"[0.062184605009438, 0.127078113299873, 0.121520792355695]",0.0,0.10359450355500201,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-S-Sc-Zn,0.009197365232152,-2.413461716325123,3.9778,5,Trigonal,3,P3,sulfate,Na,,"Sc, Zn",,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0996451682648094
mp-2714889,NaY3Zn(SO4)6,1.6476359133517433,0.4505617555804769,Octahedron,1,"1c, 1a",2,"[0.05041901316765401, 0.295220264750687, 0.28694772463414703]",0.0,0.21086233418416267,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-S-Y-Zn,0.016154704244056,-2.455267591134647,4.66,5,Trigonal,3,P3,sulfate,Na,,"Zn, Y",,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.146380487079913
mp-2714892,Na2Zn5Sn3(SO4)12,1.7597260917597606,0.2917159716444774,Octahedron,1,1a,1,"[0.17526212784127101, 0.29884325496194103, 0.22713404047433502, 0.20767610098496803, 0.21225134753177302, 0.22799369290232102, 0.212353693278021, 0.093870796391829, 0.222122471326565, 0.362165936618828, 0.311730117348184, 0.13881971938218501, 0.08834394083881601, 0.057139028862968004, 0.057740263142898006]",0.0,0.19289643545912685,A2B3C5D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-S-Sn-Zn,0.001162042958345,-1.883999958253695,1.5830000000000002,5,Triclinic,1,P1,sulfate,Na,,Zn,,Sn,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.083732349420288
mp-2714932,Na4ZnGa(PO4)3,0.4875082661664756,1.4720725072486145,Octahedron,1,6a,1,[0.8395235997811891],0.0,0.8395235997811891,ABC3D4E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-P-Zn,0.047077485912698,-2.503955974775198,3.364,5,Trigonal,3m,R3c,phosphate,Na,,Zn,,Ga,,"N, O, P",,,,,B > 1,Positive B,2.108419090181989
mp-2714936,Na8ZrZn3(PO4)6,0.8484568291165612,1.1695123199034452,Octahedron,1,"1c, 1b, 1a",3,"[0.7519854459219131, 0.7812223164894311, 0.368674030760324, 0.91909253298791, 0.831088653253458, 0.29148112683459904, 0.33206130682448204, 0.798756861931972, 0.4226159059035]",0.0,0.6107753534341767,AB3C6D8E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Zn-Zr,0.049871148273815,-2.595922260687896,2.988799999999999,5,Trigonal,3,P3,phosphate,Na,,"Zn, Zr",,,,"N, O, P",,,,,B > 1,Positive B,2.137891407712606
mp-2714949,Na3Zn3In(SO4)6,1.6723895319336606,0.4037870786985924,Octahedron,1,1a,1,"[0.372471542949306, 0.418292629224125, 0.709948237886586, 0.36562118561391005, 0.287247451254705, 0.9878014569764201, 0.440429729466279, 0.48052283934163603, 0.740938119679576]",0.0,0.5336970213769493,AB3C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-S-Zn,0.016755546356977,-1.9677397800667904,3.429599999999999,5,Triclinic,1,P1,sulfate,Na,,Zn,,In,,"N, O, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1209741978798298
mp-2714951,Na8HfZn3(PO4)6,0.737707301323115,1.2767405996849834,Octahedron,1,"1c, 1b, 1a",3,"[0.881245586034571, 0.953645729585405, 0.45112471710359103, 1.033547434724952, 1.008579311922611, 0.38745510292324103, 0.40686467919498603, 0.9631134022942871, 0.566186676646948]",0.0,0.7390847378256216,AB3C6D8E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Hf-Na-O-P-Zn,0.046394453531751,-2.61534620370377,3.5263,5,Trigonal,3,P3,phosphate,Na,,"Zn, Hf",,,,"H, N, O, P",,,,,B > 1,Positive B,2.14532379457026
mp-2714954,Na7Zr3ZnSi3(PO8)3,1.1656869751496448,0.8847261270635658,Octahedron,1,1a,1,"[0.26231366861451805, 0.589375105444316, 0.8490713193283541]",0.0,0.5669200311290628,AB3C3D3E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Zn-Zr,0.042538760203253,-2.929580051957328,3.8181,6,Triclinic,1,P1,oxide,Na,,"Zn, Zr",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.144549755532491
mp-2714969,Na6Nb5ZnSi6(PO12)3,1.5589876763697834,0.5312252685779424,Octahedron,1,2a,1,[0.9510048420212901],0.0,0.9510048420212901,AB3C5D6E6F36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-Si-Zn,0.046862519941514,-2.887369755214114,2.4671,6,Monoclinic,m,Cc,oxide,Na,,"Zn, Nb",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.16501206698117
mp-2714971,Na6TiZn7(SO4)12,1.6932437811388312,0.3675097479022633,Octahedron,1,1a,1,"[0.32042527636586404, 0.31897511062295003, 0.325150452930389, 0.384115857474049, 0.41898916642078005, 0.46909247742554105, 0.213122039906523, 0.259721036543599, 0.16977592957096102, 0.48466455109503503, 0.7694140941259331, 0.5216108430812221, 0.548745503182347, 0.331161028481312, 0.370260359198727, 0.364932628849058, 0.43542154992748205, 0.324075818417252, 0.28201809733235, 0.514213642280543, 0.34231367850292205]",0.0,0.38896186389213516,AB6C7D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-S-Ti-Zn,0.014561113168171,-2.014841171373097,1.9842,5,Triclinic,1,P1,sulfate,Na,,"Ti, Zn",,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.101149562082009
mp-2714982,Na6Ta5ZnSi6(PO12)3,1.558350633420024,0.5328895008379375,Octahedron,1,2a,1,[1.000288270831242],0.0,1.000288270831242,AB3C5D6E6F36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Ta-Zn,0.03458226469298,-2.998113200067915,3.2619,6,Monoclinic,m,Cc,oxide,Na,,"Zn, Ta",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1662741429938457
mp-2714986,Na4ZnIn(PO4)3,0.7142007197227872,1.2967086466267663,Octahedron,1,6a,1,[0.6252006031346791],0.0,0.6252006031346791,ABC3D4E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-P-Zn,0.039964929166662,-2.48736831981488,3.3739,5,Trigonal,3m,R3c,phosphate,Na,,Zn,,In,,"N, O, P",I,,,,B > 1,Positive B,2.1420178008621127
mp-2715013,Na4AlZn(PO4)3,0.7502735492095164,1.2013060382567369,Octahedron,1,6a,1,[0.7789503928792401],0.0,0.7789503928792401,ABC3D4E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-P-Zn,0.047326842238097,-2.642901568783134,4.110199999999999,5,Trigonal,3m,R3c,phosphate,Na,,Zn,,Al,,"N, O, P",,,,,B > 1,Positive B,2.073040833418956
mp-2715017,Na3AlZn3(SO4)6,1.6736250775779635,0.3626875606452016,Octahedron,1,1a,1,"[0.25225043451913304, 0.17158128698966302, 0.6212778558131491, 0.134156122926112, 0.190439717997332, 0.584044437001874, 0.18962931333670802, 0.25647477178471, 0.7800480269117971]",0.0,0.353322440808942,AB3C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-S-Zn,0.029995247032651,-2.048532387183908,4.1899,5,Triclinic,1,P1,sulfate,Na,,Zn,,Al,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.076552885437793
mp-2715019,Na4ScZn(PO4)3,0.4344463260576717,1.5538087062451336,Octahedron,1,6a,1,[0.9918495602731631],0.0,0.9918495602731631,ABC3D4E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Zn,0.025777353253968,-2.74603309933869,4.1312,5,Trigonal,3m,R3c,phosphate,Na,,"Sc, Zn",,,,"N, O, P, S",,,,,B > 1,Positive B,2.145357889831521
mp-2715065,Na6Zn7Sn(SO4)12,1.7071152638659677,0.3594438512377405,Octahedron,1,1a,1,"[0.273189485113757, 0.277595228771909, 0.27582954272958304, 0.36807711715766805, 0.388876921063157, 0.46864322950105003, 0.229800084034739, 0.298751263926199, 0.21591374097842503, 0.29784027743387603, 0.5770536552943231, 0.444267741111776, 0.40420426062248505, 0.32231580041463204, 0.351264262662755, 0.34604429976752704, 0.42214754651795705, 0.31512620827936805, 0.26130587641574404, 0.473372503730324, 0.268813723473394]",0.0,0.3466872747143166,AB6C7D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-S-Sn-Zn,0.014978754307414,-1.951203360719944,2.6018,5,Triclinic,1,P1,sulfate,Na,,Zn,,Sn,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1060694883460305
mp-2715067,Na3YZn3(SO4)6,1.6529534563846675,0.4316000123456893,Octahedron,1,1a,1,"[0.24452730962669503, 0.43339943442980805, 0.398530521993874, 0.251496859536325, 0.267577684871087, 0.8819295806689741, 0.461609450906511, 0.440680527905474, 0.40408432034616004]",0.0,0.42042618780943425,AB3C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-S-Y-Zn,0.027435706368237,-2.122648322679404,3.9747,5,Triclinic,1,P1,sulfate,Na,,"Zn, Y",,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1324372123533313
mp-2715105,Na9NbZn11(SO4)18,1.6021916949674089,0.46468782314335,Octahedron,1,1a,1,"[0.460993624606209, 0.37004113299052604, 0.38787235843071005, 0.710098979547923, 1.049623793622692, 0.45659883470169305, 0.5279215835769661, 0.524558645569408, 0.339253242944036, 0.37162337576513804, 0.7798097035255941]",0.0,0.5434904795709904,AB9C11D18E72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-Nb-O-S-Zn,0.016484493474093,-1.980519227273998,1.4010999999999991,5,Triclinic,1,P1,sulfate,Na,,"Zn, Nb",,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.119715273477364
mp-2715123,Na6Zn7Ge(SO4)12,1.7301591005061276,0.3290769401698695,Octahedron,1,1a,1,"[0.24594687984645702, 0.250292108719454, 0.258468601690829, 0.36485254137655504, 0.40823070157252805, 0.46283254065233503, 0.262715399413185, 0.365024246099076, 0.249697836737398, 0.524903550672441, 0.788559928498872, 0.5264912776127091, 0.5887113775519971, 0.364687360942057, 0.38349048947746606, 0.37152526851420203, 0.414190872403691, 0.26967212081741504, 0.23425455746497803, 0.45990098076663605, 0.306794586996931]",0.0,0.385773487039391,AB6C7D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ge-Na-O-S-Zn,0.030190747933554,-1.937984893783008,2.315299999999999,5,Triclinic,1,P1,sulfate,Na,,Zn,,,Ge,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0954102909263304
mp-2715131,Na3LaZn3(SO4)6,1.5982917607659182,0.4929748045670662,Octahedron,1,1a,1,"[0.322125445644147, 0.7550488465753711, 0.341466365261239, 0.415347086754808, 0.43684070272441206, 1.034537050547076, 0.7040534934484111, 0.676592755578958, 0.42347139541439505]",0.0,0.5677203491054241,AB3C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Na-O-S-Zn,0.042260103975234,-2.112199550021746,3.729,5,Triclinic,1,P1,sulfate,Na,,Zn,,,,"N, O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.1459577733974218
mp-2715137,Na4YZn(PO4)3,0.4254117806898344,1.603049182396688,Octahedron,1,6a,1,[0.7814642993956821],0.0,0.7814642993956821,ABC3D4E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Y-Zn,0.046020357857138,-2.741093777830753,3.8874,5,Trigonal,3m,R3c,phosphate,Na,,"Zn, Y",,,,"N, O, P",,,,,B > 1,Positive B,2.19054275223281
mp-2715145,Na3Zn3Ga(SO4)6,1.6498152413089835,0.403950384169331,Octahedron,1,1a,1,"[0.372301913442706, 0.223300683621368, 0.82085948012955, 0.22676866403704102, 0.269270385973221, 0.7760947001002351, 0.282938087878755, 0.387239935412141, 1.021370703908517]",0.0,0.4866827282781705,AB3C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-S-Zn,0.022571960506745,-1.968529693692917,3.4523,5,Triclinic,1,P1,sulfate,Na,,Zn,,Ga,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0985827594832362
mp-2715147,Na6ZrZn7(SO4)12,1.7221487606518626,0.35162072892156,Octahedron,1,1a,1,"[0.505378361138592, 0.481474965175943, 0.49747504977941703, 0.45985461774461406, 0.43129095259249206, 0.566177970323891, 0.279406438280594, 0.319291847228418, 0.259910845641636, 0.30204880957443003, 0.611596031220875, 0.500181159357406, 0.39933456019776403, 0.354221450351814, 0.44094848513740104, 0.40751464798491205, 0.545679626279128, 0.390375286134923, 0.327157491868432, 0.561617121260871, 0.33029906641902]",0.0,0.427201656366313,AB6C7D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-S-Zn-Zr,0.014527215050669,-2.035104966553278,3.4384,5,Triclinic,1,P1,sulfate,Na,,"Zn, Zr",,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1124248575728526
mp-2715148,Na9TaZn11(SO4)18,1.60895508874906,0.4579319750588143,Octahedron,1,1a,1,"[0.43987351597080404, 0.33253498666039805, 0.39112238768192503, 0.6817738270933841, 1.024470397841881, 0.43427570549445604, 0.5154357870909271, 0.518816475942754, 0.30236664718544803, 0.35758740964463503, 0.7353214317560031]",0.0,0.5212344156693286,AB9C11D18E72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-S-Ta-Zn,0.016409228834453,-1.99047283301574,0.8432000000000001,5,Triclinic,1,P1,sulfate,Na,,"Zn, Ta",,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1189494860534217
mp-2715200,Na8TiZn3(PO4)6,1.0844307093745038,0.9519671417696314,Octahedron,1,"1c, 1b, 1a",3,"[0.820449605899331, 0.943368554941539, 0.521885181006364, 1.103847213339428, 1.041040672403914, 0.42484097785747804, 0.5745196970340021, 0.9979973265149221, 0.8473636110050171]",0.0,0.808368093333555,AB3C6D8E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Ti-Zn,0.049534457963492,-2.572962414894245,1.1717,5,Trigonal,3,P3,phosphate,Na,,"Ti, Zn",,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.1355771974508677
mp-2715215,Na3ScZn3(SO4)6,1.6813881172997789,0.3804715055180723,Octahedron,1,1a,1,"[0.156968051969191, 0.18161126785574502, 0.40819275204410704, 0.11940727238812701, 0.12904698883642401, 0.555332470041162, 0.211939246616507, 0.23076920707574203, 0.41858932068230703]",0.0,0.2679840641677014,AB3C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-S-Sc-Zn,0.022016171604724,-2.112692069301025,3.9473,5,Triclinic,1,P1,sulfate,Na,,"Sc, Zn",,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1040720632863197
mp-2715217,Na6HfZn7(SO4)12,1.7030234794007475,0.3648687145810027,Octahedron,1,1a,1,"[0.306175816518895, 0.303760252518177, 0.311893377230117, 0.340555284070476, 0.345406420152547, 0.40419415521157803, 0.187730182314223, 0.21352978308050102, 0.160252918349356, 0.250233829744623, 0.487070416140007, 0.390500950815351, 0.33325135833414304, 0.285810448027831, 0.3106903196097, 0.30313832716063005, 0.38569074546720805, 0.29218833572596103, 0.24949229022562303, 0.41708899091192003, 0.24500956809358101]",0.0,0.3106506557001166,AB6C7D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Hf-Na-O-S-Zn,0.017105378248866,-2.041226037183909,4.1287,5,Triclinic,1,P1,sulfate,Na,,"Zn, Hf",,,,"H, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.107999600832136
mp-2715229,Na3ZnSn(PO4)3,1.6198333783730134,0.4491666479638151,Octahedron,1,4a,1,[0.49577290918465106],0.0,0.49577290918465106,ABC3D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Sn-Zn,0.045389101774997,-2.475964258153324,2.357199999999999,5,Monoclinic,m,Cc,phosphate,Na,,Zn,,Sn,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1153750201962205
mp-2715256,Na3ZrZn(PO4)3,1.452837110169246,0.6176022425169981,Octahedron,1,2a,1,"[0.737859345080611, 0.741185100828025, 0.7329799664602711]",0.0,0.7373414707896356,ABC3D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Zn-Zr,0.041663150041677,-2.760511356486659,3.9335,5,Monoclinic,m,Cc,phosphate,Na,,"Zn, Zr",,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.136416225840701
mp-2715277,Na6Zr3ZnSi2(PO6)4,1.2254582913822012,0.8582736318218455,Octahedron,1,1a,1,"[0.9458964460897501, 0.901997799427754, 0.9558766441224591]",0.0,0.9345902965466545,AB2C3D4E6F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Zn-Zr,0.032181737479166,-2.942802350504516,3.6668,6,Triclinic,1,P1,oxide,Na,,"Zn, Zr",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.181306833159014
