material_id,chem_formula,R$_0$,B,S_chemenv,num_S_chemenvs,S_wyckoff,num_S_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_S_sites,num_CN_env,num_charge_states,SX_coordn,SO_coordn,mean_coordn_S-X,min_coordn_S-X,max_coordn_S-X,mean_coordn_S-O,min_coordn_S-O,max_coordn_S-O,mean_S_charge,min_S_charge,max_S_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-2713920,Nb3InSi3(SO8)3,1.5765480904326323,0.2331132574926788,Tetrahedron,1,1a,1,"[0.17006012801807002, 0.159386868459463, 0.06732442614327301, 0.22780354978510403, 0.148652922144958, 0.085758399913476, 0.09718993869485501, 0.112486535096933, 0.15117303565241103, 0.034618229965224005, 0.059310144626990004, 0.060365615267162005, 0.093721543434334, 0.05621381797897201, 0.10680748000722701, 0.09070182674286101, 0.08350081408486901, 0.05633422401416201]",0.0,0.10341163889057467,AB3C3D3E24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",1.4831398698418614,GGA,In-Nb-O-S-Si,0.039808644803919005,-2.546823656200981,1.6414,5,Triclinic,1,P1,oxide,None,None,Nb,None,In,Si,"N, O, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713922,Ta3GaSi3(SO8)3,1.581881478133425,0.24385877269041548,Tetrahedron,1,1a,1,"[0.19186055496063, 0.12130739446661601, 0.07707734028837801, 0.125340340845385, 0.112846033887221, 0.04157981295363, 0.072457370626126, 0.088080354987546, 0.15441238092283902, 0.030578007817385, 0.103702264922197, 0.034895185565408, 0.121562002394863, 0.088215148869833, 0.09948890306565801, 0.09985341304458101, 0.10012037927818601, 0.05213367010576601]",0.0,0.09530614216679155,AB3C3D3E24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",1.4841672594733546,GGA,Ga-O-S-Si-Ta,0.035192763112744004,-2.661269144519609,2.3744,5,Triclinic,1,P1,oxide,None,None,Ta,None,Ga,Si,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713929,ScNb3Si3(SO8)3,1.5791775088788573,0.23941275365423836,"Tetrahedron, Octahedron",2,1a,1,"[0.17481031727458302, 0.291700532952103, 0.28225374446363805, 0.17733225474650102, 0.081010125900252, 0.08457360462343201, 0.139265622202807, 0.08083235325789201, 0.057608715492395005, 0.071765562903757, 0.09134946068077501, 0.124855837758595, 0.020469746007613, 0.056831076107429004, 0.029436910536775003, 0.08280283304399401, 0.054447093830446006, 0.084031441037636, 0.075010891692786, 0.08379721215072701, 0.043125596239501005]",0.0,0.10415766347160177,AB3C3D3E24,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.4832444654279595,GGA,Nb-O-S-Sc-Si,0.036248125318646005,-2.713851170857843,1.6888,5,Triclinic,1,P1,oxide,None,None,"Sc, Nb",None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713932,CaZr(SO4)3,1.621760352300959,0.34147977083751146,Tetrahedron,1,18b,1,[0.032911416193527006],0.0,0.032911416193527006,ABC3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.485423002812175,GGA,Ca-O-S-Zr,0.0,-2.481803523382353,3.8342,4,Trigonal,3m,R3c,sulfate,None,Ca,Zr,None,None,None,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713933,Na3In4P3(SO8)3,1.6003053820748057,0.28762064390535463,Tetrahedron,1,1a,1,"[0.08883362548659801, 0.096588099859248, 0.13014056081436, 0.098658660310664, 0.13054516713934902, 0.10298943315348101, 0.13992802742337002, 0.11375482448690201, 0.102264829002965]",0.0,0.111522580852993,A3B3C3D4E24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",1.4837456345957367,GGA,In-Na-O-P-S,0.021375314279278003,-2.249035989429725,3.0364,5,Triclinic,1,P1,oxide,Na,None,None,None,In,None,"N, O, P, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713936,Na3Sc4P3(SO8)3,1.6418623913350028,0.39297343552424957,"Tetrahedron, Octahedron",2,1a,1,"[0.29103069768064604, 0.24191159741968601, 0.17381448339515201, 0.17193433802056501, 0.172576478641689, 0.324795540729717, 0.23498280488927903, 0.251230716401852, 0.194816648470053, 0.182272097398401, 0.28756835147841003, 0.18941057017702, 0.042784501214578004, 0.033396041963389, 0.046252795701415, 0.033630325018315005, 0.046393274903572, 0.039814548528570005, 0.054712920961103, 0.06198649957747, 0.053043781483810004]",0.0,0.14896947685974724,A3B3C3D4E24,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4825993370114823,GGA,Na-O-P-S-Sc,0.004961744864862,-2.847016179519816,4.3456,5,Triclinic,1,P1,oxide,Na,None,Sc,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713940,Na3In2Ga2P3(SO8)3,1.6121339934732544,0.3104258100837117,Tetrahedron,1,1a,1,"[0.074168528583163, 0.11856066724217401, 0.16145682050287002, 0.12993267106734802, 0.16075942414080702, 0.07765973664989001, 0.135250270653855, 0.11412943763904801, 0.093353404708539]",0.0,0.11836344013196601,A2B2C3D3E3F24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",1.4863244460259246,GGA,Ga-In-Na-O-P-S,0.048103611756758,-2.263895579745041,3.276499999999999,6,Triclinic,1,P1,oxide,Na,None,None,None,"Ga, In",None,"N, O, P, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713941,Ca4Ta2(SO4)9,1.610628566964977,0.3081200501488855,Tetrahedron,1,6d,1,"[0.131184001576093, 0.133547990255206, 0.051206068040862]",0.0,0.10531268662405369,A2B4C9D36,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.4902559498774817,GGA,Ca-O-S-Ta,0.0,-2.398444024846406,3.1421,4,Trigonal,3m,P3c1,sulfate,None,Ca,Ta,None,None,None,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713960,Na3Mg2Ti2P3(SO8)3,1.5934690077478104,0.2679518681758525,Tetrahedron,1,1a,1,"[0.07162433178399201, 0.08305811005781201, 0.09301940851682201, 0.12126186567548002, 0.11221579154245201, 0.07401134887968701, 0.119494936277795, 0.078662119996298, 0.09587731698754401]",0.0,0.09435835885754246,A2B2C3D3E3F24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",1.4852239595890908,GGA,Mg-Na-O-P-S-Ti,0.023640791441445003,-2.645078271231527,2.315,6,Triclinic,1,P1,oxide,Na,Mg,Ti,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713964,Na3Ca2Zr2P3(SO8)3,1.6110535910612576,0.3066091817306206,Tetrahedron,1,1a,1,"[0.032369397714313006, 0.040309241231735, 0.041581236240398, 0.049968030368201, 0.057260853272497005, 0.030348977175352003, 0.049101404948083, 0.033068326006647004, 0.046442649246287]",0.0,0.04227223513372367,A2B2C3D3E3F24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",1.4872742722299555,GGA,Ca-Na-O-P-S-Zr,0.043535320630615,-2.780416448709004,3.8255999999999992,6,Triclinic,1,P1,oxide,Na,Ca,Zr,None,None,None,"C, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713966,Na3Al2In2P3(SO8)3,1.5978545539818907,0.28430019530309675,no_data,1,no_data,1,no_data,0.0,no_data,A2B2C3D3E3F24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",1.4826330181712175,GGA,Al-In-Na-O-P-S,0.045769146531528006,-2.437311827808104,3.6223,6,Triclinic,1,P1,oxide,Na,None,None,None,"Al, In",None,"N, O, P, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713968,Nb2Zn4(SO4)9,1.6043906135484665,0.29722114744325195,Tetrahedron,1,6d,1,"[0.18413574679107503, 0.137257627699158, 0.048859034063961006]",0.0,0.12341746951806469,A2B4C9D36,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.4882749810741085,GGA,Nb-O-S-Zn,0.0,-1.979918539460785,2.340799999999999,4,Trigonal,3m,P3c1,sulfate,None,None,"Zn, Nb",None,None,None,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713970,Na3Y2Sc2P3(SO8)3,1.6161757056537085,0.3329023363265388,"Tetrahedron, Octahedron",2,1a,1,"[0.357681310799424, 0.256398535908587, 0.32962526265341, 0.48562851866232204, 0.34609285127628403, 0.30109637937272704, 0.028463356561559003, 0.032300606976583005, 0.042601002747382, 0.039008613035205, 0.040018421679792006, 0.022129667970632, 0.034761327379775005, 0.04204170902057101, 0.038497476139734005]",0.0,0.15975633601226583,A2B2C3D3E3F24,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4812568799048194,GGA,Na-O-P-S-Sc-Y,0.029961198198195003,-2.8618208705108072,4.0941,6,Triclinic,1,P1,oxide,Na,None,"Sc, Y",None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713973,Nb10Zn2Si9(SO8)9,1.5823970916547803,0.2460561497425402,Tetrahedron,1,1a,1,"[0.24511893879788801, 0.08912301750603101, 0.143880047048511, 0.086001417750888, 0.14904146895585402, 0.05571641017154701, 0.070680683903605, 0.11995653321911001, 0.038938993072638005, 0.043756107471208006, 0.047873153930723, 0.027602929026880003, 0.07185358055222, 0.044598156273669004, 0.069027928337761, 0.07686789566870601, 0.09893440167004301, 0.097341771171033]",0.0,0.0875729685849064,A2B9C9D10E72,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.484553510483778,GGA,Nb-O-S-Si-Zn,0.018675956568627,-2.5815684206127463,1.001299999999999,5,Triclinic,1,P1,oxide,None,None,"Zn, Nb",None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713974,Na6Hf2Ti2Si5SO24,0.9128501933276606,-1.423003261160569,Tetrahedron,1,1a,1,"[0.269952841809357, 0.357933901909239, 0.15446233078839502, 0.24469407534407403, 0.24135910909983002, 0.215330198942522, 0.2991880585801, 0.265912213143274, 0.228323844870039, 0.12091132166318401, 0.142637596352945, 0.14713297560203, 0.13658695956980801, 0.19351814255507402, 0.178783986524642, 0.10041669033239001, 0.083780010628674, 0.07005202422040101]",0.0,0.19172090455199878,AB2C2D5E6F24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.48979040421651,GGA,Hf-Na-O-S-Si-Ti,0.04957375362500201,-3.028360949936063,2.555799999999999,6,Triclinic,1,P1,oxide,Na,None,"Ti, Hf",None,None,Si,"H, N, O, S",None,None,None,None,B < -1,Negative B
mp-2713977,Na9Nb4Zn8P9(SO8)9,1.6050471091806144,0.29006339823711824,Tetrahedron,1,1a,1,"[0.10856428841634301, 0.136612112273753, 0.130418188536556, 0.143290166020052, 0.11517089183074, 0.11170288376180901, 0.125213063694519, 0.07524454302201, 0.11618472285959201]",0.0,0.11804454004615267,A4B8C9D9E9F72,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4891226199795875,GGA,Na-Nb-O-P-S-Zn,0.046507854498869,-2.326979136006303,2.143399999999999,6,Triclinic,1,P1,oxide,Na,None,"Zn, Nb",None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713978,ScTa3Si3(SO8)3,1.602545532139155,0.2946145385422638,"Tetrahedron, Octahedron",2,1a,1,"[0.16096672624716202, 0.31241754733820903, 0.307171055703127, 0.148583376654709, 0.09904317717949201, 0.06860772588015801, 0.11711512546531301, 0.08172719340541601, 0.051361824655847, 0.09289015598571, 0.071220412264591, 0.12964339789488302, 0.025731935137764003, 0.066121498758512, 0.034414626321708004, 0.089576061021902, 0.05095955765615601, 0.086250340693374, 0.07071824474641, 0.073207711401703, 0.037560617257147]",0.0,0.1035851576985378,AB3C3D3E24,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.4844943810888167,GGA,O-S-Sc-Si-Ta,0.043475036470587,-2.811405096308824,2.2228,5,Triclinic,1,P1,oxide,None,None,"Sc, Ta",None,None,Si,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713981,MgZr(SO4)3,1.5843314853866086,0.2547570519519179,Tetrahedron,1,18b,1,[0.05574321848482001],0.0,0.05574321848482001,ABC3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.4826209239727228,GGA,Mg-O-S-Zr,0.0,-2.419230932598039,4.0419,4,Trigonal,3m,R3c,sulfate,None,Mg,Zr,None,None,None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713988,Na3Hf2Zn2P3(SO8)3,1.6140412956059342,0.3104751529214743,Tetrahedron,1,1a,1,"[0.07429331414100601, 0.078191531928748, 0.085805359641709, 0.11128961367926901, 0.11543131997779602, 0.05983930758906401, 0.113694776133266, 0.072118867085369, 0.095184298034704]",0.0,0.08953870980121456,A2B2C3D3E3F24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4886170380073547,GGA,Hf-Na-O-P-S-Zn,0.037169074042791,-2.572025966546842,4.6297,6,Triclinic,1,P1,oxide,Na,None,"Zn, Hf",None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713990,Na3Mg2P(SO6)2,1.662575589703368,0.43597112819833883,Tetrahedron,1,2a,1,"[0.06692347826912201, 0.06161957344249901, 0.072990496061528, 0.057426825552085004, 0.06402698401874901, 0.05362799023936501]",0.0,0.06276922459722467,AB2C2D3E12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",1.4859104790055067,GGA,Mg-Na-O-P-S,0.036544668833337006,-2.484385804605707,4.660699999999999,5,Monoclinic,m,Cc,oxide,Na,Mg,None,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713991,Na3Zr2Zn2P3(SO8)3,1.627999228349117,0.3438277362493002,Tetrahedron,1,1a,1,"[0.08184761608858901, 0.086846787020513, 0.08580827909795101, 0.126304307810399, 0.12376835757492101, 0.07345396575459101, 0.12671094636292501, 0.085627941726612, 0.103636524320891]",0.0,0.099333858417488,A2B2C3D3E3F24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4891033080677067,GGA,Na-O-P-S-Zn-Zr,0.038788337784335006,-2.5308962973576543,4.0653,6,Triclinic,1,P1,oxide,Na,None,"Zn, Zr",None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713993,Na9Mg8Nb4P9(SO8)9,1.6067315304404004,0.2965236741672139,Tetrahedron,1,1a,1,"[0.08812197918389601, 0.09606691016504501, 0.10602537976446401, 0.10276300851037201, 0.08532610379708701, 0.09268488187670301, 0.101253857572522, 0.058020042043518, 0.09547516063456601]",0.0,0.09174859150535257,A4B8C9D9E9F72,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",1.4882254643365382,GGA,Mg-Na-Nb-O-P-S,0.024332171182447,-2.571906243573869,2.2383,6,Triclinic,1,P1,oxide,Na,Mg,Nb,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714009,CaGe(SO4)3,1.6525561673636862,0.4226197080087438,Tetrahedron,1,18b,1,[0.12697721422538902],0.0,0.12697721422538902,ABC3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",1.4838245230416647,GGA,Ca-Ge-O-S,0.037235096225481004,-2.061858239950981,1.3832,4,Trigonal,3m,R3c,sulfate,None,Ca,None,None,None,Ge,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714012,Zr2Nb2Si3(SO8)3,1.5928078294707202,0.2732215900010699,Tetrahedron,1,1a,1,"[0.127782109333855, 0.10557079560434, 0.11851463355029301, 0.13560141364462802, 0.06292361069424, 0.10343659322367901, 0.146035928152977, 0.088822263695641, 0.087108564674843, 0.035086704225160005, 0.05659867026472801, 0.089961173430791, 0.05968167010729301, 0.06471381090401, 0.06396835582492001, 0.052777846520071, 0.048116597968886, 0.023972974045945002]",0.0,0.08170409532590556,A2B2C3D3E24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.4828261036642747,GGA,Nb-O-S-Si-Zr,0.033812448662470004,-2.771206012965687,1.1406,5,Triclinic,1,P1,oxide,None,None,"Zr, Nb",None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714016,NaHf3NbSi3(SO8)3,1.5667646702863924,0.21012583088775738,Tetrahedron,1,1a,1,"[0.040246939085567, 0.065617583224991, 0.043751438435585, 0.111396941891802, 0.067776093521448, 0.048552790527106, 0.13137963933635502, 0.040667689466192, 0.035214913394712, 0.040590288879353, 0.058368619091221007, 0.063274228259056, 0.068376315449682, 0.069781164545149, 0.061272457220993004, 0.064598218209163, 0.038056591277264004, 0.07987719438186801]",0.0,0.06271106145541704,ABC3D3E3F24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.4817485002420787,GGA,Hf-Na-Nb-O-S-Si,0.029971364600337003,-2.894671350729886,1.6417000000000002,6,Triclinic,1,P1,oxide,Na,None,"Nb, Hf",None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714018,Nb2Si3Sn2(SO8)3,1.5698169009814444,0.21496499578662426,"Tetrahedron, Octahedron",2,1a,1,"[0.11561206566473702, 0.11936128572481801, 0.143313236733076, 0.141543527252658, 0.06690221242639201, 0.144370265553863, 0.15177046167194402, 0.09106265138156301, 0.06390099917986501, 0.18746360508428, 0.36880455769742104, 0.277009172540756, 0.38801100637456704, 0.31781060507375003, 0.337499687769077, 0.057078053331611006, 0.12443218779419801, 0.169724829575847, 0.086630469904363, 0.12440231948767001, 0.10146409627593601, 0.116278001802553, 0.07748802936955701, 0.037416255166631]",0.0,0.15872289928488056,A2B2C3D3E24,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",1.4832863716542573,GGA,Nb-O-S-Si-Sn,0.043342119889707,-2.421838833259804,0.9678000000000001,5,Triclinic,1,P1,oxide,None,None,Nb,None,Sn,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714019,NaZr3TaSi3(SO8)3,1.5914110780014457,0.26747921005545555,Tetrahedron,1,1a,1,"[0.04080785738507001, 0.10662636029801101, 0.033331270720502, 0.125553289316698, 0.11266845963293701, 0.059786476450098006, 0.101307396712767, 0.046604479919969, 0.079654791853765, 0.034855733251896004, 0.037425647993420005, 0.049545470721813006, 0.045331356854799006, 0.060258620574881, 0.067646724169567, 0.06262521391218301, 0.032621644728316, 0.060399332706633]",0.0,0.06428056262240694,ABC3D3E3F24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.4831882247216432,GGA,Na-O-S-Si-Ta-Zr,0.034117610654758004,-2.8696415121775063,2.5233,6,Triclinic,1,P1,oxide,Na,None,"Zr, Ta",None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714021,Na6Sc8Si3(S3O16)3,1.5907013345957546,0.2632681144828402,"Tetrahedron, Octahedron",2,1a,1,"[0.29458155617228704, 0.38836643291090905, 0.49126335500803503, 0.419729991894274, 0.25896528734512103, 0.35504760440256805, 0.210583322123357, 0.25033546009184104, 0.609114549896285, 0.23137389158853902, 0.17350938852049502, 0.38110505905262304, 0.319185987438495, 0.32622351541721, 0.569851795098222, 0.32314356624692103, 0.22604542396642902, 0.20413920707115601, 0.18645562525261503, 0.401080966166578, 0.343151693716354, 0.404926171085463, 0.33289485128949403, 0.28337697883310503, 0.152697000410589, 0.101507632273198, 0.08862040024309001, 0.18811741002481203, 0.136660574422266, 0.176170521343499, 0.15415956846302, 0.158384152210596, 0.32264185637803805, 0.029260404966255003, 0.06660001452933301, 0.046855106941273005, 0.049725785276889006, 0.045906645029586, 0.058812192088587005, 0.070004879038862, 0.02856957114173, 0.037285482653069, 0.05594300212925601, 0.038490509291940006, 0.039378518736354, 0.020141417465453, 0.038100267165836005, 0.040942802265069, 0.022737551326968003, 0.021182578092882, 0.03410740790385, 0.039181984613237006, 0.06273860307005301, 0.06125658594799901, 0.053333319718535006, 0.049473689827795, 0.072384243510655, 0.06585728834573301, 0.04471928375718601, 0.054092375810678]",0.0,0.1785082051167091,A3B6C8D9E48,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.4840286384030892,GGA,Na-O-S-Sc-Si,0.033453688144705,-2.715840736992467,3.380099999999999,5,Triclinic,1,P1,oxide,Na,None,Sc,None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714022,Na2Ti4Zn4SiS11O48,1.589704744551455,0.26157871571207125,Tetrahedron,1,1a,1,"[0.171388031557332, 0.144035773811755, 0.49824205420480305, 0.062857705949552, 0.055765542630177, 0.052174981633494, 0.06010647392718801, 0.06257254066727501, 0.10232037584350301, 0.071543584936663, 0.13120813760913602, 0.046766929510041, 0.106911878124939, 0.053555122723237, 0.132161812128219, 0.11671064528364301, 0.10948750018434401, 0.135793553277367, 0.091373541799319, 0.135419606180561, 0.092746070780652, 0.083427156279052, 0.11075578384240801, 0.064081982923715, 0.06319185214291301, 0.127511429440924, 0.09570150094530201, 0.08827388115625201, 0.121246662898756, 0.11756322768735201, 0.07918691212104101, 0.086908248649517, 0.10486400692043601, 0.10158464865626901, 0.12559277661672302, 0.072344190622788]",0.0,0.10764933676851801,AB2C4D4E11F48,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.4849514950911458,GGA,Na-O-S-Si-Ti-Zn,0.014009312263892001,-2.208829387956076,1.4635,6,Triclinic,1,P1,oxide,Na,None,"Ti, Zn",None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714024,Na2Ca4Ti4SiS11O48,1.5901259493212412,0.26375793515052537,Tetrahedron,1,1a,1,"[0.16338290965506103, 0.06466802724606201, 0.39131809270392204, 0.028989002290458, 0.025884525850573003, 0.046961619525253004, 0.025460520606355, 0.021103838215064, 0.09161412569174501, 0.06385257329928301, 0.09948029683041901, 0.031041225504174003, 0.08534381868709301, 0.025716860341259, 0.083022788283254, 0.047365403620892005, 0.029523075476034003, 0.10551026580935001, 0.042430214387139, 0.096300697181565, 0.039540048705295004, 0.028010551582048, 0.051299319099634005, 0.023969461371326002, 0.030621668488524004, 0.04400600942077, 0.054521028963203, 0.086064098867505, 0.084433618874581, 0.08820366672935401, 0.05924531541122301, 0.048574534543309004, 0.067239265707296, 0.096816048922662, 0.11119145858551001, 0.044258398956173006]",0.0,0.07019345487314911,AB2C4D4E11F48,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.484504528969436,GGA,Ca-Na-O-S-Si-Ti,0.024660776446429,-2.468045995622743,1.3062,6,Triclinic,1,P1,oxide,Na,Ca,Ti,None,None,Si,"C, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
