material_id,chem_formula,R$_0$,B,Mg_chemenv,num_Mg_chemenvs,Mg_wyckoff,num_Mg_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Mg_sites,num_CN_env,num_charge_states,MgX_coordn,MgO_coordn,mean_coordn_Mg-X,min_coordn_Mg-X,max_coordn_Mg-X,mean_coordn_Mg-O,min_coordn_Mg-O,max_coordn_Mg-O,mean_Mg_charge,min_Mg_charge,max_Mg_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_MgO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-2712965,MgSn3P2(SO6)4,1.8761587944711458,0.15913643252474974,Octahedron,1,1a,1,"[0.05789396045958001, 0.060574453598660004, 0.07021669803797101]",0.0,0.06289503736540368,AB2C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",2.055893056324908,GGA,Mg-O-P-S-Sn,0.012910431832098002,-2.142625712429972,1.5154,5,Triclinic,1,P1,oxide,None,Mg,None,None,Sn,None,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2712981,Na4Mg2P2SO12,1.500636139986779,0.5389072966893411,Octahedron,1,6a,1,"[0.45115275982780706, 0.484940264845834]",0.0,0.46804651233682054,AB2C2D4E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",2.096810712837739,GGA,Mg-Na-O-P-S,0.024481288253968003,-2.622376123442998,4.412,5,Monoclinic,m,Cc,oxide,Na,Mg,None,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2713002,Hf3MgSiS5O24,1.8632810093678962,0.20105998648710516,Octahedron,1,1a,1,"[0.016562873816621002, 0.144594449809159, 0.036970207945257]",0.0,0.066042510523679,ABC3D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.09139391471802,GGA,Hf-Mg-O-S-Si,0.005291912450981,-2.653740637083334,3.2251,5,Triclinic,1,P1,oxide,None,Mg,Hf,None,None,Si,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713005,MgZr3P2(SO6)4,1.8764743512715107,0.1960323189724496,Octahedron,1,1a,1,"[0.05132582141206601, 0.055077783685209006, 0.054324654746853]",0.0,0.053576086614709334,AB2C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.0978831716204187,GGA,Mg-O-P-S-Zr,0.007615902843135001,-2.689306108655464,3.4259,5,Triclinic,1,P1,oxide,None,Mg,Zr,None,None,None,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713030,Na7Mg3TiP5SO24,1.5080373556464113,0.5255721208791104,Octahedron,1,1a,1,"[0.305966699569848, 0.35531771671987, 0.7477003566008881, 0.27848983763019003, 0.29424910038441704, 0.5330297284688841, 0.53256257519447, 0.48458235902074204, 0.8209101720528991]",0.0,0.48364539396024536,ABC3D5E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.090603582450695,GGA,Mg-Na-O-P-S-Ti,0.022748076534957,-2.739408714643158,2.0624,6,Triclinic,1,P1,oxide,Na,Mg,Ti,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2713053,Mg2Nb2SiS5O24,1.8876566537937745,0.14588453273989446,Octahedron,1,1a,1,"[0.08284411282400901, 0.074690023342508, 0.23924313821810603, 0.23345588079346302, 0.10306593041018101, 0.125006664394114]",0.0,0.14305095833039685,AB2C2D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.061970014798477,GGA,Mg-Nb-O-S-Si,0.047518010637266,-2.348778340269608,0.7504000000000001,5,Triclinic,1,P1,oxide,None,Mg,Nb,None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713070,MgTi3P2(SO6)4,1.917558074031933,0.11217526123568322,Octahedron,1,1a,1,"[0.013286902793583001, 0.051830564800244006, 0.13386460128107502]",0.0,0.06632735629163401,AB2C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.04425206337463,GGA,Mg-O-P-S-Ti,0.0030336487254900004,-2.56328027904762,2.1185,5,Triclinic,1,P1,oxide,None,Mg,Ti,None,None,None,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713085,MgZr3SiS5O24,1.8859866842090394,0.1956332690169452,Octahedron,1,1a,1,"[0.019541759069841, 0.130723687053925, 0.026812838368967]",0.0,0.05902609483091101,ABC3D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.1079420037974264,GGA,Mg-O-S-Si-Zr,0.0059275806372550005,-2.59784330629902,2.7393,5,Triclinic,1,P1,oxide,None,Mg,Zr,None,None,Si,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713101,Na9Mg2Ta10Si9(PO8)9,1.7958751200736423,0.24599738730095044,Octahedron,1,1a,1,"[0.26532921602596904, 0.383812598643164]",0.0,0.3245709073345665,A2B9C9D9E10F72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.07471195385869,GGA,Mg-Na-O-P-Si-Ta,0.017225516406410003,-3.056256709797594,3.0812,6,Triclinic,1,P1,oxide,Na,Mg,Ta,None,None,Si,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713109,Na9Mg4Nb8Si3(P5O24)3,1.8693376618482493,0.17782526877074914,no_data,1,no_data,1,no_data,0.0,no_data,A3B4C8D9E15F72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.071211293396136,GGA,Mg-Na-Nb-O-P-Si,0.029121842392425,-2.865929204973483,2.1529,6,Triclinic,1,P1,oxide,Na,Mg,Nb,None,None,Si,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713110,Na9Mg4Ta8Si3(P5O24)3,1.864358128630674,0.17779605322470096,Octahedron,1,1a,1,"[0.23547535113717502, 0.095298135022368, 0.42050883494884106, 0.49056660334630403]",0.0,0.31046223111367205,A3B4C8D9E15F72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.066201288755649,GGA,Mg-Na-O-P-Si-Ta,0.030321203928929,-2.954350310727237,2.9419,6,Triclinic,1,P1,oxide,Na,Mg,Ta,None,None,Si,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713113,MgNbP(SO6)2,1.8762588903395492,0.13548090175621538,Octahedron,1,2a,1,"[0.059865460722839006, 0.07161352671802601, 0.074453369575117]",0.0,0.06864411900532734,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.032766348284026,GGA,Mg-Nb-O-P-S,0.028795512205879004,-2.439305396743698,2.1681,5,Monoclinic,m,Cc,oxide,None,Mg,Nb,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713117,Na4CaMgP2SO12,1.5287164790806314,0.5287175025155999,Octahedron,1,1a,1,"[0.680549701783504, 0.5019547200823711, 0.7648337417306981, 0.521856923596931, 0.31236934989971105, 0.38831504987805704]",0.0,0.5283132478285454,ABCD2E4F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",2.1139031398696164,GGA,Ca-Mg-Na-O-P-S,0.035998091904760006,-2.665707039633474,4.104999999999999,6,Triclinic,1,P1,oxide,Na,"Mg, Ca",None,None,None,None,"C, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2713129,Na2MgInP(SO6)2,1.8290199463114856,0.2568167811068179,Octahedron,1,2a,1,"[0.26605922673279603, 0.310321898819164, 0.30043946404237104]",0.0,0.292273529864777,ABCD2E2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals",2.1165129594596195,GGA,In-Mg-Na-O-P-S,0.035210807719298,-2.323988345301833,3.354999999999999,6,Monoclinic,m,Cc,oxide,Na,Mg,None,None,In,None,"N, O, P, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713136,Na4Mg3TiP2(SO6)4,1.7136114214278397,0.33244101647815516,Octahedron,1,1a,1,"[0.20445298790162403, 0.337313607710421, 0.547679021394571, 0.09469350173938601, 0.23116691599636102, 0.31765671272594603, 0.17530021578190902, 0.32556487158880204, 0.608593156740544]",0.0,0.31582455461995157,AB2C3D4E4F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.084759284225027,GGA,Mg-Na-O-P-S-Ti,0.034658799429823,-2.51194183438078,1.7312999999999992,6,Triclinic,1,P1,oxide,Na,Mg,Ti,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713144,Na6Mg5TaP3(SO6)6,1.7475715148496742,0.3048092976124711,Octahedron,1,2a,1,"[0.38271276181193103, 0.6964847621429681, 0.21567729829620902, 0.16814280373453103, 0.31031304701078605]",0.0,0.35466613459928503,AB3C5D6E6F36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.093143478662595,GGA,Mg-Na-O-P-S-Ta,0.035322442763157005,-2.498680718412943,3.0101,6,Monoclinic,m,Cc,oxide,Na,Mg,Ta,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713146,Na15Mg7Ta5(PO4)18,1.8178503465016937,0.22489431916475816,Octahedron,1,1a,1,"[0.26980995137790204, 0.12826495219980802, 0.6911882343504451, 0.390856712830129, 0.301520864587284, 0.242900485973555, 0.419605052808708]",0.0,0.3491637505896901,A5B7C15D18E72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.068893264763551,GGA,Mg-Na-O-P-Ta,0.024358662796774,-2.8552856221019463,2.7676,5,Triclinic,1,P1,phosphate,Na,Mg,Ta,None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713164,Mg2Nb4P6(SO12)3,1.8245880839714652,0.19479556007984214,Octahedron,1,"2a, 2c",2,"[0.034075297918619005, 0.123362352689952]",0.0,0.0787188253042855,A2B3C4D6E36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.0448811925530648,GGA,Mg-Nb-O-P-S,0.008634397328424,-2.664522319418768,2.4914,5,Trigonal,3m,P3c1,oxide,None,Mg,Nb,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713171,Na4Mg2Sc2SiS5O24,1.7030024756089284,0.3599418042974503,Octahedron,1,1a,1,"[0.253668982856937, 0.505720545455644, 0.35589238288470804, 0.259143803166179, 0.184310097714693, 0.5780595718396241]",0.0,0.35613256398629756,AB2C2D4E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.108047688297981,GGA,Mg-Na-O-S-Sc-Si,0.045231574096763004,-2.5295657495969452,3.2513,6,Triclinic,1,P1,oxide,Na,Mg,Sc,None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713187,Na4Mg3SnP2(SO6)4,1.6900832066527394,0.3549219588992393,Octahedron,1,1a,1,"[0.17318106982181303, 0.37111575568208305, 0.53627486389073, 0.11040930167717501, 0.23658838927063902, 0.24059777737614202, 0.22712402329828302, 0.35099761870287105, 0.511188915407934]",0.0,0.3063864127919634,AB2C3D4E4F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals",2.0863209876560322,GGA,Mg-Na-O-P-S-Sn,0.03757973929824,-2.392746178372008,2.1816,6,Triclinic,1,P1,oxide,Na,Mg,None,None,Sn,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713202,Na15Mg7Nb5(PO4)18,1.8264339510172583,0.21587298758853138,Octahedron,1,1a,1,"[0.22278637087004102, 0.114033073987232, 0.560732094281817, 0.31415407303590903, 0.242884081694789, 0.19791690694001002, 0.339597503040568]",0.0,0.2845863005500523,A5B7C15D18E72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.067409474019058,GGA,Mg-Na-Nb-O-P,0.022862925489085,-2.803527068284283,2.0287,5,Triclinic,1,P1,phosphate,Na,Mg,Nb,None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713225,Na9Mg2Ta4Si6(PO12)3,1.6828707240493195,0.3813402671676931,Octahedron,1,1a,1,"[0.712743398399546, 0.345960889254024, 0.738054712216194, 0.40427144716816804, 0.515116084796701, 0.5348299169327141, 0.622945262258585, 0.6101178784824981, 0.49310661920480703, 0.688561516961518, 0.6880023792914961, 0.532548845397382]",0.0,0.5738549125303029,A2B3C4D6E9F36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.1117558279947684,GGA,Mg-Na-O-P-Si-Ta,0.037342492708337005,-2.970764734455707,2.9134,6,Triclinic,1,P1,oxide,Na,Mg,Ta,None,None,Si,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713229,Na9Mg10Ta2P3(S5O24)3,1.8079095678235528,0.24183575715048314,Octahedron,1,1a,1,"[0.253521046092031, 0.142659380750937, 0.360437679511993, 0.309860268081581, 0.23722039498900702, 0.24272070366210402, 0.194895856990072, 0.31139003330958204, 0.14685092189754, 0.21648362275769803]",0.0,0.24160399080425457,A2B3C9D10E15F72,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.078415917023111,GGA,Mg-Na-O-P-S-Ta,0.017754943408406002,-2.418710107193776,2.8441,6,Triclinic,1,P1,oxide,Na,Mg,Ta,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713230,Na6Mg6Ti2SiS11O48,1.7828416162979153,0.2630861363710075,no_data,1,no_data,1,no_data,0.0,no_data,AB2C6D6E11F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.076411558954414,GGA,Mg-Na-O-S-Si-Ti,0.023091318231987002,-2.395984393501475,1.5064000000000002,6,Triclinic,1,P1,oxide,Na,Mg,Ti,None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713233,Na6Mg4Sc4SiS11O48,1.7327232714985492,0.3261448048024643,Octahedron,1,1a,1,"[0.12047932166762401, 0.5905006119998171, 0.136661945905271, 0.38922121075499605, 0.14586195652394401, 0.133820743465383, 0.108166078072536, 0.159821755536274, 0.16353132679801602, 0.29105782191606905, 0.48221792031811905, 0.368052453332651]",0.0,0.25744942885755834,AB4C4D6E11F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.0956969855427072,GGA,Mg-Na-O-S-Sc-Si,0.021438293365004003,-2.498531100528503,3.906,6,Triclinic,1,P1,oxide,Na,Mg,Sc,None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713237,Na9Mg2Nb4Si6(PO12)3,1.7242395143953364,0.3397217802607092,Octahedron,1,1a,1,"[0.59754201800344, 0.326180207439116, 0.631083768873548, 0.35449029629054, 0.5023313270632991, 0.490736560069005, 0.6589564328175981, 0.6249952488948991, 0.5005977706379321, 0.569488609719983, 0.5847538419105911, 0.47094772842452604]",0.0,0.5260086508453731,A2B3C4D6E9F36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.105732137814071,GGA,Mg-Na-Nb-O-P-Si,0.049739136930557,-2.885644913244594,2.0563,6,Triclinic,1,P1,oxide,Na,Mg,Nb,None,None,Si,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713244,Na5Mg2Zn2PS5O24,1.590009788599285,0.4583550019169289,Octahedron,1,1a,1,"[0.216113186902914, 0.28339376618675705, 0.43782374464692003, 0.269003328456426, 0.236480811543361, 0.367973438445913]",0.0,0.30179804603038185,AB2C2D5E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.097356987363889,GGA,Mg-Na-O-P-S-Zn,0.039090435133544,-2.237658386001011,4.2703,6,Triclinic,1,P1,oxide,Na,Mg,Zn,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713246,Na10Mg4Zn4SiS11O48,1.76669665873074,0.29922467473266995,Octahedron,1,1a,1,"[0.194754178806322, 0.15482946852770102, 0.5767910623573931, 0.46216934210134203, 0.248211257005671, 0.308936456243591, 0.26232229572326904, 0.30075797793069603, 0.279546854153074, 0.46742720909733904, 0.293735457437073, 0.581292140321074]",0.0,0.34423114164204544,AB4C4D10E11F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.098964830015489,GGA,Mg-Na-O-S-Si-Zn,0.042167462638885,-2.203621913178973,3.8866,6,Triclinic,1,P1,oxide,Na,Mg,Zn,None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713250,Na6Mg4Nb2P6(SO12)3,1.8354216486287656,0.21640633444467605,Octahedron,1,2a,1,"[0.16057640377922, 0.646477189365259, 0.23128879103631, 0.40993483601338404]",0.0,0.3620693050485433,A2B3C4D6E6F36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.081763134833185,GGA,Mg-Na-Nb-O-P-S,0.039485055438587005,-2.643933629888299,2.0789,6,Monoclinic,m,Cc,oxide,Na,Mg,Nb,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713265,Na5Mg4PS5O24,1.674610044174693,0.37951786366804174,Octahedron,1,1a,1,"[0.318611546644104, 0.244252237400634, 0.42183630348423, 0.32797111279676605, 0.411460599993174, 0.43382385726384004, 0.264114926700159, 0.283243805994491, 0.25600404485974404, 0.32258883606757605, 0.37911449091703, 0.44040880645706504]",0.0,0.34195254738156783,AB4C5D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",2.095115925235726,GGA,Mg-Na-O-P-S,0.019780313418801,-2.41096437506084,4.6741,5,Triclinic,1,P1,oxide,Na,Mg,None,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713270,Na2MgTa(PO4)3,1.809753116494112,0.20760180823556054,Octahedron,1,6a,1,[0.227604752419229],0.0,0.227604752419229,ABC2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.0430817234935064,GGA,Mg-Na-O-P-Ta,0.024196405950288002,-2.880057417229149,3.0622,5,Monoclinic,m,Cc,phosphate,Na,Mg,Ta,None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713271,Na4MgTi3(PO4)6,1.765593698289279,0.25756168082519276,Octahedron,1,1a,1,"[0.14823414031245702, 0.33287931917928903, 0.577393023151308]",0.0,0.3528354942143514,AB3C4D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.0536892402144713,GGA,Mg-Na-O-P-Ti,0.015645521254389002,-2.930048080746695,2.1332,5,Triclinic,1,P1,phosphate,Na,Mg,Ti,None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713281,Na3Mg3GePS5O24,1.8110596716762486,0.21885293544844592,Octahedron,1,1a,1,"[0.23411536442094802, 0.15875102505507102, 0.435550219444132, 0.24736092698476803, 0.25125670302200903, 0.180312604618726, 0.305339330031347, 0.31391749899264204, 0.514194003735382]",0.0,0.29342196403389165,ABC3D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",2.0563267974163235,GGA,Ge-Mg-Na-O-P-S,0.032340228761242006,-2.284960121656238,1.8004,6,Triclinic,1,P1,oxide,Na,Mg,None,None,None,Ge,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713287,Na10Mg8SiS11O48,1.6514854314134264,0.40059566020731446,Octahedron,1,1a,1,"[0.5218406319722371, 0.17872430639067802, 0.40641615780467205, 0.408986126495459, 0.40960500762490404, 0.40098517522793203, 0.5343938475202851, 0.1423691415834, 0.6414306592945941, 0.606355345369417, 0.387847226782194, 0.5435102109759881, 0.35177116015327903, 0.22639424379420803, 0.26609258442426803, 0.25076212399095105, 0.26965429819811904, 0.23639602490177403, 0.32096223706229504, 0.27732083259937, 0.39432141336542803, 0.647259068272371, 0.640845309940557, 0.634738133584967]",0.0,0.4041242194720562,AB8C10D11E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",2.09589417188177,GGA,Mg-Na-O-S-Si,0.027067646559830003,-2.367107968050768,4.2356,5,Triclinic,1,P1,oxide,Na,Mg,None,None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713350,Na4Mg3ZrP2(SO6)4,1.6508779931635325,0.4051330418141298,Octahedron,1,1a,1,"[0.15212665908984602, 0.360541016872716, 0.49087086297584004, 0.10272636251725101, 0.209052515824723, 0.35451560918496705, 0.283396664413236, 0.313172031148708, 0.437935414087876]",0.0,0.3004819040127959,AB2C3D4E4F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.103172933668745,GGA,Mg-Na-O-P-S-Zr,0.037172807214914005,-2.544230132889551,3.232399999999999,6,Triclinic,1,P1,oxide,Na,Mg,Zr,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713363,Na10Mg3Sn5(PO4)12,1.6504695529994398,0.3871496299880072,no_data,1,no_data,1,no_data,0.0,no_data,A3B5C10D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals",2.0795821544727953,GGA,Mg-Na-O-P-Sn,0.016620023664522,-2.612119229566334,2.385099999999999,5,Triclinic,1,P1,phosphate,Na,Mg,None,None,Sn,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713366,Na3Mg2Nb4(PO4)9,1.9196989484058882,0.11273223518998936,Octahedron,1,"2a, 2c",2,"[0.141011123486238, 0.198127776241969]",0.0,0.1695694498641035,A2B3C4D9E36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.0484389546266555,GGA,Mg-Na-Nb-O-P,0.008405622962971001,-2.855555520017104,2.084699999999999,5,Trigonal,3m,P3c1,phosphate,Na,Mg,Nb,None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
