material_id,chem_formula,R$_0$,B,Nd_chemenv,num_Nd_chemenvs,Nd_wyckoff,num_Nd_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Nd_sites,num_CN_env,num_charge_states,NdX_coordn,NdO_coordn,mean_coordn_Nd-X,min_coordn_Nd-X,max_coordn_Nd-X,mean_coordn_Nd-O,min_coordn_Nd-O,max_coordn_Nd-O,mean_Nd_charge,min_Nd_charge,max_Nd_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_NdO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1220251,Nd4Mn(NiO4)3,1.7958389789671974,0.7952800079673554,Square-face bicapped trigonal prism,1,2i,1,"[2.898650385502449, 2.9145594300675572]",0.0,2.9066049077850034,AB3C4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.526550981162809,GGA_U,Mn-Nd-Ni-O,0.00212316625,-2.6007123158965513,0.34399999999999903,4,Triclinic,-1,P-1,oxide,None,None,"Mn, Ni",None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1220252,Nd3Ti4O12,2.2979850678592455,0.2629775347333193,"Bicapped square prism (adjacent faces), Cuboctahedron",2,"1b, 1a",2,"[1.6130006882492691, 2.58668713966937, 2.690917652423891]",0.0,2.2968684934475103,A3B4C12,2,2,2,"[12.0, 8.0]","[12.0, 8.0]",10.0,8.0,12.0,10.0,8.0,12.0,2.5,2.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.670428081825202,GGA,Nd-O-Ti,0.040815856447366,-3.5114164970614032,0.0,3,Orthorhombic,mm2,Amm2,oxide,None,None,Ti,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1220253,Nd4Mn3NiO12,1.739601280341515,0.8662549421505392,Square-face bicapped trigonal prism,1,2i,1,"[2.389631572812007, 2.674493946408238]",0.0,2.5320627596101226,AB3C4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.5367581787019033,GGA_U,Mn-Nd-Ni-O,0.003551116999998,-2.868390415689656,0.101399999999999,4,Triclinic,-1,P-1,oxide,None,None,"Mn, Ni",None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1220260,Nd3Sm(GaO3)4,1.7818068728232102,0.7653134436022774,Square-face bicapped trigonal prism,1,"1b, 1a",2,"[2.440692642818557, 2.510786782017148, 2.5487054953414763]",0.0,2.5000616400590605,AB3C4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",2.5361577691462385,GGA,Ga-Nd-O-Sm,0.036229229708331,-3.060264378374999,3.4522,4,Monoclinic,m,Pm,oxide,None,None,None,None,Ga,None,"N, O, S",None,None,"Nd, Sm",None,"B $\in$ [0.5, 1]",Positive B
mp-1220264,NdTa7O19,1.9166263147779592,0.6115368644513622,Bicapped octahedron (opposed cap faces),1,2d,1,[4.753448593623851],0.0,4.753448593623851,AB7C19,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.5301054795339497,GGA,Nd-O-Ta,0.009042328888924001,-3.19753769366046,2.9962,3,Hexagonal,622,P6_322,oxide,None,None,Ta,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1220265,Nd4CdSi3O13,2.1264909173548903,0.439048895136713,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)",2,"2b, 6c",2,"[2.6870546283961163, 2.435481642563515]",0.0,2.561268135479816,AB3C4D13,2,2,1,"[7.0, 9.0]","[7.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.511474744608472,GGA,Cd-Nd-O-Si,0.0,-3.453624959761905,3.4103,4,Hexagonal,6,P6_3,oxide,None,None,Cd,None,None,Si,"C, N, O, S",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1220266,Nd3HoZr4O14,1.9514653346341144,0.5780439146647048,Cube,1,3e,1,[1.429709967207533],0.0,1.429709967207533,AB3C4D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.526679472446351,GGA,Ho-Nd-O-Zr,0.020196707102265003,-3.795410299829559,3.2386,4,Trigonal,-3m,R-3m,oxide,None,None,Zr,None,None,None,"H, N, O",None,None,"Nd, Ho",None,"B $\in$ [0.5, 1]",Positive B
mp-1220276,Nd3Bi(Ru2O7)2,1.736760642594324,0.7609413472632456,Cube,1,3d,1,[1.989236016672085],0.0,1.989236016672085,AB3C4D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.493446271155063,GGA,Bi-Nd-O-Ru,0.007335920852281,-2.266565662840909,0.0,4,Trigonal,-3m,R-3m,oxide,None,None,Ru,None,Bi,B,"N, O",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1220286,Nd3GdAl4O12,1.9058422206663743,0.6058810166418744,Diminished icosahedron,1,"1b, 1a",2,"[5.68324170203141, 5.635631198811664, 5.732458399051063]",1.0,5.683777099964712,AB3C4D12,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",2.6835379237253827,GGA,Al-Gd-Nd-O,0.0063675316,-3.672693714125,2.9123,4,Monoclinic,m,Pm,oxide,None,None,None,None,Al,None,"N, O",None,None,"Nd, Gd",None,"B $\in$ [0.5, 1]",Positive B
mp-1220307,Nd3Ga5SiO14,1.9368547292099887,0.7241540739491877,Square antiprism,1,3d,1,[2.686528275060325],0.0,2.686528275060325,AB3C5D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.5825612744104482,GGA,Ga-Nd-O-Si,0.019606305525361002,-2.938829264347825,3.5227,4,Trigonal,3,P3,oxide,None,None,None,None,Ga,Si,"N, O, S",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1220400,Nd2ScNbO7,1.9918466157062091,0.5224571672411268,Cube,1,"2d, 2b",2,"[2.551199340919724, 1.438363733125368]",0.0,1.9947815370225461,ABC2D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.5280282958069735,GGA,Nb-Nd-O-Sc,0.031014329772721002,-3.658755796363636,2.5738,4,Orthorhombic,mmm,Imma,oxide,None,None,"Sc, Nb",None,None,None,"N, O, S",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1220421,NdTi12(Bi5O16)3,2.5521561400632473,-0.12646856340958917,Square-face bicapped square antiprism,1,1a,1,[6.139621537240463],1.0,6.139621537240463,AB12C15D48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.4636425634843544,GGA,Bi-Nd-O-Ti,0.003034752615135,-2.624334760493422,2.248,4,Triclinic,1,P1,oxide,None,None,Ti,None,Bi,B,"N, O",None,None,Nd,None,"B $\in$ [-1, -0.1]",Negative B
mp-1220431,Nd2FeSbO7,2.046142982790681,0.45029300203737443,Cube,1,"2d, 2a",2,"[2.274158503687123, 1.767946235617449]",0.0,2.0210523696522857,ABC2D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.511865984762708,GGA_U,Fe-Nd-O-Sb,0.0,-2.809287202727272,1.3969,4,Orthorhombic,mmm,Imma,oxide,None,None,Fe,None,None,Sb,"N, O, S",F,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1220485,Nd2Mn3Sb3O14,2.2539413078519868,0.24341162305807953,Cube,1,2e,1,[1.820432229876706],0.0,1.820432229876706,A2B3C3D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.503280385798278,GGA_U,Mn-Nd-O-Sb,0.015805168172342,-2.447819605399685,1.1513,4,Monoclinic,2/m,C2/m,oxide,None,None,Mn,None,None,Sb,"N, O, S",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1220508,Nd2MnRhO6,1.4550293007406918,1.1966500939413993,Square-face bicapped trigonal prism,1,4e,1,[1.717050785295578],0.0,1.717050785295578,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.522817457708303,GGA_U,Mn-Nd-O-Rh,0.016931908749997,-2.712388709293104,0.41940000000000005,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Mn, Rh",None,None,None,"N, O",None,None,Nd,None,B > 1,Positive B
mp-1220516,Nd2MnCrO6,1.5264217989474198,1.130470589805105,Square-face bicapped trigonal prism,1,4e,1,[2.188190291495837],0.0,2.188190291495837,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.527532346199126,GGA_U,Cr-Mn-Nd-O,0.020478805750002,-3.032181974293102,0.7902,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Cr, Mn",None,None,None,"C, N, O",None,None,Nd,None,B > 1,Positive B
mp-1220528,Nd2VFeO6,1.262450219844759,1.453661002434989,Square-face bicapped trigonal prism,1,4e,1,[2.241737761201685],0.0,2.241737761201685,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.5447357750217514,GGA_U,Fe-Nd-O-V,0.0,-3.006317637500001,0.7975000000000001,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"V, Fe",None,None,None,"N, O",F,None,Nd,None,B > 1,Positive B
mp-1220529,Nd2Ti12(CuO4)9,2.7318257849734064,-0.0981369650562518,Icosahedron,1,2d,1,[0.052370504975925006],0.0,0.052370504975925006,A2B9C12D36,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.595727246602754,GGA,Cu-Nd-O-Ti,0.048908516440654005,-2.550517624406793,0.0898,4,Trigonal,-3,P-3,oxide,None,None,"Ti, Cu",None,None,None,"C, N, O",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1220540,Nd2FeNiO6,1.4438307759405986,1.207416521760744,Square-face bicapped trigonal prism,1,4e,1,[2.292507163918754],0.0,2.292507163918754,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.5264023180441852,GGA_U,Fe-Nd-Ni-O,0.0,-2.613608713500001,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Fe, Ni",None,None,None,"N, O",F,None,Nd,None,B > 1,Positive B
mp-1220545,Nd2MnFeO6,1.4627631914185475,1.208835953329378,Square-face bicapped trigonal prism,1,4e,1,[2.203387588516896],0.0,2.203387588516896,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.531786182703058,GGA_U,Fe-Mn-Nd-O,0.011050126500014001,-2.858892264793104,0.6502999999999991,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Mn, Fe",None,None,None,"N, O",F,None,Nd,None,B > 1,Positive B
mp-1220548,Nd3Er(WO4)6,2.4417549500325317,0.026996827013138762,Square-face bicapped trigonal prism,1,1a,1,"[2.296256320053324, 2.318167345854723, 2.365612740994533]",0.0,2.32667880230086,AB3C6D24,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.471284730467968,GGA_U,Er-Nd-O-W,0.03608050207721,-2.726873544779412,4.019699999999999,4,Triclinic,1,P1,oxide,None,None,W,None,None,None,"N, O",None,None,"Nd, Er",None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1220555,Nd2NbInO7,1.9337529543812735,0.5970705294821196,"Cube, Hexagonal bipyramid",2,"2d, 2b",2,"[2.579275192036973, 1.025883126058317]",0.0,1.802579159047645,ABC2D7,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",2.5367201553238505,GGA,In-Nb-Nd-O,0.028420964431809,-3.205902934242423,2.680399999999999,4,Orthorhombic,mmm,Imma,oxide,None,None,Nb,None,In,None,"N, O",I,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1220568,Nd2CoNiO6,1.4649302001606666,1.1923165919086887,Square-face bicapped trigonal prism,1,4e,1,[2.763412894938466],0.0,2.763412894938466,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.520497668338829,GGA_U,Co-Nd-Ni-O,0.0,-2.5203334330000002,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Co, Ni",None,None,None,"C, N, O",None,None,Nd,None,B > 1,Positive B
mp-1220573,Nd2MnGaO6,1.5001919622107698,1.1671648885592731,Square-face bicapped trigonal prism,1,4e,1,[2.3249347376363962],0.0,2.3249347376363962,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",2.530702503806044,GGA_U,Ga-Mn-Nd-O,0.028785043916663002,-2.996612798543103,1.2114,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Mn,None,Ga,None,"N, O",None,None,Nd,None,B > 1,Positive B
mp-1220624,Nd2EuBeO5,2.376602126295218,0.25788257114616936,"Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",2,4a,1,"[0.492016919121091, 2.091589793171408]",0.0,1.2918033561462496,ABC2D5,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.5746608225677705,GGA,Be-Eu-Nd-O,0.011903127777777,-3.4725739169444463,0.3672,4,Orthorhombic,mm2,Pna2_1,oxide,None,Be,None,None,None,B,"N, O",None,None,"Nd, Eu",None,"B $\in$ [0.1, 0.5]",Positive B
mp-1220794,Nd3Ti12Bi13O48,2.3090337302865196,0.22926819026091055,Square-face bicapped square antiprism,1,1a,1,"[5.915880675166716, 5.867549676925279, 6.045882994458063]",1.0,5.943104448850019,A3B12C13D48,1,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.486998964460963,GGA,Bi-Nd-O-Ti,0.0033279552631730004,-2.776512731217106,2.2099,4,Triclinic,1,P1,oxide,None,None,Ti,None,Bi,B,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1220965,Nd4(WO5)3,2.3192164553276564,0.21549747884113718,"Diminished icosahedron, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square-face monocapped antiprism, Cube",5,"2c, 1b, 1a",3,"[0.556699862146074, 0.13484003326103, 3.744787323782859, 3.628838455997826, 3.834222271609744, 3.183813030436351, 3.375577974919815, 3.613211161440944, 4.068051607387234, 4.345479269078223, 4.455709808969939]",0.0,3.176475527184549,A3B4C15,5,5,1,"[11.0, 6.0, 7.0, 8.0, 9.0]","[11.0, 6.0, 7.0, 8.0, 9.0]",8.2,6.0,11.0,8.2,6.0,11.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.5485580284213785,GGA_U,Nd-O-W,0.035879700681785004,-3.017412358522727,3.260199999999999,3,Monoclinic,2,C2,oxide,None,None,W,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1220984,NaNdTi2O6,1.1719981737126675,1.4415501728657572,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2a,1,[4.826383340083134],0.0,4.826383340083134,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.550813254386292,GGA,Na-Nd-O-Ti,0.011209146600011,-3.4056719695545983,2.14,4,Orthorhombic,mm2,Pmn2_1,oxide,Na,None,Ti,None,None,None,"N, O",None,None,Nd,None,B > 1,Positive B
mp-1220985,NdTa3O9,2.486080789378754,0.12849286683474986,"Square-face capped trigonal prism, Cuboctahedron",2,"4e, 2a",2,"[0.12044245716742201, 0.142132375516825, 1.736442115181041]",0.0,0.6663389826217626,AB3C9,2,2,1,"[12.0, 7.0]","[12.0, 7.0]",9.5,7.0,12.0,9.5,7.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.646615474227693,GGA,Nd-O-Ta,0.047763358923113,-3.259084172192272,2.6265,3,Monoclinic,2/m,P2_1/c,oxide,None,None,Ta,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1220989,NaNd3Ti2(SbO7)2,2.0000378899935676,0.5028056369081092,"Cube, Hexagonal bipyramid",2,"2e, 1d",2,"[2.505451251926693, 2.38756098380514]",0.0,2.4465061178659164,AB2C2D3E14,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.5171151755874503,GGA,Na-Nd-O-Sb-Ti,0.0038518452272790003,-3.092499200479362,2.219,5,Monoclinic,2/m,C2/m,oxide,Na,None,Ti,None,None,Sb,"N, O, S",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1220995,NaNdTiNbO6F,1.5955588669402405,0.962253466759291,Hexagonal bipyramid,1,2a,1,[2.316723096559578],0.0,2.316723096559578,ABCDEF6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2,2,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.5463555624753824,GGA,F-Na-Nb-Nd-O-Ti,0.043160389318186006,-3.364546526110241,2.768299999999999,6,Orthorhombic,mmm,Imma,fluoride,Na,None,"Ti, Nb",None,None,None,"N, O",F,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1221028,NaNd3PtO7,1.9553532467514476,0.6109585613870201,Square-face capped trigonal prism,1,2a,1,"[3.789630384170825, 4.027234662691021, 1.329477638771905]",0.0,3.0487808952112503,ABC3D7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.4778410591648035,GGA,Na-Nd-O-Pt,0.039221275781247004,-2.842951298656608,2.4214,4,Monoclinic,m,Cc,oxide,Na,None,Pt,None,None,None,"N, O, P",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1221031,NaNd9(Si3O13)2,2.116529669118715,0.4222859522116025,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)",2,"3d, 1b, 1a",3,"[2.963893092691295, 2.9609227044349193, 3.02040366689331, 2.359971214107081, 2.013764850491233]",0.0,2.663791105723568,AB6C9D26,2,2,1,"[7.0, 9.0]","[7.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.5227431878523703,GGA,Na-Nd-O-Si,0.0,-3.6331015899733172,4.4314,4,Trigonal,3,P3,oxide,Na,None,None,None,None,Si,"N, O, S",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1221045,NaNd9(Ge3O13)2,2.121900755403414,0.43072076559630024,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)",2,"3d, 1b, 1a",3,"[3.27656687600848, 3.166317659430345, 3.702104908653583, 2.6488880818471623, 2.079213528145383]",0.0,2.974618210816991,AB6C9D26,2,2,1,"[7.0, 9.0]","[7.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.5363307095182472,GGA,Ge-Na-Nd-O,0.0,-3.111595416639984,3.606099999999999,4,Trigonal,3,P3,oxide,Na,None,None,None,None,Ge,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1221051,Nd5Ti4GaO17,2.2282000899722396,0.29092097322817684,"Square-face bicapped trigonal prism, Square-face capped trigonal prism, Tricapped triangular prism (two square-face caps and one triangular-face cap)",3,2a,1,"[3.9415776744393103, 3.8467920324925533, 2.4490706312296022, 3.908630552356087, 4.18869121532126, 3.220972297506989, 6.248693371624038, 6.3376103283221195, 1.907190327931455, 1.973747136268059]",0.2,3.802297556749147,AB4C5D17,3,3,1,"[7.0, 8.0, 9.0]","[7.0, 8.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",2.5240472906014757,GGA,Ga-Nd-O-Ti,0.017569853611115002,-3.597420561512346,2.7574,4,Monoclinic,m,Pc,oxide,None,None,Ti,None,Ga,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1221062,NaNd3Ti3MnO12,2.1189620362768395,0.4221172416909641,Square-face bicapped trigonal prism,1,1a,1,"[3.078070785586956, 2.820423827835782, 2.8424118369348923]",0.0,2.9136354834525435,ABC3D3E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.5386576416838094,GGA_U,Mn-Na-Nd-O-Ti,0.026600460062507002,-3.400792283590517,1.056199999999999,5,Triclinic,1,P1,oxide,Na,None,"Ti, Mn",None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1221237,Na3NdTi2Nb2O12,1.2517897278647023,1.2723190924735255,Square-face bicapped trigonal prism,1,1a,1,[3.246173295559575],0.0,3.246173295559575,AB2C2D3E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.4999888007350375,GGA,Na-Nb-Nd-O-Ti,0.011049487849994,-3.12026041741523,2.4741,5,Triclinic,1,P1,oxide,Na,None,"Ti, Nb",None,None,None,"N, O",None,None,Nd,None,B > 1,Positive B
mp-1221329,Na2Nd2PtO6,1.5300159650885674,1.0351033462534658,Square antiprism,1,"1b, 1a, 2c",3,"[2.181076285286385, 2.305779675957847, 2.590623423331538]",0.0,2.35915979485859,AB2C2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.531803760535703,GGA,Na-Nd-O-Pt,0.033706558863634,-2.502031170250784,2.1448,4,Monoclinic,2,C2,oxide,Na,None,Pt,None,None,None,"N, O, P",None,None,Nd,None,B > 1,Positive B
mp-1221346,Na2Nd4NCl9O,2.262647031291929,0.1390334192370689,"Square-face bicapped trigonal prism, Square antiprism, Square-face capped trigonal prism",3,2a,1,"[1.7121616607527321, 1.8589114064077612, 1.916778630490765, 1.767052810469981]",0.0,1.8137261270303098,ABC2D4E9,3,2,1,"[1.0, 1.0]","[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3,3,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals",2.3592583057159144,GGA,Cl-N-Na-Nd-O,0.0,-2.631002094574036,3.8236,5,Monoclinic,2,P2_1,oxide,Na,None,None,None,None,None,"C, N, O",Cl,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1222221,Nd3Pb3I13O40,2.337444931302396,0.17614919650815836,Tricapped triangular prism (three square-face caps),1,6b,1,[1.27023752080062],0.0,1.27023752080062,A3B3C13D40,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Post-Transition Metals",2.5398895426550774,GGA,I-Nd-O-Pb,0.0,-1.350398802415255,2.8386,4,Trigonal,3m,R3c,oxide,None,None,None,None,Pb,None,"N, O, P",I,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1222355,LiNdO2,2.0910480316422286,0.4806421212104314,Square-face capped trigonal prism,1,4e,1,[1.602034024407513],0.0,1.602034024407513,ABC2,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.4511976917477116,r2SCAN,Li-Nd-O,0.008336155312498001,-3.128230150833333,3.6550000000000002,3,Monoclinic,2/m,P2_1/c,oxide,Li,None,None,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-12226,NaNd(PO3)4,2.285889678739586,0.17459535414493227,Square antiprism,1,4e,1,[0.6575116017397471],0.0,0.6575116017397471,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.4575729237976813,r2SCAN,Na-Nd-O-P,0.0,-2.902104047636124,5.8029,4,Monoclinic,2/m,P2_1/c,phosphite,Na,None,None,None,None,None,"N, O, P",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
