material_id,chem_formula,R$_0$,B,Si_chemenv,num_Si_chemenvs,Si_wyckoff,num_Si_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Si_sites,num_CN_env,num_charge_states,mean_coordn_Si-X,min_coordn_Si-X,max_coordn_Si-X,mean_coordn_Si-O,min_coordn_Si-O,max_coordn_Si-O,mean_Si_charge,min_Si_charge,max_Si_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_SiO_BondL,SiX_coordn,SiO_coordn
mp-1020612,Sr2Si(S2O7)4,1.7523032786824584,0.0980482884033783,Octahedron,1,2a,1,[0.07218405504207098],0.0,0.07218405504207098,AB2C8D28,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,O-S-Si-Sr,0.0,-2.0977854315384614,4.9136,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,,,,Si,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7920837238584897,[6.0],[6.0]
mp-1020615,Y2SiP4O15,1.634699571875228,-0.1893664927782712,Tetrahedron,1,2a,1,[0.2433889496430039],0.0,0.2433889496430039,AB2C4D15,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,O-P-Si-Y,0.0,-3.175855616866882,5.5755,4,Orthorhombic,222,P2_12_12,oxide,,,Y,,,Si,"O, P, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.6346743693283177,[4.0],[4.0]
mp-1020641,Rb2Ca2(SiO3)3,1.6496804880656704,0.332326102047168,Tetrahedron,1,2a,1,"[0.17747804698013572, 0.18309211908778994, 0.1253803866102686]",0.0,0.1619835175593981,A2B2C3D9,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Ca-O-Rb-Si,0.0,-3.16496003921875,4.133500000000001,4,Monoclinic,m,Pc,oxide,Rb,Ca,,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.650653108370958,[4.0],[4.0]
mp-1020648,NaLaSiO4,1.6497270292860342,-0.043794664303874,Tetrahedron,1,4a,1,"[0.06978818521669011, 0.06785804207056809, 0.04954350925664533]",0.0,0.06239657884796784,ABCD4,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,La-Na-O-Si,0.0,-3.3167264155541867,4.454600000000001,4,Orthorhombic,mm2,Pna2_1,silicate,Na,,,,,Si,"N, O, S",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.6497200330687034,[4.0],[4.0]
mp-1020661,NaAl(SiO3)2,1.6341295234344244,0.3181712882014292,Tetrahedron,1,4f,1,"[0.23158182889108425, 0.2607782207199329, 0.04945055417993984, 0.04455982879432121]",0.0,0.14659260814631955,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Na-O-Si,0.0138456554375006,-3.173057740262931,4.5444,4,Monoclinic,2/m,C2/c,oxide,Na,,,,Al,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6346044537801483,[4.0],[4.0]
mp-1020706,SrY2Si3O10,1.6462780951755136,0.2816102293266619,Tetrahedron,1,2i,1,"[0.4965745734562559, 0.1016570162319941, 0.11210213756336616]",0.0,0.23677790908387206,AB2C3D10,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,O-Si-Sr-Y,0.0124356459895835,-3.5840867606250004,4.9314,4,Triclinic,-1,P-1,oxide,,Sr,Y,,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6467743784612077,[4.0],[4.0]
mp-1020714,Y4AlSiNO8,1.6580090540894423,0.1293506370687143,Tetrahedron,1,4e,1,[0.39510545938435254],0.0,0.39510545938435254,ABCD4E8,1,1,1,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2,2,"N3-, O2-","Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-N-O-Si-Y,0.0143465572875047,-3.530153098499999,3.7659,5,Monoclinic,2/m,P2_1/c,oxide,,,Y,,Al,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6635871751500526,[4.0],[3.0]
mp-1020860,Rb2MgSi5O12,1.6357618567340004,0.3987784110993522,Tetrahedron,1,8c,1,"[0.11798516182492375, 0.09258978113386496, 0.18787882734612882, 0.16259619127644034, 0.20271461184385497]",0.0,0.15275291468504257,AB2C5D12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Mg-O-Rb-Si,0.0,-3.125610794624999,4.4847,4,Orthorhombic,mmm,Pbca,oxide,Rb,Mg,,,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6364687344015745,[4.0],[4.0]
mp-1041840,MgCo(SiO3)2,1.6488237415098506,0.2273868254756396,Tetrahedron,1,8c,1,"[0.31561582600345833, 0.22887906981054282]",0.0,0.27224744790700056,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Mg-O-Si,0.0068638559999971,-2.8422888435,2.9549000000000003,4,Orthorhombic,mmm,Pbca,oxide,,Mg,Co,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6482367169638827,[4.0],[4.0]
mp-1041845,MgMn(SiO3)2,1.6513751794561244,0.2666900990736691,Tetrahedron,1,8c,1,"[0.267100064567719, 0.20519782929908498]",0.0,0.236148946933402,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Mg-Mn-O-Si,0.0051307187916602,-3.009262482168105,3.1024000000000003,4,Orthorhombic,mmm,Pbca,oxide,,Mg,Mn,,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6504048964458955,[4.0],[4.0]
mp-1041850,ZnCo(SiO3)2,1.6508969831147944,0.2120196010874637,Tetrahedron,1,8c,1,"[0.2924025932110995, 0.19753198976218364]",0.0,0.2449672914866416,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Co-O-Si-Zn,0.0483203232500066,-2.5327315837500004,2.9415,4,Orthorhombic,mmm,Pbca,oxide,,,"Co, Zn",,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.649482560681932,[4.0],[4.0]
mp-1041862,MgCr(SiO3)2,1.6515778017213396,0.2492711292567057,Tetrahedron,1,8c,1,"[0.3376213506501351, 0.2382272159503696]",0.0,0.2879242833002523,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Cr-Mg-O-Si,0.0214484707777753,-2.9755286074999985,2.3232,4,Orthorhombic,mmm,Pbca,oxide,,Mg,Cr,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.65091207428665,[4.0],[4.0]
mp-1041863,MnZn(SiO3)2,1.6526115469493194,0.2372460902042125,Tetrahedron,1,8c,1,"[0.2357104252393704, 0.18833742663291753]",0.0,0.21202392593614397,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Mn-O-Si-Zn,0.0435768639166722,-2.7001892975431034,2.6174000000000004,4,Orthorhombic,mmm,Pbca,oxide,,,"Mn, Zn",,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6508427676601696,[4.0],[4.0]
mp-1041866,MgV(SiO3)2,1.6536122304377838,0.3760432055504175,Tetrahedron,1,8c,1,"[0.31883981862516264, 0.16953843243531075]",0.0,0.2441891255302367,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Mg-O-Si-V,0.0199661077916584,-3.007581889750001,2.3313,4,Orthorhombic,mmm,Pbca,oxide,,Mg,V,,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6534815920308712,[4.0],[4.0]
mp-1041868,ZnFe(SiO3)2,1.6510741603430965,0.2312334481351308,Tetrahedron,1,8c,1,"[0.28559372555025897, 0.19650804178882497]",0.0,0.24105088366954197,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Fe-O-Si-Zn,0.0428020526666701,-2.5984339757500003,3.0196,4,Orthorhombic,mmm,Pbca,oxide,,,"Fe, Zn",,,Si,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.64970504221835,[4.0],[4.0]
mp-1041887,MgSi2NiO6,1.646098007334586,0.210678420301161,Tetrahedron,1,8c,1,"[0.32089246093478785, 0.23689449990626585]",0.0,0.27889348042052686,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Mg-Ni-O-Si,0.0156913012916621,-2.828109181624999,3.743,4,Orthorhombic,mmm,Pbca,oxide,,Mg,Ni,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6478141781907687,[4.0],[4.0]
mp-1041904,CaMn(SiO3)2,1.6506245372090178,0.2584102609335564,Tetrahedron,1,8c,1,"[0.26345041904141714, 0.24932941937574432]",0.0,0.25638991920858073,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-Si,0.043602747250004,-3.0767696165431047,3.2155,4,Orthorhombic,mmm,Pbca,oxide,,Ca,Mn,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6545754749541073,[4.0],[4.0]
mp-1041922,CaFe(SiO3)2,1.6467770582714352,0.1033527772532389,Tetrahedron,1,8c,1,"[0.25867196974542855, 0.2809532363121134]",0.0,0.26981260302877097,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Fe-O-Si,0.0419193336249854,-2.975922897125,3.0986,4,Orthorhombic,mmm,Pbca,oxide,,Ca,Fe,,,Si,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6523405767327235,[4.0],[4.0]
mp-1043607,CaCo(Si2O5)2,1.6329155172353933,0.2129734077631342,Tetrahedron,1,16g,1,[0.1541438282395205],0.0,0.1541438282395205,ABC4D10,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Co-O-Si,0.0356097435416646,-3.0391626493749992,2.6854,4,Tetragonal,4/mmm,P4/ncc,oxide,,Ca,Co,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.63297678297229,[4.0],[4.0]
mp-1043634,CaMn(Si2O5)2,1.631774288419482,0.2329716244670455,Tetrahedron,1,16g,1,[0.14023815314334437],0.0,0.14023815314334437,ABC4D10,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-Si,0.033858510989587,-3.1426102909644404,2.7892,4,Tetragonal,4/mmm,P4/ncc,oxide,,Ca,Mn,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6319176831148003,[4.0],[4.0]
mp-1043643,CaFe(Si2O5)2,1.631647864311504,0.2063102852101215,Tetrahedron,1,16g,1,[0.1382857536649017],0.0,0.1382857536649017,ABC4D10,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Fe-O-Si,0.0190606280208225,-3.0933268407812493,3.715100000000001,4,Tetragonal,4/mmm,P4/ncc,oxide,,Ca,Fe,,,Si,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.631810247917417,[4.0],[4.0]
mp-1044552,Al4Co13Si2(SbO14)2,1.6553223923245166,0.2278194000437918,Tetrahedron,1,2i,1,[0.03589914076401025],0.0,0.03589914076401025,A2B2C4D13E28,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Co-O-Sb-Si,0.017616564557823,-2.0678529297959183,1.8638000000000003,5,Monoclinic,2/m,C2/m,oxide,,,Co,,Al,"Si, Sb","C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.654625848691909,[4.0],[4.0]
mp-1044564,Al4Si2Ni13(SbO14)2,1.6480422811478317,0.3876694284513685,Tetrahedron,1,2i,1,[0.041198494464291455],0.0,0.041198494464291455,A2B2C4D13E28,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Ni-O-Sb-Si,0.0135620625510197,-2.0169699967346943,2.3477,5,Monoclinic,2/m,C2/m,oxide,,,Ni,,Al,"Si, Sb","N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6483805007897343,[4.0],[4.0]
mp-1080284,Rb2MgSi5O12,1.63855888923491,0.3473811576349364,Tetrahedron,1,8c,1,"[0.15976843105628338, 0.11772259462994505, 0.12011063199325107, 0.12028673528219755, 0.09256975601520807]",0.0,0.12209162979537702,AB2C5D12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Mg-O-Rb-Si,0.0166133261250127,-3.1089974685,4.1926,4,Orthorhombic,mmm,Pbca,oxide,Rb,Mg,,,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.639560340517082,[4.0],[4.0]
mp-1094103,NaMgAl3Si8(HO6)4,1.639345090585638,0.1092887159355055,Tetrahedron,1,1a,1,"[0.09758310805024537, 0.17279463446058987, 0.04083350653917424, 0.13201342599291555, 0.045725425126640386, 0.12861300833621161, 0.06355700196601093, 0.16932824362446505]",0.0,0.10630604426203162,ABC3D4E8F24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-H-Mg-Na-O-Si,0.0295083345122071,-2.955746682472665,4.7203,6,Triclinic,1,P1,oxide,Na,Mg,,,Al,Si,"H, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6369093351758086,[4.0],[4.0]
mp-1098017,Ba3NaEu3(Si3O10)2,1.6486424967756037,0.3832671324716499,Tetrahedron,1,"2b, 4c",2,"[0.23350385110180513, 0.28919662507837707, 0.16127596820951376, 0.4135793027183199]",0.0,0.27438893677700393,AB3C3D6E20,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,Ba-Eu-Na-O-Si,0.0320586246590828,-3.289594453829677,0.0,5,Orthorhombic,mm2,Ama2,oxide,Na,Ba,,,,"B, Si","N, O, S",,,Eu,,"B $\in$ [0.1, 0.5]",Positive B,1.6492059645376451,[4.0],[4.0]
mp-1100794,Na3CaFe4(SiO3)8,1.6464162007678826,0.2563849377405188,Tetrahedron,1,2c,1,"[0.1660477476177308, 0.11042497465647318, 0.1269081935844246, 0.2630558738794472]",0.0,0.16660919743451894,AB3C4D8E24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Fe-Na-O-Si,0.015554154687507,-2.784036641603448,0.0041999999999999,5,Monoclinic,2,C2,oxide,Na,Ca,Fe,,,Si,"C, N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6475709354100203,[4.0],[4.0]
mp-1101479,NaLi9Fe10(SiO3)20,1.6413564907503182,0.2184496509100664,Tetrahedron,1,2c,1,"[0.14855685818561737, 0.18244665321437875, 0.15869197439015362, 0.15965897943205448, 0.149687447578492, 0.06840044953635135, 0.13752173937121576, 0.14090151109694796, 0.14302860771784723, 0.1398126673733439]",0.0,0.14287068878964027,AB9C10D20E60,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Fe-Li-Na-O-Si,0.0109307650250105,-2.748634309213793,2.7254,5,Monoclinic,2,C2,oxide,"Li, Na",,Fe,,,Si,"N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6419093392013455,[4.0],[4.0]
mp-1105550,NaTi(SiO3)2,1.6438069952584076,0.2444024912844426,Tetrahedron,1,2i,1,"[0.14720332563381705, 0.13266033528414115]",0.0,0.1399318304589791,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Ti,0.013464327738097,-3.0990752304712643,0.1441999999999996,4,Triclinic,-1,P-1,oxide,Na,,Ti,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6445908223044028,[4.0],[4.0]
mp-1105620,Na4Sr(SiO3)3,1.6396938660691385,0.3348010885831672,Tetrahedron,1,"1a, 2c",2,"[0.3463006364262244, 0.3002101296022226]",0.0,0.3232553830142235,AB3C4D9,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Na-O-Si-Sr,0.0405402329411614,-2.748064169705896,4.4214,4,Monoclinic,2,C2,oxide,Na,Sr,,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6408026367764386,[4.0],[4.0]
mp-11206,LiTi(SiO3)2,1.6406439371675876,0.2285964524345585,Tetrahedron,1,4f,1,[0.1746400238934136],0.0,0.1746400238934136,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Li-O-Si-Ti,0.0345774603666608,-3.131455670166666,0.0,4,Monoclinic,2/m,C2/c,oxide,Li,,Ti,,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6398543493878868,[4.0],[4.0]
mp-1120751,Ba6ZnCo5(SiO4)6,1.6513259716019728,-0.0226407330210324,Tetrahedron,1,1a,1,"[0.06993551972582575, 0.06187688306591685, 0.06356014574760686, 0.06433747167291635, 0.059520763969036515, 0.062470235640104135]",0.0,0.06361683663690108,AB5C6D6E24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-Co-O-Si-Zn,0.0157048789881022,-2.810670073333333,3.061,5,Triclinic,1,P1,silicate,,Ba,"Co, Zn",,,"B, Si","C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.6513208109699429,[4.0],[4.0]
mp-1121875,NaFe9Si6B3H2O31,1.64242398551773,0.2470788383069885,Tetrahedron,1,1a,1,"[0.0707944552062963, 0.08479791798753143, 0.07619563293967262, 0.075553048201442, 0.06172341593352513, 0.09079972510525774]",0.0,0.07664403256228754,AB2C3D6E9F31,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Fe-H-Na-O-Si,0.0085772640487675,-2.3958480914207554,1.4005,6,Triclinic,1,P1,oxide,Na,,Fe,,,"B, Si","H, N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.642679692505779,[4.0],[4.0]
mp-1129406,Ca2Mg5(SiO3)8,1.644889062686016,0.2748320935209167,Tetrahedron,1,4j,1,"[0.04492412047987919, 0.21337317070111822]",0.0,0.1291486455904987,A2B5C8D24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Ca-Mg-O-Si,0.0448139028632601,-3.161913943717949,0.0173,4,Monoclinic,2/m,C2/m,oxide,,"Mg, Ca",,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6459084852177397,[4.0],[4.0]
mp-1132757,MgV(SiO3)2,1.644229867363766,0.2819692554472507,Tetrahedron,1,4i,1,"[0.1805085692358549, 0.18402907329852786]",0.0,0.18226882126719138,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Mg-O-Si-V,0.0251288127916584,-3.00241918475,2.074,4,Monoclinic,2/m,C2/c,oxide,,Mg,V,,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6444059030520628,[4.0],[4.0]
mp-1133299,CaV(SiO3)2,1.6531864353443506,0.3405921114211844,Tetrahedron,1,4f,1,[0.17013104521779876],0.0,0.17013104521779876,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-O-Si-V,0.0059953219444484,-3.1357070585000004,1.4277000000000006,4,Monoclinic,2/m,C2/c,oxide,,Ca,V,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.652490109210198,[4.0],[4.0]
mp-1133317,Na3Zr2Si2PO12,1.6429706379170947,0.0608841293789635,Tetrahedron,1,1a,1,"[0.04909403985545373, 0.05363333766431359, 0.07337513683702951, 0.10731613506167303, 0.05949921518284902, 0.08003840479153791, 0.10375472225926805, 0.07894529747435604]",0.0,0.0757070361408101,AB2C2D3E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Zr,0.0058828336249998,-3.137211865814039,0.0,5,Triclinic,1,P1,oxide,Na,,Zr,,,Si,"N, O, P, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.64300345516866,[4.0],[4.0]
mp-1133325,Na5Lu(SiO3)4,1.6488881442193246,0.4350146242654016,Tetrahedron,1,6f,1,"[0.11926118062466166, 0.15030883666014785, 0.14147150646804302, 0.12156668092784312]",0.0,0.13315205117017392,AB4C5D12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,Lu-Na-O-Si,0.0078016999621208,-2.992060203495297,3.8211,4,Trigonal,32,R32,oxide,Na,,,,,Si,"N, O, S",,,Lu,,"B $\in$ [0.1, 0.5]",Positive B,1.6501047595031737,[4.0],[4.0]
mp-1133351,Na3Zr2Si2PO12,1.641604996884635,0.0991623220489702,Tetrahedron,1,1a,1,"[0.09390021588889261, 0.11594584238810281, 0.0852316431173663, 0.07158655805497881]",0.0,0.09166606486233514,AB2C2D3E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Zr,0.007590509499999,-3.1355041899390392,4.498,5,Triclinic,1,P1,oxide,Na,,Zr,,,Si,"N, O, P, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.6417536719675028,[4.0],[4.0]
mp-1154479,MgFe(SiO3)2,1.642469945535869,0.2696853445710988,Tetrahedron,1,8f,1,[0.1347926442490916],0.0,0.1347926442490916,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Fe-Mg-O-Si,0.0307521996666624,-2.879095362,3.5596,4,Monoclinic,2/m,C2/c,oxide,,Mg,Fe,,,Si,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6467262629082984,[4.0],[4.0]
mp-1154753,MgCo(SiO3)2,1.6428790547449923,0.2644171344487672,Tetrahedron,1,4f,1,"[0.13157119833821823, 0.1322086542839808]",0.0,0.13188992631109953,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Mg-O-Si,0.0301990157499965,-2.8189536837500007,0.0406999999999992,4,Monoclinic,-1,C2/c,oxide,,Mg,Co,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.646783299049169,[4.0],[4.0]
mp-1157256,CaCr(SiO3)2,1.6555663675539491,0.343813892307104,Tetrahedron,1,4f,1,"[0.15563196136645857, 0.15486919455335862]",0.0,0.1552505779599086,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Cr-O-Si,0.0426142357499976,-3.064229248249999,0.0,4,Monoclinic,-1,C2/c,oxide,,Ca,Cr,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6540024292632334,[4.0],[4.0]
