material_id,chem_formula,R$_0$,B,La_chemenv,num_La_chemenvs,La_wyckoff,num_La_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_La_sites,num_CN_env,num_charge_states,mean_coordn_La-X,min_coordn_La-X,max_coordn_La-X,mean_coordn_La-O,min_coordn_La-O,max_coordn_La-O,mean_La_charge,min_La_charge,max_La_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_LaO_BondL,LaX_coordn,LaO_coordn
mp-1223185,La4Fe3NiO12,1.5840115402820367,1.1177544529671957,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2i,1,"[4.120334254760898, 4.230402222533961]",0.0,4.17536823864743,AB3C4D12,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",GGA_U,Fe-La-Ni-O,0.0136104079999999,-2.741436498,0.0,4,Triclinic,-1,P-1,oxide,,,"Fe, Ni",,,,"N, O",F,,La,,B > 1,Positive B,2.6115503353889444,[8.0],[8.0]
mp-1223194,La4As2(S2O)3,2.0656883917831426,0.4566464227536808,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2,4c,1,"[4.1183883732187905, 5.01003132998559]",0.5,4.56420985160219,A2B3C4D6,2,2,1,8.0,8.0,8.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,2,2,"S2-, O2-","Lanthanides, Metalloids, Nonmetals",GGA,As-La-O-S,0.0,-2.3629257375,1.9122,4,Orthorhombic,mm2,Iba2,oxide,,,,,,As,"O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.404585677096458,[8.0],"[2.0, 4.0]"
mp-1223199,La6NbGa11O28,2.1408477281759724,0.4700334158374504,Square antiprism,1,"1a, 1b, 2c",3,"[2.329194265029376, 2.3407939701140386, 2.216767841701929, 2.441178908342313]",0.0,2.331983746296914,AB6C11D28,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-La-Nb-O,0.0071386751992763,-2.9013760702717395,3.1489000000000003,4,Monoclinic,2,C2,oxide,,,Nb,,Ga,,"N, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.6132390587065086,[8.0],[8.0]
mp-1223200,La6TaGa11O28,2.148101385476478,0.4662863452526675,Square antiprism,1,"1a, 1b, 2c",3,"[2.326887535918819, 2.296853690974214, 2.439506257783015, 2.173455261939029]",0.0,2.309175686653769,AB6C11D28,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-La-O-Ta,0.0016939468840639,-2.926991329344204,3.4712999999999994,4,Monoclinic,2,C2,oxide,,,Ta,,Ga,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.616737504014484,[8.0],[8.0]
mp-1223205,La5Si2BO13,2.174934630056098,0.4125169583054903,"Tricapped triangular prism (three square-face caps), Pentagonal bipyramid",2,"1a, 2c, 1b",3,"[2.312488522120697, 1.8583889094322932, 2.616524124902856, 2.6506286988641063, 2.2620743896633613, 1.853595081966914, 3.0569293252336482, 3.0256152095241666]",0.0,2.4545305327135054,AB2C5D13,2,2,1,8.0,7.0,9.0,8.0,7.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-La-O-Si,0.0109736823809516,-3.703569729603176,4.153599999999999,4,Monoclinic,m,Pm,oxide,,,,,,"B, Si","O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.5712368798796783,"[9.0, 7.0]","[9.0, 7.0]"
mp-1223214,La2NiRhO6,1.8322801769751096,0.7972174848455957,Square-face bicapped trigonal prism,1,4e,1,"[2.3204419861249983, 2.4150279959351866]",0.0,2.367734991030092,ABC2D6,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,La-Ni-O-Rh,0.0,-2.569600815999999,0.0,4,Monoclinic,2/m,P2_1/c,oxide,,,"Ni, Rh",,,,"N, O",,,La,,"B $\in$ [0.5, 1]",Positive B,2.5731802443319376,[8.0],[8.0]
mp-1223217,La4Ti3(SO2)4,2.5712291463338333,0.0487819289675589,Tricapped triangular prism (three square-face caps),1,2c,1,"[1.3638754295394102, 1.5379322381032259, 1.6132188402745316, 2.6058181217013603]",0.0,1.780211157404632,A3B4C4D8,1,2,1,9.0,9.0,9.0,4.5,4.0,5.0,3.0,3.0,3.0,2.0,2,2,"S2-, O2-","Lanthanides, Nonmetals, Transition Metals",GGA,La-O-S-Ti,0.0,-3.261914407894739,0.6467,4,Monoclinic,2,C2,oxide,,,Ti,,,,"O, S",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.593670995712174,[9.0],"[4.0, 5.0]"
mp-1223233,La2VFeO6,1.5253738389705596,1.2470732237336366,Square-face bicapped trigonal prism,1,4e,1,[2.8835227201232216],0.0,2.8835227201232216,ABC2D6,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",GGA_U,Fe-La-O-V,0.0023092195000007,-3.061223277500001,0.0,4,Monoclinic,2/m,P2_1/c,oxide,,,"V, Fe",,,,O,F,,La,,B > 1,Positive B,2.59551494786985,[8.0],[8.0]
mp-1223240,La5AlSi2O13,2.176272826586271,0.4394194512940637,"Tricapped triangular prism (three square-face caps), Pentagonal bipyramid",2,"1a, 2c, 1b",3,"[2.423204374547593, 2.0302617152917937, 2.5682401176844105, 2.4329518874919147, 2.3331979244461785, 2.209789328972994, 3.0034651331693847, 3.0227429544705195]",0.0,2.5029816795093485,AB2C5D13,2,2,1,8.0,7.0,9.0,8.0,7.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-La-O-Si,0.0032575316666729,-3.7592194548809537,4.157800000000001,4,Monoclinic,m,Pm,oxide,,,,,Al,Si,"O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.5901377634576845,"[9.0, 7.0]","[9.0, 7.0]"
mp-1223243,La2Cu2SeSO2,2.3725407218568835,0.0018465998515145,Square antiprism,1,"1a, 1b",2,"[2.1779630348052743, 2.1800844343809334]",0.0,2.1790237345931036,ABC2D2E2,1,2,1,6.0,4.0,8.0,4.0,4.0,4.0,3.0,3.0,3.0,1.5,1,2,"Se2-, O2-","Lanthanides, Nonmetals, Transition Metals",GGA,Cu-La-O-S-Se,0.0013935556250004,-2.332046112480469,1.6117000000000008,5,Tetragonal,4mm,P4mm,oxide,,,Cu,,,,"C, O, S, Se",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.374086380931548,"[8.0, 4.0]",[4.0]
mp-1223257,La2CrMoO6,1.8328685104352505,0.8244954452232157,Bicapped octahedron (cap faces with one atom in common),1,2d,1,[6.211018969761653],1.0,6.211018969761653,ABC2D6,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,Cr-La-Mo-O,0.0316855382499969,-3.0039511745000014,0.0,4,Tetragonal,4/m,I4/m,oxide,,,"Cr, Mo",,,,"C, O",,,La,,"B $\in$ [0.5, 1]",Positive B,2.658386281958385,[8.0],[8.0]
mp-1223314,La7Nb3(W2O15)2,2.523654873766686,0.096437026349709,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Icosahedron",2,"1a, 2i",2,"[3.7526675982043387, 4.008804077070711, 4.13558461886405, 0.3515795493920765]",0.0,3.0621589608827944,A3B4C7D30,2,2,1,10.5,9.0,12.0,10.5,9.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,La-Nb-O-W,0.0081396857386391,-3.194155448863637,3.2924,4,Triclinic,-1,P-1,oxide,,,"Nb, W",,,,"N, O",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.634244534109825,"[9.0, 12.0]","[9.0, 12.0]"
mp-1223323,La8Ti2Ga2O19,2.201323974901363,0.3538199417499161,"Cube, Octahedron, Face-capped octahedron",3,"1a, 1b",2,"[3.6752243956890487, 1.2842029720290815, 1.3852172230862858, 0.9868556000582926, 3.7255633195080065, 4.017481361259905, 4.0214290974909215, 2.6595440857097805]",0.0,2.719439756853915,A2B2C8D19,3,2,1,6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-La-O-Ti,0.0468298079838831,-3.588463328844086,2.6223,4,Monoclinic,m,Pm,oxide,,,Ti,,Ga,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.5005119994253744,"[6.0, 7.0]","[6.0, 7.0]"
mp-1223326,La3Mg2TaO9,1.9121486591316668,0.7592475415080985,Square-face bicapped trigonal prism,1,4e,1,"[2.879271357325058, 2.3779284706475003, 3.038341893405477]",0.0,2.7651805737926782,AB2C3D9,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Mg-O-Ta,0.0155753581666679,-3.597484060155556,3.6583,4,Monoclinic,2/m,P2_1/c,oxide,,Mg,Ta,,,,O,,,La,,"B $\in$ [0.5, 1]",Positive B,2.618074214276416,[8.0],[8.0]
mp-1223327,La2CO5,2.106587046887165,0.4610813054774428,Cube,1,4c,1,[1.0682944231093212],0.0,1.0682944231093212,AB2C5,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",GGA,C-La-O,0.0208397714583341,-3.254351935625001,4.012099999999999,3,Orthorhombic,mm2,Ama2,oxide,,,,,,,"C, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.564033267372585,[8.0],[8.0]
mp-1223331,La2Nd(GaO3)3,1.9465982758680684,0.6575275646888042,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,1a,1,"[3.9424505193462966, 3.9872936895459667, 4.0221770539206805, 4.029940230247401, 4.013693957151844, 4.135289758980209, 4.062165178900415, 4.05697115392959]",0.0,4.0312476927528,AB2C3D9,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",GGA,Ga-La-Nd-O,0.0407872126984178,-3.079307329666667,3.4333,4,Triclinic,1,P1,oxide,,,,,Ga,,"N, O",,,"La, Nd",,"B $\in$ [0.5, 1]",Positive B,2.5947052935445427,[8.0],[8.0]
mp-1223344,La3Co2CuO9,3.2318390897540104,-0.4812044454337438,Tridiminished icosahedron,1,"4d, 2a",2,"[5.839179297738966, 5.866679673146703]",1.0,5.852929485442834,AB2C3D9,1,1,1,9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,Co-Cu-La-O,0.0384660936666678,-2.500188301166667,0.0449999999999999,4,Trigonal,-3m,P-3c1,oxide,,,"Co, Cu",,,,"C, O",,,La,,"B $\in$ [-1, -0.1]",Negative B,2.643974925102571,[9.0],[9.0]
mp-1223346,La4Ti5(TeO8)3,2.435874264421667,0.0468460998508218,Octahedron,1,1a,1,"[0.17902221736291704, 0.2362651749893322, 0.19934789878063935, 0.21249812640542481]",0.0,0.20678335438457834,A3B4C5D24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,La-O-Te-Ti,0.0104719634027681,-3.0747734690740733,1.5890000000000004,4,Triclinic,1,P1,oxide,,,Ti,,,Te,O,,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.4694432823783634,[6.0],[6.0]
mp-1223348,La5Fe4NiO15,2.1118449885630204,0.5253435829504959,"Square-face capped square prism, Diminished icosahedron",2,2i,1,"[7.648742286527911, 7.81768708773265, 7.442227267211816, 7.122064084926221, 7.767474892091733]",1.0,7.559639123698067,AB4C5D15,2,1,1,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",GGA_U,Fe-La-Ni-O,0.0235633060000139,-2.7505430535000004,0.0,4,Monoclinic,2/m,C2/m,oxide,,,"Fe, Ni",,,,"N, O",F,,La,,"B $\in$ [0.5, 1]",Positive B,2.5817415701903763,[7.0],[7.0]
mp-1223350,La2GaFeO6,1.6529741993934643,1.1394784994352434,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,8e,1,[4.311792617958292],0.0,4.311792617958292,ABC2D6,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-Ga-La-O,0.0191712783214157,-2.9699497095000007,2.307899999999999,4,Monoclinic,2/m,P2_1/c,oxide,,,Fe,,Ga,,O,F,,La,,B > 1,Positive B,2.6064207102207444,[8.0],[8.0]
mp-1223362,La7Ta3(W2O15)2,2.500137472061321,0.1157590626433902,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Icosahedron",2,"1a, 2i",2,"[3.7784233464532533, 4.017597937509547, 4.1290252200818935, 0.36588081188228383]",0.0,3.0727318289817447,A3B4C7D30,2,2,1,10.5,9.0,12.0,10.5,9.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,La-O-Ta-W,0.0,-3.2661243905000004,3.5412000000000003,4,Triclinic,-1,P-1,oxide,,,"Ta, W",,,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.6343022757960024,"[9.0, 12.0]","[9.0, 12.0]"
mp-1223365,La2CuRhO6,1.459526820509803,1.2372182506563596,Square-face bicapped trigonal prism,1,4e,1,[2.007904727351505],0.0,2.007904727351505,ABC2D6,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Cu-La-O-Rh,0.009731508875002,-2.4913333395,0.0,4,Monoclinic,2/m,P2_1/c,oxide,,,"Cu, Rh",,,,"C, O",,,La,,B > 1,Positive B,2.564603023256729,[8.0],[8.0]
mp-1223368,La2Mn(SeO)2,2.29671004212824,0.1410969686550829,"Square non-coplanar, Pentagonal pyramid",2,2a,1,"[8.63012728764237, 2.302231789956817, 7.62486450468923, 7.604731152368414]",0.75,6.540488683664208,AB2C2D2,2,3,1,6.666666666666667,6.0,8.0,3.6666666666666665,3.0,4.0,3.0,3.0,3.0,2.0,2,2,"Se2-, O2-","Lanthanides, Nonmetals, Transition Metals",GGA_U,La-Mn-O-Se,0.0,-2.730715230016933,1.7513000000000003,4,Monoclinic,m,Cc,oxide,,,Mn,,,,"O, S, Se",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.3878270253216383,"[8.0, 6.0]","[3.0, 4.0]"
mp-1223369,La2CrFeO6,1.6607732288001589,1.150154389442815,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,4e,1,[4.351921108298893],0.0,4.351921108298893,ABC2D6,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",GGA_U,Cr-Fe-La-O,0.0049151517500014,-3.017277792,0.3097000000000003,4,Monoclinic,2/m,P2_1/c,oxide,,,"Cr, Fe",,,,"C, O",F,,La,,B > 1,Positive B,2.612432267194647,[8.0],[8.0]
mp-1223370,La8Si5N14O,0.8880718739021862,1.4722595271866716,"Square-face monocapped antiprism, Dodecahedron with triangular faces - p2345 plane normalized, Square-face bicapped trigonal prism, Octahedron, Square antiprism, Tricapped triangular prism (three square-face caps), Pentagonal bipyramid",7,2i,1,"[3.1663223340704567, 3.0188981585014187, 3.684011023803493, 4.85374535017426, 3.580146108228939, 6.6008775370640675, 4.305041938100912, 3.556352345963751]",0.125,4.095674349488412,AB5C8D14,7,7,1,7.285714285714286,6.0,9.0,1.3333333333333333,0.0,2.0,3.0,3.0,3.0,1.4285714285714286,1,2,"O2-, N3-","Lanthanides, Metalloids, Nonmetals",GGA,La-N-O-Si,0.0,-1.6959115663392876,2.3602000000000007,4,Triclinic,-1,P-1,oxide,,,,,,Si,"N, O, S",,,La,,B > 1,Positive B,2.7767917147755368,"[8.0, 9.0, 6.0, 7.0]","[0, 1.0, 2.0]"
mp-1223375,La5Cu6S7O4,2.5657581290715386,-0.2675806829872262,Square antiprism,1,"2b, 4c",2,"[2.0309150428027394, 1.9333667936264256, 1.740625255406859]",0.0,1.9016356972786745,A4B5C6D7,1,3,1,7.0,6.0,8.0,3.333333333333333,2.0,4.0,3.0,3.0,3.0,2.0,2,2,"S2-, O2-","Lanthanides, Nonmetals, Transition Metals",GGA,Cu-La-O-S,0.0089063366287858,-2.055549933295455,1.7699999999999996,4,Orthorhombic,mm2,Ima2,oxide,,,Cu,,,,"C, O, S",,,La,,"B $\in$ [-1, -0.1]",Negative B,2.3758147470152284,"[8.0, 6.0, 7.0]","[2.0, 4.0]"
mp-1223384,La3TaCo2O9,1.895543703076192,0.7612630950853395,Square-face bicapped trigonal prism,1,4e,1,"[1.9450144377762009, 2.5512516046549765, 2.7429224562799766]",0.0,2.413062832903718,AB2C3D9,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,Co-La-O-Ta,0.023556960000004,-3.1184416519888902,1.9036,4,Monoclinic,2/m,P2_1/c,oxide,,,"Co, Ta",,,,"C, O",,,La,,"B $\in$ [0.5, 1]",Positive B,2.605658769326169,[8.0],[8.0]
mp-1223395,La5Dy3(CuO4)4,2.050843065828149,0.472375517303261,"Cube, Tricapped triangular prism (three square-face caps)",2,"1a, 1b",2,"[2.169975143346858, 2.072895230315163, 2.1047523495374447, 2.1086442301827586, 0.7963298379242654]",0.0,1.8505193582612978,A3B4C5D16,2,2,1,8.5,8.0,9.0,8.5,8.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Cu-Dy-La-O,0.0494917049107179,-2.913829745156243,0.0,4,Tetragonal,4mm,P4mm,oxide,,,Cu,,,,"C, O",,,"La, Dy",,"B $\in$ [0.1, 0.5]",Positive B,2.643391163693654,"[8.0, 9.0]","[8.0, 9.0]"
mp-1223413,La5Fe4NiO15,2.2795358772996,0.3597427841959721,"Square-face capped square prism, Diminished icosahedron",2,2i,1,"[7.761386670940543, 7.311339304391821, 7.308204234687031, 7.0736365281140134, 7.804633830095827]",1.0,7.451840113645846,AB4C5D15,2,2,1,6.0,5.0,7.0,6.0,5.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",GGA_U,Fe-La-Ni-O,0.0241125312000143,-2.7499938283000005,0.0,4,Monoclinic,2/m,C2/m,oxide,,,"Fe, Ni",,,,"N, O",F,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.554439482605195,"[5.0, 7.0]","[5.0, 7.0]"
mp-1223417,La2(MoO4)3,2.258508938551937,0.2665622398475623,Dodecahedron with triangular faces - p2345 plane normalized,1,4f,1,[2.242425807502129],0.0,2.242425807502129,A2B3C12,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",R2SCAN,La-Mo-O,0.0036974192156868,-2.6475232064705883,3.7134,3,Monoclinic,2/m,C2/c,oxide,,,Mo,,,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.514773193986674,[8.0],[8.0]
mp-1223448,LaCeSi2(BO5)2,2.266653375951732,0.3142000715662595,Square-face bicapped square antiprism,1,1a,1,"[6.334976608592356, 6.333903096909026, 6.320444932923184]",1.0,6.329774879474855,ABC2D2E10,1,1,1,10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-Ce-La-O-Si,0.0032409024999378,-3.3977348553125,0.3406000000000002,5,Triclinic,1,P1,oxide,,,,,,"B, Si","C, O, S",,,"La, Ce",,"B $\in$ [0.1, 0.5]",Positive B,2.667370542621031,[10.0],[10.0]
mp-1223498,KLaTa2O7,2.5077972463500027,0.1586329710510104,Cuboctahedron,1,1a,1,[0.04405387670266417],0.0,0.04405387670266417,ABC2D7,1,1,1,12.0,12.0,12.0,12.0,12.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,K-La-O-Ta,0.0381711515909177,-3.3804489881287867,2.2635,4,Orthorhombic,mm2,Amm2,oxide,K,,Ta,,,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.72976984563924,[12.0],[12.0]
mp-1223501,KLaNb2O7,2.47005611462609,0.1911774155198464,Cuboctahedron,1,1a,1,[0.06491287307121288],0.0,0.06491287307121288,ABC2D7,1,1,1,12.0,12.0,12.0,12.0,12.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,K-La-Nb-O,0.0464748281818234,-3.18804119315909,1.4938999999999998,4,Orthorhombic,mm2,Amm2,oxide,K,,Nb,,,,"N, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.737709832365168,[12.0],[12.0]
mp-1223572,La5Ti6S3(ClO5)3,2.443419860108396,0.1982151868679623,"Icosahedron, Bicapped square prism (adjacent faces)",2,"2f, 2i, 2e, 2g",4,"[4.132245400096323, 4.206982211542988, 3.862395382376608, 1.80969116301842, 1.7599529164066336]",0.0,3.1542534146881946,A3B3C5D6E15,2,4,1,8.5,6.0,10.0,6.0,6.0,6.0,3.0,3.0,3.0,2.25,1,3,"Cl-, S2-, O2-","Halogens, Lanthanides, Nonmetals, Transition Metals",GGA,Cl-La-O-S-Ti,0.0269780585881225,-3.3480789276562506,1.7769000000000004,5,Monoclinic,2/m,C2/m,hypochlorite,,,Ti,,,,"C, O, S",Cl,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.655577845144931,"[8.0, 10.0, 6.0]",[6.0]
mp-1223604,La4Ti5(S6O)2,2.3856156687197285,0.0912841443149616,Tricapped triangular prism (three square-face caps),1,2c,1,"[1.4974008214911925, 1.425048056024879, 1.4306560684548073, 1.3004154740783924]",0.0,1.4133801050123178,A2B4C5D12,1,1,1,9.0,9.0,9.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2,2,"S2-, O2-","Lanthanides, Nonmetals, Transition Metals",GGA,La-O-S-Ti,0.0311755929652157,-2.254525363115942,0.0,4,Monoclinic,m,Pm,oxide,,,Ti,,,,"O, S",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.4870735312046497,[9.0],[1.0]
mp-1223627,La10MgTi7O30,2.163058933607437,0.4417045603715923,"Square-face monocapped antiprism, Tridiminished icosahedron, Tricapped triangular prism (three square-face caps)",3,"1a, 1c, 1b",3,"[5.97614028391188, 5.657149719241268, 6.095361981333531, 5.936130965386008, 5.878026569662154, 5.619905901573253, 5.0450844472743706, 5.502682065735966, 5.555407380952709, 5.13648082613263]",1.0,5.640237014120378,AB7C10D30,3,2,1,7.5,6.0,9.0,7.5,6.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Mg-O-Ti,0.0389848847395768,-3.746474511111112,2.3331,4,Trigonal,3,P3,oxide,,Mg,Ti,,,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.612449894622675,"[9.0, 6.0]","[9.0, 6.0]"
mp-1223629,La4ZnCu2MoO12,2.2937835892626395,0.2574032827402402,Cube,1,"1d, 1a, 1e, 1c, 2i",5,"[0.7181019256458198, 0.6054048894074902, 0.34079218092267993, 0.9746439870930015, 0.775512089500645, 0.7996605207277692]",0.0,0.7023525988829009,ABC2D4E12,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,Cu-La-Mo-O-Zn,0.016772712999999,-2.748779708,0.3599999999999994,5,Triclinic,-1,P-1,oxide,,,"Cu, Zn, Mo",,,,"C, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.556226980968089,[8.0],[8.0]
mp-1223691,La3ZnCuRh2PbO12,2.0458587547613973,0.5360623800369905,Square-face bicapped trigonal prism,1,1a,1,"[1.9496667197842896, 2.137226331810038, 2.0303895944621013]",0.0,2.039094215352143,ABCD2E3F12,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cu-La-O-Pb-Rh-Zn,0.0282339644791642,-2.24718787475,0.0,6,Triclinic,1,P1,oxide,,,"Cu, Zn, Rh",,Pb,,"C, O, P",,,La,,"B $\in$ [0.5, 1]",Positive B,2.5750513912612734,[8.0],[8.0]
mp-1223721,La12Ga23WO56,2.2497730455600973,0.3565737616768947,Square antiprism,1,1a,1,"[2.276008754362855, 2.372196260029739, 2.158757403483814, 2.4460110833569058, 2.1837692266217803, 2.4136727135500924, 2.508488858287446, 2.208568411255641, 2.4680732842818855, 2.1616928156009343, 2.385254686621296, 2.2894933524077623]",0.0,2.322665570821679,AB12C23D56,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ga-La-O-W,0.0164804402943881,-2.812731971875001,0.0,4,Triclinic,1,P1,oxide,,,W,,Ga,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.61338679532225,[8.0],[8.0]
mp-1223729,La5Ti4GaO17,2.325275864464845,0.3064014931238724,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Cuboctahedron",2,"2b, 4g",2,"[3.409832299102252, 0.8450397952370516, 0.995328859754512]",0.0,1.7500669846979384,AB4C5D17,2,2,1,9.5,7.0,12.0,9.5,7.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-La-O-Ti,0.0277902814629555,-3.6347554814197527,2.4092,4,Orthorhombic,mmm,Pnnm,oxide,,,Ti,,Ga,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.689155497128933,"[12.0, 7.0]","[12.0, 7.0]"
