material_id,chem_formula,R$_0$,B,Co_chemenv,num_Co_chemenvs,Co_wyckoff,num_Co_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Co_sites,num_CN_env,num_charge_states,CoX_coordn,CoO_coordn,mean_coordn_Co-X,min_coordn_Co-X,max_coordn_Co-X,mean_coordn_Co-O,min_coordn_Co-O,max_coordn_Co-O,mean_Co_charge,min_Co_charge,max_Co_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_CoO_BondL
mp-1176847,Li8CoO5F,1.5774929936636557,1.068613747615648,Tetrahedron,1,1a,1,"[0.23881377677544402, 0.24998881349554603]",0.0,0.24440129513549502,ABC5D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Co-F-Li-O,0.029465703333334,-2.094970036444444,1.7086,4,Triclinic,1,P1,fluoride,Li,,Co,,,,"C, O",F,,,,B > 1,Positive B,1.8872322997878717
mp-1176867,Li8CoNi9O20,1.675086384559966,0.5502960532322091,Octahedron,1,1a,1,"[0.322459139369422, 0.228770169825554]",0.0,0.275614654597488,AB8C9D20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Ni-O,0.024493131600878,-1.399081425175438,0.0,4,Monoclinic,m,Pm,oxide,Li,,"Co, Ni",,,,"C, N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.896001663145481
mp-1177182,Li4VCo3(PO4)4,2.1286006054904947,0.0211500341788778,Octahedron,1,"1b, 1a",2,"[2.072677473608894, 2.162733854784292, 2.043355890605298]",0.0,2.092922406332828,AB3C4D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-P-V,0.039252464107147,-2.437448980782311,1.1076,5,Monoclinic,m,Pm,phosphate,Li,,"V, Co",,,,"C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1518790638884426
mp-1177382,Li4MnCo5O12,1.8835458778907497,0.1181746434533218,Octahedron,1,"1d, 2g, 2h",3,"[0.590299822318027, 0.46449997380441205, 0.087413784409056]",0.0,0.3807378601771651,AB4C5D12,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.0,-1.726797840966563,0.0,4,Monoclinic,2/m,C2/m,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.953727315449953
mp-1177425,Li4Fe3Co3(TeO8)2,1.7807938176582865,0.3086374731501446,Octahedron,1,1a,1,"[1.122649199730068, 1.15061247723194, 1.065240303799611]",0.0,1.1128339935872062,A2B3C3D4E16,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Fe-Li-O-Te,0.019231506249993,-1.721947722380952,0.0,5,Triclinic,1,P1,oxide,Li,,"Fe, Co",,,Te,"C, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.074088746810604
mp-1177487,Li47(CoO4)8,1.992913654118195,-0.0064838459194551,Tetrahedron,1,1a,1,"[0.6503504642601871, 0.6456047821084071, 0.6407167128045751, 0.661687982608101, 0.55718790954542, 0.6473226563534671, 0.8306021088968961, 0.7046949510018471]",0.0,0.6672709459473626,A8B32C47,1,2,2,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O,0.022939561695414,-1.915420083754789,0.8284,3,Triclinic,1,P1,oxide,Li,,Co,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.995843585090516
mp-1177589,Li3MnFeCo(PO4)3,2.05444578263421,0.0988723548247931,Octahedron,1,"1b, 1a",2,"[2.233905510728899, 2.280375675711165, 2.259090592005307, 2.346237247053201]",0.0,2.279902256374643,ABCD3E3F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Co-Fe-Li-Mn-O-P,0.02583637404762,-2.47996852473141,2.209899999999999,6,Monoclinic,m,Pm,phosphate,Li,,"Mn, Fe, Co",,,,"C, O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.163262044588152
mp-1177593,Li3MnFeCo(PO4)3,2.097679760943025,0.0636577586302807,Octahedron,1,"1b, 1a",2,"[2.299834669741573, 2.286342172205363, 2.3838213994940443, 2.386406868187205]",0.0,2.339101277407046,ABCD3E3F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Co-Fe-Li-Mn-O-P,0.013107007380953,-2.492697891398077,2.4137,6,Monoclinic,m,Pm,phosphate,Li,,"Mn, Fe, Co",,,,"C, O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.167736261267754
mp-1177594,Li3MnFeCo(PO4)3,2.122599716641959,0.0407120833873709,Octahedron,1,"1b, 1a",2,"[2.3117349493844372, 2.274012865670617, 2.361924992104031, 2.3300367863218803]",0.0,2.3194273983702414,ABCD3E3F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Co-Fe-Li-Mn-O-P,0.013090080952381,-2.492714817826648,2.3362,6,Monoclinic,m,Pm,phosphate,Li,,"Mn, Fe, Co",,,,"C, O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.167406438623293
mp-1177597,Li3MnFeCo(PO4)3,2.1443529157953347,0.0206756186670508,Octahedron,1,"1b, 1a",2,"[2.276721402936297, 2.36046716327327, 2.372603907265302, 2.403892242349377]",0.0,2.3534211789560615,ABCD3E3F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Co-Fe-Li-Mn-O-P,0.013985269761906,-2.491819629017124,2.448599999999999,6,Monoclinic,m,Pm,phosphate,Li,,"Mn, Fe, Co",,,,"C, O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.167108059326074
mp-1177623,Li3MnFeCo(PO4)3,2.210694371599629,-0.0432814947005576,Octahedron,1,"1b, 1a",2,"[2.2341317510664, 2.317554803117276, 2.3684941314125982, 2.433292319308584]",0.0,2.3383682512262145,ABCD3E3F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Co-Fe-Li-Mn-O-P,0.014626279404762,-2.491178619374268,2.1681,6,Monoclinic,m,Pm,phosphate,Li,,"Mn, Fe, Co",,,,"C, O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.163046778534715
mp-1177625,Li3MnFeCo(PO4)3,2.0727461824518136,0.0827039661511495,Octahedron,1,"1b, 1a",2,"[2.251768580652767, 2.3510397122507722, 2.345275491071717, 2.37831598405383]",0.0,2.331599942007272,ABCD3E3F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Co-Fe-Li-Mn-O-P,0.012762685952382,-2.493042212826648,2.4151,6,Monoclinic,m,Pm,phosphate,Li,,"Mn, Fe, Co",,,,"C, O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1637755587065164
mp-1177650,Li4Co2Ni5O12,1.8671010707912352,0.1134723831234317,Octahedron,1,1a,1,"[0.167179165953454, 0.358635883654213, 0.038001334821815, 0.24515088554716002, 0.33782115844262, 0.036993284948632]",0.0,0.19729695222798235,A2B4C5D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Ni-O,0.047047345951089,-1.4126311723188412,0.004599999999999,4,Triclinic,1,P1,oxide,Li,,"Co, Ni",,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.913380122243167
mp-1177761,Li3Fe2(CoO4)2,1.7480396581491249,0.4064145169543328,Octahedron,1,"1c, 1a",2,"[0.13812052458107402, 0.49607178079340003]",0.0,0.317096152687237,A2B2C3D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Co-Fe-Li-O,0.039197267000004,-1.706162318,0.0,4,Monoclinic,2/m,C2/m,oxide,Li,,"Fe, Co",,,,"C, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9690557714494858
mp-1177850,Li2TiCoO4,1.7059802188943192,0.3647776969697281,Octahedron,1,4b,1,[0.487203562934763],0.0,0.487203562934763,ABC2D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-Ti,0.040589399375,-2.5138341896875,1.2516999999999991,4,Orthorhombic,mmm,Imma,oxide,Li,,"Ti, Co",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1082231102214477
mp-1177858,Li2TiCoO4,1.7262985397011406,0.343523667630835,Octahedron,1,2e,1,[0.487254415215757],0.0,0.487254415215757,ABC2D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-Ti,0.0378028940625,-2.5166206950000003,1.0566,4,Monoclinic,2/m,P2/m,oxide,Li,,"Ti, Co",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1051044005335666
mp-1177928,Li2MgCo3O8,1.7186492564570337,0.4501877050596613,Octahedron,1,"2b, 2e",2,"[0.593423210227711, 0.591759098542583, 0.6515349623219701]",0.0,0.612239090364088,AB2C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mg-O,0.014846473189938,-1.679007737976189,0.0,4,Monoclinic,-1,C2/m,oxide,Li,Mg,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8993140655409908
mp-1177976,Li2FeCo3O8,1.8929359066733675,0.0452148978875342,Octahedron,1,1a,1,"[0.7382921307333491, 0.5285532933254491, 0.7703863928061271, 0.6507881914440761, 0.564032942204009, 0.7323956969598311, 0.53581576956764, 0.7485973533024141, 0.528374590377728, 0.571440201759534, 0.6652816134589431, 0.627052170950786]",0.0,0.6384175289074906,AB2C3D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Co-Fe-Li-O,0.029941653297484,-1.5334859727976191,0.0,4,Monoclinic,2,C2,oxide,Li,,"Fe, Co",,,,"C, O",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9187098601232964
mp-1178046,Li2Co(CO3)2,1.995124522911598,0.1281426932344029,Octahedron,1,"2b, 2c",2,"[4.817753405567721, 4.873844540369569]",0.0,4.845798972968645,AB2C2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Co-Li-O,0.025776833863634,-1.957829072196969,2.945999999999999,4,Monoclinic,2/m,P2_1/c,carbonate,Li,,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1374625805306047
mp-1178117,Li12Fe3CoP4(CO7)4,3.1092883145879284,-0.8708193913061205,Octahedron,1,1a,1,[2.148058664103027],0.0,2.148058664103027,AB3C4D4E12F28,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,C-Co-Fe-Li-O-P,0.044083241826922,-2.326708325357143,2.171699999999999,6,Monoclinic,m,Pm,oxide,Li,,"Fe, Co",,,,"C, O, P",F,,,,"B $\in$ [-1, -0.1]",Negative B,2.1343938444811807
mp-1178130,Li2CrCo3O8,1.921494800105,-0.0132577385289539,Octahedron,1,1a,1,"[0.7035609888959261, 0.7346605967098231, 0.530222948196729, 0.579612254786678, 0.57393746447557, 0.553129966251073, 0.504141267291648, 0.5390011170515221, 0.7448411225440441, 0.604812233736666, 0.52004477341999, 0.47772726077051203]",0.0,0.5888076661775151,AB2C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Cr-Li-O,0.014317999146826,-1.6934484163690482,0.5611,4,Trigonal,32,R32,oxide,Li,,"Cr, Co",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.912256088029367
mp-1178263,Li2CrCo3O8,1.9478441539804048,0.0149610892146979,Octahedron,1,1a,1,"[0.8860613609824851, 0.602643396574262, 0.6666239522576981, 0.866034312523109, 0.37546605337460404, 0.86955518881238, 0.355234882575929, 0.9718121186333891, 0.5028364027280751, 0.8060729067348541, 0.376130329742811, 0.711828774749623]",0.0,0.6658583066407683,AB2C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.67,2.67,2.67,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Cr-Li-O,0.046554819503969,-1.661211596011905,0.131699999999999,4,Triclinic,1,P1,oxide,Li,,"Cr, Co",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9601589934778323
mp-1178332,Li(CoO2)2,1.7371226299901277,0.3978180623533337,Octahedron,1,1a,1,"[0.524235534645863, 0.48366955513631005, 0.47839106304660006, 1.093764654673493, 0.5204086949355711, 1.29816393002364, 1.154232472367171, 0.42091394112427705, 0.9046304686823871, 0.932789155558091, 0.47974978592374, 0.396830303666981, 0.938211217630262, 0.40577828953974004, 1.095822243216534, 1.123973395321518]",0.0,0.7657227940932612,AB2C4,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O,0.046809553214284,-1.45966883922619,0.091599999999999,3,Triclinic,1,P1,oxide,Li,,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.956152011372144
mp-1181790,CoH4SeO5,2.0625659108157053,0.0773409106763945,Octahedron,1,4e,1,[0.7947135664701721],0.0,0.7947135664701721,ABC4D5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Co-H-O-Se,0.011865727727274,-1.283358010894887,3.0003,4,Monoclinic,2/m,P2_1/c,oxide,,,Co,,,,"H, C, O, S, Se",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1316022034862567
mp-1182617,CoPH3O5,2.1278353280635427,0.0106277176026449,Octahedron,1,6f,1,[1.44411379581401],0.0,1.44411379581401,ABC3D5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Co-H-O-P,0.006163394749998,-1.815691602339285,3.1384,4,Trigonal,-3,R-3,oxide,,,Co,,,,"H, C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.13269738188847
mp-1183871,CoBP2HPbO9,2.246761932323322,-0.1017095516930609,Octahedron,1,2i,1,[1.313679553760418],0.0,1.313679553760418,ABCDE2F9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,B-Co-H-O-P-Pb,0.030615858599992,-2.319726068313492,3.324,6,Triclinic,-1,P-1,oxide,,,Co,,Pb,B,"H, C, O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.133513876393463
mp-1183924,CoP4(H5O8)2,2.0683309647265915,0.0606786645637443,Octahedron,1,1h,1,[0.27419619352623503],0.0,0.27419619352623503,AB4C10D16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Co-H-O-P,0.021907998817201,-1.900752213905529,3.336299999999999,4,Triclinic,-1,P-1,oxide,,,Co,,,,"H, C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1532205145861547
mp-1189563,CsCoO2,1.6833499110090746,0.6335723648271687,Tetrahedron,1,4f,1,[0.479688236531208],0.0,0.479688236531208,ABC2,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Co-Cs-O,0.000546021249999,-1.432468523663793,0.6383999999999991,3,Monoclinic,2/m,C2/c,oxide,Cs,,Co,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.8603550173427525
mp-1189724,CsCoO2,1.6848962060611168,0.6266764630962118,Tetrahedron,1,4f,1,[0.476536110916053],0.0,0.476536110916053,ABC2,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Co-Cs-O,0.0,-1.433014544913794,0.4868,3,Orthorhombic,mmm,Cmce,oxide,Cs,,Co,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.860437428766403
mp-1189894,Y2MnCoO6,1.782759446872365,0.2447568832268782,Octahedron,1,2c,1,[0.073563300186525],0.0,0.073563300186525,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Co-Mn-O-Y,0.0,-2.834619458793103,0.0,4,Monoclinic,2/m,P2_1/c,oxide,,,"Mn, Co, Y",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0534645936145135
mp-1190177,Dy2CoTe2(SO7)2,2.1960341337677582,-0.0833387484655955,Octahedron,1,1b,1,[0.277975037350758],0.0,0.277975037350758,AB2C2D2E14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Dy-O-S-Te,0.0,-2.338550634841268,3.0606,5,Triclinic,-1,P-1,oxide,,,Co,,,Te,"C, O, S",,,Dy,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1028935257146792
mp-1190196,Er2CoTe2(SO7)2,2.214035046540876,-0.0996269477442008,Octahedron,1,1b,1,[0.32083325998650203],0.0,0.32083325998650203,AB2C2D2E14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Er-O-S-Te,0.038097327892753,-2.297523956587301,1.8416,5,Triclinic,-1,P-1,oxide,,,Co,,,Te,"C, O, S",,,Er,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.102691426649922
mp-1190336,Ho2CoTe2(SO7)2,2.1898252567712806,-0.0774795696946164,Octahedron,1,1b,1,[0.297856144793335],0.0,0.297856144793335,AB2C2D2E14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Ho-O-S-Te,0.0,-2.337953107063491,3.0518,5,Triclinic,-1,P-1,oxide,,,Co,,,Te,"H, C, O, S",,,Ho,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1032357290570136
mp-1190341,Nd2CoTe2(SO7)2,2.2435552737474462,-0.1206540470997349,Octahedron,1,1b,1,[0.12280160799766301],0.0,0.12280160799766301,AB2C2D2E14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Nd-O-S-Te,0.0,-2.323792596825397,3.1295,5,Triclinic,-1,P-1,oxide,,,Co,,,Te,"C, N, O, S",,,Nd,,"B $\in$ [-1, -0.1]",Negative B,2.108708274097182
mp-1190385,Tb2CoTe2(SO7)2,2.0999247146497018,-0.0237747720401194,Octahedron,1,1b,1,[0.182715923538003],0.0,0.182715923538003,AB2C2D2E14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",r2SCAN,Co-O-S-Tb-Te,0.0,-2.339155171984126,3.0646,5,Triclinic,-1,P-1,oxide,,,Co,,,Te,"C, O, S",,,Tb,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.073353231262875
mp-1190438,Eu2CoTe2(SO7)2,2.545603008878207,-0.4751878926672132,Octahedron,1,1b,1,[0.22489758268060803],0.0,0.22489758268060803,AB2C2D2E14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Eu-O-S-Te,0.0,-2.142900158492063,0.010899999999999,5,Triclinic,-1,P-1,oxide,,,Co,,,Te,"C, O, S",,,Eu,,"B $\in$ [-1, -0.1]",Negative B,2.0145299270155896
mp-1190452,Sm2CoTe2(SO7)2,2.2449929885361115,-0.1223098531157655,Octahedron,1,1b,1,[0.17844824530407902],0.0,0.17844824530407902,AB2C2D2E14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-O-S-Sm-Te,0.0,-2.330321707539683,3.1058,5,Triclinic,-1,P-1,oxide,,,Co,,,Te,"C, O, S",,,Sm,,"B $\in$ [-1, -0.1]",Negative B,2.108297369185712
mp-1190466,CoBi6(SO8)2,1.7205870982734943,0.394509573547454,See-saw,1,2a,1,[3.524595179036228],0.0,3.524595179036228,AB2C6D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Co-O-S,0.0,-1.775482531999999,2.350099999999999,4,Monoclinic,1,C2,oxide,,,Co,,Bi,B,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9998769144465367
mp-1190470,Gd2CoTe2(SO7)2,2.221782959552201,-0.1035330664275198,Octahedron,1,1b,1,[0.22136779797585002],0.0,0.22136779797585002,AB2C2D2E14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Gd-O-S-Te,0.0,-2.288061054682539,2.163399999999999,5,Triclinic,-1,P-1,oxide,,,Co,,,Te,"C, O, S",,,Gd,,"B $\in$ [-1, -0.1]",Negative B,2.1060698479006867
mp-1190475,Lu2CoTe2(SO7)2,2.240453967621522,-0.1229183935613729,Octahedron,1,1e,1,[0.24080264009118701],0.0,0.24080264009118701,AB2C2D2E14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Lu-O-S-Te,0.0,-2.353644452460319,3.098,5,Triclinic,-1,P-1,oxide,,,Co,,,Te,"C, O, S",,,Lu,,"B $\in$ [-1, -0.1]",Negative B,2.1014701262776985
mp-1190505,Y2CoTe2(SO7)2,2.2098586504573143,-0.0922140792079488,Octahedron,1,4h,1,[0.20483086170581002],0.0,0.20483086170581002,AB2C2D2E14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Co-O-S-Te-Y,0.0,-2.326177243492063,3.0587,5,Triclinic,-1,P-1,oxide,,,"Co, Y",,,Te,"C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.106798586297252
mp-1191386,BaCoAs2O7,1.5074662955573117,0.6597254345484578,Square pyramid,1,4i,1,[1.464256589722285],0.0,1.464256589722285,ABC2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Ba-Co-O,0.004312056363642,-2.053426938409091,1.3273,4,Triclinic,-1,P-1,oxide,,Ba,Co,,,"B, As","C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.0843473518274567
mp-1192423,BaYCo4O7,1.9822540808941604,-0.0411318241628035,Tetrahedron,1,2a,1,"[0.040616853745645005, 0.48864864445493306, 0.22137581739543102, 0.401042470266936]",0.0,0.2879209464657363,ABC4D7,1,2,2,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-Co-O-Y,0.04646796212741,-2.027809792692307,0.0,4,Monoclinic,m,Cc,oxide,,Ba,"Co, Y",,,B,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.966839224006259
