material_id,chem_formula,R$_0$,B,Sb_chemenv,num_Sb_chemenvs,Sb_wyckoff,num_Sb_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sb_sites,num_CN_env,num_charge_states,SbX_coordn,SbO_coordn,mean_coordn_Sb-X,min_coordn_Sb-X,max_coordn_Sb-X,mean_coordn_Sb-O,min_coordn_Sb-O,max_coordn_Sb-O,mean_Sb_charge,min_Sb_charge,max_Sb_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SbO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-4103,Sr2Sb2O7,1.9025357900322188,0.5069820702655714,Octahedron,1,"2b, 2c",2,"[0.346887851868999, 0.465388167282386]",0.0,0.4061380095756925,A2B2C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",1.9947269431789858,r2SCAN,O-Sb-Sr,0.0,-2.570062335909088,1.370399999999999,3,Orthorhombic,mmm,Imma,oxide,None,Sr,None,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-504341,Sb(PO3)4,2.121390639856623,0.13534942049214524,Octahedron,1,2a,1,[0.545083813860696],0.0,0.545083813860696,AB4C12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals",2.149660296609625,GGA,O-P-Sb,0.049594224411738004,-2.067615273420859,0.0,3,Monoclinic,2,P2_1,phosphite,None,None,None,None,None,Sb,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-504350,Sb(PO3)4,2.0957312944365696,0.42801378523146283,Square-face bicapped trigonal prism,1,2a,1,[1.529713802406531],0.0,1.529713802406531,AB4C12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals",2.241621066906433,GGA,O-P-Sb,0.042690526764680006,-2.074518971067918,0.0,3,Monoclinic,2,P2_1,phosphite,None,None,None,None,None,Sb,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-504353,LiSb(PO3)4,2.923485728953584,-0.8451933084926078,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[0.727779564445263],0.0,0.727779564445263,ABC4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",2.334890599926011,GGA,Li-O-P-Sb,0.0,-2.519053130661376,4.6713000000000005,4,Monoclinic,2/m,C2/c,phosphite,Li,None,None,None,None,Sb,"O, P, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-504662,SbClO,1.9493569373088178,0.41913368895563563,"See-saw, Triangular non-coplanar",2,4e,1,"[4.2980782184272535, 4.226903041908154, 5.52278711132806]",0.333,4.682589457221156,ABC,2,2,1,"[2.0, 4.0]","[2.0, 4.0]",3.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Metalloids, Nonmetals",2.0674244197214953,r2SCAN,Cl-O-Sb,0.0,-1.271429936111109,3.1726,3,Monoclinic,2/m,P2_1/c,hypochlorite,None,None,None,None,None,Sb,"C, O, S",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-505043,Eu3Sb5O12,1.9869987780570721,0.4236692991182748,"See-saw, Octahedron",2,"6e, 4c",2,"[2.615951477399665, 6.191919690724473]",0.5,4.403935584062069,A3B5C12,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.075402834225811,GGA,Eu-O-Sb,0.037147344124998004,-2.349628303500002,0.0,3,Cubic,-43m,I-43m,oxide,None,None,None,None,None,Sb,"O, S",None,None,Eu,None,"B $\in$ [0.1, 0.5]",Positive B
mp-505046,Gd3Sb5O12,1.9726470084767649,0.4291289443926637,"See-saw, Octahedron",2,"6e, 4c",2,"[2.646604284540213, 7.542691025732783]",0.5,5.094647655136498,A3B5C12,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.062192512963967,r2SCAN,Gd-O-Sb,0.0,-2.629193494250001,2.7225,3,Cubic,-43m,I-43m,oxide,None,None,None,None,None,Sb,"O, S",None,None,Gd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-510305,MnVSbO6,2.0218145121517503,-0.0010990333711612748,Octahedron,1,4c,1,[0.639248678379678],0.0,0.639248678379678,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.0154643768143026,GGA_U,Mn-O-Sb-V,0.008400632777779,-2.147939474770114,0.686199999999999,4,Orthorhombic,mmm,Pbcn,oxide,None,None,"V, Mn",None,None,Sb,"O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-510637,EuSbO4,1.8422088900122944,0.8598988971192023,Octahedron,1,4e,1,[1.206333099992772],0.0,1.206333099992772,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9895651453601824,r2SCAN,Eu-O-Sb,0.0,-2.500180786666662,0.0,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Sb,"O, S",None,None,Eu,None,"B $\in$ [0.5, 1]",Positive B
mp-5388,Zn(SbO2)2,1.982787061067836,0.19828847137001343,Triangular non-coplanar,1,8h,1,[1.751330479053653],0.0,1.751330479053653,AB2C4,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.984099800433005,r2SCAN,O-Sb-Zn,0.0,-1.5104353178571421,2.7258,3,Tetragonal,4/mmm,P4_2/mbc,oxide,None,None,Zn,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-541240,Sb3O2F5,2.255058204160367,-0.3425900701634603,"Square pyramid, See-saw",2,"4g, 2f, 2e",3,"[2.45729872898006, 2.9341653772018033, 3.4829849841130303, 9.611005603527815]",0.25,4.621363673455678,A2B3C5,2,4,1,"[1.0, 0, 3.0, 4.0]","[1.0, 0, 3.0, 4.0]",2.0,0.0,4.0,2.6666666666666665,0.0,4.0,3.0,3.0,3.0,1.5,1,2,O2-,"Halogens, Metalloids, Nonmetals",2.1025641997341036,r2SCAN,F-O-Sb,0.0,-2.403214531999999,3.777699999999999,3,Monoclinic,2/m,P2/c,fluoride,None,None,None,None,None,Sb,"O, S",F,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-541741,Mn2Sb2O7,1.982495049322673,0.11533547704634728,Octahedron,1,"3a, 6c, 3b",3,"[0.6070318446194051, 0.9363852011587851, 0.8876052853800581]",0.0,0.8103407770527494,A2B2C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.00146915572129,GGA_U,Mn-O-Sb,0.025458004999999003,-1.963357117351097,0.30250000000000005,3,Trigonal,32,P3_121,oxide,None,None,Mn,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-5448,Pr3SbO7,1.9628564042296595,0.17241707922576555,Octahedron,1,2b,1,[0.22635475151261103],0.0,0.22635475151261103,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9948959737569105,r2SCAN,O-Pr-Sb,0.0,-3.265689170000001,2.7314,3,Orthorhombic,mmm,Cmcm,oxide,None,None,None,None,None,Sb,"O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-550763,CoSb2Br2O3,1.9906940630522647,0.3120382675345507,"See-saw, Triangular non-coplanar",2,4i,1,"[4.519960710689311, 4.508170842618798]",0.0,4.514065776654054,AB2C2D3,2,2,1,"[3.0, 3.0]","[3.0, 3.0]",3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",2.0809560476809232,GGA_U,Br-Co-O-Sb,0.0,-1.461084595312499,1.595799999999999,4,Triclinic,-1,P-1,oxide,None,None,Co,None,None,"B, Sb","C, O, S",Br,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-553374,Cs4Sb2O5,1.9467758711027554,0.6547844227153936,Triangular non-coplanar,1,1a,1,"[0.578856810563901, 1.041936746141939]",0.0,0.81039677835292,A2B4C5,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.9481551218995576,r2SCAN,Cs-O-Sb,0.0,-1.801426312147338,2.5754,3,Monoclinic,m,Cm,oxide,Cs,None,None,None,None,Sb,"C, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-554052,SmSbMo2O9,1.8652583094282833,0.8735167997863102,See-saw,1,4f,1,[2.627474723352976],0.0,2.627474723352976,ABC2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.116270273530644,GGA_U,Mo-O-Sb-Sm,0.002191922863246,-2.375019206730769,3.2386,4,Monoclinic,2/m,C2/c,oxide,None,None,Mo,None,None,Sb,"O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-554138,Pr2SbO5F,1.9326390661704234,0.47033880343977275,Octahedron,1,2a,1,"[0.8650739817817721, 0.7658203109189381]",0.0,0.8154471463503551,ABC2D5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals",2.020739395347308,GGA,F-O-Pr-Sb,0.005400643055555001,-3.232925002037037,3.5176,4,Monoclinic,2,P2_1,fluoride,None,None,None,None,None,Sb,"O, P, S",F,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554481,Ba2Sb4P2O17,1.9768809084999426,0.16903993050524363,Octahedron,1,"8d, 4a, 4c",3,"[0.598823597551784, 0.27822034989835703, 0.40313774907235805]",0.0,0.42672723217416636,A2B2C4D17,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",2.006515296310596,GGA,Ba-O-P-Sb,0.002631699066664,-2.453637317571428,2.0667,4,Orthorhombic,mmm,Pnma,oxide,None,Ba,None,None,None,"B, Sb","O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554631,Sb2(PO4)3,2.273091642583887,-0.7182391115593241,Octahedron,1,4e,1,"[0.15534350763870503, 0.54191734454534]",0.0,0.34863042609202255,A2B3C12,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals",2.0620107067431306,GGA,O-P-Sb,0.024317047941149,-2.022714691481149,0.05720000000000001,3,Monoclinic,2/m,P2_1/c,phosphate,None,None,None,None,None,Sb,"O, P, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-554643,K2SbSO4F3,4.255589327677538,-2.982490813897531,Square pyramid,1,4a,1,[2.796831905049579],0.0,2.796831905049579,ABC2D3E4,1,1,1,[2.0],[2.0],2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2,2,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals",2.4045396084619304,GGA,F-K-O-S-Sb,0.0,-2.4543917265454542,4.932799999999999,5,Orthorhombic,222,P2_12_12_1,sulfate,K,None,None,None,None,Sb,"O, S",F,None,None,None,B < -1,Negative B
mp-554817,Ba3CaSb2O9,1.8600061743551315,0.9718086019952074,Octahedron,1,4f,1,[0.455970465581844],0.0,0.455970465581844,AB2C3D9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",2.0335506641882124,GGA,Ba-Ca-O-Sb,0.0,-2.762295101333334,3.1711,4,Monoclinic,2/m,C2/c,oxide,None,"Ca, Ba",None,None,None,"B, Sb","C, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-555078,Ba3SrSb2O9,1.8985858225382575,0.7532522531357186,Octahedron,1,2i,1,"[0.5203269085495771, 0.5206195850132801]",0.0,0.5204732467814286,AB2C3D9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",2.0398765888014467,GGA,Ba-O-Sb-Sr,0.0,-2.724019093666667,3.1456,4,Triclinic,-1,P-1,oxide,None,"Sr, Ba",None,None,None,"B, Sb","O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-556234,Rb3Sb5O14,1.9240681891552924,0.4107007546015148,Octahedron,1,"4g, 4h, 8i",3,"[0.903424858985257, 2.077423020581323, 1.103846308491179, 0.208852425772128]",0.0,1.0733866534574716,A3B5C14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.9953523665964463,r2SCAN,O-Rb-Sb,0.0,-1.9730214889772721,1.433799999999999,3,Orthorhombic,mmm,Pbam,oxide,Rb,None,None,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556287,NaBi2Sb3O11,2.027287682149041,0.04324025461210328,Octahedron,1,12g,1,[0.43014626170567904],0.0,0.43014626170567904,AB2C3D11,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",2.0205251201367846,GGA,Bi-Na-O-Sb,0.0006681419117660001,-1.9041289637576062,2.456699999999999,4,Cubic,m-3,Pn-3,oxide,Na,None,None,None,Bi,"B, Sb","N, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-556535,NdSbMo2O9,1.8557899801211981,0.9125923454881824,See-saw,1,4f,1,[2.604659827260763],0.0,2.604659827260763,ABC2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.1186169551472354,GGA_U,Mo-Nd-O-Sb,0.0,-2.371680794423077,3.2603,4,Monoclinic,2/m,C2/c,oxide,None,None,Mo,None,None,Sb,"N, O, S",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-556577,Na3Sb3(AsO7)2,1.928355448660041,0.2739517706420962,Octahedron,1,"4e, 2c",2,"[0.516386513991352, 0.22435200366514002]",0.0,0.370369258828246,A2B3C3D14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.9789012119322504,r2SCAN,As-Na-O-Sb,0.0,-1.924756273824451,1.8894000000000002,4,Monoclinic,2/m,P2_1/c,oxide,Na,None,None,None,None,"As, Sb","N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556756,KSb2PO8,1.9091788324798173,0.409928314790087,Octahedron,1,4f,1,"[0.432256996268842, 0.7782083274574111]",0.0,0.6052326618631265,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.9832293065807611,r2SCAN,K-O-P-Sb,0.0,-2.218783014741071,2.3727,4,Monoclinic,2/m,C2/c,oxide,K,None,None,None,None,Sb,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556869,Sb5IO7,2.0341100219741457,0.37914304055701054,"See-saw, Triangular non-coplanar",2,4e,1,"[2.590636722238311, 3.098541343829068, 3.410945020315265, 4.997293929000392, 3.091280858804634]",0.0,3.437739574837534,AB5C7,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals",2.069063899257642,GGA,I-O-Sb,0.014550492596157,-1.338950296634622,2.7123,3,Monoclinic,2/m,P2_1/c,hypoiodite,None,None,None,None,None,Sb,"O, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-557022,Sb8Cl2O11,2.0054894688400067,0.27413974558304044,"Square pyramid, See-saw, Triangular non-coplanar",3,2i,1,"[3.948997511656105, 4.800151028730558, 2.6352964905530163, 5.154634173123494, 3.544986368060718, 1.851109862585905, 4.391216237399453, 4.624265058553234, 3.525382339646974, 14.280521336908942, 3.6493738924627053, 2.113310536673586, 3.672971998921156, 5.293653543809029, 2.9259984110592, 4.316052636918126]",0.188,4.4204950891913875,A2B8C11,3,4,1,"[3.0, 3.0, 4.0, 4.0]","[3.0, 3.0, 4.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.5,1,2,O2-,"Halogens, Metalloids, Nonmetals",2.091981574677283,r2SCAN,Cl-O-Sb,0.0,-1.412122151666667,2.883,3,Triclinic,-1,P-1,oxide,None,None,None,None,None,Sb,"C, O, S",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-557087,NaSbMoO5,1.909953464849421,0.7014231252413486,See-saw,1,4e,1,[2.417662427717078],0.0,2.417662427717078,ABCD5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.120960193230097,GGA_U,Mo-Na-O-Sb,0.034040363749999004,-2.009563161422413,3.3686,4,Monoclinic,2/m,P2_1/c,oxide,Na,None,Mo,None,None,Sb,"N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-557416,Sb2MoO6,1.879690417837304,0.7245575675747826,Square pyramid,1,2i,1,"[7.699769073382434, 7.387654317399626, 7.983788836159654, 7.233534402397403]",1.0,7.576186657334779,AB2C6,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.2568489546229986,GGA_U,Mo-O-Sb,0.047898716388876,-1.851957443888889,1.3984,3,Triclinic,-1,P-1,oxide,None,None,Mo,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-557470,K2Sb2S(O2F3)2,4.886049237251595,-3.881260840276016,Square pyramid,1,4e,1,"[5.233188475823169, 4.422198814954431]",0.5,4.8276936453888,AB2C2D4E6,1,2,1,"[0, 2.0]","[0, 2.0]",1.0,0.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,1.5,1,2,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals",2.5210200498242656,GGA,F-K-O-S-Sb,0.0,-2.525541434299999,0.0,5,Monoclinic,2/m,P2_1/c,fluoride,K,None,None,None,None,Sb,"O, S",F,None,None,None,B < -1,Negative B
mp-557740,Mn13Si2SbO24,1.9379369140099905,0.5549423283071493,no_data,1,no_data,1,no_data,0.0,no_data,AB2C13D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.0353925632830183,GGA_U,Mn-O-Sb-Si,0.010657543802077,-2.219651172744254,0.1655,4,Trigonal,3m,P31m,oxide,None,None,Mn,None,None,"Si, Sb","O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-557843,Ca2MnSbO6,1.8755648741446733,0.7386837804849271,Octahedron,1,4c,1,[0.110792632508624],0.0,0.110792632508624,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.0104483303200436,GGA_U,Ca-Mn-O-Sb,0.015785301874996,-2.598528522043104,0.0,4,Monoclinic,2/m,P2_1/m,oxide,None,Ca,Mn,None,None,Sb,"C, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-557989,K3Sb5O14,1.9851917206824925,0.2017869945891364,Octahedron,1,4c,1,"[1.376482925942849, 0.24862534834203903, 0.9493928203417771, 1.007582766580368, 1.840068962387219]",0.0,1.0844305647188506,A3B5C14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",2.0222001696347705,GGA,K-O-Sb,0.017618748068182002,-1.9720473638295442,1.3527,3,Orthorhombic,mm2,Pba2,oxide,K,None,None,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-558000,LaSbMo2O9,1.8349627165384326,0.9952041391416447,See-saw,1,4f,1,[2.588662560847525],0.0,2.588662560847525,ABC2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.1229365638721873,GGA_U,La-Mo-O-Sb,0.0,-2.396510463846153,3.2767,4,Monoclinic,2/m,C2/c,oxide,None,None,Mo,None,None,Sb,"O, S",None,None,La,None,"B $\in$ [0.5, 1]",Positive B
mp-558023,Rb2Sb4O11,1.9343189805528553,0.3194768701346721,Octahedron,1,"4j, 2i",2,"[0.36806057482455, 0.9705809556214691, 1.458130798724333]",0.0,0.932257443056784,A2B4C11,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.9920895173351572,r2SCAN,O-Rb-Sb,0.0,-1.982251778235292,1.8332000000000002,3,Monoclinic,2/m,C2/m,oxide,Rb,None,None,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-558039,Sr2HoSbO6,2.015587928892263,0.015588614950684643,Octahedron,1,2c,1,[0.007579736016524],0.0,0.007579736016524,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.0184391101191714,GGA,Ho-O-Sb-Sr,0.0,-3.118504510499999,3.6445,4,Monoclinic,2/m,P2_1/c,oxide,None,Sr,None,None,None,Sb,"H, O, S",None,None,Ho,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-558607,K3BSb4O13,1.9162445394877783,0.3831440246777903,Octahedron,1,2i,1,"[0.543370962674541, 0.6003174023898711, 0.205347651391656, 1.760706172267327]",0.0,0.7774355471808487,AB3C4D13,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.9876161209224044,r2SCAN,B-K-O-Sb,0.0,-2.119083428138889,2.0928,4,Triclinic,-1,P-1,oxide,K,None,None,None,None,"B, Sb","O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-559298,La5Sb4(O4F)3,1.9934080589725034,0.16471064548380818,Triangular non-coplanar,1,16g,1,[2.754737083882564],0.0,2.754737083882564,A3B4C5D12,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals",1.9937088648694996,GGA,F-La-O-Sb,0.0,-3.188700376562499,3.3095,4,Tetragonal,4/mmm,P4/ncc,fluoride,None,None,None,None,None,Sb,"O, S",F,None,La,None,"B $\in$ [0.1, 0.5]",Positive B
mp-559894,Sb2Te2O9,1.960334567031056,0.1014401012934639,Octahedron,1,4e,1,"[0.526359455535176, 0.5509001183013861, 0.27000041574613404, 0.5790193192497161]",0.0,0.48156982720810304,A2B2C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals",1.9809472413202764,r2SCAN,O-Sb-Te,0.0,-1.67374154948718,2.6727,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,"Sb, Te","O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-560154,DySbMo2O9,1.884168771613813,0.7993859814992959,See-saw,1,4f,1,[2.673951297446404],0.0,2.673951297446404,ABC2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.1124548766296147,GGA_U,Dy-Mo-O-Sb,0.016253678365444002,-2.378344672628205,3.2047,4,Monoclinic,2/m,C2/c,oxide,None,None,Mo,None,None,Sb,"O, S",None,None,Dy,None,"B $\in$ [0.5, 1]",Positive B
mp-560240,K2SbPO6,1.9740775784800075,0.2695415592749231,Octahedron,1,4a,1,[0.274989026114538],0.0,0.274989026114538,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",2.0242163197739167,GGA,K-O-P-Sb,0.0,-2.397861930414285,2.6336999999999993,4,Orthorhombic,mmm,Pnma,oxide,K,None,None,None,None,Sb,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-560587,Rb2Sb8O13,1.965879908755929,0.5360836387831065,"See-saw, Triangular non-coplanar",2,4f,1,"[1.212455145596796, 1.43296128337232, 2.324511856468873, 2.452327727355101, 2.488419331827357, 2.381097581635044, 3.060908247004712, 2.297887366508764]",0.0,2.206321067471121,A2B8C13,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",2.117364014508821,GGA,O-Rb-Sb,0.0,-1.811912685217391,2.5413,3,Monoclinic,2/m,P2_1/m,oxide,Rb,None,None,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
