material_id,chem_formula,R$_0$,B,Y_chemenv,num_Y_chemenvs,Y_wyckoff,num_Y_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Y_sites,num_CN_env,num_charge_states,YX_coordn,YO_coordn,mean_coordn_Y-X,min_coordn_Y-X,max_coordn_Y-X,mean_coordn_Y-O,min_coordn_Y-O,max_coordn_Y-O,mean_Y_charge,min_Y_charge,max_Y_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_YO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1105401,NaYMnWO6,3.5761563151655715,-1.1409220430517615,Square-face bicapped trigonal prism,1,2a,1,[1.874418363406828],0.0,1.874418363406828,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.4180830295617053,GGA_U,Mn-Na-O-W-Y,0.0,-2.673562475431033,2.7563999999999993,5,Monoclinic,2,P2_1,oxide,Na,None,"Mn, Y, W",None,None,None,"N, O",None,None,None,None,B < -1,Negative B
mp-1105409,YSb(PbO3)2,2.265358248428768,0.005307926539779137,Octahedron,1,2e,1,[0.5718867860839401],0.0,0.5718867860839401,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.2690827384799075,GGA,O-Pb-Sb-Y,0.014786915010411001,-2.093249149156281,2.7691,4,Monoclinic,2/m,C2/c,oxide,None,None,Y,None,Pb,Sb,"O, P, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1106099,Y2MnCrO6,1.1349685328193464,1.453262027638654,Square-face bicapped trigonal prism,1,4e,1,[1.571765435055764],0.0,1.571765435055764,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.4382261585455076,GGA_U,Cr-Mn-O-Y,0.032774671416666006,-3.076473279793104,0.922099999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Cr, Mn, Y",None,None,None,"C, O",None,None,None,None,B > 1,Positive B
mp-11321,Y3TaO7,2.19305703020754,0.19556594327177051,"Cube, Pentagonal bipyramid",2,"2a, 4c",2,"[3.480446081266469, 1.590309474977659]",0.0,2.535377778122064,AB3C7,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.3350029724879766,r2SCAN,O-Ta-Y,0.0,-3.737242662030305,3.5002,3,Orthorhombic,222,C222_1,oxide,None,None,"Y, Ta",None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1173193,Sr8Y4Cu11CO28,2.3487989150855544,0.0610400238641279,Cube,1,2e,1,"[0.16864252776954702, 0.22883786936817702]",0.0,0.19874019856886202,AB4C8D11E28,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,2.0,2,2,"O-, O2-","Alkaline Earth Metals, Nonmetals, Transition Metals",2.432373549141685,GGA,C-Cu-O-Sr-Y,0.028132517043268003,-2.2852946934134613,0.0,5,Orthorhombic,mm2,Amm2,oxide,None,Sr,"Cu, Y",None,None,None,"C, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1173246,Sr2Y4Fe2Cu2O13,2.1156354627108684,0.28972889878760355,Square-face capped trigonal prism,1,2i,1,"[3.152779509989858, 3.65506782039962, 3.7231130322791772, 3.072124085661042]",0.0,3.400771112082424,A2B2C2D4E13,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.360303516073887,GGA_U,Cu-Fe-O-Sr-Y,0.023032974728261,-2.7931175373913053,0.10559999999999901,5,Monoclinic,2/m,C2/c,oxide,None,Sr,"Fe, Cu, Y",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1178475,Cs5YO4,2.2061600733032827,-0.16872592066562073,Tetrahedron,1,4e,1,[0.11276979516582901],0.0,0.11276979516582901,AB4C5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.1575673347761173,r2SCAN,Cs-O-Y,0.001066919249993,-1.825689099249999,1.9342000000000001,3,Monoclinic,2/m,P2_1/c,oxide,Cs,None,Y,None,None,None,"C, O",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1178535,Ba3Y2O6,1.842689618828338,0.7414354599836865,Square pyramid,1,2e,1,[0.7291875020673481],0.0,0.7291875020673481,A2B3C6,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.222851955449971,GGA,Ba-O-Y,0.034526742272725,-3.311430455454545,2.2132,3,Tetragonal,4/mmm,I4/mmm,oxide,None,Ba,Y,None,None,B,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1178731,YB6(HO4)3,3.379980160273452,-0.8861326694616573,Tricapped triangular prism (three square-face caps),1,2a,1,[0.9448017986185191],0.0,0.9448017986185191,AB3C6D12,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.4057355498019826,GGA,B-H-O-Y,0.0,-2.69610785221591,6.151999999999999,4,Trigonal,3m,R3c,oxide,None,None,Y,None,None,B,"H, O",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1178771,YCu(WO4)2,2.295418620239521,0.01415616835686806,Octahedron,1,1a,1,[0.739942810057987],0.0,0.739942810057987,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.30659670781727,GGA_U,Cu-O-W-Y,0.033449593593751,-2.371722252499999,1.388999999999999,4,Triclinic,1,P1,oxide,None,None,"Cu, Y, W",None,None,None,"C, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1180560,NaY(C2O5)2,1.8968211127191403,0.5134331307205247,Pentagonal bipyramid,1,2a,1,[3.413991024303238],0.0,3.413991024303238,ABC4D10,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.338240540038867,GGA,C-Na-O-Y,0.025846917578128,-2.172586320086205,4.6036,4,Monoclinic,2,P2_1,oxide,Na,None,Y,None,None,None,"C, N, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1182635,Ba8CaY2U4O24,1.2470784451927757,1.4545279508821936,Octahedron,1,8A,1,[0.027734749059639],0.0,0.027734749059639,AB2C4D8E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.2552966405912387,GGA,Ba-Ca-O-U-Y,0.002462540384614,-3.568061197564102,1.8908,5,Orthorhombic,mmm,Pmmm,oxide,None,"Ca, Ba",Y,None,None,B,"C, O",None,None,None,U,B > 1,Positive B
mp-1189214,Y2MnCrO6,0.9313584555496043,1.6938263596581273,Square-face bicapped trigonal prism,1,4e,1,[1.7063260398064521],0.0,1.7063260398064521,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.4483266368269683,GGA_U,Cr-Mn-O-Y,0.016254366416667002,-3.092993584793103,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Cr, Mn, Y",None,None,None,"C, O",None,None,None,None,B > 1,Positive B
mp-1189894,Y2MnCoO6,1.0662679489558466,1.4885947745731645,Square-face bicapped trigonal prism,1,4e,1,[1.6330933519619881],0.0,1.6330933519619881,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.408776172070251,r2SCAN,Co-Mn-O-Y,0.0,-2.834619458793103,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Mn, Co, Y",None,None,None,"C, O",None,None,None,None,B > 1,Positive B
mp-1190208,Y2CuTe2(SO7)2,2.1432069821952267,0.28679624454047153,Dodecahedron with triangular faces - p2345 plane normalized,1,2i,1,[3.067101797280931],0.0,3.067101797280931,AB2C2D2E14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.4118183061915834,GGA,Cu-O-S-Te-Y,0.011501252698433,-2.270365908492063,0.879,5,Triclinic,-1,P-1,oxide,None,None,"Cu, Y",None,None,Te,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1190417,YV(SeO4)2,2.2450442818415755,0.13926751795520254,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.3777160476997627,GGA_U,O-Se-V-Y,0.01608760125,-2.153044592473958,1.3221999999999992,4,Orthorhombic,mm2,Aem2,oxide,None,None,"V, Y",None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1190505,Y2CoTe2(SO7)2,2.2151508445390466,0.21439035982676224,Dodecahedron with triangular faces - p2345 plane normalized,1,8i,1,[2.820822043817895],0.0,2.820822043817895,AB2C2D2E14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.4121031482022652,GGA_U,Co-O-S-Te-Y,0.0,-2.326177243492063,3.0587,5,Triclinic,-1,P-1,oxide,None,None,"Co, Y",None,None,Te,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1190839,YMo2O7F,2.318822919980005,0.03062094627207516,Pentagonal bipyramid,1,2e,1,[0.48985995263575804],0.0,0.48985995263575804,ABC2D7,1,1,1,[7.0],[5.0],7.0,7.0,7.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-","Halogens, Nonmetals, Transition Metals",2.3466782602605982,GGA_U,F-Mo-O-Y,0.0,-2.610687678636363,3.1033,4,Monoclinic,2/m,P2/c,fluoride,None,None,"Y, Mo",None,None,None,O,F,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1190968,Y3TaO7,1.9949556129860018,0.4217956127466276,"Cube, Pentagonal bipyramid",2,"4g, 2b",2,"[1.119864968138583, 3.716941480911219]",0.0,2.418403224524901,AB3C7,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.376443542528863,r2SCAN,O-Ta-Y,0.002369632272724,-3.73487302975758,3.4962,3,Orthorhombic,mmm,Cmcm,oxide,None,None,"Y, Ta",None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1191022,CsY(MoO4)2,1.692842841400547,0.7253556806359848,Square antiprism,1,2e,1,[0.926008009875363],0.0,0.926008009875363,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.4122066428714453,GGA_U,Cs-Mo-O-Y,0.025798274999999003,-2.533941935804598,3.6146000000000003,4,Monoclinic,2/m,P2/c,oxide,Cs,None,"Y, Mo",None,None,None,"C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1191085,LiY(WO4)2,2.288540686340308,0.005817957617517496,Octahedron,1,2e,1,[1.119518405763041],0.0,1.119518405763041,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.2930039714359234,GGA_U,Li-O-W-Y,0.0,-2.654157191944444,3.7774,4,Monoclinic,2/m,P2/c,oxide,Li,None,"Y, W",None,None,None,O,None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1191749,Y2Ir2O7,1.7992242388824653,0.5857830537717625,Cube,1,4d,1,[1.408934222170866],0.0,1.408934222170866,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",2.383392446420766,r2SCAN,Ir-O-Y,0.0,-2.499477690909091,0.0,3,Cubic,m-3m,Fd-3m,oxide,None,None,"Y, Ir",None,None,None,O,I,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1192369,BaYZn3GaO7,1.7410109798407132,0.7858619597049895,Octahedron,1,2b,1,[0.10163257381287201],0.0,0.10163257381287201,ABCD3E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.2869434459172164,GGA,Ba-Ga-O-Y-Zn,0.0,-2.533679460192307,2.2037,5,Hexagonal,6mm,P6_3mc,oxide,None,Ba,"Zn, Y",None,Ga,B,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1192423,BaYCo4O7,2.2109706685719863,0.1116293892977881,Octahedron,1,2a,1,[0.345405211646298],0.0,0.345405211646298,ABC4D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.28863044008071,GGA_U,Ba-Co-O-Y,0.04646796212741,-2.027809792692307,0.0,4,Monoclinic,m,Cc,oxide,None,Ba,"Co, Y",None,None,B,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1192505,YWBrO4,2.083596828689246,0.2654234813895335,"Square-face capped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2,2i,1,"[1.728457078934396, 2.804891984890689]",0.0,2.2666745319125425,ABCD4,2,2,1,"[7.0, 7.0]","[4.0, 6.0]",7.0,7.0,7.0,5.0,4.0,6.0,3.0,3.0,3.0,2.0,2,2,"Br-, O2-","Halogens, Metalloids, Nonmetals, Transition Metals",2.3319933455468753,GGA_U,Br-O-W-Y,0.029485679166672003,-2.650735798214286,2.7095000000000002,4,Triclinic,-1,P-1,perbromate,None,None,"Y, W",None,None,B,O,Br,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1192654,Y3VH3O8,2.3381777728929554,0.08907887803034617,"Square-face bicapped trigonal prism, Square-face capped trigonal prism",2,"4f, 2e",2,"[2.744296083227567, 3.122017230254203]",0.0,2.933156656740885,AB3C3D8,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.38577820442437,GGA_U,H-O-V-Y,0.0,-2.900394860583334,2.3493,4,Monoclinic,2/m,P2_1/m,oxide,None,None,"V, Y",None,None,None,"H, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1193084,BaY2Si2O7F2,1.9026486543983983,0.5532377980470952,"Square-face bicapped trigonal prism, Square-face capped trigonal prism",2,2i,1,"[2.870227527942605, 2.620387149145545]",0.0,2.745307338544075,AB2C2D2E7,2,2,1,"[8.0, 7.0]","[4.0, 7.0]",7.5,7.0,8.0,5.5,4.0,7.0,3.0,3.0,3.0,1.5,1,2,"F-, O2-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.3845640479011903,GGA,Ba-F-O-Si-Y,0.015405767916666,-3.760912721071428,5.0182,5,Triclinic,-1,P-1,fluoride,None,Ba,Y,None,None,"B, Si","O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1194048,BaYCo4O7,1.8459802199327071,0.6260811953187825,Octahedron,1,2a,1,[0.055191348697767005],0.0,0.055191348697767005,ABC4D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.281548585543806,GGA_U,Ba-Co-O-Y,0.022113382512026002,-2.052164372307691,0.7462000000000001,4,Orthorhombic,mm2,Cmc2_1,oxide,None,Ba,"Co, Y",None,None,B,"C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1194479,Na3Y(CO3)3,2.7173244028561867,-0.28495704027239793,Square-face monocapped antiprism,1,2b,1,[4.009261350546902],0.0,4.009261350546902,AB3C3D9,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.408841131007286,r2SCAN,C-Na-O-Y,0.0,-2.373690682914867,5.0193,4,Orthorhombic,mm2,Ama2,carbonate,Na,None,Y,None,None,None,"C, N, O",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1194569,KY(SeO3)2,2.123799275468107,0.2300665862090733,Octahedron,1,4c,1,[0.18547888036399002],0.0,0.18547888036399002,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.285613005456907,GGA,K-O-Se-Y,0.0,-2.21601721569375,4.2541,4,Orthorhombic,mmm,Pnma,oxide,K,None,Y,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1194587,Na2Y2B2TeO10,1.4995742164259098,1.0442719695599147,Square-face capped trigonal prism,1,4e,1,[2.536798847984679],0.0,2.536798847984679,AB2C2D2E10,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.3472523507344185,GGA,B-Na-O-Te-Y,0.0,-2.834071320750507,2.9002,5,Monoclinic,2/m,P2_1/c,oxide,Na,None,Y,None,None,"B, Te","N, O",None,None,None,None,B > 1,Positive B
mp-1194598,Y2Mn(Si3O7)4,1.9424584467377435,0.4920221863602592,Square antiprism,1,4g,1,[1.5689423369266682],0.0,1.5689423369266682,AB2C12D28,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.4548941600860226,GGA_U,Mn-O-Si-Y,0.012774215736444001,-3.306690864951885,4.448,4,Orthorhombic,mmm,Ibam,oxide,None,None,"Mn, Y",None,None,Si,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1194612,YNb(TeO4)2,2.135141709629246,0.29512248689410364,Square antiprism,1,4d,1,[3.176972130248471],0.0,3.176972130248471,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.410903338612325,GGA,Nb-O-Te-Y,0.0,-2.519453453402777,2.4013,4,Orthorhombic,mmm,Cmce,oxide,None,None,"Y, Nb",None,None,Te,"N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1194618,Ba4Y2Fe2O11,1.7029299673160256,0.8223278469036508,Octahedron,1,"2b, 2a",2,"[0.245945381960909, 0.5803625758198211]",0.0,0.41315397889036504,A2B2C4D11,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.2734578115127295,GGA_U,Ba-Fe-O-Y,0.006475603519757,-2.799376451315788,0.0,4,Orthorhombic,mm2,Pmc2_1,oxide,None,Ba,"Fe, Y",None,None,B,O,F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1194706,RbY(TeO3)2,2.1671338016415063,0.1809036911286373,Octahedron,1,4c,1,[0.028102897460121002],0.0,0.028102897460121002,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.2907636501710478,GGA,O-Rb-Te-Y,0.0,-2.302052576083333,3.1745,4,Orthorhombic,mmm,Pnma,oxide,Rb,None,Y,None,None,Te,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1194980,KY(TeO3)2,2.178346215897439,0.1554959558359706,Octahedron,1,4c,1,[0.055128201550827004],0.0,0.055128201550827004,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.2846188986815292,GGA,K-O-Te-Y,0.0,-2.305556996558334,3.1251,4,Orthorhombic,mmm,Pnma,oxide,K,None,Y,None,None,Te,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195207,BaYFeO4,2.2115874768475026,0.18535073554745368,no_data,1,no_data,1,no_data,0.0,no_data,ABCD4,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.3567442423482174,GGA_U,Ba-Fe-O-Y,0.0,-2.910201128392857,1.7746,4,Orthorhombic,mmm,Pnma,oxide,None,Ba,"Fe, Y",None,None,B,O,F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195227,NaY(Te2O5)2,2.3317203065777106,0.052642408675665144,Square antiprism,1,4a,1,[0.849814758416857],0.0,0.849814758416857,ABC4D10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.388857515822205,GGA,Na-O-Te-Y,0.0,-2.013630201752874,3.065,4,Tetragonal,4/mmm,P4_2/nbc,oxide,Na,None,Y,None,None,Te,"N, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1195500,RbY(SeO3)2,2.0894442613247994,0.2873707448011128,Octahedron,1,4c,1,[0.058153331573115],0.0,0.058153331573115,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.288400312037448,GGA,O-Rb-Se-Y,0.0,-2.211355717468751,4.2881,4,Orthorhombic,mmm,Pnma,oxide,Rb,None,Y,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195556,K5Y2Si4O13F,1.9847068621581567,0.38638441456347994,Octahedron,1,2e,1,"[0.279909101529672, 0.280454861826959]",0.0,0.28018198167831554,AB2C4D5E13,1,1,1,[6.0],[5.0],6.0,6.0,6.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.2402303861975197,GGA,F-K-O-Si-Y,0.0,-3.165456940249999,4.347499999999999,5,Monoclinic,2/m,P2_1/m,fluoride,K,None,Y,None,None,Si,"O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195810,YAg(IO3)4,2.3948096245228627,0.008959401138787917,Square antiprism,1,2a,1,"[2.082891858147058, 2.195817392955757]",0.0,2.1393546255514075,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",2.4056292496167373,GGA,Ag-I-O-Y,0.0,-1.265989378703703,2.3928000000000003,4,Monoclinic,m,Cc,iodate,None,None,"Y, Ag",None,None,None,O,I,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1196872,Ba6Y2Co4O15,2.9969852929234544,-1.074079243187022,Octahedron,1,4g,1,[0.44781215192871304],0.0,0.44781215192871304,A2B4C6D15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.2521061615315614,r2SCAN,Ba-Co-O-Y,0.0,-2.585296590185184,1.209299999999999,4,Monoclinic,2/m,P2/c,oxide,None,Ba,"Co, Y",None,None,B,"C, O",None,None,None,None,B < -1,Negative B
mp-1196983,Ba2Y3Si2O8F5,1.9080345461630437,0.49359910843519694,"Square-face capped trigonal prism, Square antiprism",2,"2a, 4c",2,"[1.593853545824879, 3.030783458966819]",0.0,2.3123185023958492,A2B2C3D5E8,2,2,1,"[7.0, 8.0]","[3.0, 6.0]",7.5,7.0,8.0,4.5,3.0,6.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.3389355325907597,GGA,Ba-F-O-Si-Y,0.013951492444443,-3.88727956575,4.8235,5,Orthorhombic,mm2,Pba2,fluoride,None,Ba,Y,None,None,"B, Si","O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1197762,Na2Y3Te4(ClO4)3,2.2405320817665038,0.17569231484202913,"Cube, Square antiprism",2,"4f, 2e",2,"[2.6271415952861883, 3.022041597206934]",0.0,2.8245915962465613,A2B3C3D4E12,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.41368031175204,GGA,Cl-Na-O-Te-Y,0.0,-2.4460693026843883,3.6276,5,Monoclinic,2/m,C2/c,perchlorate,Na,None,Y,None,None,Te,"C, N, O",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1198058,Ba6Y2Fe4O15,2.7052664784289275,-0.6387401036331944,Octahedron,1,4g,1,[0.5575806680020561],0.0,0.5575806680020561,A2B4C6D15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.262266456728397,r2SCAN,Ba-Fe-O-Y,0.0,-2.734513425555554,2.4647,4,Monoclinic,2/m,P2/c,oxide,None,Ba,"Fe, Y",None,None,B,O,F,None,None,None,"B $\in$ [-1, -0.1]",Negative B
