material_id,chem_formula,R$_0$,B,As_chemenv,num_As_chemenvs,As_wyckoff,num_As_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_As_sites,num_CN_env,num_charge_states,AsX_coordn,AsO_coordn,mean_coordn_As-X,min_coordn_As-X,max_coordn_As-X,mean_coordn_As-O,min_coordn_As-O,max_coordn_As-O,mean_As_charge,min_As_charge,max_As_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_AsO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1222204,Na3As4H5O14,1.8067599432910355,0.3076549041599824,"Octahedron, Tetrahedron",2,4a,1,"[0.275510771899359, 0.29919146566995003, 0.25330978691197303, 0.180087533947122]",0.0,0.252024889607101,A3B4C5D14,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.815125593983892,GGA,As-H-Na-O,0.0,-1.6913108079956891,3.1313,4,Orthorhombic,mm2,Pna2_1,oxide,Na,None,None,None,None,As,"H, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1222268,MgAsH16NO10,1.7264707718583765,0.0032084775709645846,Tetrahedron,1,2a,1,[0.027660796409851002],0.0,0.027660796409851002,ABCD10E16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",1.7257956378230468,GGA,As-H-Mg-N-O,0.000575873045976,-1.369869035258621,4.4927,5,Monoclinic,m,Pc,oxide,None,Mg,None,None,None,As,"H, N, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1222345,LiNiAsO4,1.9401611744952152,0.9052909120630863,Tetrahedron,1,4e,1,[0.020596027730736002],0.0,0.020596027730736002,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7383009270591598,GGA_U,As-Li-Ni-O,0.021554640952378003,-1.795668527976191,2.6574,4,Orthorhombic,mmm,Imma,oxide,Li,None,Ni,None,None,As,"N, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1222380,LiCoAsO4,1.8869587665681997,0.6530018046085084,Tetrahedron,1,2i,1,"[0.022305206573464003, 0.017113800101582]",0.0,0.019709503337523002,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7413509526396163,GGA_U,As-Co-Li-O,0.020508573690479003,-1.804737306904762,2.0307,4,Orthorhombic,2/m,Imma,oxide,Li,None,Co,None,None,As,"C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1222715,Li2Ti2AsPO10,1.7400773551137223,0.12263998337420065,Tetrahedron,1,2a,1,[0.10717389458132101],0.0,0.10717389458132101,ABC2D2E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7103310725425411,GGA,As-Li-O-P-Ti,0.0034305754687360005,-2.799276135654762,3.1390000000000002,5,Orthorhombic,mm2,Pmc2_1,oxide,Li,None,Ti,None,None,As,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1222872,Li2Zr4As3(PO8)3,1.7221838673594103,0.08311103632321494,Tetrahedron,1,3d,1,[0.055014269390229006],0.0,0.055014269390229006,A2B3C3D4E24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.703684402208429,GGA,As-Li-O-P-Zr,0.020345674027778003,-2.818337927030424,3.7144999999999992,5,Trigonal,32,R32,oxide,Li,None,Zr,None,None,As,"O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1223319,Li3U7(AsO7)5,1.7296484547213897,0.04471333017416609,Tetrahedron,1,"1d, 1a, 1c, 1b",4,"[0.608894144653166, 0.696657901771449, 0.28721742548044504, 0.25972495893365904, 0.09735650678922701]",0.0,0.3899701875255892,A3B5C7D35,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",1.7200077904269118,GGA,As-Li-O-U,0.003051518799997,-2.83852460705,1.7877,4,Orthorhombic,mm2,Pmm2,oxide,Li,None,None,None,None,As,O,None,None,None,U,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1223358,Mn26As18CO57,1.8078550089357652,0.3064709094300807,Triangular non-coplanar,1,3d,1,"[1.613810686403324, 1.6547877075518311, 0.927158023281737, 0.890831152249935, 1.604551166699446, 1.568985933909413]",0.0,1.3766874450159479,AB18C26D57,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.8083800573942828,GGA_U,As-C-Mn-O,0.0,-1.880074701114774,0.0,4,Trigonal,3,P3,oxide,None,None,Mn,None,None,As,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1223401,KNb4AsO13,1.7505073862951275,0.13196690256342672,Tetrahedron,1,2a,1,[0.027699404158158],0.0,0.027699404158158,ABC4D13,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.722093295796875,GGA,As-K-Nb-O,0.0,-2.778555652355265,2.4151,4,Orthorhombic,mm2,Cmc2_1,oxide,K,None,Nb,None,None,As,"N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1223483,KNaAs6(PbO3)8,1.7010368469852117,-0.12008523772859367,Tetrahedron,1,3d,1,"[0.11658308742381102, 0.14505542361204102]",0.0,0.130819255517926,ABC6D8E24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",1.727808881905525,GGA,As-K-Na-O-Pb,0.0,-1.8002046020907332,3.4598,5,Trigonal,3,P3,oxide,"Na, K",None,None,None,Pb,As,"N, O, P",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1223531,KAs4(HO4)3,1.8098868078313841,0.3434712403169589,"Octahedron, Tetrahedron",2,1a,1,"[0.260012698259856, 0.247077559641033, 0.22198914873788, 0.11774750784880302]",0.0,0.21170672862189302,AB3C4D12,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.8175172177118732,GGA,As-H-K-O,0.0,-1.6238476825500001,2.7809,4,Triclinic,1,P1,oxide,K,None,None,None,None,As,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1223607,KAs3(PbO3)4,1.7210922051983186,-0.02490714243665785,Tetrahedron,1,6c,1,[0.14560979075528102],0.0,0.14560979075528102,AB3C4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",1.7266452906902883,GGA,As-K-O-Pb,0.0,-1.8056273749875,3.4726,4,Hexagonal,6,P6_3,oxide,K,None,None,None,Pb,As,"O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1224176,KMg2As2H31O23,1.7318843537526143,0.001060480028957076,Tetrahedron,1,1a,1,"[0.016827478403489003, 0.075654788527149]",0.0,0.046241133465319,AB2C2D23E31,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",1.7317378803649328,GGA,As-H-K-Mg-O,0.017382641793775,-1.482922059932203,4.415,5,Triclinic,1,P1,oxide,K,Mg,None,None,None,As,"H, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1224183,K4Ni7(AsO4)6,1.8728669208033033,0.6306386074609052,Tetrahedron,1,"1a, 2b",2,"[0.337888220329693, 0.30036191101735304, 0.536455870686645, 0.571941705298717]",0.0,0.436661926833102,A4B6C7D24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7332632902530456,GGA_U,As-K-Ni-O,0.013759188658538,-1.6983416879024391,2.5952,4,Monoclinic,m,Cm,oxide,K,None,Ni,None,None,As,"N, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1224755,Fe2AsO4F,1.7711243041209372,0.20368875741237918,Tetrahedron,1,2a,1,"[0.061383241331529004, 0.082715399529226]",0.0,0.07204932043037751,ABC2D4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",1.7256978224228527,GGA_U,As-F-Fe-O,0.0,-1.884080579375,1.9063999999999992,4,Monoclinic,m,Cc,fluoride,None,None,Fe,None,None,As,O,F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1225259,K5Mo8As(H3O16)2,1.7239841899619825,-0.011436971211743177,Tetrahedron,1,2b,1,[0.006273152091257001],0.0,0.006273152091257001,AB5C6D8E32,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7265266198333875,GGA_U,As-H-K-Mo-O,0.0,-1.92209743079327,3.4022,5,Orthorhombic,222,C222_1,oxide,K,None,Mo,None,None,As,"H, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1226119,CsGaAs3H5O12,1.7792371802082172,0.21025384595043514,Tetrahedron,1,2a,1,"[0.478798220531286, 0.608504707294318, 0.535589505412436]",0.0,0.54096414441268,ABC3D5E12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",1.7330930010967354,GGA,As-Cs-Ga-H-O,0.0023469578787920003,-1.669613049359327,3.2598000000000003,5,Monoclinic,m,Cc,oxide,Cs,None,None,None,Ga,As,"H, C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1226214,Co7CuAs4(HO5)4,1.7213036954568817,-0.03483491522830911,Tetrahedron,1,"1a, 1b",2,"[0.11043105649449501, 0.06356375769151501, 0.101652244983193, 0.104243257999813]",0.0,0.09497257929225401,AB4C4D7E20,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7293094707181713,GGA_U,As-Co-Cu-H-O,0.015044330810179002,-1.46362828513889,0.0,5,Monoclinic,m,Pm,oxide,None,None,"Co, Cu",None,None,As,"H, C, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1226376,Cs2AsH3SeO8,1.963005916638344,1.0374806966381152,Tetrahedron,1,2i,1,[0.11907780848824101],0.0,0.11907780848824101,ABC2D3E8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.7319997619864314,GGA,As-Cs-H-O-Se,0.0,-1.621742937193606,3.843,5,Triclinic,-1,P-1,oxide,Cs,None,None,None,None,As,"H, C, O, S, Se",None,None,None,None,B > 1,Positive B
mp-1227203,Ca5As3ClO12,1.7551818155709291,0.25382857670437087,Tetrahedron,1,6c,1,[0.173409034994149],0.0,0.173409034994149,AB3C5D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",1.6987104064176426,r2SCAN,As-Ca-Cl-O,0.0,-2.740289871309529,3.5157,4,Hexagonal,6,P6_3,hypochlorite,None,Ca,None,None,None,As,"C, O",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1227475,BeTlAsO4,1.6863434739582046,-0.13889845352588379,Tetrahedron,1,4a,1,[0.042336349440654],0.0,0.042336349440654,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",1.7173112877933314,GGA,As-Be-O-Tl,0.0,-2.038936290833334,3.685099999999999,4,Orthorhombic,mm2,Pna2_1,oxide,None,Be,None,None,Tl,"B, As",O,None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1227603,Ca5As3HO13,1.758727358529142,0.16867041850690317,Tetrahedron,1,6c,1,[0.129325277889943],0.0,0.129325277889943,AB3C5D13,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",1.7212019243636785,GGA,As-Ca-H-O,0.0,-2.665143488352273,3.9055,4,Hexagonal,6,P6_3,oxide,None,Ca,None,None,None,As,"H, C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1228018,Ba3V2Ni6(AsO6)4,1.8551408023236153,0.5697227075648634,Tetrahedron,1,1a,1,"[0.07890459737123301, 0.080732665522114, 0.080765142786364, 0.08193777442632401]",0.0,0.08058504502650875,A2B3C4D6E24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.728420987787131,GGA_U,As-Ba-Ni-O-V,0.0017113702564150002,-2.057939319743591,3.1805,5,Triclinic,1,P1,oxide,None,Ba,"V, Ni",None,None,"B, As","N, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1228534,Bi13Mo6(AsO14)3,1.8312541760804553,0.043941348125706645,no_data,1,no_data,1,no_data,0.0,no_data,A3B6C13D42,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",1.8313048816339592,GGA_U,As-Bi-Mo-O,0.000203627148406,-1.830304102070313,2.5928,4,Monoclinic,m,Pc,oxide,None,None,Mo,None,Bi,"B, As",O,None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1228580,Ba2As6O11,1.8029833289374733,0.45972431707799705,Triangular non-coplanar,1,1a,1,"[1.9044774913119231, 1.7771778704411099, 1.450925770955489, 0.7427541516329731, 1.958336929720603, 1.988597248641502]",0.0,1.6370449104506,A2B6C11,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",1.8067718718665826,r2SCAN,As-Ba-O,0.000628501315789,-2.062195705263159,3.1948,3,Triclinic,1,P1,oxide,None,Ba,None,None,None,"B, As",O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1228749,AsRhO4,1.7904787723560376,0.6497431995053402,Octahedron,1,1a,1,[1.020774154546135],0.0,1.020774154546135,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.9105175765944156,GGA,As-O-Rh,0.047913951249999004,-1.090285552499992,0.0,3,Orthorhombic,mmm,Cmmm,oxide,None,None,Rh,None,None,As,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1228828,AsHPbO4,1.7934146953005314,0.27813792878203625,Tetrahedron,1,2a,1,[0.069117409460034],0.0,0.069117409460034,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",1.7314600977665244,GGA,As-H-O-Pb,0.0,-1.6462676583928562,3.1155,4,Monoclinic,m,Pc,oxide,None,None,None,None,Pb,As,"H, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229053,AgHgAsO4,1.9434212547114664,0.9270272993683257,Tetrahedron,1,2a,1,[0.314655201737833],0.0,0.314655201737833,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7367144578011722,GGA,Ag-As-Hg-O,0.0037229640476200004,-1.131254678809524,0.0,4,Orthorhombic,mm2,Fdd2,oxide,None,None,"Ag, Hg",None,None,As,"H, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1229056,As3P3Pb10(ClO12)2,1.5911619866970939,-0.6037956391914658,Tetrahedron,1,3k,1,[0.136569921060805],0.0,0.136569921060805,A2B3C3D10E24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals",1.7272200772282436,GGA,As-Cl-O-P-Pb,0.004061024999988,-2.021597626581631,3.1225,5,Hexagonal,-6,P-6,hypochlorite,None,None,None,None,Pb,As,"C, O, P",Cl,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1229069,Al3Tl4Fe(As2O7)4,1.8226960290232603,0.43813237805655153,Tetrahedron,1,1a,1,"[0.227699375333058, 0.08091731089750201, 0.06132772053497901, 0.081062537428569, 0.26489208088375304, 0.25164347412122, 0.47950687750715304, 0.26170940272777604]",0.0,0.21359484742925128,AB3C4D8E28,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",1.7273556555386556,GGA_U,Al-As-Fe-O-Tl,0.0,-1.9299713141666681,2.7875,5,Triclinic,1,P1,oxide,None,None,Fe,None,"Al, Tl",As,O,F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229072,AlGaCu2(AsO5)2,1.920599292328945,0.8738812930340562,Tetrahedron,1,2a,1,"[0.027966209437686, 0.07727710603381101]",0.0,0.052621657735748506,ABC2D2E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",1.7257013590474264,GGA,Al-As-Cu-Ga-O,0.013932464583332001,-1.627440459166663,1.053,5,Monoclinic,2,P2_1,oxide,None,None,Cu,None,"Al, Ga",As,"C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1229143,AgMoAsO6,1.8213370182199138,0.44340140768401304,Tetrahedron,1,4a,1,[0.10498216030688401],0.0,0.10498216030688401,ABCD6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7224654015898229,GGA_U,Ag-As-Mo-O,0.015702411805555,-1.545089119629629,2.019,4,Orthorhombic,222,P2_12_12_1,oxide,None,None,"Mo, Ag",None,None,As,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229229,Ba4U8As2O33,1.7578651655487878,0.1794868893457393,Tetrahedron,1,2a,1,"[0.13435599006179302, 0.145847395009108]",0.0,0.14010169253545052,A2B4C8D33,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Metalloids, Nonmetals",1.7207590075716275,GGA,As-Ba-O-U,0.0,-3.37515313968085,1.5822999999999992,4,Orthorhombic,mm2,Pmn2_1,oxide,None,Ba,None,None,None,"B, As",O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-1234135,Ba10MgAs6(ClO12)2,1.6944582472669254,-0.23846653279762342,"Tetrahedron, Triangular non-coplanar",2,1a,1,"[0.7548582226544761, 0.136721238638655, 0.188315849058474, 0.096589702727916, 0.10170623880555801, 0.17552216081073801]",0.0,0.24228556878263618,AB2C6D10E24,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.67,4.67,4.67,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",1.740112434628886,GGA,As-Ba-Cl-Mg-O,0.049617504670543,-2.684628647906977,2.475,5,Triclinic,1,P1,hypochlorite,None,"Mg, Ba",None,None,None,"B, As","C, O",Cl,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1276409,Co2As2O7,1.7415719404308525,0.08086252331967295,Tetrahedron,1,1a,1,"[0.435913670430193, 0.360709758678868]",0.0,0.3983117145545305,A2B2C7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7241256553407855,GGA_U,As-Co-O,0.021879800227261003,-1.5582638181818171,1.864199999999999,3,Monoclinic,m,Cm,oxide,None,None,Co,None,None,As,"C, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1285020,LiCoAsO4,1.8546370897798234,0.5477286224726959,Tetrahedron,1,1a,1,"[0.47713421787388605, 0.41543003788970706, 0.477021089652484, 0.46256003290242204]",0.0,0.4580363445796248,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.732505250204143,GGA_U,As-Co-Li-O,0.018864763690479,-1.806381116904762,2.201699999999999,4,Triclinic,1,P1,oxide,Li,None,Co,None,None,As,"C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1288147,Co2As2O7,1.8482752447813815,0.6578369295644013,"Trigonal bipyramid, Tetrahedron",2,1a,1,"[0.544671472306213, 1.1355131427058471, 0.5746064205565571, 1.217263431492477]",0.0,0.8680136167652737,A2B2C7,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7916676299494076,GGA_U,As-Co-O,0.019325522954533002,-1.560818095454545,1.9878,3,Triclinic,1,P1,oxide,None,None,Co,None,None,As,"C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1288387,Co2As2O7,1.8203391998794185,0.6542688490943377,"Trigonal bipyramid, Tetrahedron",2,1a,1,"[1.092775249326571, 1.030836834611586, 0.47115534421491406, 0.42330549527410205]",0.0,0.7545182308567933,A2B2C7,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7620578634865167,r2SCAN,As-Co-O,0.017447381590895,-1.5626962368181831,1.9929000000000001,3,Triclinic,1,P1,oxide,None,None,Co,None,None,As,"C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1293180,SrCo2(AsO4)2,1.8364418454272928,0.4705811680623107,Tetrahedron,1,1a,1,"[0.47131046971822704, 0.43563003982033405, 0.389363609517893, 0.49175231833134403]",0.0,0.4470141093469495,AB2C2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.7317885574685772,GGA_U,As-Co-O-Sr,0.0008585115384600001,-1.956125861153847,2.3287,4,Triclinic,1,P1,oxide,None,Sr,Co,None,None,As,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-13128,Cu2As2O7,1.7220535220874613,0.1331592412235122,Tetrahedron,1,2i,1,[0.05914761881394501],0.0,0.05914761881394501,A2B2C7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.6926458471616588,r2SCAN,As-Cu-O,0.013718324015151,-1.105898036818182,0.0,3,Monoclinic,2/m,C2/m,oxide,None,None,Cu,None,None,As,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1349320,Mg3Cu3(AsO4)4,1.7995760790318016,0.3243836243890827,Tetrahedron,1,4e,1,"[0.16747355316824902, 0.213083956358733]",0.0,0.19027875476349101,A3B3C4D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.7289244011123608,GGA,As-Cu-Mg-O,0.026854381153845003,-1.8580413971153842,0.6692,4,Monoclinic,2/m,P2_1/c,oxide,None,Mg,Cu,None,None,As,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1350669,Zn3Cu3(AsO4)4,1.7949418718171135,0.278129835880425,Tetrahedron,1,4e,1,"[0.172627975810437, 0.23187715910529802]",0.0,0.20225256745786752,A3B3C4D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7343648160552294,GGA,As-Cu-O-Zn,0.031768855673072,-1.519146611923076,0.5754,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Cu, Zn",None,None,As,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1358311,MnZnAsO5,1.7537294732294992,0.1340918506066643,Tetrahedron,1,4a,1,[0.09361654038207101],0.0,0.09361654038207101,ABCD5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7241526541327201,GGA_U,As-Mn-O-Zn,0.017557972395832,-1.821930925053879,1.098199999999999,4,Orthorhombic,222,P2_12_12_1,oxide,None,None,"Mn, Zn",None,None,As,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
