material_id,chem_formula,R$_0$,B,Fe_chemenv,num_Fe_chemenvs,Fe_wyckoff,num_Fe_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Fe_sites,num_CN_env,num_charge_states,mean_coordn_Fe-X,min_coordn_Fe-X,max_coordn_Fe-X,mean_coordn_Fe-O,min_coordn_Fe-O,max_coordn_Fe-O,mean_Fe_charge,min_Fe_charge,max_Fe_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_FeO_BondL,FeX_coordn,FeO_coordn,elements
mp-1043877,CaFe(GeO3)2,1.7804853175880104,0.3564559054398868,Octahedron,1,4e,1,[1.3404058194430812],0.0,1.3404058194430812,ABC2D6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Ca-Fe-Ge-O,0.0200106335,-2.3189129587500004,1.7226000000000004,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Fe,,,Ge,"C, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1600246086839143,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-1043894,CaLaFeCoO6,1.8914372443423653,0.1418918855425683,Octahedron,1,2a,1,[0.06056258680994953],0.0,0.06056258680994953,ABCDE6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Ca-Co-Fe-La-O,0.0409118988333325,-2.4037085655,0.0,5,Monoclinic,m,Pc,oxide,,Ca,"Fe, Co",,,,"C, O",F,,La,,"B $\in$ [0.1, 0.5]",Positive B,1.9900054905486173,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals"
mp-1043895,CaLaCrFeO6,2.0361617820471465,-0.0194645152626319,Octahedron,1,2a,1,[0.029065179916920727],0.0,0.029065179916920727,ABCDE6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Ca-Cr-Fe-La-O,0.0314133757500005,-2.7341649149999987,0.0,5,Monoclinic,m,Pc,oxide,,Ca,"Cr, Fe",,,,"C, O",F,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.022617808291085,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals"
mp-1043903,CaLaFeCuO6,2.074968136322806,-0.2405987612084149,Octahedron,1,2a,1,[0.04581667229780272],0.0,0.04581667229780272,ABCDE6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,GGA_U,Ca-Cu-Fe-La-O,0.0458970852499964,-2.309724464,0.0,5,Monoclinic,m,Pc,oxide,,Ca,"Fe, Cu",,,,"C, O",F,,La,,"B $\in$ [-1, -0.1]",Negative B,1.9770629636712864,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals"
mp-1043924,CaLaVFeO6,2.136009772043086,-0.1471120396669514,Octahedron,1,2a,1,[0.02698361419693149],0.0,0.02698361419693149,ABCDE6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Ca-Fe-La-O-V,0.011954734357138,-2.8864247090000013,0.0,5,Monoclinic,m,Pc,oxide,,Ca,"V, Fe",,,,"C, O",F,,La,,"B $\in$ [-1, -0.1]",Negative B,2.033658757261017,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals"
mp-1043946,MgFe3(P2O7)2,1.8473089133391016,0.3067873493017906,Octahedron,1,"4e, 2a",2,"[1.3459777413821177, 2.103623041923798]",0.0,1.7248003916529577,AB3C4D14,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-Mg-O-P,0.0479028807954682,-2.475716405389609,3.2309,4,Monoclinic,2/m,P2_1/c,oxide,,Mg,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.184650257698467,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1043948,CaLaFeSnO6,2.017174150138483,0.0480693890149121,Octahedron,1,2a,1,[0.036286528433554024],0.0,0.036286528433554024,ABCDE6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Ca-Fe-La-O-Sn,0.0327443697500013,-2.738414425,2.1986000000000008,5,Monoclinic,m,Pc,oxide,,Ca,Fe,,Sn,,"C, O, S",F,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.050618085428643,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals"
mp-1043970,CaLaTaFeO6,1.7066760069475575,0.4193722766103536,Octahedron,1,4a,1,[0.09850444234834252],0.0,0.09850444234834252,ABCDE6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Ca-Fe-La-O-Ta,0.0,-3.220084659483333,2.6867,5,Monoclinic,m,Pc,oxide,,Ca,"Fe, Ta",,,,"C, O",F,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.16983006208365,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals"
mp-1044000,CaLaFeMoO6,2.0727449497241444,-0.0436180893062045,Octahedron,1,2a,1,[0.02390513982922814],0.0,0.02390513982922814,ABCDE6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Ca-Fe-La-Mo-O,0.02282150025,-2.710748639499999,1.1514000000000006,5,Monoclinic,m,Pc,oxide,,Ca,"Fe, Mo",,,,"C, O",F,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0423970825224624,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals"
mp-1044027,CaLaFeWO6,2.513605668456825,-0.4930211074468528,Octahedron,1,1a,1,"[0.16488665994325458, 0.16782418578187716]",0.0,0.16635542286256588,ABCDE6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Ca-Fe-La-O-W,0.034613671249998,-2.7854523135,0.2203999999999997,5,Monoclinic,m,Pc,oxide,,Ca,"Fe, W",,,,"C, O",F,,La,,"B $\in$ [-1, -0.1]",Negative B,2.1705908555701368,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals"
mp-1044279,TiZnFe(PO4)3,1.6858965060031177,0.4192789568503047,Octahedron,1,2a,1,[0.7444998897847711],0.0,0.7444998897847711,ABCD3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,R2SCAN,Fe-O-P-Ti-Zn,0.0188278268672608,-2.625404308458993,2.3714,5,Trigonal,3m,R3c,phosphate,,,"Ti, Fe, Zn",,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9842640793389013,[6.0],[6.0],"Halogens, Nonmetals, Transition Metals"
mp-1044282,MgTiFe(PO4)3,1.7176571193124683,0.4008440814716372,Octahedron,1,2a,1,[0.6732805137753839],0.0,0.6732805137753839,ABCD3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Mg-O-P-Ti,0.0102781049999993,-2.8043126759589936,2.3679,5,Trigonal,3m,R3c,phosphate,,Mg,"Ti, Fe",,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.002906721793724,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1044379,CaFeBiO5,1.472704456576582,1.1903806518331486,Trigonal bipyramid,1,4e,1,[1.265830628362815],0.0,1.265830628362815,ABCD5,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Bi-Ca-Fe-O,0.0086661882812446,-1.946788239062501,0.7006000000000001,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Fe,,Bi,B,"C, O",F,,,,B > 1,Positive B,2.0216708454998646,[5.0],[5.0],"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals"
mp-1044754,CaPr(FeO3)2,1.9357135137861232,0.0913323739723089,Octahedron,1,4b,1,[0.01624970428718851],0.0,0.01624970428718851,ABC2D6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Ca-Fe-O-Pr,0.0,-2.504365883666668,0.0,4,Orthorhombic,mm2,Pmn2_1,oxide,,Ca,Fe,,,,"C, O, P",F,,Pr,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9940800956466704,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals"
mp-1045790,MgFe(PO3)4,1.6932736967303756,0.3703479945766404,Octahedron,1,2d,1,[0.7013146809193767],0.0,0.7013146809193767,ABC4D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,R2SCAN,Fe-Mg-O-P,0.0,-2.6594105257539806,5.115399999999999,4,Monoclinic,2/m,C2/c,phosphite,,Mg,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.107178046746401,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1045812,CaFe(PO3)4,2.002459787662552,0.1473990220662229,Octahedron,1,2c,1,[0.051304870074802014],0.0,0.051304870074802014,ABC4D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Ca-Fe-O-P,0.0,-2.7292738682539674,4.344900000000001,4,Monoclinic,2/m,C2/c,phosphite,,Ca,Fe,,,,"C, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.167194280852445,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1046115,Ta2Zn2FeO8,2.150155691055951,0.0230809443591948,Octahedron,1,1a,1,"[0.3216863367414653, 0.3096841191457884, 0.3106858901180121, 0.3152327873011101]",0.0,0.31432228332659395,AB2C2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-O-Ta-Zn,0.022217909230795,-2.5867715168974352,2.6681000000000004,4,Monoclinic,2/m,C2/c,oxide,,,"Fe, Zn, Ta",,,,O,F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.177409196694157,[6.0],[6.0],"Halogens, Nonmetals, Transition Metals"
mp-1046118,Mg2Ta2FeO8,2.14446365227348,0.0272303170489911,Octahedron,1,2e,1,[0.2587776487549556],0.0,0.2587776487549556,AB2C2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-Mg-O-Ta,0.0081369844378791,-3.0037199745897425,3.0914999999999995,4,Monoclinic,2/m,C2/c,oxide,,Mg,"Fe, Ta",,,,O,F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.172303704422814,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1046443,SrZnFe(PO4)2,1.8545230169796545,0.2804573740454603,Octahedron,1,2i,1,[2.1981263428881066],0.0,2.1981263428881066,ABCD2E8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-O-P-Sr-Zn,0.0225812043269231,-2.661275206868132,3.2177,5,Triclinic,-1,P-1,phosphate,,Sr,"Fe, Zn",,,,"O, P, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.169956444975685,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1046445,SrMgFe(PO4)2,1.52068928772287,0.5874379434923547,Octahedron,1,2i,1,[2.376744346278748],0.0,2.376744346278748,ABCD2E8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-Mg-O-P-Sr,0.0118082880128636,-2.8808553714835154,3.7512,5,Triclinic,-1,P-1,phosphate,,"Mg, Sr",Fe,,,,"O, P, S",F,,,,"B $\in$ [0.5, 1]",Positive B,2.1677655559926508,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1046496,SrCaFe(PO4)2,1.3335263105182442,0.7908244651118912,Octahedron,1,2i,1,[3.1866720832577293],0.0,3.1866720832577293,ABCD2E8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Ca-Fe-O-P-Sr,0.0101412155555546,-2.971681160714284,3.8248,5,Triclinic,-1,P-1,phosphate,,"Ca, Sr",Fe,,,,"C, O, P, S",F,,,,"B $\in$ [0.5, 1]",Positive B,2.203729925390667,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1046751,Nb2Zn2FeO8,2.209388287947692,-0.0355357122764361,Octahedron,1,2e,1,[0.29079990483957235],0.0,0.29079990483957235,AB2C2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-Nb-O-Zn,0.0230755696153996,-2.422832005384615,2.1897,4,Monoclinic,2/m,C2/c,oxide,,,"Fe, Zn, Nb",,,,"N, O",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.165619225506715,[6.0],[6.0],"Halogens, Nonmetals, Transition Metals"
mp-1047019,Sr2YAlFe2O7,1.979909424312067,0.2259379701855667,Square pyramid,1,4c,1,[1.2906926264589387],0.0,1.2906926264589387,ABC2D2E7,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Al-Fe-O-Sr-Y,0.0433748613141036,-2.825221293653845,1.3778999999999997,5,Orthorhombic,mm2,Ima2,oxide,,Sr,"Fe, Y",,Al,,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.112016615965074,[5.0],[5.0],"Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals"
mp-1047531,Ca3Fe3(AsO4)4,1.9579167529000423,0.1658317187045136,"Trigonal bipyramid, Square plane",2,"4e, 2d",2,"[1.1999630817950862, 0.3106838811483617]",0.0,0.7553234814717239,A3B3C4D16,2,2,1,4.5,4.0,5.0,4.5,4.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,As-Ca-Fe-O,7.594148375034138e-06,-2.197386225384616,2.3041,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Fe,,,As,"C, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.101871032174323,"[4.0, 5.0]","[4.0, 5.0]","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-1048270,ZnFeP2O7,2.1863518531647177,0.0079224267181252,Octahedron,1,4e,1,[2.660406422534793],0.0,2.660406422534793,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-O-P-Zn,0.0086412148295522,-2.3913203726623364,3.197,4,Monoclinic,2/m,P2_1/c,oxide,,,"Fe, Zn",,,,"O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1757718339042795,[6.0],[6.0],"Halogens, Nonmetals, Transition Metals"
mp-1048464,Mg2Nb2FeO8,2.219254290425145,-0.0359035899674272,Octahedron,1,2e,1,[0.29839329313115764],0.0,0.29839329313115764,AB2C2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-Mg-Nb-O,0.0040393284615412,-2.842933044230769,2.4827000000000004,4,Monoclinic,2/m,C2/c,oxide,,Mg,"Fe, Nb",,,,"N, O",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.16591715597893,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1069079,FeBiO3,3.2490156383740376,-2.490998195629523,Square pyramid,1,2a,1,[3.159093356641178],0.0,3.159093356641178,ABC3,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Bi-Fe-O,0.0268114940000012,-1.6549251954999995,1.4197999999999995,3,Tetragonal,4mm,P4mm,oxide,,,Fe,,Bi,B,O,F,,,,B < -1,Negative B,1.975826027440068,[5.0],[5.0],"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals"
mp-1071505,Sr2FeO3,2.487097066904993,-0.7234641054499552,Square plane,1,4b,1,[0.01830949829278972],0.0,0.01830949829278972,AB2C3,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,R2SCAN,Fe-O-Sr,0.0,-2.56147990625,0.0,3,Orthorhombic,mmm,Immm,oxide,,Sr,Fe,,,,"O, S",F,,,,"B $\in$ [-1, -0.1]",Negative B,1.985133624443164,[4.0],[4.0],"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1076090,BaSr7(Fe2O5)4,1.7821601953838857,0.4527122579569396,"Octahedron, Tetrahedron",2,1a,1,"[0.4774879310672639, 0.30033935550056445, 0.2949219193753983, 0.3293909410399093, 0.4399035502582009, 0.3089279165331463, 0.39909239645385797, 0.30560721631828164, 0.32410204407724136, 0.302749700013267, 0.3792687244818488, 0.335408728065687, 0.2855568420297539, 0.3248616668220853, 0.39404481648948375, 0.32110779874278667, 1.2407609918182205, 1.0424662787518975, 1.4144696949276725, 1.016304019607767, 1.1390524629326715, 1.0526405267225813, 1.0868389774288403, 1.0632834933916944, 1.6310797852839003, 1.0584091183165285, 1.4500204465374278, 1.0545311423449857, 1.3323472361785227, 1.052587036566939, 1.529978665369197, 1.0420454395261725]",0.0,0.7727995894679311,AB7C8D20,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Ba-Fe-O-Sr,0.0083732842720696,-2.3522918991666657,0.7341000000000002,4,Triclinic,1,P1,oxide,,"Sr, Ba",Fe,,,B,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.022572172386466,"[4.0, 6.0]","[4.0, 6.0]","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-1076092,Sr7CaMn2(Fe3O10)2,1.802352159774827,0.3802744764190705,"Octahedron, Tetrahedron",2,1a,1,"[0.2762871036311799, 0.2792679731262343, 0.31766032110539033, 0.2628209260736367, 0.23743238778409928, 0.30555351805098535, 0.23953349333182372, 0.288104730229361, 0.37248530117216794, 0.31750172335154364, 0.21226215779546267, 0.2485594772806837, 0.4499912962419392, 0.27765425568215946, 0.2513819397946563, 0.2644830474899995, 0.8606104454615751, 1.0159440416054952, 1.1104773661295662, 1.1048970956102522, 1.2209990498515257, 0.7846810252919563, 1.0719655529488579, 1.0388712393306063]",0.0,0.5337260611821315,AB2C6D7E20,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Ca-Fe-Mn-O-Sr,0.031058202473928,-2.3990013391906126,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Mn, Fe",,,,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.027601813575754,"[4.0, 6.0]","[4.0, 6.0]","Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1076147,Sr2Ca2Fe3CoO10,1.812030457969492,0.3476155220410346,"Octahedron, Tetrahedron",2,1a,1,"[0.47673494691336354, 0.4075927070261563, 0.4238242894369247, 0.3452434737317353, 0.3267580598204681, 0.3223834022175065, 0.25382101110079625, 0.25599818088308396, 0.4343494551588249, 1.1518942501188028, 0.5200851067169963, 1.0891890493126057, 0.5755053543876574, 1.035281974173942, 0.5493361823995242, 0.9706177961601806, 0.6017976544929444, 0.789167981818486, 0.6942500975524957, 0.8821432579848626, 0.5192872665615553, 0.861266068589833, 0.7180271749825515, 0.950436783724715]",0.0,0.6314579802194172,AB2C2D3E10,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Ca-Co-Fe-O-Sr,0.0399828239757047,-2.3133729536111107,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.972567884957556,"[4.0, 6.0]","[4.0, 6.0]","Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1076159,Sr7CaFe4(CoO5)4,1.905526046559099,0.0324076766623445,Tetrahedron,1,1a,1,"[1.0942966051596312, 1.4463753743308214, 1.1120448442244757, 1.4599132383290554, 1.1897260341704903, 1.426126451967926, 1.339803441881822, 1.3784681522722924, 0.9529730293306566, 1.446170147542552, 1.0000655720526581, 1.3249152742543358, 1.096534096933476, 1.305336986150888, 1.0216900174742398, 1.3543802969995244]",0.0,1.2468012226921779,AB4C4D7E20,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Ca-Co-Fe-O-Sr,0.0374050034288311,-2.226010408263888,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9148548941512031,[4.0],[4.0],"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1076177,Sr6Ca2Mn3(FeO4)5,1.7904632771402509,0.3817842781718259,"Octahedron, Tetrahedron",2,1a,1,"[0.3540887714915936, 0.2157444454506397, 0.3316347254580497, 0.3407968763721251, 0.20694564147701647, 0.22506815270791924, 0.3399663798000292, 0.20115470314772693, 0.19130733076513348, 0.3686977038245906, 0.2613777147312797, 0.3381693635138678, 0.3983784919584911, 0.21297019216908925, 0.1965389087811846, 0.3594381183143673, 0.9239025243080226, 0.9398586077432115, 0.7664379325205102, 0.8755249080230444]",0.0,0.4024000746278946,A2B3C5D6E20,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Ca-Fe-Mn-O-Sr,0.04912002311631,-2.4163360414942523,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Mn, Fe",,,,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.033283502915262,"[4.0, 6.0]","[4.0, 6.0]","Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1076181,BaSr7Mn2(Fe3O10)2,1.786349679050066,0.432996551495719,"Octahedron, Tetrahedron",2,1a,1,"[0.5569267581543805, 0.2583721070223754, 0.2906428367292695, 0.31520991896650025, 0.47448068907444635, 0.2931000965397506, 0.43033520958643867, 0.2926804509571826, 0.3361229491516417, 0.27266064771774134, 0.26578542776937314, 0.3048230736375668, 0.3906274965851873, 0.3114107120763217, 0.38522924429017363, 0.2768593017873794, 1.310498704226483, 1.665503230001568, 1.34186999232311, 1.1068072170336807, 1.2659924523233073, 1.8143038935873816, 1.6291182067534697, 1.9670598038502192]",0.0,0.7315175175060394,AB2C6D7E20,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Ba-Fe-Mn-O-Sr,0.0311100091666745,-2.3809202390517235,0.0,5,Triclinic,1,P1,oxide,,"Sr, Ba","Mn, Fe",,,B,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.042833840545641,"[4.0, 6.0]","[4.0, 6.0]","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-1076199,Sr5Ca3MnFe7O20,1.8237374071783607,0.3370653588640971,"Octahedron, Tetrahedron",2,1a,1,"[0.4155927700766257, 0.4117080885012796, 0.4084302326047474, 0.2240994223421187, 0.286304596295215, 0.33775949766230356, 0.30255036635108956, 0.23645075232854662, 0.4040839458391915, 0.24962893696915261, 0.2730315819566486, 0.3043567595422578, 0.4837999357449104, 0.3752911812653178, 0.24256829160544496, 0.3143605486165713, 0.4868527173105945, 0.6947408537651413, 0.5669687878297792, 0.6027604591130987, 0.9439095654441716, 0.598527998802795, 0.5921876375555585, 0.6989879679803908, 0.6029720177462489, 0.8921131706075397, 0.6184030224431554, 1.0541749047932665]",0.0,0.4865220003961843,AB3C5D7E20,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Ca-Fe-Mn-O-Sr,0.0313288866666647,-2.394845249942529,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Mn, Fe",,,,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.012012539585319,"[4.0, 6.0]","[4.0, 6.0]","Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1076319,Ca2Fe2O5,1.8091780606760508,0.3784679342886922,"Octahedron, Tetrahedron",2,"2a, 2b",2,"[0.3215643540952542, 0.22597245332128504]",0.0,0.2737684037082696,A2B2C5,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Ca-Fe-O,0.0465252447222219,-2.407274604722223,0.0,3,Orthorhombic,mm2,Ima2,oxide,,Ca,Fe,,,,"C, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9882810299661031,"[4.0, 6.0]","[4.0, 6.0]","Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1076409,Sr8MnFe7O20,1.806682153792257,0.3959029972571128,"Octahedron, Tetrahedron",2,"1a, 2b",2,"[0.3485606692748012, 0.3697910747190076, 0.3671873053242453, 0.2509658452752837, 0.2491869422545982, 0.3594986979590339, 0.2577902486136338, 0.24921777039853513, 1.1929216935647213, 1.052478728536632, 1.1966882287365526, 1.1680561902961035, 1.1944792834868208, 1.192464672890691, 1.1928697231554517, 1.2148425214752216]",0.0,0.7410624747475834,AB7C8D20,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Mn-O-Sr,0.0136149869010449,-2.381048031817528,0.0,4,Monoclinic,m,Cm,oxide,,Sr,"Mn, Fe",,,,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0267959232895176,"[4.0, 6.0]","[4.0, 6.0]","Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
