material_id,chem_formula,R$_0$,B,Ca_chemenv,num_Ca_chemenvs,Ca_wyckoff,num_Ca_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ca_sites,num_CN_env,num_charge_states,CaX_coordn,CaO_coordn,mean_coordn_Ca-X,min_coordn_Ca-X,max_coordn_Ca-X,mean_coordn_Ca-O,min_coordn_Ca-O,max_coordn_Ca-O,mean_Ca_charge,min_Ca_charge,max_Ca_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_CaO_BondL
mp-1041444,CaV2(CuO4)2,2.174517573798608,0.1828528110549462,Square-face capped trigonal prism,1,4e,1,[3.565893556903096],0.0,3.565893556903096,AB2C2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Cu-O-V,0.044649555961533,-2.114510688653846,0.2166,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,"V, Cu",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3575939372241996
mp-1041636,CaCuP2O7,1.6121587812524325,0.7362115295463408,Square-face capped trigonal prism,1,2i,1,[5.094299110368346],1.0,5.094299110368346,ABC2D7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Cu-O-P,0.011852159318181,-2.620108078571427,0.267799999999999,4,Triclinic,-1,P-1,oxide,,Ca,Cu,,,,"C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.47453956919501
mp-1041663,Ca(NiO2)2,1.8725458855990675,0.4001789774604938,Square-face bicapped trigonal prism,1,4d,1,[1.291297823566423],0.0,1.291297823566423,AB2C4,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Ni-O,0.025280587499999,-1.6368118299999992,0.2016,3,Orthorhombic,mmm,Pbcm,oxide,,Ca,Ni,,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4317754639190463
mp-1041696,CaSnP2O7,2.1957812569640693,0.2264647810847054,Pentagonal bipyramid,1,2i,1,[1.30309383883702],0.0,1.30309383883702,ABC2D7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Ca-O-P-Sn,0.006881609659104,-2.784376922662336,3.649199999999999,4,Triclinic,-1,P-1,oxide,,Ca,,,Sn,,"C, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.465112626953679
mp-1041904,CaMn(SiO3)2,1.856568209850814,0.4884598346294919,Octahedron,1,8c,1,[1.067296372895013],0.0,1.067296372895013,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-Si,0.043602747250004,-3.079351247043105,3.2192,4,Orthorhombic,mmm,Pbca,oxide,,Ca,Mn,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3470213885050395
mp-1041922,CaFe(SiO3)2,1.8289891135808216,0.519861706233578,Octahedron,1,8c,1,[1.312330390865759],0.0,1.312330390865759,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Fe-O-Si,0.041919333624994,-2.978504527624999,3.594799999999999,4,Orthorhombic,mmm,Pbca,oxide,,Ca,Fe,,,Si,"C, O, S",F,,,,"B $\in$ [0.5, 1]",Positive B,2.348993418747073
mp-1041999,CaCoP2O7,1.971677127465933,0.4213308579785473,Dodecahedron with triangular faces - p2345 plane normalized,1,2i,1,[3.265580224857527],0.0,3.265580224857527,ABC2D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Co-O-P,0.008339579188314,-2.725268855389609,3.158,4,Triclinic,-1,P-1,oxide,,Ca,Co,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5212605323346984
mp-1042006,CaMnP2O7,2.771686444719264,-0.3035931511050623,Dodecahedron with triangular faces - p2345 plane normalized,1,4i,1,[3.960292851535349],0.0,3.960292851535349,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-P,0.01271598727267,-2.888674537019704,3.9125,4,Triclinic,-1,P-1,oxide,,Ca,Mn,,,,"C, O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.420302554099952
mp-1042009,CaVP2O7,2.798553070530999,-0.3178565165279826,Dodecahedron with triangular faces - p2345 plane normalized,1,4i,1,[3.7079093710554],0.0,3.7079093710554,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-O-P-V,0.033649169545459,-2.8805126012987,2.1767,4,Triclinic,-1,P-1,oxide,,Ca,V,,,,"C, O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.42896871680906
mp-1042016,CaNiP2O7,1.775549936942512,0.5686264891390483,Dodecahedron with triangular faces - p2345 plane normalized,1,2i,1,[3.567095036095306],0.0,3.567095036095306,ABC2D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Ni-O-P,0.01561122810606,-2.711059151753245,3.6138,4,Triclinic,-1,P-1,oxide,,Ca,Ni,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.526715658386534
mp-1042021,CaFeP2O7,3.8306474492656832,-1.267928901340839,Square-face capped trigonal prism,1,4i,1,[4.601565841380382],0.0,4.601565841380382,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Fe-O-P,0.011256950227274,-2.787661824935064,4.197799999999999,4,Triclinic,-1,P-1,oxide,,Ca,Fe,,,,"C, O, P",F,,,,B < -1,Negative B,2.4147697495307803
mp-1042170,Ca(FeO2)2,1.7086656283342756,0.5487176561761047,Square-face bicapped trigonal prism,1,2c,1,[1.12561584560206],0.0,1.12561584560206,AB2C4,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Fe-O,0.04167629482142,-2.146978633571428,0.6776999999999991,3,Orthorhombic,mmm,Cmcm,oxide,,Ca,Fe,,,,"C, O",F,,,,"B $\in$ [0.5, 1]",Positive B,2.478939275261376
mp-1042216,Ca(BiO2)2,2.198322364856496,0.1780898763211524,Octahedron,1,2i,1,[2.896984229214602],0.0,2.896984229214602,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Ca-O,0.022470118214282,-2.117787057142857,1.7595,3,Monoclinic,2/m,C2/m,oxide,,Ca,,,Bi,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3949792302372455
mp-1042245,Ca(MoO2)2,1.6274859872493312,0.7618534023467234,Trigonal prism,1,"2a, 2b",2,"[0.11439742872888801, 0.385032001051099]",0.0,0.24971471488999353,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mo-O,0.044656399285708,-2.259518095714285,2.0208,3,Orthorhombic,mmm,Pmmn,oxide,,Ca,Mo,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.4695173034550177
mp-1042262,CaMn2O4,1.9578133250593384,0.4077768819523341,Trigonal prism,1,2i,1,"[0.5588103216380741, 0.9582460393762171]",0.0,0.7585281805071455,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O,0.044975619285713,-2.402925814766011,0.6429,3,Triclinic,-1,P-1,oxide,,Ca,Mn,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4085003272982086
mp-1042364,CaTaBiO5,2.303148965147864,0.1554012351309974,Face-capped octahedron,1,8c,1,[2.86954943138361],0.0,2.86954943138361,ABCD5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-Ca-O-Ta,0.027501507916666,-2.894228631229166,3.5935,4,Orthorhombic,mmm,Pbca,oxide,,Ca,Ta,,Bi,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4684213801663923
mp-1042415,CaBi2O5,3.041928150324259,-0.4341506796175303,Square-face capped trigonal prism,1,8c,1,[4.079632291788479],0.0,4.079632291788479,AB2C5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Ca-O,0.0,-1.9773415948437512,0.0504,3,Orthorhombic,mmm,Pbca,oxide,,Ca,,,Bi,B,"C, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.4324039335468166
mp-1042669,CaCrBiO5,2.324833776688929,0.1187161052573897,Square-face capped trigonal prism,1,8c,1,[2.847277108173141],0.0,2.847277108173141,ABCD5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Ca-Cr-O,0.028953714114588,-2.238009946718751,0.9903,4,Orthorhombic,mmm,Pbca,oxide,,Ca,Cr,,Bi,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4505485739485904
mp-1042739,CaCoAs2O7,1.471752672481896,0.8033130916014983,Square-face bicapped trigonal prism,1,4e,1,[3.427020768197858],0.0,3.427020768197858,ABC2D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Ca-Co-O,0.015355575487017,-2.044447314318182,2.2492,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Co,,,As,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.5503253800188297
mp-1042777,CaMnAs2O7,3.2342060093969742,-0.7126506304254023,Square-face bicapped trigonal prism,1,4e,1,[3.7348730198407223],0.0,3.7348730198407223,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Ca-Mn-O,0.006809404045442,-2.201135154584639,1.5963,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Mn,,,As,"C, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.437378655198765
mp-1042824,CaFeAs2O7,3.2585566850439127,-0.7337428443847098,Square-face bicapped trigonal prism,1,4e,1,[3.583160848649094],0.0,3.583160848649094,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Ca-Fe-O,0.008607240743795,-2.103659425909091,2.085499999999999,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Fe,,,As,"C, O",F,,,,"B $\in$ [-1, -0.1]",Negative B,2.435503215972346
mp-1042855,Ca2Mo3O8,2.155178858870574,0.17221473095453,"Octahedron, Tetrahedron",2,2b,1,"[2.013728106353092, 0.09340562392187901]",0.0,1.0535668651374857,A2B3C8,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mo-O,0.030506312692306,-2.450912374230769,1.6928,3,Hexagonal,6mm,P6_3mc,oxide,,Ca,Mo,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.320459080229452
mp-1042887,CaNiAs2O7,1.5527184677678705,0.7363814029477959,Square-face bicapped trigonal prism,1,4e,1,[3.400441566372859],0.0,3.400441566372859,ABC2D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Ca-Ni-O,0.020264686515149,-2.030143152727272,2.7064,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Ni,,,As,"C, N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.5373805517510606
mp-1042908,Ca3V6(FeO6)4,2.210815696955057,0.1142381821971351,"Octahedron, Trigonal bipyramid",2,"1g, 2i",2,"[1.045162808004197, 3.00029544453529]",0.0,2.0227291262697435,A3B4C6D24,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Fe-O-V,0.015994472702704,-2.415481845135135,1.7641,4,Triclinic,-1,P-1,oxide,,Ca,"V, Fe",,,,"C, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.326183863234729
mp-1043092,CaTiNiP2O9,1.9602227586826,0.4484009939280091,Octahedron,1,4c,1,[2.313021408746604],0.0,2.313021408746604,ABCD2E9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Ni-O-P-Ti,0.0,-2.919581371079932,3.0134,5,Orthorhombic,mmm,Pnma,oxide,,Ca,"Ti, Ni",,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4583354768527825
mp-1043125,CaMnNiP2O9,1.9360128000540693,0.4350320957356398,Octahedron,1,4c,1,[2.385306302053123],0.0,2.385306302053123,ABCD2E9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mn-Ni-O-P,0.025862091131113,-2.507063476765482,0.026199999999999,5,Orthorhombic,mmm,Pnma,oxide,,Ca,"Mn, Ni",,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.422646101820742
mp-1043130,CaFeNiP2O9,2.3629892124639253,0.0866862598322515,Octahedron,1,4c,1,[2.201540076506721],0.0,2.201540076506721,ABCD2E9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Fe-Ni-O-P,0.02955819400794,-2.428921200306123,0.1203,5,Orthorhombic,mmm,Pnma,oxide,,Ca,"Fe, Ni",,,,"C, N, O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.4350566670924425
mp-1043139,CaNi(GeO3)2,2.157509838081208,0.2587964290109103,Face-capped octahedron,1,4e,1,[2.8489999037774583],0.0,2.8489999037774583,ABC2D6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Ge-Ni-O,0.022752394416665,-2.25752711225,2.6157,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Ni,,,Ge,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.489762916421593
mp-1043165,CaNi(GeO3)2,2.076539179163519,0.310502194610225,Square antiprism,1,4e,1,[2.319615335546426],0.0,2.319615335546426,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Ge-Ni-O,0.004226829166664,-2.2760526775,2.7331000000000003,4,Monoclinic,2/m,C2/c,oxide,,Ca,Ni,,,Ge,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.527136032126873
mp-1043170,CaCo(GeO3)2,2.188400074278462,0.2331085121262312,Face-capped octahedron,1,4e,1,[2.910874980121012],0.0,2.910874980121012,ABC2D6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Co-Ge-O,0.027428830749992,-2.2603024055,2.1914,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Co,,,Ge,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.487544065568886
mp-1043203,CaCo(GeO3)2,2.112383654412807,0.2719951643933244,Square antiprism,1,1a,1,"[2.19225942169227, 2.157737194901349]",0.0,2.1749983082968094,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Co-Ge-O,0.006477158749992,-2.2812540775,1.2006,4,Monoclinic,2/m,C2/c,oxide,,Ca,Co,,,Ge,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5297903533224457
mp-1043217,CaV2O5,2.23225716149581,0.0829473019005814,Trigonal prism,1,2c,1,[8.537006747838456],1.0,8.537006747838456,AB2C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-O-V,0.042775599375,-2.758699421875,2.1831,3,Orthorhombic,mmm,Cmcm,oxide,,Ca,V,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.3571183506236033
mp-1043355,CaV(GeO3)2,2.0081127500172,0.3785271959301891,Square antiprism,1,2e,1,[2.218302419351287],0.0,2.218302419351287,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Ge-O-V,0.025265664229165,-2.468609756,0.0,4,Monoclinic,2/m,C2/c,oxide,,Ca,V,,,Ge,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5484449061385606
mp-1043433,CaV(GeO3)2,2.2308836026628724,0.1903831987139853,Face-capped octahedron,1,4e,1,[2.655064795309843],0.0,2.655064795309843,ABC2D6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Ge-O-V,0.046302918229166,-2.447572502,0.437699999999999,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,V,,,Ge,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.492987841865611
mp-1043455,CaNiSnP2O9,2.2391066158121293,0.2663871240496235,Face-capped octahedron,1,4c,1,[3.429532406845247],0.0,3.429532406845247,ABCD2E9,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ca-Ni-O-P-Sn,0.017821697809527,-2.577476221556121,2.8949,5,Orthorhombic,mmm,Pnma,oxide,,Ca,Ni,,Sn,,"C, N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.54438153194421
mp-1043484,CaMn(GeO3)2,2.0057293375316534,0.3845931255789503,Square antiprism,1,2e,1,[2.167637360790514],0.0,2.167637360790514,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Ge-Mn-O,0.0,-2.447887774293105,1.7943000000000002,4,Monoclinic,2/m,C2/c,oxide,,Ca,Mn,,,Ge,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.558458264043818
mp-1043513,CaFe(GeO3)2,2.063857469730717,0.3218913345815722,Square antiprism,1,2i,1,"[2.259225305609369, 2.223347995987612]",0.0,2.2412866507984903,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Fe-Ge-O,0.0,-2.3424130290000003,1.6032000000000002,4,Monoclinic,-1,C2/c,oxide,,Ca,Fe,,,Ge,"C, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5430854382582138
mp-1043542,CaNiP2WO9,2.6793854447151126,-0.062780089863171,Face-capped octahedron,1,4c,1,[3.342026288530632],0.0,3.342026288530632,ABCD2E9,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Ni-O-P-W,0.019470775714282,-2.5677016217346957,0.0,5,Orthorhombic,mmm,Pnma,oxide,,Ca,"Ni, W",,,,"C, N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.5490047902544566
mp-1043607,CaCo(Si2O5)2,2.0135535935471247,0.3666741924868669,Cube,1,4b,1,[3.149986963548432],0.0,3.149986963548432,ABC4D10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Co-O-Si,0.035609743541668,-3.041851847812499,2.858199999999999,4,Tetragonal,4/mmm,P4/ncc,oxide,,Ca,Co,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5590821283560743
mp-1043634,CaMn(Si2O5)2,1.9213537221356345,0.4426604699913024,Cube,1,4b,1,[3.264703360147972],0.0,3.264703360147972,ABC4D10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-Si,0.033858510989587,-3.145299489401941,2.789999999999999,4,Tetragonal,4/mmm,P4/ncc,oxide,,Ca,Mn,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.579927147464109
mp-1043643,CaFe(Si2O5)2,1.9908428201903443,0.3871485618101243,Cube,1,4b,1,[3.172407480370984],0.0,3.172407480370984,ABC4D10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Fe-O-Si,0.019060628020831,-3.096016039218749,3.8674,4,Tetragonal,4/mmm,P4/ncc,oxide,,Ca,Fe,,,Si,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.566829212487649
mp-1043722,Ca(Ni2O3)2,2.110408177540261,0.2124479193139015,Square-face bicapped trigonal prism,1,2c,1,[1.290480546342248],0.0,1.290480546342248,AB4C6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Ni-O,0.033673340681814,-1.466961943181817,0.0,3,Orthorhombic,mmm,Cmcm,oxide,,Ca,Ni,,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3490333349607275
mp-1043730,CaTiCu(PO4)3,2.069404543398856,0.2808705237278935,Octahedron,1,2a,1,[6.377930767592553],1.0,6.377930767592553,ABCD3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Cu-O-P-Ti,0.037462074756942,-2.708056747625661,0.0,5,Trigonal,3m,R3c,phosphate,,Ca,"Ti, Cu",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3808663517369495
mp-1043759,CaNiMoP2O9,2.006922289715832,0.4441444633827426,Face-capped octahedron,1,4c,1,[3.336946722463459],0.0,3.336946722463459,ABCD2E9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mo-Ni-O-P,0.001701712440439,-2.573872554948979,1.6824,5,Orthorhombic,mmm,Pnma,oxide,,Ca,"Ni, Mo",,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.492520038463598
mp-1043781,CaTaBiO5,2.5702820140618865,-0.1648977622476977,Octahedron,1,4e,1,[1.888334205425405],0.0,1.888334205425405,ABCD5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-Ca-O-Ta,0.042774576666666,-2.878955562479166,3.8514,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Ta,,Bi,B,"C, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.379522689786238
