material_id,chem_formula,R$_0$,B,U_chemenv,num_U_chemenvs,U_wyckoff,num_U_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_U_sites,num_CN_env,num_charge_states,UX_coordn,UO_coordn,mean_coordn_U-X,min_coordn_U-X,max_coordn_U-X,mean_coordn_U-O,min_coordn_U-O,max_coordn_U-O,mean_U_charge,min_U_charge,max_U_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_UO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-560160,Li2U5MoO19,2.092243961867903,0.46865434640078163,"Pentagonal bipyramid, Octahedron",2,"2a, 2b, 4e",3,"[2.492007666748304, 1.810885693965597, 1.56957548436458, 6.02881052033864, 1.132007281964996, 1.195406812990832]",0.167,2.371448910062158,AB2C5D19,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.2061214299226544,GGA_U,Li-Mo-O-U,0.031603170092600004,-3.2333988616358,1.5702,4,Monoclinic,2/m,P2_1/c,oxide,Li,None,Mo,None,None,None,O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-560402,U3O8,2.081001588949517,0.4056566105164193,no_data,1,no_data,1,no_data,0.0,no_data,A3B8,3,3,2,"[6.0, 7.0, 7.0]","[6.0, 7.0, 7.0]",6.666666666666667,6.0,7.0,6.666666666666667,6.0,7.0,5.333333333333333,5.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals",2.180527076787322,r2SCAN,O-U,0.0,-3.709680540454551,0.045099999999999,2,Orthorhombic,mmm,Cmcm,oxide,None,None,None,None,None,None,O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-560458,Rb2U2O7,2.1017151776532237,0.5400048352767606,Octahedron,1,4e,1,[2.803281723834515],0.0,2.803281723834515,A2B2C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.118364359212523,r2SCAN,O-Rb-U,0.0,-3.304101588636362,1.6672,3,Monoclinic,2/m,P2_1/c,oxide,Rb,None,None,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-560464,UTl2(TeO4)2,2.068256419045448,0.3550779352438795,Octahedron,1,4e,1,[0.67238484649349],0.0,0.67238484649349,AB2C2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals, Post-Transition Metals",2.0966301229728863,SCAN,O-Te-Tl-U,0.0,-2.0803178732692302,1.822299999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,Tl,Te,O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-560631,KUSi2O7,2.0848235032348184,0.24968590024857756,Octahedron,1,4e,1,[0.17116954304324403],0.0,0.17116954304324403,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",2.15334476378859,GGA,K-O-Si-U,0.0,-3.33671847156818,0.5523,4,Tetragonal,4/mmm,P4/mbm,oxide,K,None,None,None,None,Si,"O, S",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-560638,Na2U2Si(O4F)2,2.067455337470204,0.6113426436115985,Pentagonal bipyramid,1,4e,1,[1.656626544324238],0.0,1.656626544324238,AB2C2D2E8,1,1,1,[7.0],[6.0],7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2,2,"F-, O2-","Actinides, Alkali Metals, Halogens, Metalloids, Nonmetals",2.2103297272028897,GGA,F-Na-O-Si-U,0.0,-3.3816695285172402,2.07,5,Tetragonal,4/mmm,I4_1/amd,fluoride,Na,None,None,None,None,Si,"N, O, S",F,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-560724,Na4UC3O11,1.8234099541155966,1.5281922492414695,Hexagonal bipyramid,1,2i,1,"[1.623834322985272, 1.753014034758643]",0.0,1.6884241788719576,AB3C4D11,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.2833600436196457,GGA,C-Na-O-U,0.000465974999998,-2.419001027790381,2.1348,4,Triclinic,-1,P-1,oxide,Na,None,None,None,None,None,"C, N, O",None,None,None,U,B > 1,Positive B
mp-560774,U3Ag6Mo5O27,2.0914552757493348,0.5238391166567787,Pentagonal bipyramid,1,"4f, 2e",2,"[1.599145146424144, 1.301559815988859]",0.0,1.4503524812065014,A3B5C6D27,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Transition Metals",2.2169567799220165,GGA_U,Ag-Mo-O-U,0.017056055792643,-2.062823101463413,1.4163000000000001,4,Monoclinic,2/m,C2/c,oxide,None,None,"Mo, Ag",None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-560793,Li2U(MoO5)2,2.087175099878958,0.5869660177601246,Octahedron,1,1a,1,[0.9774756415507561],0.0,0.9774756415507561,AB2C2D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.1249114253137464,GGA_U,Li-Mo-O-U,0.0,-2.54882867711111,2.4115,4,Triclinic,-1,P-1,oxide,Li,None,Mo,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-560812,KU2(PO4)3,2.1482504684691306,0.25407470338804916,Octahedron,1,4c,1,[0.19713358957388002],0.0,0.19713358957388002,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.2517664228571195,GGA,K-O-P-U,0.0,-3.116832153954364,0.0,4,Trigonal,-3m,R-3c,phosphate,K,None,None,None,None,None,"O, P",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-561009,K2U2WO10,2.0808791969573472,0.5598907712649508,Pentagonal bipyramid,1,4e,1,"[1.537760753196016, 1.8064029425335981, 2.5523249676679702, 2.156025112807045]",0.0,2.0131284440511577,AB2C2D10,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.2174571882360072,GGA_U,K-O-U-W,0.0025469609999980002,-3.025775993049999,1.9063999999999992,4,Monoclinic,2/m,P2_1/c,oxide,K,None,W,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-561037,K8UCr4(NO12)2,2.1019933369331643,0.9173829741213899,Octahedron,1,1a,1,[0.932102335296426],0.0,0.932102335296426,AB2C4D8E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.1246491699919283,GGA_U,Cr-K-N-O-U,0.0,-2.030012070205127,2.102,5,Triclinic,-1,P-1,oxide,K,None,Cr,None,None,None,"C, N, O",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-561098,LiUPO6,2.12607550767246,0.9065213187363568,Octahedron,1,2i,1,"[1.504222892515388, 3.233513624770965]",0.0,2.3688682586431766,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.1590099670996317,GGA,Li-O-P-U,0.002539481898148,-3.126618595330688,2.0684,4,Triclinic,-1,P-1,oxide,Li,None,None,None,None,None,"O, P",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-5611,BaUO4,2.093950452576588,1.4636071235333918,Octahedron,1,4a,1,[0.47451161597564],0.0,0.47451161597564,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Metalloids, Nonmetals",2.1001467754417242,r2SCAN,Ba-O-U,0.0,-3.6680901462499973,2.1144,3,Orthorhombic,mmm,Pbcm,oxide,None,Ba,None,None,None,B,O,None,None,None,U,B > 1,Positive B
mp-561210,UV2PbO9,2.0644272276340194,0.8711437007275575,Octahedron,1,4e,1,[5.044982811554093],1.0,5.044982811554093,ABC2D9,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Post-Transition Metals, Transition Metals",2.2427647180606236,GGA_U,O-Pb-U-V,0.0,-2.6457747599999992,2.1888,4,Monoclinic,2/m,P2_1/c,oxide,None,None,V,None,Pb,None,"O, P",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-561342,Na6U(Mo2O9)2,2.033540284287664,0.9755623080078347,Pentagonal bipyramid,1,2i,1,[1.65845012416908],0.0,1.65845012416908,AB4C6D18,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.2121919011421474,GGA_U,Mo-Na-O-U,0.012864397327584001,-2.324456541492271,2.2362,4,Triclinic,-1,P-1,oxide,Na,None,Mo,None,None,None,"N, O",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-561356,Cs2UP2O9,2.1269613350364422,1.5691592572310804,Octahedron,1,4c,1,[1.153773291548242],0.0,1.153773291548242,AB2C2D9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.1440619592406187,GGA,Cs-O-P-U,0.0,-3.006360517042576,2.1222,4,Orthorhombic,mmm,Pmmn,oxide,Cs,None,None,None,None,None,"C, O, P",None,None,None,U,B > 1,Positive B
mp-561966,Rb2U(N2O7)2,2.0744560661873512,0.39812426984617166,Square plane,1,2a,1,[2.079992679582587],0.0,2.079992679582587,AB2C4D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.333579916265383,GGA,N-O-Rb-U,0.006835911666660001,-1.634643809523809,1.792399999999999,4,Monoclinic,2/m,P2_1/c,oxide,Rb,None,None,None,None,None,"N, O",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-562338,USeO6,2.1438526495182906,0.3322540483093345,Pentagonal bipyramid,1,4e,1,[1.473338876340511],0.0,1.473338876340511,ABC6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals",2.1991562825800495,r2SCAN,O-Se-U,0.0,-2.328941733105469,2.0194,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,None,"O, S, Se",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-562366,Cs2U3(TeO7)2,2.1020408906933468,0.4710123140355079,"Pentagonal bipyramid, Octahedron",2,"1a, 2i",2,"[1.508996680950988, 2.790275640908339]",0.0,2.1496361609296635,A2B2C3D14,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",2.200038037770171,GGA,Cs-O-Te-U,0.0,-2.870472926792555,1.8635000000000002,4,Triclinic,-1,P-1,oxide,Cs,None,None,None,None,Te,"C, O",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-562513,CsUVO6,2.0607306289840452,0.7148506288301596,Pentagonal bipyramid,1,4e,1,[1.5982999884045852],0.0,1.5982999884045852,ABCD6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.2098954499880907,GGA_U,Cs-O-U-V,0.0,-3.010109101628352,1.9460000000000002,4,Monoclinic,2/m,P2_1/c,oxide,Cs,None,V,None,None,None,"C, O",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-562572,CsU2O6,2.086532092432961,0.8032646947194001,"Pentagonal bipyramid, Octahedron",2,"3d, 6f, 1b",3,"[2.107906544255362, 0.44213611155104005, 0.913209090429812, 0.11914555160594201]",0.0,0.8955993244605389,AB2C6,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,5.5,5.5,5.5,1.0,1,1,U5.50+-O2-,"Actinides, Alkali Metals, Nonmetals",2.1750111109954027,GGA,Cs-O-U,0.014791369027777002,-3.492445570378351,0.0006000000000000001,3,Trigonal,-3,R-3,oxide,Cs,None,None,None,None,None,"C, O",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-562961,Cs4U3Mo3O20,2.065048664966864,0.752542004968344,"Pentagonal bipyramid, Octahedron",2,1a,1,"[2.100737107409789, 5.934295190864015, 5.181347056337529]",0.667,4.405459784870445,A3B3C4D20,2,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.224225736342706,GGA_U,Cs-Mo-O-U,0.0,-2.764941159954023,2.0623,4,Triclinic,1,P1,oxide,Cs,None,Mo,None,None,None,"C, O",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-572487,CsUV3O11,2.0712569292415193,0.47739949220480316,Hexagonal bipyramid,1,4e,1,[1.5349372863455262],0.0,1.5349372863455262,ABC3D11,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.3089187762783787,GGA_U,Cs-O-U-V,0.008258846562506,-2.688471907790948,2.274,4,Monoclinic,2/m,P2_1/c,oxide,Cs,None,V,None,None,None,"C, O",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-572715,Cs4U2V2O13,2.113765905778005,1.6918687911635515,Octahedron,1,4c,1,[0.7754691937231181],0.0,0.7754691937231181,A2B2C4D13,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.123983381053018,GGA_U,Cs-O-U-V,0.0,-2.905078846600984,2.087799999999999,4,Orthorhombic,mmm,Pmmn,oxide,Cs,None,V,None,None,None,"C, O",None,None,None,U,B > 1,Positive B
mp-572741,CsUP3O11,2.0557051982170185,0.8248777521679431,Pentagonal bipyramid,1,4e,1,[1.5569478227075222],0.0,1.5569478227075222,ABC3D11,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.2288145244887603,GGA,Cs-O-P-U,0.0,-2.913354760848983,2.3621,4,Monoclinic,2/m,P2_1/c,oxide,Cs,None,None,None,None,None,"C, O, P",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-572906,Cs2U2Mo3O16,2.073698869875172,0.5271720923496778,no_data,1,no_data,1,no_data,0.0,no_data,A2B2C3D16,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.2256044350466193,GGA_U,Cs-Mo-O-U,0.00250552836956,-2.635036803991753,2.4566,4,Tetragonal,4/m,P4_2/n,oxide,Cs,None,Mo,None,None,None,"C, O",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-572944,CsUCrO6,2.052331348939433,0.8062912318935898,Pentagonal bipyramid,1,4e,1,[1.596024615463305],0.0,1.596024615463305,ABCD6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.2101062996476495,GGA_U,Cr-Cs-O-U,0.0,-2.781259971350574,0.6384999999999991,4,Monoclinic,2/m,P2_1/c,oxide,Cs,None,Cr,None,None,None,"C, O",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-573096,Cs4UC3O11,1.7328723922171907,1.9300755197691857,Hexagonal bipyramid,1,2e,1,[1.617848506738874],0.0,1.617848506738874,AB3C4D11,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.307036214795927,GGA,C-Cs-O-U,0.0,-2.453718446374771,2.0837,4,Monoclinic,2/m,C2/c,oxide,Cs,None,None,None,None,None,"C, O",None,None,None,U,B > 1,Positive B
mp-578723,UNi7(BO4)4,2.122904061872922,1.188271143214739,Octahedron,1,2a,1,[1.370652039542832],0.0,1.370652039542832,AB4C7D16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals, Transition Metals",2.1308656448753536,GGA_U,B-Ni-O-U,0.0,-2.157572787559523,0.7519999999999991,4,Orthorhombic,mmm,Pnnm,oxide,None,None,Ni,None,None,B,"N, O",None,None,None,U,B > 1,Positive B
mp-5788,NaUO3,2.1720943086740374,-0.10303274980243715,Octahedron,1,4b,1,[0.036576856270415],0.0,0.036576856270415,ABC3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.150835228309579,r2SCAN,Na-O-U,0.0,-3.287362495775843,0.43100000000000005,3,Orthorhombic,mmm,Pnma,oxide,Na,None,None,None,None,None,"N, O",None,None,None,U,"B $\in$ [-1, -0.1]",Negative B
mp-581156,Cs7U8V2ClO32,2.094242998411121,0.5667886596984595,"Pentagonal bipyramid, Octahedron",2,"8g, 4f, 4e",3,"[1.65171642843021, 7.161909354291683, 2.9934186970926033]",0.333,3.935681493271499,AB2C7D8E32,2,3,1,"[6.0, 7.0, 7.0]","[6.0, 6.0, 7.0]",6.666666666666667,6.0,7.0,6.333333333333333,6.0,7.0,6.0,6.0,6.0,1.3333333333333333,1,2,"Cl-, O2-","Actinides, Alkali Metals, Halogens, Nonmetals, Transition Metals",2.198807941053447,GGA_U,Cl-Cs-O-U-V,0.0011782501999970001,-3.197642491851724,1.5820999999999992,5,Orthorhombic,mmm,Pmmn,chlorate,Cs,None,V,None,None,None,"C, O",Cl,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-581396,Rb6U5V2O23,2.1089748103747246,0.5581220253000958,"Pentagonal bipyramid, Octahedron",2,"2e, 4f",2,"[1.316262846417441, 3.417766688117894, 3.166480179528762]",0.0,2.6335032380213654,A2B5C6D23,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.175821391297051,GGA_U,O-Rb-U-V,0.0009143895138890001,-3.110924090416666,1.7514999999999992,4,Monoclinic,2/m,C2/c,oxide,Rb,None,V,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-581443,Cs2UMoO7,2.119036394071251,1.278050623936651,Octahedron,1,4a,1,"[0.8030229922231391, 0.8915714571769041, 0.8962694931039661]",0.0,0.8636213141680033,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.1353505576610505,GGA_U,Cs-Mo-O-U,0.0,-2.7359571487251833,1.9356,4,Orthorhombic,mm2,Pca2_1,oxide,Cs,None,Mo,None,None,None,"C, O",None,None,None,U,B > 1,Positive B
mp-581584,Cs2U(SiO4)2,2.120552013178349,1.6320435049015967,Octahedron,1,"4a, 4b",2,"[0.751950156181258, 0.9779559561245921]",0.0,0.8649530561529251,AB2C2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",2.1315432928605365,GGA,Cs-O-Si-U,0.0,-3.198274611966179,2.2088,4,Orthorhombic,mmm,Ibca,silicate,Cs,None,None,None,None,Si,"C, O, S",None,None,None,U,B > 1,Positive B
mp-583034,Ba2U2O7,2.0099045012880237,0.8113823701652372,Octahedron,1,"2d, 2b",2,"[0.187708031952281, 0.740087247129501]",0.0,0.463897639540891,A2B2C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Metalloids, Nonmetals",2.1595006092319,r2SCAN,Ba-O-U,0.0,-3.681598229999999,0.5051,3,Orthorhombic,mmm,Imma,oxide,None,Ba,None,None,None,B,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-5960,Ca3UO6,2.078692596871466,-0.6249761182142991,Octahedron,1,2c,1,[0.086164908221542],0.0,0.086164908221542,AB3C6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Nonmetals",2.078416970523003,SCAN,Ca-O-U,0.037694530999971006,-3.5820819115,2.1479,3,Monoclinic,2/m,P2_1/c,oxide,None,Ca,None,None,None,None,"C, O",None,None,None,U,"B $\in$ [-1, -0.1]",Negative B
mp-6046,Na4UC3O11,1.801734509624854,1.5159936343644294,Hexagonal bipyramid,1,4d,1,[1.7086114505704901],0.0,1.7086114505704901,AB3C4D11,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.2576032948485167,SCAN,C-Na-O-U,0.0,-2.419467002790379,2.157,4,Trigonal,-3m,P-3c1,oxide,Na,None,None,None,None,None,"C, N, O",None,None,None,U,B > 1,Positive B
mp-606691,KU2P3O14,2.101848379750506,0.6164557973028983,Octahedron,1,8d,1,[1.273661587733422],0.0,1.273661587733422,AB2C3D14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.143298189013612,GGA,K-O-P-U,0.0,-3.086994967808926,2.346199999999999,4,Orthorhombic,mmm,Pbcn,oxide,K,None,None,None,None,None,"O, P",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-615420,U3CuO10,2.104511859747634,0.723606054717187,"Pentagonal bipyramid, Octahedron",2,"1a, 2i",2,"[0.7752399547478731, 1.7862702680573932]",0.0,1.2807551114026332,AB3C10,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Transition Metals",2.1852659626214,GGA,Cu-O-U,0.035603490000006004,-3.195235199285712,0.3074,3,Triclinic,-1,P-1,oxide,None,None,Cu,None,None,None,"C, O",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-6194,K4UC3O11,1.7291166295419103,1.9235617442624224,Hexagonal bipyramid,1,2e,1,[1.620327937712184],0.0,1.620327937712184,AB3C4D11,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.3013447085071492,GGA,C-K-O-U,0.0,-2.4633132463947343,2.0892,4,Monoclinic,2/m,C2/c,oxide,K,None,None,None,None,None,"C, O",None,None,None,U,B > 1,Positive B
mp-622619,UVAgO6,2.069922821041655,0.6512738957080743,Pentagonal bipyramid,1,4e,1,[1.7431174767006312],0.0,1.7431174767006312,ABCD6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Transition Metals",2.212232864574769,GGA_U,Ag-O-U-V,0.013429419722223002,-2.566959402962963,1.6036000000000001,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"V, Ag",None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-626062,U3(HO5)2,2.1245464508765894,0.40814757716677563,"Pentagonal bipyramid, Octahedron",2,"1a, 2i",2,"[1.302456738059238, 1.5006156196854321]",0.0,1.401536178872335,A2B3C10,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals",2.187328501631043,GGA,H-O-U,0.036859533500001006,-3.108884516166665,1.9927000000000001,3,Triclinic,-1,P-1,oxide,None,None,None,None,None,None,"H, O",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-640563,UCl2O,2.0523853209439964,0.4075498995139791,"Face-capped octahedron, Tricapped triangular prism (three square-face caps)",2,"4h, 4g",2,"[1.609032522779339, 2.510225156106171, 2.367299547567035]",0.0,2.1621857421508484,ABC2,2,3,1,"[7.0, 8.0, 9.0]","[3.0, 3.0, 4.0]",8.0,7.0,9.0,3.3333333333333335,3.0,4.0,4.0,4.0,4.0,2.0,2,2,"O2-, Cl-","Actinides, Halogens, Nonmetals",2.262323402659417,GGA,Cl-O-U,0.0,-2.794832953124999,0.0,3,Orthorhombic,mmm,Pbam,oxide,None,None,None,None,None,None,"C, O",Cl,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-641097,UTl2(MoO5)2,2.056543088229879,0.8293349187608235,Pentagonal bipyramid,1,4a,1,"[1.924562011191123, 1.279646078745262]",0.0,1.6021040449681925,AB2C2D10,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Post-Transition Metals, Transition Metals",2.224856892505354,GGA_U,Mo-O-Tl-U,0.0,-2.27044913836111,2.2304,4,Orthorhombic,mm2,Pca2_1,oxide,None,None,Mo,None,Tl,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-641100,UTl2Cr2O10,2.0437900510343985,0.9261126982719727,Pentagonal bipyramid,1,4a,1,"[1.396051394170992, 1.9140917516458051]",0.0,1.6550715729083985,AB2C2D10,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Post-Transition Metals, Transition Metals",2.2228990749012394,GGA_U,Cr-O-Tl-U,0.035498659583324,-2.113641937861111,1.997199999999999,4,Orthorhombic,mm2,Pca2_1,oxide,None,None,Cr,None,Tl,None,"C, O",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
