material_id,chem_formula,R$_0$,B,B_chemenv,num_B_chemenvs,B_wyckoff,num_B_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_B_sites,num_CN_env,num_charge_states,mean_coordn_B-X,min_coordn_B-X,max_coordn_B-X,mean_coordn_B-O,min_coordn_B-O,max_coordn_B-O,mean_B_charge,min_B_charge,max_B_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_BO_BondL,BX_coordn,BO_coordn
mp-1207444,ZnCdB2O5,1.3841288477014686,0.2499082019322737,Trigonal plane,1,4a,1,"[0.10684509917275105, 0.15916411638189923]",0.0,0.13300460777732515,ABC2D5,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,B-Cd-O-Zn,0.0197608663888875,-2.125156149043212,2.7413000000000003,4,Orthorhombic,222,P2_12_12_1,diborate,,,"Zn, Cd",,,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.38456624949846,[3.0],[3.0]
mp-1207487,Zn3B7IO13,1.3425391273222331,0.508164240402818,Tetrahedron,1,"8e, 6d",2,"[0.23505855056924546, 0.0004738227564051623]",0.0,0.11776618666282532,AB3C7D13,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA,B-I-O-Zn,0.026823352513035,-2.4964417067361104,4.2089,4,Cubic,-43m,F-43c,hypoiodite,,,Zn,,,B,O,I,,,,"B $\in$ [0.5, 1]",Positive B,1.4945987507533778,[4.0],[4.0]
mp-1207531,Zn3B7IO13,1.37265803567676,0.3973794411600513,"Tetrahedron, Trigonal plane",2,4a,1,"[0.06532507524701156, 0.07140901586669754, 0.08212074624436916, 0.023042634448771766, 0.026175790932336664, 0.06145956225020676, 0.0290794127172947]",0.0,0.05123031967238402,AB3C7D13,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA,B-I-O-Zn,0.0201856532422013,-2.503079406006945,4.292999999999999,4,Orthorhombic,mm2,Pca2_1,hypoiodite,,,Zn,,,B,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,1.475041302140646,"[3.0, 4.0]","[3.0, 4.0]"
mp-1207931,V3BO5,1.395345780070599,0.0962049630499351,Trigonal plane,1,4g,1,[0.0010481921591183046],0.0,0.0010481921591183046,AB3C5,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,B-O-V,0.0128941574537027,-2.465418392685185,0.0194,3,Orthorhombic,mmm,Pbam,oxide,,,V,,,B,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.3953604137390736,[3.0],[3.0]
mp-1207977,VFe2BO5,1.3918024071567348,-0.0012084692246618,Trigonal plane,1,4g,1,[0.0038792994875876436],0.0,0.0038792994875876436,ABC2D5,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Fe-O-V,0.0,-2.2149736301851863,1.6459999999999997,4,Orthorhombic,mmm,Pbam,oxide,,,"V, Fe",,,B,O,F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.3917983152299045,[3.0],[3.0]
mp-1208709,Tb2B4O9,1.3842080648632105,0.3463885246723002,Tetrahedron,1,4f,1,"[0.07383428759788895, 0.08680221048627736, 0.26394725410712055, 0.48954277471976604, 0.3644280639454972, 0.25978866751116814, 0.6210233082303125, 0.16104847269938036, 0.20882079434763573, 0.18792733308617166]",0.0,0.2717163166731219,A2B4C9,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-O-Tb,0.0109212500333324,-3.273607498966665,5.514400000000001,3,Monoclinic,2/m,C2/c,oxide,,,,,,B,O,,,Tb,,"B $\in$ [0.1, 0.5]",Positive B,1.4865913996739244,[4.0],[4.0]
mp-1208716,TaNi11(BO5)4,1.3927463412053482,0.277703664348332,Trigonal plane,1,4f,1,"[0.029314597096667564, 0.004580219630978097]",0.0,0.01694740836382283,AB4C11D20,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,B-Ni-O-Ta,0.0,-1.8901271196944431,0.0,4,Monoclinic,2/m,C2/c,oxide,,,"Ni, Ta",,,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3933673069368762,[3.0],[3.0]
mp-1208718,Sr4Mn3BO10,1.39863642145269,0.0455613152896239,Trigonal plane,1,2b,1,[0.021724355391373577],0.0,0.021724355391373577,AB3C4D10,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Mn-O-Sr,0.0096518109104604,-2.7282003482199872,0.0,4,Orthorhombic,mm2,Amm2,oxide,,Sr,Mn,,,B,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.3992799248977377,[3.0],[3.0]
mp-1208742,Sr4Mn3BO10,1.3989588942542286,0.2701470085936103,Trigonal plane,1,2a,1,[0.03958083201012514],0.0,0.03958083201012514,AB3C4D10,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Mn-O-Sr,0.0065083695215717,-2.7313437896088764,0.0,4,Orthorhombic,mm2,Amm2,oxide,,Sr,Mn,,,B,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3992648521137545,[3.0],[3.0]
mp-1208782,SrCaB11H7O22,1.393028279996324,0.2308435935884164,"Tetrahedron, Trigonal plane",2,2a,1,"[0.044866876508608565, 0.08263414252281315, 0.283391522721029, 0.03951440284214996, 0.05374991547921852, 0.02357499301237664, 0.15394865831848875, 0.017215249854793058, 0.1428823666532306, 0.0540397094804278, 0.0384066442872252]",0.0,0.0849294983345783,ABC7D11E22,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Ca-H-O-Sr,0.0,-2.567635359037697,5.8782,5,Monoclinic,2,P2_1,oxide,,"Ca, Sr",,,,B,"H, C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.42341624170156,"[3.0, 4.0]","[3.0, 4.0]"
mp-1209097,RbTa(BO3)2,1.376582169588628,0.4410861298631537,Trigonal plane,1,4b,1,[0.05051019433013913],0.0,0.05051019433013913,ABC2D6,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-O-Rb-Ta,0.0,-3.007352620816666,3.4509000000000003,4,Orthorhombic,mm2,Pmn2_1,orthoborate,Rb,,Ta,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3770735951863966,[3.0],[3.0]
mp-1209317,RbB2SbO6,1.3795016177288166,0.4621406309321053,Trigonal plane,1,4b,1,[0.11040925239356725],0.0,0.11040925239356725,ABC2D6,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-O-Rb-Sb,0.0400428476666796,-2.4270605955833324,2.3667,4,Orthorhombic,mm2,Pmn2_1,oxide,Rb,,,,,"B, Sb","O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.380016787822642,[3.0],[3.0]
mp-1209532,Sr3Tb2(BO3)4,1.3875867765106311,0.1319892061782186,Trigonal plane,1,4a,1,"[0.03712288985331601, 0.06090266337508151, 0.007406025354864653, 0.051724293375437366]",0.0,0.03928896798967488,A2B3C4D12,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-O-Sr-Tb,0.0,-3.363494053809523,4.525600000000001,4,Orthorhombic,mm2,Pna2_1,orthoborate,,Sr,,,,B,"O, S",,,Tb,,"B $\in$ [0.1, 0.5]",Positive B,1.387670628789227,[3.0],[3.0]
mp-1209534,Sr3Sm2(BO3)4,1.3888793451585957,0.191864834492548,Trigonal plane,1,4a,1,"[0.0303834367279175, 0.04523378825257451, 0.014016544772497029, 0.047503364743823474]",0.0,0.034284283624203125,A2B3C4D12,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-O-Sm-Sr,0.0063140999999937,-3.351955919126983,4.5185,4,Orthorhombic,mm2,Pna2_1,orthoborate,,Sr,,,,B,"O, S",,,Sm,,"B $\in$ [0.1, 0.5]",Positive B,1.3890013536865606,[3.0],[3.0]
mp-1209630,Sr3Dy2(BO3)4,1.3876916571431592,0.1641214530800596,Trigonal plane,1,4a,1,"[0.03763698622555533, 0.061336481611887324, 0.006682007370435265, 0.055468194072249656]",0.0,0.040280917320031896,A2B3C4D12,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Dy-O-Sr,0.0104097679166645,-3.3650122530952364,4.5247,4,Orthorhombic,mm2,Pna2_1,orthoborate,,Sr,,,,B,"O, S",,,Dy,,"B $\in$ [0.1, 0.5]",Positive B,1.3877964421518494,[3.0],[3.0]
mp-1209645,Sr3Ho2(BO3)4,1.3865919926881562,0.143143922185346,Trigonal plane,1,4a,1,"[0.04140369751016985, 0.07173712218121946, 0.007848131669623825, 0.06310596023540652]",0.0,0.046023727899104916,A2B3C4D12,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Ho-O-Sr,0.027927584404761,-3.363087404484125,4.5049,4,Orthorhombic,mm2,Pna2_1,orthoborate,,Sr,,,,B,"H, O, S",,,Ho,,"B $\in$ [0.1, 0.5]",Positive B,1.3866827527935994,[3.0],[3.0]
mp-1209670,PrMg(BO2)5,1.379481178466624,0.3709205139916738,"Tetrahedron, Trigonal plane",2,4e,1,"[0.10204776911999175, 0.1131704378790325, 0.08973732674933026, 0.12147192169520858, 0.028061096995189775]",0.0,0.09089771048775057,ABC5D10,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Mg-O-Pr,0.0,-3.0904741907352946,5.9465,4,Monoclinic,2/m,P2_1/c,metaborate,,Mg,,,,B,"O, P",,,Pr,,"B $\in$ [0.1, 0.5]",Positive B,1.4505078614412563,"[3.0, 4.0]","[3.0, 4.0]"
mp-1209773,Rb3La3(BO3)4,1.3925979117009042,0.0360865509906011,Trigonal plane,1,"4g, 2e, 2f",3,"[0.051307534721793745, 0.09726938041656473, 0.022867455220020403, 0.0028362608612385676, 0.0069705926122550855]",0.0,0.0362502447663745,A3B3C4D12,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-La-O-Rb,0.0,-3.130126397007575,3.8383,4,Monoclinic,2/m,P2/c,orthoborate,Rb,,,,,B,O,,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.3923295366519337,[3.0],[3.0]
mp-1210020,Ni3BO5,1.376432582280716,-0.1467619874238116,Trigonal plane,1,4g,1,[0.0017508789622971755],0.0,0.0017508789622971755,AB3C5,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",R2SCAN,B-Ni-O,0.0,-1.6445331457407433,0.0,3,Orthorhombic,mmm,Pbam,oxide,,,Ni,,,B,"N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.376410510861713,[3.0],[3.0]
mp-1210364,Na2Sm2B2O7,1.3924978292551242,0.5830058151400919,Trigonal plane,1,4e,1,"[0.05279179046410093, 0.0274825823262919]",0.0,0.040137186395196416,A2B2C2D7,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Na-O-Sm,0.0,-3.130639552968612,4.5183,4,Monoclinic,2/m,P2_1/c,oxide,Na,,,,,B,"N, O, S",,,Sm,,"B $\in$ [0.5, 1]",Positive B,1.392669734794401,[3.0],[3.0]
mp-1210464,Na2Nd2B2O7,1.391838916852171,0.5609268376765331,Trigonal plane,1,4e,1,"[0.04434192888652966, 0.02276339518310033]",0.0,0.033552662034814995,A2B2C2D7,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Na-Nd-O,0.0,-3.1070324333532264,4.421099999999999,4,Monoclinic,2/m,P2_1/c,oxide,Na,,,,,B,"N, O",,,Nd,,"B $\in$ [0.5, 1]",Positive B,1.392004446438295,[3.0],[3.0]
mp-1210472,Na3La(BO3)2,1.3940417688216598,0.7118883881185376,Trigonal plane,1,4e,1,"[0.013783923469385104, 0.014915736498647986]",0.0,0.014349829984016545,AB2C3D6,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-La-Na-O,0.0,-2.812801012705938,3.7482,4,Monoclinic,2/m,P2_1/c,orthoborate,Na,,,,,B,"N, O",,,La,,"B $\in$ [0.5, 1]",Positive B,1.3941224575432194,[3.0],[3.0]
mp-1210623,MgGaBO4,1.3885521277443866,0.4039158646978769,Trigonal plane,1,4c,1,[0.03212847801396829],0.0,0.03212847801396829,ABCD4,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Ga-Mg-O,0.0038212355059492,-2.742880415952381,3.112,4,Orthorhombic,mmm,Pnma,oxide,,Mg,,,Ga,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.390161468763653,[3.0],[3.0]
mp-1210634,MgFeBO4,1.390545187065476,0.3484358290582893,Trigonal plane,1,4c,1,[0.025046605810940235],0.0,0.025046605810940235,ABCD4,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Fe-Mg-O,0.0256408894345216,-2.537035918452381,1.8677,4,Orthorhombic,mmm,Pnma,oxide,,Mg,Fe,,,B,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3919341304500863,[3.0],[3.0]
mp-1210659,Mg3B7BrO13,1.3399199791386338,0.5149192179071452,Tetrahedron,1,"8e, 6d",2,"[0.24932913185469674, 0.008096210485888723]",0.0,0.12871267117029273,AB3C7D13,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",GGA,B-Br-Mg-O,0.0,-2.886505101319445,5.9459,4,Cubic,-43m,F-43c,hypobromite,,Mg,,,,B,O,Br,,,,"B $\in$ [0.5, 1]",Positive B,1.4940705454434269,[4.0],[4.0]
mp-1210669,MgAl3SiBO9,1.3756917233480372,0.4819228151306278,Trigonal plane,1,4c,1,[0.008115676768104011],0.0,0.008115676768104011,ABCD3E9,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-B-Mg-O-Si,0.0,-3.304466691611111,4.841799999999999,5,Orthorhombic,mmm,Pnma,oxide,,Mg,,,Al,"B, Si","O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3759397584913178,[3.0],[3.0]
mp-1210684,Mg2TiBO5,1.3949426639458042,0.5838599648832851,Trigonal plane,1,4g,1,[0.013096598545565566],0.0,0.013096598545565566,ABC2D5,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-Mg-O-Ti,0.0416783726944531,-3.084544443611112,0.0,4,Orthorhombic,mmm,Pbam,oxide,,Mg,Ti,,,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.395031562715994,[3.0],[3.0]
mp-1210692,Mg2FeBO5,1.395328303997116,0.5268869124750916,Trigonal plane,1,4g,1,[0.01652499393281283],0.0,0.01652499393281283,ABC2D5,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Fe-Mg-O,0.014819424444445,-2.675450137129629,2.0857,4,Orthorhombic,mmm,Pbam,oxide,,Mg,Fe,,,B,O,F,,,,"B $\in$ [0.5, 1]",Positive B,1.3954088836919258,[3.0],[3.0]
mp-1210883,Nd7V2BO17,1.3985673500340263,-0.1015277850145578,Trigonal plane,1,4e,1,[0.1148766961302301],0.0,0.1148766961302301,AB2C7D17,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Nd-O-V,0.0292226587962947,-3.4219022376543218,2.7429,4,Monoclinic,2/m,P2_1/c,oxide,,,V,,,B,"N, O",,,Nd,,"B $\in$ [-1, -0.1]",Negative B,1.3985618368383534,[3.0],[3.0]
mp-1210908,Li2Lu5B3O13,1.3826160297460823,0.2360777105960423,Trigonal plane,1,2e,1,"[0.0038842908449846707, 0.08263109473614733, 0.055132726890725646]",0.0,0.04721603749061921,A2B3C5D13,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",R2SCAN,B-Li-Lu-O,0.0020799457608635,-3.523002413913042,4.4597,4,Monoclinic,2/m,P2_1/m,oxide,Li,,,,,B,O,,,Lu,,"B $\in$ [0.1, 0.5]",Positive B,1.3828501636564683,[3.0],[3.0]
mp-1211079,LiTb6B3O14,1.3863545401132469,0.0496372235562498,Trigonal plane,1,4e,1,"[0.09079153704698231, 0.002181112429691384, 0.054570877831171295]",0.0,0.04918117576928166,AB3C6D14,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Li-O-Tb,0.0,-3.5900963927430545,4.7094000000000005,4,Monoclinic,2/m,P2_1/c,oxide,Li,,,,,B,O,,,Tb,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.3863794011535313,[3.0],[3.0]
mp-1211101,NbNi11(BO5)4,1.3922155187994156,0.2617240027901054,Trigonal plane,1,4f,1,"[0.0031683118662370166, 0.021163133849087187]",0.0,0.012165722857662101,AB4C11D20,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,B-Nb-Ni-O,0.0,-1.8592275090740744,0.0,4,Monoclinic,2/m,C2/c,oxide,,,"Ni, Nb",,,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3927084601376505,[3.0],[3.0]
mp-1211144,LiSm6B3O14,1.3886376536686649,0.0832967295477926,Trigonal plane,1,4e,1,"[0.08011281648025421, 0.0027451005469788133, 0.052795401651601424]",0.0,0.04521777289294482,AB3C6D14,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Li-O-Sm,0.0,-3.5323196663888887,4.510800000000001,4,Monoclinic,2/m,P2_1/c,oxide,Li,,,,,B,"O, S",,,Sm,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.388680828788122,[3.0],[3.0]
mp-1211170,LiHo6B3O14,1.3866429889137866,0.0583673722041762,Trigonal plane,1,4e,1,"[0.09561646231675508, 0.0030615329051616527, 0.05584035366248142]",0.0,0.05150611629479938,AB3C6D14,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Ho-Li-O,0.0148424646527765,-3.606167194618054,4.7947,4,Monoclinic,2/m,P2_1/c,oxide,Li,,,,,B,"H, O",,,Ho,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.3866730281822568,[3.0],[3.0]
mp-1211183,LiTm6B3O14,1.3845712738123104,0.016139726605752,Trigonal plane,1,4e,1,"[0.10353075516008944, 0.0027646615120290492, 0.05687939930113425]",0.0,0.05439160532441758,AB3C6D14,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Li-O-Tm,0.0,-3.6330263126388895,4.8766,4,Monoclinic,2/m,P2_1/c,oxide,Li,,,,,B,O,,,Tm,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.3845800103025208,[3.0],[3.0]
mp-1211185,Li3Ce2(BO3)3,1.3844287140111518,-0.1027578446021298,Trigonal plane,1,4e,1,"[0.0009271087292417838, 0.028994974491752687, 0.0077393274927653145]",0.0,0.012553803571253262,A2B3C3D9,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Ce-Li-O,0.0319940913153571,-3.041464147058824,0.2344999999999997,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,,,,,B,"C, O",,,Ce,,"B $\in$ [-1, -0.1]",Negative B,1.3843899246408211,[3.0],[3.0]
mp-1211228,Li3Sm2(BO3)3,1.3858941643356169,-0.098871117381506,Trigonal plane,1,4e,1,"[0.0063258217576664015, 0.04652113276296653, 0.012233111620468532]",0.0,0.021693355380367155,A2B3C3D9,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Li-O-Sm,0.0121047431617578,-3.0939875244117645,4.832000000000001,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,,,,,B,"O, S",,,Sm,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.3858575273717326,[3.0],[3.0]
mp-1211233,LiDy6B3O14,1.3865602095373453,0.0044798883402655,Trigonal plane,1,4e,1,"[0.09315501286570853, 0.0020688932321883476, 0.05544504518271529]",0.0,0.05022298376020406,AB3C6D14,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Dy-Li-O,0.0,-3.59826986815972,4.7578,4,Monoclinic,2/m,P2_1/c,oxide,Li,,,,,B,O,,,Dy,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.386562290139009,[3.0],[3.0]
mp-1211241,LiNd6B3O14,1.3916576100272178,0.0854209485465036,Trigonal plane,1,4e,1,"[0.07014245269234268, 0.003254652023793073, 0.04917405036424713]",0.0,0.04085705169346096,AB3C6D14,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Li-Nd-O,0.0,-3.491777631388888,4.4113,4,Monoclinic,2/m,P2_1/c,oxide,Li,,,,,B,"N, O",,,Nd,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.3917014903779996,[3.0],[3.0]
mp-1211317,LaBWO6,1.3764174575818344,0.3720190821408211,Trigonal plane,1,2a,1,[0.3036784907534842],0.0,0.3036784907534842,ABCD6,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,B-La-O-W,0.026527069254385,-2.9064803571296287,3.8287,4,Monoclinic,2,P2_1,oxide,,,W,,,B,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,1.3774814398397452,[3.0],[3.0]
mp-1211340,Li6Tm(BO3)3,1.3873343666897089,0.3281608653484323,Trigonal plane,1,4e,1,"[0.06761110826279206, 0.0805394975595813, 0.042098113731018766]",0.0,0.0634162398511307,AB3C6D9,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Li-O-Tm,0.0,-2.8232529298684206,4.8029,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,,,,,B,O,,,Tm,,"B $\in$ [0.1, 0.5]",Positive B,1.3874773086622936,[3.0],[3.0]
mp-1211369,KNb(BO3)2,1.3748802111441103,0.4866569974150813,Trigonal plane,1,4b,1,[0.061518943620367965],0.0,0.061518943620367965,ABC2D6,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-K-Nb-O,0.0072676109649076,-2.8753269030583324,3.1131,4,Orthorhombic,mm2,Pmn2_1,orthoborate,K,,Nb,,,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3754229614671212,[3.0],[3.0]
mp-1211468,Li6Er(BO3)3,1.377069747367899,0.3300077701717899,Trigonal plane,1,4e,1,"[0.05447034531793836, 0.06065289197659554, 0.03389899824477145]",0.0,0.04967407851310179,AB3C6D9,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",R2SCAN,B-Er-Li-O,0.0,-2.8211291593421044,4.7625,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,,,,,B,O,,,Er,,"B $\in$ [0.1, 0.5]",Positive B,1.3772419843536703,[3.0],[3.0]
