material_id,chem_formula,R$_0$,B,Ni_chemenv,num_Ni_chemenvs,Ni_wyckoff,num_Ni_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ni_sites,num_CN_env,num_charge_states,NiX_coordn,NiO_coordn,mean_coordn_Ni-X,min_coordn_Ni-X,max_coordn_Ni-X,mean_coordn_Ni-O,min_coordn_Ni-O,max_coordn_Ni-O,mean_Ni_charge,min_Ni_charge,max_Ni_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_NiO_BondL
mp-1282789,Li4MgNi3O8,1.735573587750928,0.3889262463186404,Octahedron,1,"1g, 2i, 1h, 1d, 1a",5,"[0.532202281746177, 0.020274407536795002, 0.47792805086557605, 0.019620840415456, 0.47481595935626103]",0.0,0.30496830798405306,AB3C4D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Li-Mg-Ni-O,0.010455400277779,-1.713762544270833,0.3275,4,Monoclinic,2/m,C2/c,oxide,Li,Mg,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9538798195323066
mp-1283966,Sr2NiClO3,1.918621955153018,0.095040409012026,Square pyramid,1,"2e, 2f",2,"[0.7263445294327411, 0.7195793021562411]",0.0,0.7229619157944911,ABC2D3,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Cl-Ni-O-Sr,0.008602643630956,-2.337136209285713,0.0,4,Orthorhombic,mmm,Pmma,chlorate,,Sr,Ni,,,,"C, N, O, S",Cl,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9673538897719283
mp-1284090,NaNi5O6,2.132405204583979,-0.0274193788875738,Octahedron,1,"2c, 1a, 1b",3,"[0.31847544286504403, 0.37304830656824706, 0.5750414555058451, 0.448904120196958, 0.48684047589801105, 0.544522107946752, 0.37411547229678804, 0.44612430034232003]",0.0,0.44588396020249565,AB5C6,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Na-Ni-O,0.038466287708337,-1.217967866781608,0.0,3,Monoclinic,2,C2,oxide,Na,,Ni,,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.107838171325361
mp-1287495,LiNiO2,1.7522278165256473,0.3218311179858294,Octahedron,1,"1d, 2e, 1b",3,"[0.44714517911684004, 0.372442757546943, 0.008026039483438]",0.0,0.27587132538240705,ABC2,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O,0.034669062708333,-1.463322236458332,0.0,3,Monoclinic,2/m,C2/m,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9942467820118797
mp-1289276,Li3Ni2SnO6,1.850445566974904,0.2637043259198688,Octahedron,1,2i,1,"[0.5503781854504051, 0.306499006262525]",0.0,0.42843859585646504,AB2C3D6,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Ni-O-Sn,0.02958788673611,-1.7851001587500002,0.3442,4,Triclinic,-1,P-1,oxide,Li,,Ni,,Sn,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0771311477224206
mp-1290471,Li4Ni3BiO8,1.8872838188494807,0.2114612475180202,Octahedron,1,2a,1,"[0.25670837987466905, 0.225047628304539, 0.37702425171643306]",0.0,0.28626008663188035,AB3C4D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Li-Ni-O,0.007323497239583,-1.615302088958333,0.3278,4,Monoclinic,2/m,C2/c,oxide,Li,,Ni,,Bi,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0795867855971863
mp-1290742,Li4MgNi3O8,1.7351514798600145,0.3884588686758103,Octahedron,1,"1g, 2i, 1h, 1d, 1a",5,"[0.540388683514062, 0.030572809051316003, 0.43800173620013905, 0.029848036152308, 0.425824974890801]",0.0,0.2929272479617252,AB3C4D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Li-Mg-Ni-O,0.011676919652779,-1.712541024895833,0.229799999999999,4,Monoclinic,2/m,P2/c,oxide,Li,Mg,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9527135067438723
mp-1290806,LiTiNiO4,3.5781023215317207,-2.1649477266868824,Octahedron,1,2d,1,[0.7859319984313791],0.0,0.7859319984313791,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Ti,0.046163251763488,-2.342190586666667,0.6869000000000001,4,Monoclinic,2/m,C2/c,oxide,Li,,"Ti, Ni",,,,"N, O",,,,,B < -1,Negative B,2.0050805207841136
mp-1291861,Sr2NiClO3,1.9085235438353805,0.1222668116593006,Square pyramid,1,2i,1,"[0.6914675810246951, 0.7066343149139721]",0.0,0.6990509479693336,ABC2D3,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Cl-Ni-O-Sr,0.008407800059527,-2.337331052857143,0.0,4,Orthorhombic,mmm,Imma,chlorate,,Sr,Ni,,,,"C, N, O, S",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,1.970998856333614
mp-1292604,Li3Ni2SnO6,1.8539096623069464,0.260619207260674,Octahedron,1,2i,1,"[0.5694764070492631, 0.36184275982115804]",0.0,0.4656595834352105,AB2C3D6,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Ni-O-Sn,0.028897168819443,-1.785790876666666,0.356799999999999,4,Triclinic,-1,P-1,oxide,Li,,Ni,,Sn,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.077608598761943
mp-1298695,Li4TiNi3O8,1.8205241205628269,0.2528619707938034,Octahedron,1,1a,1,"[0.536197909911022, 0.30278583909286805, 0.432952319923026, 0.6998733469057911, 0.45948107193778004, 0.44338140309830104]",0.0,0.4791119818114647,AB3C4D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Ti,0.023369635416662,-1.996119577916666,0.244,4,Triclinic,-1,P-1,oxide,Li,,"Ti, Ni",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0443312372649123
mp-1299546,LiNiO2,1.810564422904346,0.2679429517645687,Octahedron,1,1a,1,"[0.524945892969041, 0.518188894267481, 0.262432296582764, 0.236519257287561, 0.293285521257732, 0.09028308355987301, 0.323446225894927, 0.09321744136351101]",0.0,0.29278982664786124,ABC2,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O,0.039987043958333,-1.458004255208332,0.0,3,Monoclinic,m,Cm,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9972254294988119
mp-1301359,Li3Co2NiO6,1.8909241666308088,0.1364701031839315,Octahedron,1,1a,1,"[0.5291885757642371, 0.6478210482247211]",0.0,0.5885048119944791,AB2C3D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Ni-O,0.019530226666658,-1.6538954075000012,0.0,4,Monoclinic,2/m,P2_1/m,oxide,Li,,"Co, Ni",,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0371201906378773
mp-1302089,NaNi2O3,2.0307290436646035,0.0769765397447071,Octahedron,1,"4j, 2i, 1b, 1c",4,"[1.243013252604051, 0.898800164797321, 1.215946932461627, 1.104963552621322]",0.0,1.1156809756210802,AB2C3,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Na-Ni-O,0.032261450833338,-1.262521558146549,0.0,3,Monoclinic,2/m,C2/m,oxide,Na,,Ni,,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.087027601535042
mp-1302740,Li4Ni3SbO8,1.9020220351892607,0.1805576696584386,Octahedron,1,2c,1,"[0.37742891218901803, 0.370692657792187, 0.323096388977516]",0.0,0.3570726529862404,AB3C4D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Sb,0.026161036145833,-1.784113937395832,0.0002,4,Monoclinic,2/m,C2/m,oxide,Li,,Ni,,,Sb,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.066311749635797
mp-1302787,Li2Al(NiO2)3,2.1886375691786704,-0.1293712741588218,Octahedron,1,"2c, 1a, 1b",3,"[0.5181928604491151, 0.6580474229159461, 0.53751912018183, 0.513263560532175, 0.5234004365437921]",0.0,0.5500846801245716,AB2C3D6,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Li-Ni-O,0.019685648819447,-1.9179876959722224,0.391899999999999,4,Monoclinic,2,C2,oxide,Li,,Ni,,Al,,"N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.072732541696142
mp-1303200,NaNi2O3,1.924564418696209,0.17806867306584,Octahedron,1,"1a, 1b",2,"[1.218490903084513, 0.8337030789073361, 1.353918666065511, 0.8395749094947761]",0.0,1.061421889388034,AB2C3,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Na-Ni-O,0.035090951250005,-1.259692057729883,0.0,3,Monoclinic,2,C2,oxide,Na,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.084096882221976
mp-1303223,Li3TiNi3O8,1.920965989153484,0.0981102209504543,Octahedron,1,"2a, 2b, 2e",3,"[0.10041664665724301, 0.96417795595289, 0.8864538975760401]",0.0,0.6503495000620577,AB3C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Ti,0.03495444458333,-1.8878888182222224,0.4628,4,Monoclinic,2/m,C2/c,oxide,Li,,"Ti, Ni",,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.989093900231755
mp-1303744,Li4TiNi3O8,1.945305198875117,0.105867099043671,Octahedron,1,"2i, 1c, 1b, 1e, 1f",5,"[0.449660073340707, 0.508586279451128, 0.350017002195098, 0.623809006025796, 0.28370401200899104]",0.0,0.44315527460434395,AB3C4D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Ti,0.022792047604162,-1.996697165729166,0.0,4,Triclinic,-1,P-1,oxide,Li,,"Ti, Ni",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0370788355983978
mp-1303958,Li2Ni3SbO8,1.5617638119690176,0.6319280760895165,Octahedron,1,"2d, 2c, 2e",3,"[0.9991921305738851, 1.023996797499592, 1.005673871899602]",0.0,1.0096209333243598,AB2C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Sb,0.000719177142855,-1.553617382976191,0.6613,4,Trigonal,-1,R-3,oxide,Li,,Ni,,,Sb,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0020199200280344
mp-1304002,Li4Ni3BiO8,1.9062069726691824,0.1878062052476797,Octahedron,1,"2b, 1a",2,"[0.24371362276114003, 0.175530671582903, 0.24557408364817002, 0.175168331265619]",0.0,0.209996677314458,AB3C4D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Li-Ni-O,0.010722062864583,-1.611903523333333,0.0,4,Monoclinic,2/m,C2/m,oxide,Li,,Ni,,Bi,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.08607596662807
mp-1304149,Li2Ni3SnO8,1.754609121080699,0.3524467450324507,Octahedron,1,1a,1,"[0.852909129348543, 0.123155438653195, 0.11980211026727701, 0.8133307595994831, 1.080637257220747, 1.0573995317111171]",0.0,0.6745390378000603,AB2C3D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Ni-O-Sn,0.025101374345239,-1.462712698690477,0.044299999999999,4,Triclinic,-1,P-1,oxide,Li,,Ni,,Sn,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9507638068311977
mp-1305455,Li2Ni3TeO8,1.8604511181328989,0.2060029342048019,Octahedron,1,"2c, 2a, 2b",3,"[0.862505986540249, 0.743423534862219, 0.8735473987097511]",0.0,0.8264923067040731,AB2C3D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Te,0.000554698214285,-1.528986676309524,0.0,4,Monoclinic,2/m,C2/c,oxide,Li,,Ni,,,Te,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0400786471910344
mp-1305541,Li3TiNi3O8,1.8701377609589525,0.1773626140592765,Octahedron,1,"2i, 1h, 1d, 1e, 1f",5,"[0.077716255106776, 0.100180547520826, 0.741279987503431, 0.8203684256296631, 0.9664831509842291]",0.0,0.541205673348985,AB3C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Ti,0.03574442958333,-1.887098833222222,0.0,4,Triclinic,-1,P-1,oxide,Li,,"Ti, Ni",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9932973207174958
mp-1305992,Li4Ni3SbO8,1.868492425781703,0.2136900451310382,Octahedron,1,2a,1,"[0.356083945624659, 0.35213227926461005, 0.448626289488022]",0.0,0.38561417145909704,AB3C4D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Sb,0.022306339895833,-1.787968633645833,0.0346,4,Monoclinic,2/m,C2/c,oxide,Li,,Ni,,,Sb,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0637094302770347
mp-1305999,Li3Ti(NiO2)4,1.8800300665806309,0.1919310300054369,Octahedron,1,"1d, 1g, 1a, 1e",4,"[0.194072651677191, 0.39261940741912005, 0.215256268568312, 0.46443564552751404]",0.0,0.3165959932980343,AB3C4D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Ti,0.022602838958328,-1.926909874583333,0.263999999999999,4,Triclinic,-1,P-1,oxide,Li,,"Ti, Ni",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0540545112976827
mp-1306001,Li4Ni3SbO8,1.8647907100585328,0.2159525598335197,Octahedron,1,1a,1,"[0.30902319355775004, 0.334583765963031, 0.32758051922310405, 0.33049943324298303, 0.44644907372524606, 0.443167432200178]",0.0,0.3652172363187154,AB3C4D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Sb,0.023231194583333,-1.787043778958333,0.2214,4,Monoclinic,2/m,P2/c,oxide,Li,,Ni,,,Sb,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.061264027134473
mp-1306592,Li2Ni3SbO8,1.6166422198782917,0.551031929705089,Octahedron,1,"2d, 2c, 2e",3,"[0.653216829911144, 0.629930014805237, 0.9085072296538921]",0.0,0.7305513581234244,AB2C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Sb,0.016635223214284,-1.537701336904762,0.208099999999999,4,Monoclinic,2/m,C2/m,oxide,Li,,Ni,,,Sb,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.000543167348891
mp-1306670,Li3TiNi3O8,1.908984894908708,0.1194975733456823,Octahedron,1,"2d, 2b, 2f",3,"[0.08172312278648601, 1.068946797985169, 0.8769987100252511]",0.0,0.6758895435989687,AB3C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Ti,0.036163635916663,-1.886679626888889,0.3003,4,Triclinic,-1,P-1,oxide,Li,,"Ti, Ni",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9919607458562636
mp-1306720,Li2Ni3SbO8,1.5998194909488888,0.5693585916387718,Octahedron,1,"1g, 1c, 1d, 1b, 1e, 1f",6,"[0.783145443617411, 0.7958400440237151, 0.821523332742901, 0.8312170309497581, 0.8269632831701761, 0.8031665387193401]",0.0,0.8103092788705503,AB2C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Sb,0.01293913392857,-1.541397426190476,0.5522,4,Trigonal,-3m,R-3c,oxide,Li,,Ni,,,Sb,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.996487995193257
mp-1306771,Li4TiNi3O8,1.8636038381339608,0.2016947680900953,Octahedron,1,1a,1,"[0.573323304545013, 0.406416555971483, 0.45831399708408505, 0.47710887651923306, 0.28341174666262203, 0.48838407618056506]",0.0,0.4478264261605001,AB3C4D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Ti,0.021297701041661,-1.9981915122916671,0.1817,4,Triclinic,1,P1,oxide,Li,,"Ti, Ni",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0425991195192124
mp-1306908,Li4Si2NiO7,1.9727048980244064,0.0226177251944089,Tetrahedron,1,2c,1,"[2.309946337209537, 2.202509934709573]",0.0,2.256228135959555,AB2C4D7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Si,0.032662164107144,-2.61240280970238,3.5697,4,Monoclinic,2,C2,oxide,Li,,Ni,,,Si,"N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9883739913516143
mp-1307356,Li4Ni3BiO8,1.889714436177098,0.2097509550887926,Octahedron,1,"2e, 1b, 1c",3,"[0.385545846988742, 0.22065003335709302, 0.390261982729782, 0.22291103858778402]",0.0,0.30484222541585027,AB3C4D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Li-Ni-O,0.008730298489583,-1.613895287708333,0.445199999999999,4,Monoclinic,2/m,P2/c,oxide,Li,,Ni,,Bi,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0796093601879275
mp-1311345,Li3(NiO2)5,1.7714367119655638,0.2906722598806168,Octahedron,1,2a,1,"[0.44654743652260404, 0.9405975230003271, 0.9821394419871391, 0.511204434424908, 0.558889083261291]",0.0,0.6878755838392537,A3B5C10,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O,0.032956583379629,-1.246013918888889,0.3803,3,Triclinic,1,P1,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9312481909344608
mp-1311728,Li4Ni3SbO8,1.941741269175342,0.1398400228458445,Octahedron,1,"1g, 1c, 1d, 1f, 1e, 1b",6,"[0.323523467009928, 0.298757258227005, 0.330728191796794, 0.33544596389345804, 0.301078279556428, 0.314892636359525]",0.0,0.31740429947385634,AB3C4D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Sb,0.023913310208333,-1.786361663333332,0.0,4,Monoclinic,2/m,C2/c,oxide,Li,,Ni,,,Sb,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0716609955821625
mp-1312304,Li5Ni3(SnO5)2,1.862556953958812,0.22811538108828,Octahedron,1,2a,1,"[0.327270473868678, 0.24130288103140202, 0.226423347006032]",0.0,0.2649989006353706,A2B3C5D10,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Ni-O-Sn,0.01053037166667,-1.8674970230833328,0.619499999999999,4,Triclinic,1,P1,oxide,Li,,Ni,,Sn,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.06850033633498
mp-1313788,Li3(NiO2)4,2.169676689941911,-0.3621827072350978,Octahedron,1,"2c, 1a",2,"[1.012414419567507, 0.34383254272524505, 1.1495671526112061]",0.0,0.8352713716346528,A3B4C8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Li-Ni-O,0.013605467027783,-1.352973353999999,0.0001,3,Monoclinic,2,C2,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9605203550138826
mp-1314210,Li(NiO2)2,1.706676052243521,0.3903563975088572,Octahedron,1,"2c, 2b",2,"[1.2873677519299052, 0.37209322529188804]",0.0,0.8297304886108966,AB2C4,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Li-Ni-O,6.878767856921542e-05,-1.216324344047618,0.331399999999999,3,Orthorhombic,mmm,Imma,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9061369055390425
mp-1314950,Li2Ni3SnO8,1.7497989536553056,0.3753976837800817,Octahedron,1,"2d, 2f",2,"[0.14013739531396302, 1.07778990199952, 1.082423952834102]",0.0,0.7667837500491951,AB2C3D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Ni-O-Sn,0.024297313988097,-1.463516759047619,0.5425,4,Monoclinic,-1,C2/m,oxide,Li,,Ni,,Sn,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9547805042615507
mp-1320203,Li5Co2Ni3O10,1.8399755725799511,0.2127660186973238,Octahedron,1,1a,1,"[0.509520927833082, 0.5240320208790661, 0.595949598024335, 0.52090505631453, 0.507313377772321, 0.569782595089634]",0.0,0.5379172626521613,A2B3C5D10,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Ni-O,0.018444883916668,-1.591000228583333,0.488299999999999,4,Triclinic,1,P1,oxide,Li,,"Co, Ni",,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0322781998981494
