material_id,chem_formula,R$_0$,B,P_chemenv,num_P_chemenvs,P_wyckoff,num_P_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_P_sites,num_CN_env,num_charge_states,PX_coordn,PO_coordn,mean_coordn_P-X,min_coordn_P-X,max_coordn_P-X,mean_coordn_P-O,min_coordn_P-O,max_coordn_P-O,mean_P_charge,min_P_charge,max_P_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_PO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1021510,LiGe2(PO4)3,1.604347516874124,0.2774357018314238,Tetrahedron,1,6f,1,[0.288166276065181],0.0,0.288166276065181,AB2C3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.542593566867582,GGA,Ge-Li-O-P,0.010175076620362001,-2.477893766514548,3.6307,4,Trigonal,-3,R-3,phosphate,Li,None,None,None,None,Ge,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1021514,NaGe2(PO4)3,1.5585348754780797,0.07328735259577403,Tetrahedron,1,6e,1,[0.301623456232119],0.0,0.301623456232119,AB2C3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.5422220393186699,GGA,Ge-Na-O-P,0.0038168605555290004,-2.473643103072659,3.1872,4,Trigonal,-3m,R-3c,phosphate,Na,None,None,None,None,Ge,"N, O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1022965,K3V2(PO4)3,1.585835682444453,0.1382941259803815,Tetrahedron,1,"4f, 2e",2,"[0.041016116667859, 0.020875453668283]",0.0,0.030945785168071,A2B3C3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5550153517651537,GGA_U,K-O-P-V,0.028717092781255,-2.642631507283928,1.8037,4,Monoclinic,2/m,C2/c,phosphate,K,None,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1040460,NaCr2P2O9,1.6806749077468748,0.5831756729447374,Tetrahedron,1,4c,1,"[0.09615336441019201, 0.283099509411397]",0.0,0.1896264369107945,AB2C2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.5490083542423756,GGA_U,Cr-Na-O-P,0.0018520671428620002,-2.51949683861893,0.7364,4,Orthorhombic,mmm,Pnma,oxide,Na,None,Cr,None,None,None,"C, N, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1040870,MgMo2P2O9,1.649398249391489,0.4163632551519285,Tetrahedron,1,4c,1,"[0.25104432825034, 0.130395043780583]",0.0,0.19071968601546152,AB2C2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5551793775025593,GGA_U,Mg-Mo-O-P,0.027840993829364002,-2.4801578845918373,2.616799999999999,4,Orthorhombic,mmm,Pnma,oxide,None,Mg,Mo,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1040886,MgCr2P2O9,1.6544318438376018,0.45699422512197174,Tetrahedron,1,4c,1,"[0.30718867545042805, 0.121813330476343]",0.0,0.21450100296338553,AB2C2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5521148603987638,GGA_U,Cr-Mg-O-P,0.035830462083344006,-2.6760131304846952,2.2107,4,Orthorhombic,mmm,Pnma,oxide,None,Mg,Cr,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1040889,CaCr2P2O9,1.6595379031661477,0.4837443091912158,Tetrahedron,1,4c,1,"[0.160307574372955, 0.12852077290136601]",0.0,0.14441417363716053,AB2C2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5499209470300093,GGA_U,Ca-Cr-O-P,0.0,-2.815471406556121,2.1309,4,Orthorhombic,mmm,Pnma,oxide,None,Ca,Cr,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1041036,ZnMo2P2O9,1.610947896684566,0.23797530217559512,Tetrahedron,1,4c,1,"[0.22992549567810402, 0.12423702976994601]",0.0,0.17708126272402502,AB2C2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.555394349199198,GGA_U,Mo-O-P-Zn,0.038958647400796,-2.257001605663265,1.2143,4,Orthorhombic,mmm,Pnma,oxide,None,None,"Zn, Mo",None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1041048,V2ZnP2O9,1.614608006967956,0.27230304216825785,Tetrahedron,1,4c,1,"[0.288608623680674, 0.121979015854019]",0.0,0.2052938197673465,AB2C2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.554475752077116,GGA_U,O-P-V-Zn,0.048659068511935,-2.531037520841836,1.6989,4,Orthorhombic,mmm,Pnma,oxide,None,None,"V, Zn",None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1042040,MgVP2O7,1.5881826348968449,0.17904913489908497,Tetrahedron,1,4i,1,"[0.145645265104409, 0.188214856296698]",0.0,0.1669300607005535,ABC2D7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5495512229360493,GGA_U,Mg-O-P-V,0.021003676704543003,-2.776406934480519,2.030999999999999,4,Triclinic,-1,P-1,oxide,None,Mg,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1043130,CaFeNiP2O9,1.6167087955033732,0.2882350236108385,Tetrahedron,1,4c,1,"[0.14541093258653, 0.142084345061974]",0.0,0.143747638824252,ABCD2E9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",1.5508043298262382,GGA_U,Ca-Fe-Ni-O-P,0.029558194007940002,-2.428921200306123,0.1203,5,Orthorhombic,mmm,Pnma,oxide,None,Ca,"Fe, Ni",None,None,None,"C, N, O, P",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1043389,NiP2WO9,1.6052097570478463,0.23116980380060884,Tetrahedron,1,4c,1,"[0.048366232188681, 0.5700839705121651]",0.0,0.309225101350423,ABC2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5544154996976407,GGA_U,Ni-O-P-W,0.037674566057701,-2.28442717532967,2.279,4,Orthorhombic,mmm,Pnma,oxide,None,None,"Ni, W",None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1043472,NiMoP2O9,1.5967553931972478,0.20116413086800752,Tetrahedron,1,4c,1,"[0.042968317541744, 0.5353815922406251]",0.0,0.28917495489118455,ABC2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5525458581567984,GGA_U,Mo-Ni-O-P,0.043649754519221005,-2.205641923791208,1.4081000000000001,4,Orthorhombic,mmm,Pnma,oxide,None,None,"Ni, Mo",None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1043542,CaNiP2WO9,1.6283373318413936,0.3391271137236441,Tetrahedron,1,4c,1,"[0.16149609695497202, 0.192315009821926]",0.0,0.17690555338844902,ABCD2E9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5506395298657374,GGA_U,Ca-Ni-O-P-W,0.019470775714282,-2.5677016217346953,0.0,5,Orthorhombic,mmm,Pnma,oxide,None,Ca,"Ni, W",None,None,None,"C, N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1043738,TiTe(PO4)3,1.5635874039402942,0.08311804506957565,Tetrahedron,1,6b,1,[0.24805899774009002],0.0,0.24805899774009002,ABC3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.5467339077060134,GGA,O-P-Te-Ti,0.019302150833303,-2.538180725525212,0.023600000000000003,4,Trigonal,3m,R3c,phosphate,None,None,Ti,None,None,Te,"O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1044343,TiP3WO12,1.5537150538401139,0.06375435480202145,Tetrahedron,1,6b,1,[0.05837890942691901],0.0,0.05837890942691901,ABC3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5407902953816992,GGA_U,O-P-Ti-W,0.0,-2.764524700721287,2.234,4,Trigonal,3m,R3c,oxide,None,None,"Ti, W",None,None,None,"O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1044382,TiCr(PO4)3,1.544496300119896,0.023113358235095353,Tetrahedron,1,6b,1,[0.048563375007411],0.0,0.048563375007411,ABC3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.5393890297885722,GGA_U,Cr-O-P-Ti,0.04900895397057901,-2.6091291948389372,0.0,4,Trigonal,3m,R3c,phosphate,None,None,"Ti, Cr",None,None,None,"C, O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-10447,Rb2TeMo2(PO7)2,1.5305403799075996,-0.09946713351303756,Tetrahedron,1,8d,1,[0.043465422246012006],0.0,0.043465422246012006,AB2C2D2E14,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.5527142499903062,GGA_U,Mo-O-P-Rb-Te,0.0,-2.263805293378684,3.0151,5,Orthorhombic,mmm,Pbcn,oxide,Rb,None,Mo,None,None,Te,"O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-10448,Tl2TeMo2(PO7)2,1.5359582345928913,0.00554535873493258,Tetrahedron,1,8d,1,[0.031057966025972],0.0,0.031057966025972,AB2C2D2E14,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",1.5347212632124196,r2SCAN,Mo-O-P-Te-Tl,0.0,-2.064608524886646,2.8927,5,Orthorhombic,mmm,Pbcn,oxide,None,None,Mo,None,Tl,Te,"O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1045579,CaSn(PO3)4,1.6157337253653015,0.2799968702506747,Tetrahedron,1,4f,1,"[0.181169212386736, 0.182507882083932]",0.0,0.181838547235334,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",1.5591262798551808,GGA,Ca-O-P-Sn,0.023442683472316,-2.683737069920634,4.084,4,Monoclinic,2/m,C2/c,phosphite,None,Ca,None,None,Sn,None,"C, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1045606,Sb(PO3)4,1.5821949764069771,0.15411537946312365,Tetrahedron,1,2i,1,"[0.344824926714115, 0.395607172005487, 0.070620245530463, 0.06508819435796401]",0.0,0.21903513465200725,AB4C12,1,2,2,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals",1.5694273776904326,GGA,O-P-Sb,0.031711891764679,-2.085497606067918,1.6871,3,Triclinic,-1,P-1,phosphite,None,None,None,None,None,Sb,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1045680,CaCu(PO3)4,1.613057143652135,0.2723142446580831,Tetrahedron,1,4f,1,"[0.116970411132935, 0.164006273858346]",0.0,0.14048834249564052,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5580061191091663,GGA,Ca-Cu-O-P,0.004442694861105,-2.598692519365078,0.173899999999999,4,Monoclinic,2/m,C2/c,phosphite,None,Ca,Cu,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1045729,MgCu(PO3)4,1.6125123676334518,0.27691865461400494,Tetrahedron,1,4f,1,"[0.12914486193729802, 0.21068921512337502]",0.0,0.16991703853033652,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5565286797190048,GGA,Cu-Mg-O-P,0.011333026249995002,-2.528450964087301,0.295199999999999,4,Monoclinic,2/m,C2/c,phosphite,None,Mg,Cu,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1045773,MgCo(PO3)4,1.6089691738500185,0.2707932919653897,Tetrahedron,1,4f,1,"[0.16079420663092903, 0.21645333237115402]",0.0,0.18862376950104154,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5542258842979844,GGA_U,Co-Mg-O-P,0.0,-2.620924572976191,3.2528,4,Monoclinic,2/m,C2/c,phosphite,None,Mg,Co,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1045779,CaMn(PO3)4,1.5949734845742767,0.2716443054818343,Tetrahedron,1,4f,1,"[0.16105603683667702, 0.164612722000214]",0.0,0.16283437941844553,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5400556696946075,r2SCAN,Ca-Mn-O-P,0.0,-2.790898375639011,4.3842,4,Monoclinic,2/m,C2/c,phosphite,None,Ca,Mn,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1045783,MgMn(PO3)4,1.6163141799160556,0.288000099882986,Tetrahedron,1,4f,1,"[0.160136095601699, 0.19294954145532703]",0.0,0.176542818528513,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5580907638387487,GGA_U,Mg-Mn-O-P,0.004069482638881,-2.717114503694581,4.076,4,Monoclinic,2/m,C2/c,phosphite,None,Mg,Mn,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1045786,MgNi(PO3)4,1.6196335774362498,0.29976789793392744,Tetrahedron,1,4f,1,"[0.161415770805788, 0.20361103937612202]",0.0,0.182513405090955,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5590319377593205,GGA_U,Mg-Ni-O-P,0.0,-2.614905074087302,0.086899999999999,4,Monoclinic,2/m,C2/c,phosphite,None,Mg,Ni,None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1045787,CaCo(PO3)4,1.610171179034286,0.2690620420314714,Tetrahedron,1,4f,1,"[0.147467846457489, 0.150879549403816]",0.0,0.1491736979306525,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5557766678873817,GGA_U,Ca-Co-O-P,0.0,-2.688315323531745,3.2999,4,Monoclinic,2/m,C2/c,phosphite,None,Ca,Co,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1045788,MgCr(PO3)4,1.6123335723844137,0.28024075254349307,Tetrahedron,1,4f,1,"[0.156891320413725, 0.212339144453342]",0.0,0.1846152324335335,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5556769117116427,GGA_U,Cr-Mg-O-P,0.014921473574557002,-2.690152824365078,2.5268,4,Monoclinic,2/m,C2/c,phosphite,None,Mg,Cr,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1045790,MgFe(PO3)4,1.5931476579551997,0.27160535156237353,Tetrahedron,1,4f,1,"[0.15511737408244802, 0.19088715872498602]",0.0,0.17300226640371702,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",1.5382382053177444,r2SCAN,Fe-Mg-O-P,0.0,-2.6622790040873143,4.3795,4,Monoclinic,2/m,C2/c,phosphite,None,Mg,Fe,None,None,None,"O, P",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1045800,CaV(PO3)4,1.6144989396673872,0.2811643463288451,Tetrahedron,1,4f,1,"[0.14452959365572302, 0.168759970639026]",0.0,0.1566447821473745,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5576551537644132,GGA_U,Ca-O-P-V,0.0,-2.8004801913095223,2.9611,4,Monoclinic,2/m,C2/c,phosphite,None,Ca,V,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1045812,CaFe(PO3)4,1.6112567215462577,0.27495531646920673,Tetrahedron,1,4f,1,"[0.141580293613696, 0.16080882563061502]",0.0,0.1511945596221555,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",1.555671773604483,GGA_U,Ca-Fe-O-P,0.0,-2.732142346587301,4.4626,4,Monoclinic,2/m,C2/c,phosphite,None,Ca,Fe,None,None,None,"C, O, P",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1045813,CaNi(PO3)4,1.5945344475297243,0.2704325992276343,Tetrahedron,1,4f,1,"[0.13451354550972902, 0.159913114165037]",0.0,0.147213329837383,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5398620985046394,r2SCAN,Ca-Ni-O-P,0.0,-2.68302037575397,4.6204,4,Monoclinic,2/m,C2/c,phosphite,None,Ca,Ni,None,None,None,"C, N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1045821,Mo(PO3)4,1.606961536219399,0.24342058977303274,Tetrahedron,1,4f,1,"[0.305414914238534, 0.048077539121316]",0.0,0.176746226679925,AB4C12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.560660042023166,GGA_U,Mo-O-P,0.048827803480420005,-2.451033538739496,1.8049,3,Monoclinic,2/m,C2/c,phosphite,None,None,Mo,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1045828,MgV(PO3)4,1.6087306985288472,0.2733956876117306,Tetrahedron,1,4f,1,"[0.155962091051177, 0.188689115925348]",0.0,0.1723256034882625,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5534604920799204,GGA_U,Mg-O-P-V,0.004801148792735001,-2.726235947976189,2.1946,4,Monoclinic,2/m,C2/c,phosphite,None,Mg,V,None,None,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1045839,CaCr(PO3)4,1.6177579713806955,0.29383296590315555,Tetrahedron,1,4f,1,"[0.156285556420055, 0.14368633569946102]",0.0,0.149985946059758,ABC4D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.558354701935365,GGA_U,Ca-Cr-O-P,0.012184813271606,-2.760699128531745,2.4894,4,Monoclinic,2/m,C2/c,phosphite,None,Ca,Cr,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1046153,SrMgCu(PO4)2,1.6296007199018547,0.31986819124297483,Tetrahedron,1,2i,1,"[0.22038207538558702, 0.046972095202763006]",0.0,0.13367708529417502,ABCD2E8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5585108427921517,GGA,Cu-Mg-O-P-Sr,0.034975329038412,-2.7487346849450542,0.879799999999999,5,Triclinic,-1,P-1,phosphate,None,"Mg, Sr",Cu,None,None,None,"C, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1046249,SrCaCu(PO4)2,1.6243481537309645,0.28806671385833155,Tetrahedron,1,2i,1,"[0.15697146172648002, 0.043689302916913]",0.0,0.10033038232169651,ABCD2E8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5603259644185128,GGA,Ca-Cu-O-P-Sr,0.036026465096154,-2.837925794175823,0.8914999999999991,5,Triclinic,-1,P-1,phosphate,None,"Ca, Sr",Cu,None,None,None,"C, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1046375,SrMgCo(PO4)2,1.6388250299841765,0.3571317655844578,Tetrahedron,1,2i,1,"[0.18839363832199002, 0.187223829287504, 0.095536322106128, 0.097156716667155]",0.0,0.14207762659569426,ABCD2E8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.559453585481676,GGA_U,Co-Mg-O-P-Sr,0.02395892363249,-2.8371376326373623,3.0854,5,Triclinic,-1,P-1,phosphate,None,"Mg, Sr",Co,None,None,None,"C, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1046410,SrMgV(PO4)2,1.6489448705739602,0.4046970430878944,Tetrahedron,1,2i,1,"[0.13428942970274002, 0.12841029319747002]",0.0,0.13134986145010502,ABCD2E8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5589439165003012,GGA_U,Mg-O-P-Sr-V,0.026018963148919,-2.969183408021978,2.459399999999999,5,Triclinic,-1,P-1,phosphate,None,"Mg, Sr",V,None,None,None,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1046412,SrMgNi(PO4)2,1.6588090580739654,0.4493934746647487,Tetrahedron,1,2i,1,"[0.14847989908830903, 0.14928363548731002]",0.0,0.14888176728780952,ABCD2E8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.558868352835816,GGA_U,Mg-Ni-O-P-Sr,0.009859213269235001,-2.833767644175824,4.2789,5,Triclinic,-1,P-1,phosphate,None,"Mg, Sr",Ni,None,None,None,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1046414,SrMgCr(PO4)2,1.6337173379486412,0.3352143739961207,Tetrahedron,1,2i,1,"[0.166995078176556, 0.051730206221129005]",0.0,0.10936264219884251,ABCD2E8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5592163167280377,GGA_U,Cr-Mg-O-P-Sr,0.022180378589742002,-2.935267277252747,2.9329,5,Triclinic,-1,P-1,phosphate,None,"Mg, Sr",Cr,None,None,None,"C, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1046419,SrCaCo(PO4)2,1.644122325244799,0.3816908885539256,Tetrahedron,1,2i,1,"[0.077032407292975, 0.082364756712687]",0.0,0.079698582002831,ABCD2E8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.559291959842818,GGA_U,Ca-Co-O-P-Sr,0.028047831944412002,-2.922207441098901,3.0398,5,Triclinic,-1,P-1,phosphate,None,"Ca, Sr",Co,None,None,None,"C, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1046434,SrCaV(PO4)2,1.659852304788723,0.4503791875210344,Tetrahedron,1,2i,1,"[0.076596389345124, 0.122154452610836]",0.0,0.09937542097798,ABCD2E8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.5597578037025301,GGA_U,Ca-O-P-Sr-V,0.027877489922418,-3.056483598021977,2.6569000000000003,5,Triclinic,-1,P-1,phosphate,None,"Ca, Sr",V,None,None,None,"C, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
