material_id,chem_formula,R$_0$,B,Se_chemenv,num_Se_chemenvs,Se_wyckoff,num_Se_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Se_sites,num_CN_env,num_charge_states,SeX_coordn,SeO_coordn,mean_coordn_Se-X,min_coordn_Se-X,max_coordn_Se-X,mean_coordn_Se-O,min_coordn_Se-O,max_coordn_Se-O,mean_Se_charge,min_Se_charge,max_Se_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SeO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-554903,TbSeClO3,1.8470510165894787,0.38914437688749814,Triangular non-coplanar,1,4c,1,[1.219245235524778],0.0,1.219245235524778,ABCD3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals",1.735882919506042,GGA,Cl-O-Se-Tb,0.0,-2.486383226501735,4.386799999999999,4,Orthorhombic,mmm,Pnma,chlorate,None,None,None,None,None,None,"C, O, S, Se",Cl,None,Tb,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555022,LuSeO3F,1.8418599701995233,0.3364309207542971,Triangular non-coplanar,1,4e,1,[1.105073684130637],0.0,1.105073684130637,ABCD3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals",1.7461705322390042,GGA,F-Lu-O-Se,0.038931355833333,-2.82308066733507,4.2951000000000015,4,Monoclinic,2/m,P2_1/c,fluoride,None,None,None,None,None,None,"O, S, Se",F,None,Lu,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555160,CsYSeCl2O3,1.8702599547214813,0.4857252924872178,Triangular non-coplanar,1,4e,1,[1.1669871731008201],0.0,1.1669871731008201,ABCD2E3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",1.7310399942869108,GGA,Cl-Cs-O-Se-Y,0.0,-2.423673093374865,4.4011,5,Monoclinic,2/m,P2_1/c,oxide,Cs,None,Y,None,None,None,"C, O, S, Se",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555327,MnSeO4,1.8326023048561957,0.4307025817579532,Tetrahedron,1,2c,1,[0.038946388935092],0.0,0.038946388935092,ABC4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.6584566634235283,r2SCAN,Mn-O-Se,0.001197897847218,-1.525386022545798,1.2889,3,Orthorhombic,mmm,Cmcm,oxide,None,None,Mn,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555343,Ni5Se4(BrO6)2,1.7866661475333032,0.1789751646756553,Triangular non-coplanar,1,4i,1,"[0.48509168281138404, 0.5628967412893691]",0.0,0.5239942120503766,A2B4C5D12,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",1.7352497062053818,GGA_U,Br-Ni-O-Se,0.0,-1.2190517125815221,2.8709000000000002,4,Triclinic,-1,P-1,hypobromite,None,None,Ni,None,None,B,"N, O, S, Se",Br,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555354,KMn(SeO4)2,1.9833660614022919,0.7524133242439633,Tetrahedron,1,4i,1,[0.147131850935349],0.0,0.147131850935349,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.6785971183360255,GGA_U,K-Mn-O-Se,0.0,-1.512845084989044,0.037099999999999,4,Triclinic,-1,P-1,oxide,K,None,Mn,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-555559,Sm3NbSe3O4,2.9481290099923805,0.13828900362684488,,1,,1,[],0.0,,AB3C3D4,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,"Lanthanides, Nonmetals, Transition Metals",,GGA,Nb-O-Se-Sm,0.024004806666656,-2.921611879730114,1.801499999999999,4,Orthorhombic,mmm,Pnma,oxide,None,None,Nb,None,None,None,"N, O, S, Se",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555570,BaCu(SeO3)2,1.795572812756268,0.2961002537864933,Triangular non-coplanar,1,4e,1,"[0.33825834736938504, 0.7745805967546191]",0.0,0.556419472062002,ABC2D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.710569944638786,SCAN,Ba-Cu-O-Se,0.021496877750005,-1.711736014218749,0.7051000000000001,4,Monoclinic,2/m,P2_1/c,oxide,None,Ba,Cu,None,None,B,"C, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555589,Fe2(Se2O5)3,1.846462609255098,0.35256121441270866,Triangular non-coplanar,1,4e,1,"[0.9783434444347151, 0.6763847835505811, 0.8302003132584, 0.6095947896972721, 1.067880873830758, 0.9776593112916541]",0.0,0.85667725267723,A2B6C15,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.7511624291121373,GGA_U,Fe-O-Se,0.0,-1.314964074307065,0.709399999999999,3,Monoclinic,2/m,P2_1/c,oxide,None,None,Fe,None,None,None,"O, S, Se",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555650,NdSeClO3,1.8706109190499405,0.4564967367072167,Triangular non-coplanar,1,4c,1,"[0.9918975292233361, 0.508619474553433]",0.0,0.7502585018883845,ABCD3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals",1.7404455783826378,GGA,Cl-Nd-O-Se,0.0,-2.4338289018489583,4.2031,4,Orthorhombic,mmm,Pnma,chlorate,None,None,None,None,None,None,"C, N, O, S, Se",Cl,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555672,Pu(SeO3)2,1.8360291946757417,0.4142746803173827,Triangular non-coplanar,1,4e,1,"[1.407793505378011, 0.607286166056594]",0.0,1.0075398357173024,AB2C6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Actinides, Nonmetals",1.7172662167143031,r2SCAN,O-Pu-Se,0.0,-1.776677412430555,0.0,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,None,"O, P, S, Se",None,None,None,Pu,"B $\in$ [0.1, 0.5]",Positive B
mp-555691,SrZn(SeO3)2,1.876811198045284,0.4874294864829257,Triangular non-coplanar,1,4e,1,"[0.869685236157628, 0.860423916246549]",0.0,0.8650545762020885,ABC2D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.7367512491050165,GGA,O-Se-Sr-Zn,0.0,-1.9245862764687511,4.3597,4,Monoclinic,2/m,P2_1/c,oxide,None,Sr,Zn,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555802,Zn3Fe2(SeO3)6,1.7947589621004265,0.18715533087673317,Triangular non-coplanar,1,4e,1,"[0.677919682287147, 1.261011127155586, 0.733855338646344]",0.0,0.8909287160296923,A2B3C6D18,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.7411681786637443,GGA_U,Fe-O-Se-Zn,0.0,-1.458660788243535,2.470799999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Fe, Zn",None,None,None,"O, S, Se",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555816,KDy(SeO4)2,1.736193229295388,0.15542208919753278,Tetrahedron,1,4a,1,"[0.007211828800950001, 0.24976542338811603, 0.33411414918598603, 0.021207080226258]",0.0,0.15307462040032754,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",1.673234819525534,GGA,Dy-K-O-Se,0.0,-2.011092390404512,3.591,4,Orthorhombic,mm2,Pna2_1,oxide,K,None,None,None,None,None,"O, S, Se",None,None,Dy,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555909,Tb5Se2Cl3O10,1.8750903710097049,0.4619669315027418,Triangular non-coplanar,1,2i,1,[1.262844321499451],0.0,1.262844321499451,A2B3C5D10,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals",1.7441498230059935,GGA,Cl-O-Se-Tb,0.0,-3.02909966740104,3.7466,4,Monoclinic,2/m,C2/m,oxide,None,None,None,None,None,None,"C, O, S, Se",Cl,None,Tb,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555918,Hg2SeO3,1.5888554434211615,-0.44480844470587944,Triangular non-coplanar,1,4b,1,[0.6161432364668731],0.0,0.6161432364668731,AB2C3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.7163505933003762,SCAN,Hg-O-Se,0.00595110375001,-0.618729623177069,2.3109,3,Orthorhombic,mm2,Cmc2_1,oxide,None,None,Hg,None,None,None,"H, O, S, Se",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-555955,LaSeO3F,1.853156009631921,0.5046695483564503,Triangular non-coplanar,1,4e,1,"[0.812979017805264, 0.871770427336077, 0.93520426508095]",0.0,0.8733179034074304,ABCD3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals",1.708039637852758,r2SCAN,F-La-O-Se,0.0,-2.818932557751738,3.806,4,Monoclinic,2/m,P2_1/c,fluoride,None,None,None,None,None,None,"O, S, Se",F,None,La,None,"B $\in$ [0.5, 1]",Positive B
mp-556074,K2Cu3(SeO3)4,1.9068318357627678,0.570842937855368,Triangular non-coplanar,1,2i,1,"[1.267915241903209, 0.20292751037761403]",0.0,0.7354213761404115,A2B3C4D12,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.7437427491470168,GGA,Cu-K-O-Se,0.0,-1.329588991613095,0.09129999999999901,4,Triclinic,-1,P-1,oxide,K,None,Cu,None,None,None,"C, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-556169,YSeO3F,1.823977301147011,0.35031074838627657,Triangular non-coplanar,1,4e,1,[1.033179475505302],0.0,1.033179475505302,ABCD3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.724339182309144,SCAN,F-O-Se-Y,0.023725754166664,-2.5654842648437413,4.2667,4,Monoclinic,2/m,P2_1/c,fluoride,None,None,Y,None,None,None,"O, S, Se",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556303,CuBi2(SeO3)4,1.7875679962116025,0.16564432915532973,Triangular non-coplanar,1,4e,1,"[0.6067822415067561, 1.231206656953559]",0.0,0.9189944492301575,AB2C4D12,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",1.740178015587387,GGA,Bi-Cu-O-Se,0.0,-1.362707374177633,0.7250000000000001,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Cu,None,Bi,B,"C, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556349,Rb2MoSeO6,1.8634009291095013,0.5330107286409047,Triangular non-coplanar,1,4c,1,[0.8627137266761491],0.0,0.8627137266761491,ABC2D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.7113444125376507,r2SCAN,Mo-O-Rb-Se,0.0,-1.9181220237343752,3.1275,4,Orthorhombic,mmm,Pnma,oxide,Rb,None,Mo,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-556362,BiSeClO3,1.7940331307026358,0.26052569290522615,Triangular non-coplanar,1,4c,1,[1.2573196209530741],0.0,1.2573196209530741,ABCD3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals",1.7196090053981832,SCAN,Bi-Cl-O-Se,0.007118445416665,-1.459866201640625,3.6197,4,Orthorhombic,mmm,Pnma,chlorate,None,None,None,None,Bi,B,"C, O, S, Se",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556369,CdHg2SeO6,1.7426855959611423,0.15504985441716854,Tetrahedron,1,2i,1,[0.048345967102234],0.0,0.048345967102234,ABC2D6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.6800473322710805,GGA,Cd-Hg-O-Se,0.0,-1.070476693234376,0.9505999999999991,4,Triclinic,-1,P-1,oxide,None,None,"Cd, Hg",None,None,None,"H, C, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556378,BiSeClO3,1.7642943412820078,0.14577465081996843,Triangular non-coplanar,1,4a,1,[1.147158800573675],0.0,1.147158800573675,ABCD3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals",1.72265064080675,SCAN,Bi-Cl-O-Se,0.0,-1.466984647057292,3.527199999999999,4,Orthorhombic,222,P2_12_12_1,chlorate,None,None,None,None,Bi,B,"C, O, S, Se",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556414,CsTmSeCl2O3,1.8408147692475503,0.46219312093876763,Triangular non-coplanar,1,4e,1,[1.280554895372299],0.0,1.280554895372299,ABCD2E3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals",1.7083394743627591,r2SCAN,Cl-Cs-O-Se-Tm,0.0,-2.445301208062367,4.3242,5,Monoclinic,2/m,P2_1/c,oxide,Cs,None,None,None,None,None,"C, O, S, Se",Cl,None,Tm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556429,Ag2Mo3SeO12,1.6910585109631266,-0.20580620909352798,Triangular non-coplanar,1,4e,1,[0.862223762038639],0.0,0.862223762038639,AB2C3D12,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.7501190621280192,GGA_U,Ag-Mo-O-Se,0.008686748680556002,-1.549436900454281,1.7276999999999991,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Mo, Ag",None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-556551,GdSeClO3,1.844489991669504,0.37889315043436733,Triangular non-coplanar,1,4c,1,[1.159513230028808],0.0,1.159513230028808,ABCD3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals",1.7362519350272265,GGA,Cl-Gd-O-Se,0.0,-2.458682263723958,2.993,4,Orthorhombic,mmm,Pnma,chlorate,None,None,None,None,None,None,"C, O, S, Se",Cl,None,Gd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556570,Ag4Se(IO2)2,1.6188303208831307,-0.1823556350134265,Tetrahedron,1,4a,1,[0.048467518676887006],0.0,0.048467518676887006,AB2C4D4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.6927525889622173,GGA,Ag-I-O-Se,0.018528162954542002,-0.6861801392282191,1.2752,4,Orthorhombic,mm2,Pna2_1,iodite,None,None,Ag,None,None,None,"O, S, Se",I,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-556635,CuBi2(SeO3)4,1.8007365358173975,0.2845537120801631,Triangular non-coplanar,1,4e,1,"[0.970956350349859, 1.203318132776847]",0.0,1.0871372415633531,AB2C4D12,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",1.7194144077574027,SCAN,Bi-Cu-O-Se,0.000991354473684,-1.361716019703948,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Cu,None,Bi,B,"C, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556779,BaMoSeO6,1.4628623390048139,-0.9493005721515437,Triangular non-coplanar,1,4e,1,[0.751809899449914],0.0,0.751809899449914,ABCD6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.7359330381469924,GGA_U,Ba-Mo-O-Se,0.013165914305568,-2.15868163359375,2.9241,4,Monoclinic,2/m,P2_1/c,oxide,None,Ba,Mo,None,None,B,"O, S, Se",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-556959,VZnSe2O7,1.877312718340073,0.46795519228305615,Triangular non-coplanar,1,4e,1,"[1.465664995647193, 0.802925667121112]",0.0,1.1342953313841524,ABC2D7,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.743672594088401,GGA_U,O-Se-V-Zn,0.0,-1.69861534247159,2.0909,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"V, Zn",None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556960,Sr3Fe2(SeO3)6,2.012791079230967,0.9571698137503647,Triangular non-coplanar,1,12f,1,[0.673638028974041],0.0,0.673638028974041,A2B3C6D18,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",1.7380197136614102,GGA_U,Fe-O-Se-Sr,0.0,-1.911479487898706,2.4393000000000002,4,Trigonal,-3m,R-3c,oxide,None,Sr,Fe,None,None,None,"O, S, Se",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-556999,ErSeO3F,1.844881601061854,0.3477903995903574,Triangular non-coplanar,1,4e,1,[1.041005337787975],0.0,1.041005337787975,ABCD3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals",1.7459615889118636,GGA,Er-F-O-Se,0.002283030972234,-2.609158869427079,4.3039,4,Monoclinic,2/m,P2_1/c,fluoride,None,None,None,None,None,None,"O, S, Se",F,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-557019,RbErSeCl2O3,1.8720041284989093,0.49008498851031845,Triangular non-coplanar,1,4e,1,[1.2238438224412551],0.0,1.2238438224412551,ABCD2E3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals",1.7314716878825553,GGA,Cl-Er-O-Rb-Se,0.0,-2.434949383105468,4.3055,5,Monoclinic,2/m,P2_1/c,oxide,Rb,None,None,None,None,None,"C, O, S, Se",Cl,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
