material_id,chem_formula,R$_0$,B,Hf_chemenv,num_Hf_chemenvs,Hf_wyckoff,num_Hf_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Hf_sites,num_CN_env,num_charge_states,HfX_coordn,HfO_coordn,mean_coordn_Hf-X,min_coordn_Hf-X,max_coordn_Hf-X,mean_coordn_Hf-O,min_coordn_Hf-O,max_coordn_Hf-O,mean_Hf_charge,min_Hf_charge,max_Hf_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_HfO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-2713844,NaHfTi(PO4)3,1.8906551044341882,0.4025050005704502,Octahedron,1,"1b, 1c, 1a",3,"[0.054889005994000005, 0.19290719404251902, 0.037245630018020004, 0.23265198007128102, 0.136816085530013, 0.127193607035389]",0.0,0.13028391711520368,ABCD3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.0546458095985716,GGA,Hf-Na-O-P-Ti,0.006287693888888,-3.128781798257846,2.4072,5,Trigonal,3,P3,phosphate,Na,None,"Ti, Hf",None,None,None,"H, N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713868,Hf2Nb2Si3(SO8)3,1.957308596836672,0.2379321441610009,Octahedron,1,1a,1,"[0.14722239978923302, 0.17193910639281001, 0.14628662466171902, 0.180206366908429, 0.170535343853636, 0.226098913388692]",0.0,0.1737147924990865,A2B2C3D3E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.0744290093084468,GGA,Hf-Nb-O-S-Si,0.023137690196078003,-2.8106180756127452,0.9424000000000001,5,Triclinic,1,P1,oxide,None,None,"Nb, Hf",None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713879,Na6Hf4Si5SO24,1.8193262618679225,0.6414214061328503,Octahedron,1,1a,1,"[0.40372481410710903, 0.33634761259962204, 0.358710660918641, 0.46847446901494605, 0.35003171617114903, 0.38160927326841004, 0.260767133638944, 0.35107335943440804, 0.26257052117810703, 0.302178749021075, 0.276010124639739, 0.389828451860174]",0.0,0.345110573821027,AB4C5D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.084997073392202,GGA,Hf-Na-O-S-Si,0.033770615333326,-3.120388765769397,4.2524,5,Triclinic,1,P1,oxide,Na,None,Hf,None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2713916,NaHf3Ta(PO4)6,2.0041286387520927,0.13925263079172168,Octahedron,1,"1b, 1c, 1a",3,"[0.023921624360509004, 0.101728859225699, 0.064636549912545, 0.057271694128739004, 0.148921079318974, 0.061634140804407, 0.0346687055318, 0.023840422251678, 0.015600116295156001]",0.0,0.05913591020327856,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.0606965324284414,GGA,Hf-Na-O-P-Ta,0.0036610620952380003,-3.204908886663898,3.5298,5,Trigonal,3,P3,phosphate,Na,None,"Hf, Ta",None,None,None,"H, N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2713974,Na6Hf2Ti2Si5SO24,1.8191299853217164,0.6150931673372012,Octahedron,1,1a,1,"[0.46492326476386703, 0.41731975531236404, 0.278146459263155, 0.31672646224315204, 0.32803592897440403, 0.551658039982147]",0.0,0.3928016517565149,AB2C2D5E6F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.072150360193741,GGA,Hf-Na-O-S-Si-Ti,0.04957375362500201,-3.028360949936063,2.555799999999999,6,Triclinic,1,P1,oxide,Na,None,"Ti, Hf",None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2713988,Na3Hf2Zn2P3(SO8)3,1.8754890447715507,0.46745413947753434,Octahedron,1,1a,1,"[0.123339199784081, 0.229176628774187, 0.09565071709125601, 0.10216471990966, 0.105845703208785, 0.10198923296117901]",0.0,0.12636103362152468,A2B2C3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.067500373063299,GGA,Hf-Na-O-P-S-Zn,0.037169074042791,-2.572025966546842,4.6297,6,Triclinic,1,P1,oxide,Na,None,"Zn, Hf",None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714016,NaHf3NbSi3(SO8)3,1.936088494552802,0.3321701266985297,Octahedron,1,1a,1,"[0.181721038640414, 0.40640446463588703, 0.34838713827385104, 0.373856111585297, 0.34798958625372, 0.338819393227961, 0.22832267290770702, 0.15363014186569302, 0.39803268450329005]",0.0,0.3085736924326467,ABC3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0908448038313443,GGA,Hf-Na-Nb-O-S-Si,0.029971364600337003,-2.894671350729886,1.6417000000000002,6,Triclinic,1,P1,oxide,Na,None,"Nb, Hf",None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714017,NaHf3Nb(PO4)6,1.9914475271905363,0.17716055033547534,Octahedron,1,"1b, 1c, 1a",3,"[0.019785674516725003, 0.092689444465368, 0.055823670348464006, 0.05548147693578401, 0.12627718070695101, 0.05373503644025401, 0.031167712944086004, 0.019259813717991, 0.013357025692732002]",0.0,0.051953003974261676,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.0634152934543977,GGA,Hf-Na-Nb-O-P,0.004234922190475001,-3.168513548454376,2.6832000000000003,5,Trigonal,3,P3,phosphate,Na,None,"Nb, Hf",None,None,None,"H, N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714030,Na2HfZn3(SO4)6,1.737259894073592,0.8029667268235079,Octahedron,1,"1b, 1a",2,"[0.151847610326347, 0.31858909658626605, 0.11901515341217701]",0.0,0.19648395344159672,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.0642853869034274,GGA,Hf-Na-O-S-Zn,0.007863928645837001,-2.10982360743774,3.1779,5,Trigonal,3,P3,sulfate,Na,None,"Zn, Hf",None,None,None,"H, N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714036,Na2HfMg3(SO4)6,1.7044780612277637,0.8866355909516489,Octahedron,1,"1b, 1a",2,"[0.107873081033831, 0.274868256101557, 0.08641089673005001]",0.0,0.156384077955146,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.065578707558847,GGA,Hf-Mg-Na-O-S,0.0,-2.39796981618774,2.7172,5,Trigonal,3,P3,sulfate,Na,Mg,Hf,None,None,None,"H, N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714051,Na14Ca5Hf3(PO4)12,1.893862172985568,0.5131449729089704,Octahedron,1,1a,1,"[0.505835690105591, 0.38921697770542, 0.419744765815005, 0.44667086765968406, 0.35819285096177605, 0.7000144790607321, 0.6036147556971471, 0.44713948865586106, 0.5393039942917951]",0.0,0.489970429994779,A3B5C12D14E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.1026696852983275,GGA,Ca-Hf-Na-O-P,0.020151518699189002,-2.9599914339637152,4.2714,5,Triclinic,1,P1,phosphate,Na,Ca,Hf,None,None,None,"H, C, N, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714052,Na5Hf4Si3(PO8)3,1.8626700875572388,0.5167797562425008,Octahedron,1,1a,1,"[0.291860029474869, 0.167588429085353, 0.30185075716276705, 0.24010627384740302, 0.22921408955302902, 0.23656630772935602, 0.264145343519934, 0.29381777745770005, 0.253146347476274, 0.28539734828059005, 0.197435469014676, 0.16606868718318002]",0.0,0.24393307164876096,A3B3C4D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.074738547411413,GGA,Hf-Na-O-P-Si,0.010449454732901,-3.207764201730559,4.6801,5,Triclinic,1,P1,oxide,Na,None,Hf,None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714057,NaCa2Hf2PS5O24,1.8682174289812779,0.5531338749931738,Octahedron,1,1a,1,"[0.25696749160924104, 0.23641236663651302, 0.12686570310446302, 0.5526533250668211, 0.349438189351431, 0.11693986089269001]",0.0,0.2732128227768598,ABC2D2E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.0955460887743826,GGA,Ca-Hf-Na-O-P-S,0.023347181357140003,-2.622171447291111,3.723799999999999,6,Triclinic,1,P1,oxide,Na,Ca,Hf,None,None,None,"H, C, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714085,Na2Hf4Zn4SiS11O48,1.9066662844700986,0.39075070257303474,Octahedron,1,1a,1,"[0.086323291396025, 0.154505022714955, 0.085574743534819, 0.055313753367841, 0.008721822586199001, 0.195059779126588, 0.04038928525987601, 0.088173552452444, 0.102862188550047, 0.12778734541987302, 0.088055621445196, 0.07623119854514601]",0.0,0.09241646703325075,AB2C4D4E11F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.071429494707513,GGA,Hf-Na-O-S-Si-Zn,0.014931312624995,-2.319155911289409,3.076899999999999,6,Triclinic,1,P1,oxide,Na,None,"Zn, Hf",None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714171,Na2Ca3Hf(SO4)6,1.6387589343191458,1.1241788525797065,Octahedron,1,"1b, 1a",2,"[0.13922179374603702, 0.510091669911803, 0.258491483762658]",0.0,0.302601649140166,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.0967803129265232,GGA,Ca-Hf-Na-O-S,0.012017217592588001,-2.497867585400703,2.9210000000000003,5,Trigonal,3,P3,sulfate,Na,Ca,Hf,None,None,None,"H, C, N, O, S",None,None,None,None,B > 1,Positive B
mp-2714180,Na14Hf3Mg5(PO4)12,1.6732946765555166,0.9795167095123851,Octahedron,1,1a,1,"[0.302691394430955, 0.24554295481597302, 0.199083243766069, 0.24569020184519402, 0.19544361591573903, 0.18546618646450502, 0.182890831098196, 0.17707502092909802, 0.25977131683533]",0.0,0.221517196233451,A3B5C12D14E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.0710625517138266,GGA,Hf-Mg-Na-O-P,0.004042652906502,-2.905974507073471,4.5189,5,Triclinic,1,P1,phosphate,Na,Mg,Hf,None,None,None,"H, N, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714197,NaHf2Zn2PS5O24,1.8988803271188168,0.4131221420709433,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D2E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.0686734440826244,GGA,Hf-Na-O-P-S-Zn,0.013530424184521002,-2.3634307517673,4.0274,6,Triclinic,1,P1,oxide,Na,None,"Zn, Hf",None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714204,Na5Y2Hf2SiP5O24,1.8464129962638283,0.6075212174061286,Octahedron,1,1a,1,"[0.222046748677689, 0.16347406880877402, 0.31082486418231203, 0.44571154735999996, 0.37322378255890704, 0.199414980953415]",0.0,0.28578266542351616,AB2C2D5E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0944852195743073,GGA,Hf-Na-O-P-Si-Y,0.029316287083329003,-3.132581540002842,4.302,6,Triclinic,1,P1,oxide,Na,None,"Y, Hf",None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714218,Na5Hf2Zr2Si3(PO8)3,1.8634785092526367,0.5209079856575975,Octahedron,1,1a,1,"[0.13615401874820302, 0.225920496385236, 0.20375730083273802, 0.22393969394120503, 0.176475939637134, 0.155819321491651]",0.0,0.18701112850602786,A2B2C3D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0774925348595277,GGA,Hf-Na-O-P-Si-Zr,0.018402623215813003,-3.167505429593806,4.2942,6,Triclinic,1,P1,oxide,Na,None,"Zr, Hf",None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714219,Na2Hf4Mg4SiS11O48,1.901961593730062,0.4047684867839082,Octahedron,1,1a,1,"[0.093633282763576, 0.168486200146025, 0.09337442111421601, 0.067558347365092, 0.004673960272558, 0.205189054419554, 0.039203925612378, 0.08343018466275301, 0.10844414655533201, 0.14209803551754202, 0.094056919480847, 0.079113751744876]",0.0,0.09827185247122909,AB2C4D4E11F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.0726379847408634,GGA,Hf-Mg-Na-O-S-Si,0.016576830666658,-2.5172946977656,2.9038999999999993,6,Triclinic,1,P1,oxide,Na,Mg,Hf,None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714236,NaHf2Mg2PS5O24,1.878152230539993,0.456039802614185,Octahedron,1,1a,1,"[0.039616383064098, 0.033600294123484004, 0.038335281606934, 0.06914495863719901, 0.0937658114535, 0.053739397147399004]",0.0,0.054700354338769,ABC2D2E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.0655794089772526,GGA,Hf-Mg-Na-O-P-S,0.012555928438088,-2.562034688910158,3.9722,6,Triclinic,1,P1,oxide,Na,Mg,Hf,None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714277,Na2Ca4Hf4SiS11O48,1.900959658194963,0.43173152162250145,Octahedron,1,1a,1,"[0.277966840396883, 0.408944994285587, 0.245945134456785, 0.18055226365260002, 0.244266428423023, 0.5625365593375901, 0.17805182465695502, 0.240463536244328, 0.231791563758057, 0.474568133581147, 0.368402826695479, 0.42796325324437906]",0.0,0.32012111322773446,AB2C4D4E11F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.083002283253661,GGA,Ca-Hf-Na-O-S-Si,0.013530188214285001,-2.586898252432266,3.0267,6,Triclinic,1,P1,oxide,Na,Ca,Hf,None,None,Si,"H, C, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714287,Na5Hf2Ti2Si3(PO8)3,1.8795942386328217,0.46343387877759223,Octahedron,1,1a,1,"[0.24020708827703402, 0.167691629794154, 0.369230384442553, 0.271042222347805, 0.156371666184998, 0.143450302202594]",0.0,0.22466554887485635,A2B2C3D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0699917005832136,GGA,Hf-Na-O-P-Si-Ti,0.028602889455434002,-3.110254309422866,2.6265,6,Triclinic,1,P1,oxide,Na,None,"Ti, Hf",None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714289,Na5Hf2Si3Sn2(PO8)3,1.8786020958199117,0.46384511062044276,Octahedron,1,1a,1,"[0.16968488020247802, 0.192693664429182, 0.268134777145207, 0.25433348873024203, 0.167192616396542, 0.144705187491142]",0.0,0.19945743573246552,A2B2C3D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.0691780951015883,GGA,Hf-Na-O-P-Si-Sn,0.031706453361821,-2.8876437767732943,3.225399999999999,6,Triclinic,1,P1,oxide,Na,None,Hf,None,Sn,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714300,Na5Hf2Sc2SiP5O24,1.841964040365341,0.581910750754425,Octahedron,1,1a,1,"[0.159628082313998, 0.28536282344221603, 0.357278634672466, 0.278247931383347, 0.393207656100711, 0.215103021068064]",0.0,0.281471358163467,AB2C2D5E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.079478757365175,GGA,Hf-Na-O-P-Sc-Si,0.01635834620726,-3.131840722225064,4.2708,6,Triclinic,1,P1,oxide,Na,None,"Sc, Hf",None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714304,Na14Hf3Zn5(PO4)12,1.6866177134125508,0.9557912867134867,Octahedron,1,1a,1,"[0.29476060521317704, 0.24692119692159, 0.19479491297904, 0.23757039691494403, 0.18096616502304502, 0.158225062834034, 0.15809900856456502, 0.158283344657625, 0.22751707487640901]",0.0,0.20634864088715876,A3B5C12D14E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.0747485107491457,GGA,Hf-Na-O-P-Zn,0.045023682378053,-2.702806389085666,4.1107,5,Triclinic,1,P1,phosphate,Na,None,"Zn, Hf",None,None,None,"H, N, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714342,Na14Hf4Zr4Si11SO48,1.7468786679751787,0.8332927270771686,Octahedron,1,1a,1,"[0.245358552509357, 0.317987023570721, 0.326506868039636, 0.25094673257855205, 0.24462335159370302, 0.25962492321330805, 0.198781399263796, 0.26519676457560004, 0.299767257467701, 0.322873938567785, 0.314983740202319, 0.22491217413466802]",0.0,0.27263022714309554,AB4C4D11E14F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.088479405728401,GGA,Hf-Na-O-S-Si-Zr,0.023619889247973,-3.116407526770045,4.1671,6,Triclinic,1,P1,sulfate,Na,None,"Zr, Hf",None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714353,Na2Ca2Hf2SiS5O24,1.9026969486936545,0.4758713822503481,Octahedron,1,1a,1,"[0.6234285899241251, 0.47671457862152905, 0.117794835889324, 0.401168438735505, 0.49289487303648405, 0.533995625700722]",0.0,0.44099949031794816,AB2C2D2E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.1056502056184634,GGA,Ca-Hf-Na-O-S-Si,0.047965421898146,-2.626379620609037,2.887399999999999,6,Triclinic,1,P1,oxide,Na,Ca,Hf,None,None,Si,"H, C, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714397,Na7Hf2Si5Sn2PO24,1.7137727275818566,0.8824585375475114,Octahedron,1,1a,1,"[0.26294165389502, 0.20235310372919801, 0.34106839133620204, 0.27878203936135104, 0.32681377360253505, 0.28698959917529104]",0.0,0.28315809351659954,AB2C2D5E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.073292923357719,GGA,Hf-Na-O-P-Si-Sn,0.01736917347561,-2.892714506202391,3.3802,6,Triclinic,1,P1,oxide,Na,None,Hf,None,Sn,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714403,Na7Hf4Si5PO24,1.7433928379375057,0.8266808098188785,Octahedron,1,1a,1,"[0.257278753948019, 0.21782914996917702, 0.304716463547897, 0.30247835391981603, 0.296798533561479, 0.285357212462223, 0.258612981591462, 0.307387583895165, 0.218881170770647, 0.25227918726951903, 0.238689511518992, 0.289224735446723]",0.0,0.2691278031584266,AB4C5D7E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.080151029205583,GGA,Hf-Na-O-P-Si,0.0021722807926810002,-3.193881032381253,4.3583,5,Triclinic,1,P1,oxide,Na,None,Hf,None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714456,Na14Hf4Ti4Si11SO48,1.8051045573974236,0.6693065370280731,no_data,1,no_data,1,no_data,0.0,no_data,AB4C4D11E14F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.080140141917329,GGA,Hf-Na-O-S-Si-Ti,0.027514824105690002,-3.067581303192809,2.7685999999999993,6,Triclinic,1,P1,sulfate,Na,None,"Ti, Hf",None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714479,Na7Hf2Ti2Si5PO24,1.7100773532628075,0.8983734136832741,Octahedron,1,1a,1,"[0.256527854722093, 0.161514991465481, 0.5351204637718601, 0.272463683745893, 0.507313826651356, 0.24248281329283203]",0.0,0.3292372722749192,AB2C2D5E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0760832496233745,GGA,Hf-Na-O-P-Si-Ti,0.020237721524384,-3.101441184413774,2.828299999999999,6,Triclinic,1,P1,oxide,Na,None,"Ti, Hf",None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714495,NaHfMgP(SO6)2,1.9066805283594603,0.40880220544325246,Octahedron,1,2a,1,"[0.15614423628871502, 0.156515346548859, 0.19749166125598502]",0.0,0.170050414697853,ABCDE2F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.0757394264547875,GGA,Hf-Mg-Na-O-P-S,0.028634176481488003,-2.65335180801975,4.145799999999999,6,Monoclinic,m,Cc,oxide,Na,Mg,Hf,None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2714502,Na14Hf8Si11SO48,1.7696746448980505,0.765847931441367,Octahedron,1,1a,1,"[0.268135223390887, 0.26492289922870904, 0.260712952684444, 0.24623859080627303, 0.258699692791095, 0.245343230709081, 0.267725885348023, 0.265184110076711, 0.282815938658916, 0.23064871052979602, 0.29562256539846204, 0.297123164683166, 0.300714549700398, 0.29160810317019203, 0.24407011207981302, 0.28513491190080903, 0.28885593123118003, 0.23924081246044301, 0.297031284976003, 0.292896423907189, 0.2940742057772, 0.29984828541185304, 0.31750826181714803, 0.20925370731648402]",0.0,0.27264206475226144,AB8C11D14E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.083683366299227,GGA,Hf-Na-O-S-Si,0.016636163902434,-3.152825502461102,4.141900000000001,5,Triclinic,1,P1,sulfate,Na,None,Hf,None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714508,Na7Hf2Zr2Si5PO24,1.6781515618028664,0.9856347770119573,no_data,1,no_data,1,no_data,0.0,no_data,AB2C2D5E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0797095049873398,GGA,Hf-Na-O-P-Si-Zr,0.008501422357709001,-3.156822170267431,4.3247,6,Triclinic,1,P1,oxide,Na,None,"Zr, Hf",None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2714515,Na7Hf2Si5Ge2PO24,1.7365273889676458,0.8148610906580191,Octahedron,1,1a,1,"[0.28046583703384503, 0.13316045717423902, 0.775100238433393, 0.290919631177236, 0.707957172097867, 0.23984370708294803]",0.0,0.40457450716658805,AB2C2D5E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.068512234694252,GGA,Ge-Hf-Na-O-P-Si,0.047495334857722005,-2.869784489942229,3.4214,6,Triclinic,1,P1,oxide,Na,None,Hf,None,None,"Si, Ge","H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
