material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Mo_wyckoff,num_Mo_chemenvs,CN,element,charge_range,is_single_charge
mp-26501,Li3Mo(PO4)2,1.953771161199111,0.3076878430581374,[6.0],3.0,3.0,3.0,Octahedron,2b,1,6.0,Mo,0.0,True
mp-26519,Li3Mo(PO4)2,2.0281633463221573,0.164233168348198,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-26521,LiMo(PO3)4,2.148254300385183,0.0169181841401074,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Mo,0.0,True
mp-26535,Li3Mo2(PO4)3,1.993826344223524,0.258215249360146,[6.0],3.0,3.0,3.0,Octahedron,"1a, 1c, 2i",1,6.0,Mo,0.0,True
mp-26561,Li3Mo3(PO4)4,1.997168172735445,0.205690363514496,"[5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid",1a,2,5.0,Mo,0.0,True
mp-26561,Li3Mo3(PO4)4,1.997168172735445,0.205690363514496,"[5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid",1a,2,6.0,Mo,0.0,True
mp-26600,Mo(PO4)2,1.9264030352362973,0.3586711997942901,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,Mo,0.0,True
mp-26627,LiMoP2O7,1.9046832494234387,0.3445090637506112,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-26637,Li3Mo3(PO4)4,1.9832122402031067,0.2273455303552929,"[5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid",2a,2,5.0,Mo,0.0,True
mp-26637,Li3Mo3(PO4)4,1.9832122402031067,0.2273455303552929,"[5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid",2a,2,6.0,Mo,0.0,True
mp-2669,Mo8O23,2.018810781174345,0.1993727033310661,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4g,1,6.0,Mo,1.0,False
mp-2669,Mo8O23,2.018810781174345,0.1993727033310661,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4g,1,6.0,Mo,1.0,False
mp-26744,Mo4P7O24,2.0404725274904827,0.1532410911795088,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2i,1,6.0,Mo,1.0,False
mp-26744,Mo4P7O24,2.0404725274904827,0.1532410911795088,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2i,1,6.0,Mo,1.0,False
mp-26837,LiMoP2O7,1.9538716508268208,0.249700184539774,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-26863,Li2Mo(PO4)2,1.7809718131164842,0.7189374004958383,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-27003,Li3Mo2(PO4)3,1.9473126267650245,0.2615524422458399,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,Mo,0.0,True
mp-27005,LiMo2(PO4)3,1.9067925375803056,0.3023536539817483,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-27006,Mo2(PO4)3,1.941280146036663,0.2513217620401259,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2i,1,6.0,Mo,1.0,False
mp-27006,Mo2(PO4)3,1.941280146036663,0.2513217620401259,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2i,1,6.0,Mo,1.0,False
mp-27067,Li7Mo4P9O32,2.0479492616526263,0.1208834153627192,[6.0],3.0,3.0,3.0,Octahedron,8e,1,6.0,Mo,0.0,True
mp-27222,Li2Mo4O13,1.9907880455811329,0.4753148619805912,"[5.0, 6.0]",6.0,6.0,6.0,"Square pyramid, Octahedron",2i,2,5.0,Mo,0.0,True
mp-27222,Li2Mo4O13,1.9907880455811329,0.4753148619805912,"[5.0, 6.0]",6.0,6.0,6.0,"Square pyramid, Octahedron",2i,2,6.0,Mo,0.0,True
mp-27531,TeMo5O16,1.993244913184392,0.1869397902469519,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4e,1,6.0,Mo,1.0,False
mp-27531,TeMo5O16,1.993244913184392,0.1869397902469519,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4e,1,6.0,Mo,1.0,False
mp-2754190,Mo5(O4F)3,1.8774694365777829,0.0503357014931576,"[4.0, 5.0, 5.0]",5.333333333333333,5.0,6.0,Octahedron,1a,1,4.0,Mo,1.0,False
mp-2754190,Mo5(O4F)3,1.8774694365777829,0.0503357014931576,"[4.0, 5.0, 5.0]",5.333333333333333,5.0,6.0,Octahedron,1a,1,5.0,Mo,1.0,False
mp-2754190,Mo5(O4F)3,1.8774694365777829,0.0503357014931576,"[4.0, 5.0, 5.0]",5.333333333333333,5.0,6.0,Octahedron,1a,1,5.0,Mo,1.0,False
mp-27597,K2Mo2O7,2.0217017932174746,0.7040250501702422,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",2i,2,4.0,Mo,0.0,True
mp-27597,K2Mo2O7,2.0217017932174746,0.7040250501702422,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",2i,2,6.0,Mo,0.0,True
mp-27604,MgMo2O7,1.8746824631074013,0.276520748342132,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-27701,Mo9O26,2.032910521533692,0.2136546981273827,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4g, 2e",1,6.0,Mo,1.0,False
mp-27701,Mo9O26,2.032910521533692,0.2136546981273827,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"4g, 2e",1,6.0,Mo,1.0,False
mp-27966,Ag2Mo2O7,1.9537590482432856,0.5389416623251615,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-28465,BaMo3O10,1.983353629167253,0.5477247172807751,[6.0],6.0,6.0,6.0,"Square pyramid, Octahedron",4e,2,6.0,Mo,0.0,True
mp-28484,TlMo6O17,1.899397413278589,0.4939313356220604,"[4.0, 6.0]",5.5,5.5,5.5,"Tetrahedron, Octahedron","1a, 1b, 1c",2,4.0,Mo,0.0,True
mp-28484,TlMo6O17,1.899397413278589,0.4939313356220604,"[4.0, 6.0]",5.5,5.5,5.5,"Tetrahedron, Octahedron","1a, 1b, 1c",2,6.0,Mo,0.0,True
mp-28775,MoAs2O7,1.895507323975508,0.3360063492459564,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-28777,Mo9O25,1.9366257299306764,0.5150429537441548,"[4.0, 6.0]",5.56,5.56,5.56,"Tetrahedron, Octahedron","4g, 2f",2,4.0,Mo,0.0,True
mp-28777,Mo9O25,1.9366257299306764,0.5150429537441548,"[4.0, 6.0]",5.56,5.56,5.56,"Tetrahedron, Octahedron","4g, 2f",2,6.0,Mo,0.0,True
mp-2896839,Zn2Mo(WO4)2,1.996672627252186,0.113491604817143,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-2901609,NaMn2Mo2H3O10,1.521243969217583,-0.6392233712361399,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-29142,Ho2Mo4O15,1.868997057626362,0.2530745841653146,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-29148,Hg2Mo5O16,2.007684535397016,0.4029123363095657,[6.0],6.0,6.0,6.0,"Square pyramid, Octahedron","4g, 2e",2,6.0,Mo,0.0,True
mp-29150,La3MoO7,1.9237777333993804,0.5885308840589328,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Mo,0.0,True
mp-29461,Zn3Mo2O9,1.8649985842712549,0.2472530443563475,[4.0],6.0,6.0,6.0,Tetrahedron,2e,1,4.0,Mo,0.0,True
mp-29508,Li(MoO3)3,1.9611977536622007,0.4299320772495935,"[5.0, 6.0, 4.0, 6.0]",5.5,5.0,6.0,"Tetrahedron, Square pyramid, Octahedron",2i,3,5.0,Mo,1.0,False
mp-29508,Li(MoO3)3,1.9611977536622007,0.4299320772495935,"[5.0, 6.0, 4.0, 6.0]",5.5,5.0,6.0,"Tetrahedron, Square pyramid, Octahedron",2i,3,6.0,Mo,1.0,False
mp-29508,Li(MoO3)3,1.9611977536622007,0.4299320772495935,"[5.0, 6.0, 4.0, 6.0]",5.5,5.0,6.0,"Tetrahedron, Square pyramid, Octahedron",2i,3,4.0,Mo,1.0,False
mp-29508,Li(MoO3)3,1.9611977536622007,0.4299320772495935,"[5.0, 6.0, 4.0, 6.0]",5.5,5.0,6.0,"Tetrahedron, Square pyramid, Octahedron",2i,3,6.0,Mo,1.0,False
mp-29893,Hg2MoO4,2.0659631778293823,0.7259121225082336,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-29945,Tb2Mo4O15,1.8704561256964929,0.2563369535913787,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-29984,Na4MoO5,1.921775099327624,0.2840021983544581,[5.0],6.0,6.0,6.0,Square pyramid,2i,1,5.0,Mo,0.0,True
mp-30136,Hg2Mo2O7,2.0249155245522195,0.3848149437383414,[6.0],6.0,6.0,6.0,Octahedron,4g,1,6.0,Mo,0.0,True
mp-30163,La2Mo4O15,2.0220221570677364,0.5754870991345313,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",4e,2,4.0,Mo,0.0,True
mp-30163,La2Mo4O15,2.0220221570677364,0.5754870991345313,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",4e,2,6.0,Mo,0.0,True
mp-30215,Pr3MoO7,1.9169047714345804,0.3736331051659768,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Mo,0.0,True
mp-30544,Mo5O14,1.9273296775984008,0.2963440360056401,"[6.0, 4.0, 6.0]",5.666666666666667,5.0,6.0,"Tetrahedron, Octahedron",4e,2,6.0,Mo,1.0,False
mp-30544,Mo5O14,1.9273296775984008,0.2963440360056401,"[6.0, 4.0, 6.0]",5.666666666666667,5.0,6.0,"Tetrahedron, Octahedron",4e,2,4.0,Mo,1.0,False
mp-30544,Mo5O14,1.9273296775984008,0.2963440360056401,"[6.0, 4.0, 6.0]",5.666666666666667,5.0,6.0,"Tetrahedron, Octahedron",4e,2,6.0,Mo,1.0,False
mp-31122,Er2MoO6,2.2806417946476563,2.1804376815118305,[5.0],6.0,6.0,6.0,Trigonal bipyramid,4f,1,5.0,Mo,0.0,True
mp-31123,Tm2MoO6,2.27753340938267,2.1644370309525645,[5.0],6.0,6.0,6.0,Trigonal bipyramid,4f,1,5.0,Mo,0.0,True
mp-31124,Y2MoO6,2.2648867267228674,2.099283263163506,[5.0],6.0,6.0,6.0,Trigonal bipyramid,4f,1,5.0,Mo,0.0,True
mp-31128,La6Mo8O33,2.034583040989741,0.5910134512606497,"[4.0, 5.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid, Trigonal bipyramid",2a,3,4.0,Mo,0.0,True
mp-31128,La6Mo8O33,2.034583040989741,0.5910134512606497,"[4.0, 5.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid, Trigonal bipyramid",2a,3,5.0,Mo,0.0,True
mp-3114,Tb2(MoO4)3,1.9968308357492133,0.4996180937293778,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Mo,0.0,True
mp-32055,Mo2(PO4)3,1.9604134509542488,0.0220829123536603,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,Mo,1.0,False
mp-32055,Mo2(PO4)3,1.9604134509542488,0.0220829123536603,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,Mo,1.0,False
mp-32069,UMo5O16,2.092601026923652,-0.147059966083617,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"2e, 1c",1,6.0,Mo,1.0,False
mp-32069,UMo5O16,2.092601026923652,-0.147059966083617,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"2e, 1c",1,6.0,Mo,1.0,False
mp-32077,Mo2(PO4)3,1.924399933965356,0.2955908801171473,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2c,1,6.0,Mo,1.0,False
mp-32077,Mo2(PO4)3,1.924399933965356,0.2955908801171473,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2c,1,6.0,Mo,1.0,False
mp-32080,LiMo2P3O13,1.9223210849739587,0.3510680181632524,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-32107,Li3Mo2(PO4)3,2.051990386147407,0.1469605910579143,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Mo,0.0,True
mp-32108,Mo2P3O11,2.028003053569376,0.1560093748333438,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2c,1,6.0,Mo,1.0,False
mp-32108,Mo2P3O11,2.028003053569376,0.1560093748333438,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2c,1,6.0,Mo,1.0,False
mp-32113,Mo2P3O13,1.893149839812572,0.3165098262429079,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2i,1,6.0,Mo,1.0,False
mp-32113,Mo2P3O13,1.893149839812572,0.3165098262429079,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2i,1,6.0,Mo,1.0,False
mp-32120,Mo3(PO4)4,1.7351038634116036,0.8833596899649503,[6.0],4.0,4.0,4.0,Octahedron,"2d, 4e",1,6.0,Mo,0.0,True
mp-32123,LiMo2PO8,1.936790736621413,0.3440309828917847,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-3572,Gd2(MoO4)3,1.9928292459916768,0.4888682818384764,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Mo,0.0,True
mp-504158,Li4MoP2O9,1.856249548289491,0.4919449223967785,[6.0],4.0,4.0,4.0,Octahedron,2e,1,6.0,Mo,0.0,True
mp-504194,LiMoPO5,1.888411851656992,0.4471692230511613,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-504196,Mo2P2O11,1.9214803522226167,0.3519196720198268,[6.0],6.0,6.0,6.0,Octahedron,2e,1,6.0,Mo,0.0,True
mp-504210,Mo(PO3)5,1.885944277463627,0.3656438558524706,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Mo,0.0,True
mp-504495,NaZnMoHO5,2.4892230536354,1.701960114071954,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Mo,0.0,True
mp-504506,RbIn(MoO4)2,2.0860366347537784,0.8001029207006599,[4.0],6.0,6.0,6.0,Tetrahedron,2d,1,4.0,Mo,0.0,True
mp-504579,Ag6Mo10O33,1.9743986725589249,0.4713813184761466,[6.0],6.0,6.0,6.0,"Square pyramid, Octahedron",2i,2,6.0,Mo,0.0,True
mp-504818,MoPO5,1.8900946284161213,0.3085005925153778,[5.0],5.0,5.0,5.0,Square pyramid,2c,1,5.0,Mo,0.0,True
mp-504845,NaLiMo(H2O3)2,1.8084513400542068,0.0179846148363016,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,Mo,0.0,True
mp-504907,K(MoO2)4,2.085074068011785,0.0480991297927234,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,4g,1,6.0,Mo,1.0,False
mp-504907,K(MoO2)4,2.085074068011785,0.0480991297927234,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,4g,1,6.0,Mo,1.0,False
mp-505102,NaMo3P3O16,1.9082908367551223,0.4702586447733504,"[6.0, 5.0]",5.5,5.0,6.0,"Square pyramid, Octahedron, Trigonal bipyramid",2i,3,6.0,Mo,1.0,False
mp-505102,NaMo3P3O16,1.9082908367551223,0.4702586447733504,"[6.0, 5.0]",5.5,5.0,6.0,"Square pyramid, Octahedron, Trigonal bipyramid",2i,3,5.0,Mo,1.0,False
mp-505189,SrMo3(PO7)2,1.9334369803890568,0.5248668086250751,"[6.0, 5.0]",5.5,5.0,6.0,"Square pyramid, Octahedron, Trigonal bipyramid",2e,3,6.0,Mo,1.0,False
mp-505189,SrMo3(PO7)2,1.9334369803890568,0.5248668086250751,"[6.0, 5.0]",5.5,5.0,6.0,"Square pyramid, Octahedron, Trigonal bipyramid",2e,3,5.0,Mo,1.0,False
mp-505273,NiMoO4,1.9395995117604088,0.5594061632010241,[6.0],6.0,6.0,6.0,Octahedron,"2g, 2i",1,6.0,Mo,0.0,True
mp-505526,FeMoO4,2.047327086676167,0.6585810767443224,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-505783,KMo5O13,1.937680007461373,0.3567294958842748,[6.0],5.0,5.0,5.0,Octahedron,"4f, 2a",1,6.0,Mo,0.0,True
mp-505784,CsAl(MoO4)2,2.08702075964619,0.7263049343822512,[4.0],6.0,6.0,6.0,Tetrahedron,2d,1,4.0,Mo,0.0,True
mp-510456,Zr(MoO4)2,1.8489430944618703,0.2191082400857792,[4.0],6.0,6.0,6.0,Tetrahedron,2d,1,4.0,Mo,0.0,True
mp-530102,Li21Mo11O32,1.994542003884052,0.2316239698028064,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"4j, 2f, 1b",1,6.0,Mo,1.0,False
mp-530102,Li21Mo11O32,1.994542003884052,0.2316239698028064,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"4j, 2f, 1b",1,6.0,Mo,1.0,False
mp-532538,Rb5NdHf(MoO4)6,2.096591352344324,0.7289419515555018,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,Mo,0.0,True
mp-532562,K10Zr3Mn(MoO4)12,2.0214929806889352,0.5460557702127229,[4.0],6.0,6.0,6.0,Tetrahedron,3b,1,4.0,Mo,0.0,True
mp-540038,LiMo(PO4)2,1.900544894799058,0.5381138609876515,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-540082,Mo2(PO4)3,1.9195220496764904,0.3203194564040709,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4e,1,6.0,Mo,1.0,False
mp-540082,Mo2(PO4)3,1.9195220496764904,0.3203194564040709,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4e,1,6.0,Mo,1.0,False
mp-540138,MoPO5,1.9885857345841456,0.1236814379007042,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-540268,LiMo2(PO4)3,1.9176937377049108,0.3245955319971271,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-540296,Li2Mo(PO4)2,1.7354799107149683,0.8409773229625263,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-540536,Mo2P3O13,1.9355602881758955,0.3422159974507242,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2a,1,6.0,Mo,1.0,False
mp-540536,Mo2P3O13,1.9355602881758955,0.3422159974507242,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2a,1,6.0,Mo,1.0,False
mp-540602,RbIn(MoO4)2,2.018097559682826,0.5465775466712068,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Mo,0.0,True
mp-540786,Mo4O11,1.922250694301905,0.2604565816892888,"[6.0, 4.0, 6.0]",5.666666666666667,5.0,6.0,"Tetrahedron, Octahedron",4c,2,6.0,Mo,1.0,False
mp-540786,Mo4O11,1.922250694301905,0.2604565816892888,"[6.0, 4.0, 6.0]",5.666666666666667,5.0,6.0,"Tetrahedron, Octahedron",4c,2,4.0,Mo,1.0,False
mp-540786,Mo4O11,1.922250694301905,0.2604565816892888,"[6.0, 4.0, 6.0]",5.666666666666667,5.0,6.0,"Tetrahedron, Octahedron",4c,2,6.0,Mo,1.0,False
mp-540788,K2Mo3O10,1.9401828344752368,0.4359085634911698,"[5.0, 6.0]",6.0,6.0,6.0,"Octahedron, Trigonal bipyramid","4f, 2e",2,5.0,Mo,0.0,True
mp-540788,K2Mo3O10,1.9401828344752368,0.4359085634911698,"[5.0, 6.0]",6.0,6.0,6.0,"Octahedron, Trigonal bipyramid","4f, 2e",2,6.0,Mo,0.0,True
mp-541075,Rb2Mo3O10,1.945372926280996,0.455514581260515,"[5.0, 6.0]",6.0,6.0,6.0,"Octahedron, Trigonal bipyramid","4f, 2e",2,5.0,Mo,0.0,True
mp-541075,Rb2Mo3O10,1.945372926280996,0.455514581260515,"[5.0, 6.0]",6.0,6.0,6.0,"Octahedron, Trigonal bipyramid","4f, 2e",2,6.0,Mo,0.0,True
mp-541255,BaMo2(PO4)3,2.0299646976336083,0.1296220631750388,[6.0],3.5,3.5,3.5,Octahedron,4c,1,6.0,Mo,0.0,True
mp-541350,KMo(PO4)2,1.8228199091224933,0.8043198078041316,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-541428,CsMo(PO4)2,1.873084669414935,0.7811934274299325,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-541578,Li4Mo5O17,1.9986471320594887,0.3861133601668004,[6.0],6.0,6.0,6.0,"Square pyramid, Octahedron",2i,2,6.0,Mo,0.0,True
mp-541614,K3(MoO3)10,1.966220109818172,0.4817332347121702,[6.0],5.7,5.7,5.7,"Square pyramid, Octahedron","4j, 2i",2,6.0,Mo,0.0,True
mp-541674,NaMo2(PO4)3,1.936086453450401,0.2860565824644531,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Mo,0.0,True
mp-541775,Tl(MoO3)3,1.9483447813309525,0.4506674370524188,"[6.0, 6.0]",5.5,5.0,6.0,"Square pyramid, Octahedron","4j, 2i",2,6.0,Mo,1.0,False
mp-541775,Tl(MoO3)3,1.9483447813309525,0.4506674370524188,"[6.0, 6.0]",5.5,5.0,6.0,"Square pyramid, Octahedron","4j, 2i",2,6.0,Mo,1.0,False
mp-541910,SrMo2(AsO6)2,1.969476738712195,0.6043145063872536,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-541918,Na2Te4MoO12,1.917252275568568,0.2122187949521331,[6.0],6.0,6.0,6.0,Octahedron,2e,1,6.0,Mo,0.0,True
mp-541991,CuMoO4,2.0649101839805155,0.6415239473702602,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-542210,K2MoP2O9,1.96266217705516,0.6825367713027253,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,Mo,0.0,True
mp-542274,Na3Fe2(MoO4)3,1.874241357653732,0.2146873428227774,[4.0],5.0,5.0,5.0,Tetrahedron,"4f, 2e",1,4.0,Mo,0.0,True
mp-542563,NaMg3Al(MoO4)5,2.0291476710507204,0.5707289037122728,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-542610,Mo4O11,1.913512643420502,0.2537056431695552,"[6.0, 4.0, 6.0]",5.666666666666667,5.0,6.0,"Tetrahedron, Octahedron",4a,2,6.0,Mo,1.0,False
mp-542610,Mo4O11,1.913512643420502,0.2537056431695552,"[6.0, 4.0, 6.0]",5.666666666666667,5.0,6.0,"Tetrahedron, Octahedron",4a,2,4.0,Mo,1.0,False
mp-542610,Mo4O11,1.913512643420502,0.2537056431695552,"[6.0, 4.0, 6.0]",5.666666666666667,5.0,6.0,"Tetrahedron, Octahedron",4a,2,6.0,Mo,1.0,False
mp-542658,K2Mo4O13,1.950271805422876,0.4181268424047665,[6.0],6.0,6.0,6.0,"Square pyramid, Octahedron",2i,2,6.0,Mo,0.0,True
mp-542671,K2Mo(I2O7)2,1.9166133567018784,0.2299592176203924,[6.0],6.0,6.0,6.0,Octahedron,2e,1,6.0,Mo,0.0,True
mp-542905,Eu2(MoO4)3,2.0595859992205177,0.690389016804095,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,Mo,0.0,True
mp-546989,V2MoO8,1.9148322552056,0.2825359881447153,[5.0],6.0,6.0,6.0,Square pyramid,1b,1,5.0,Mo,0.0,True
mp-5511,Cu6Mo5O18,1.8728988500608097,0.556192379726927,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4f, 2e",1,6.0,Mo,1.0,False
mp-5511,Cu6Mo5O18,1.8728988500608097,0.556192379726927,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"4f, 2e",1,6.0,Mo,1.0,False
mp-553877,CdMoPO6,1.897934479966188,0.6204835967221938,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-553893,Eu6Mo10O39,1.9164018148694488,0.2837953982987763,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Mo,0.0,True
mp-553919,Ag6Mo2ClO7F3,1.798583312357928,-0.0580921641415084,"[3.0, 4.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","1c, 1b",2,3.0,Mo,0.0,True
mp-553919,Ag6Mo2ClO7F3,1.798583312357928,-0.0580921641415084,"[3.0, 4.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","1c, 1b",2,4.0,Mo,0.0,True
mp-553934,Si4Mo2P4O23,1.8891745258377568,0.3100033217234601,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-553969,Na2Te3Mo3O16,1.9721479516462144,0.5004620351418447,[6.0],6.0,6.0,6.0,Octahedron,"2c, 1b",1,6.0,Mo,0.0,True
mp-554052,SmSbMo2O9,1.908478199921176,0.2756778185482164,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Mo,0.0,True
mp-554075,SmCu(MoO4)2,1.853441542867794,0.1561769619776995,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,8c,1,4.0,Mo,1.0,False
mp-554075,SmCu(MoO4)2,1.853441542867794,0.1561769619776995,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,8c,1,4.0,Mo,1.0,False
mp-554090,Bi7Mo2(AsO8)3,2.046125098193784,0.7151737282520441,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",4c,2,4.0,Mo,0.0,True
mp-554090,Bi7Mo2(AsO8)3,2.046125098193784,0.7151737282520441,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",4c,2,6.0,Mo,0.0,True
mp-554101,LiIn(MoO4)2,1.9862524023702528,0.4588632963159303,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-554148,KFe(MoO4)2,2.135868090452126,0.8408283972104635,[4.0],6.0,6.0,6.0,Tetrahedron,4d,1,4.0,Mo,0.0,True
mp-554177,La4Cu3MoO12,1.8369723978065424,-0.1930007453405406,[5.0],6.0,6.0,6.0,Trigonal bipyramid,2e,1,5.0,Mo,0.0,True
mp-554213,DyMoO4F,2.120716125321348,0.7802992680414594,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-554226,Rb2U(MoO5)2,1.9320904983119045,0.3297264095978002,[4.0],6.0,6.0,6.0,no_data,no_data,1,4.0,Mo,0.0,True
mp-554274,CsMoIO6,2.001033503199672,1.022630682761436,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,Mo,0.0,True
mp-554339,Ba3Mo2(P2O9)2,1.883040229877014,0.6262172303198265,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-554402,La2(MoO4)3,2.018097808470118,0.5258873691668875,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,Mo,0.0,True
mp-554492,NdCu(MoO4)2,1.853169650874892,0.1556979083074853,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,8c,1,4.0,Mo,1.0,False
