material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Se_wyckoff,num_Se_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-554443,Na6Se2O9,1.859873864755216,0.4419738368203958,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",4c,2,4.0,Se,0.0,True,53.0,4.0,1.6734115543355579,1.6831797913967832,1.6788944405622552,0.0035051147861962536,0.009768237061225316,109.46950118687766,0.6061576928733191,108.50505592693162,110.23022531788509,4.0,1.0,5,"Tetrahedron, Octahedron"
mp-554443,Na6Se2O9,1.859873864755216,0.4419738368203958,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",4c,2,4.0,Se,0.0,True,55.0,4.0,1.6734115543355563,1.6831797913967845,1.6788944405622557,0.003505114786197335,0.009768237061228202,90.55270736192021,28.01916381053841,30.14587179078784,109.37901186876155,4.0,1.0,6,"Tetrahedron, Octahedron"
mp-554443,Na6Se2O9,1.859873864755216,0.4419738368203958,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",4c,2,4.0,Se,0.0,True,57.0,4.0,1.6734115543355579,1.6831797913967832,1.6788944405622548,0.003505114786196197,0.009768237061225316,90.55270736192018,28.019163810538394,30.14587179078788,109.3790118687616,4.0,1.0,7,"Tetrahedron, Octahedron"
mp-554443,Na6Se2O9,1.859873864755216,0.4419738368203958,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",4c,2,4.0,Se,0.0,True,58.0,4.0,1.677621112177082,1.682871722732768,1.6811662562432963,0.002144952852604285,0.005250610555685986,56.934451222799986,28.585695341898496,11.198934533366174,109.83226720571876,4.0,1.0,8,"Tetrahedron, Octahedron"
mp-554443,Na6Se2O9,1.859873864755216,0.4419738368203958,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",4c,2,4.0,Se,0.0,True,59.0,4.0,1.6788732070871488,1.6870589981888446,1.6812135322491777,0.00340883085522824,0.008185791101695816,109.47305668118338,1.1580042092162035,107.21298094748741,110.27666231842365,4.0,1.0,9,"Tetrahedron, Octahedron"
mp-554443,Na6Se2O9,1.859873864755216,0.4419738368203958,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",4c,2,4.0,Se,0.0,True,60.0,4.0,1.6788732070871495,1.687058998188845,1.6812135322491781,0.0034088308552281633,0.008185791101695594,109.47305668118338,1.1580042092162117,107.21298094748737,110.27666231842366,4.0,1.0,10,"Tetrahedron, Octahedron"
mp-554443,Na6Se2O9,1.859873864755216,0.4419738368203958,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",4c,2,4.0,Se,0.0,True,62.0,4.0,1.6776211121770825,1.68287172273277,1.6811662562432972,0.002144952852604889,0.00525061055568754,109.46738383020768,0.69709797694225,108.49839590347618,110.10706287724912,4.0,1.0,11,"Tetrahedron, Octahedron"
mp-554443,Na6Se2O9,1.859873864755216,0.4419738368203958,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",4c,2,4.0,Se,0.0,True,63.0,4.0,1.678873207087149,1.6870589981888435,1.6812135322491777,0.0034088308552275544,0.008185791101694484,109.47305668118338,1.1580042092162113,107.21298094748741,110.27666231842359,4.0,1.0,12,"Tetrahedron, Octahedron"
mp-554443,Na6Se2O9,1.859873864755216,0.4419738368203958,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",4c,2,6.0,Se,0.0,True,52.0,6.0,1.8380677437626036,1.876260672574505,1.8559813567841925,0.015060406212410844,0.038192928811901394,107.90601400177351,35.812128011518865,89.33862826465005,179.7602812895263,6.0,1.0,1,"Tetrahedron, Octahedron"
mp-554443,Na6Se2O9,1.859873864755216,0.4419738368203958,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",4c,2,6.0,Se,0.0,True,54.0,6.0,1.8380677437626034,1.8762606725745066,1.8559813567841925,0.015060406212411025,0.03819292881190317,107.9060140017734,35.812128011518624,89.33862826465004,179.7602812895263,6.0,1.0,2,"Tetrahedron, Octahedron"
mp-554443,Na6Se2O9,1.859873864755216,0.4419738368203958,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",4c,2,6.0,Se,0.0,True,56.0,6.0,1.8380677437626034,1.8762606725745077,1.855981356784193,0.015060406212411148,0.03819292881190428,107.90601400177363,35.81212801151903,89.33862826465004,179.76028128952933,6.0,1.0,3,"Tetrahedron, Octahedron"
mp-554443,Na6Se2O9,1.859873864755216,0.4419738368203958,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron",4c,2,6.0,Se,0.0,True,61.0,6.0,1.8380677437626038,1.8762606725745086,1.855981356784193,0.015060406212410709,0.038192928811904725,107.90601400177356,35.812128011518865,89.33862826465,179.7602812895263,6.0,1.0,4,"Tetrahedron, Octahedron"
mp-554548,BaMo2Se2O11,2.049431749894816,1.0772798582632226,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4b,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-554763,NpAgSeO5,1.8590655782699952,0.41264740257957,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-554805,Sr3Se3(ClO4)2,1.9416778427597472,0.6866609197191644,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,12.0,3.0,1.722765881513431,1.7403874672546222,1.7345136053408912,0.008306895181903902,0.017621585741191215,99.83476151711609,0.9740582658399645,98.4572351070236,100.52352472216235,2.0,0.6666666666666666,1,Triangular non-coplanar
mp-554805,Sr3Se3(ClO4)2,1.9416778427597472,0.6866609197191644,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,13.0,3.0,1.7227658815134295,1.7403874672546207,1.7345136053408903,0.008306895181904321,0.017621585741191215,99.83476151711609,0.974058265839961,98.4572351070236,100.52352472216235,2.0,0.6666666666666666,2,Triangular non-coplanar
mp-554805,Sr3Se3(ClO4)2,1.9416778427597472,0.6866609197191644,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,15.0,3.0,1.6905954998848376,1.8682229729397581,1.7498046575698112,0.08373439381477667,0.17762747305492055,97.03449311559912,5.944429623857397,92.83114661828337,105.44118611023066,3.0,1.0,3,Triangular non-coplanar
mp-554805,Sr3Se3(ClO4)2,1.9416778427597472,0.6866609197191644,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,16.0,3.0,1.6905954998848376,1.8682229729397593,1.7498046575698118,0.08373439381477708,0.17762747305492166,97.03449311559916,5.944429623857396,92.8311466182834,105.44118611023069,3.0,1.0,4,Triangular non-coplanar
mp-554805,Sr3Se3(ClO4)2,1.9416778427597472,0.6866609197191644,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,17.0,3.0,1.6905954998848376,1.868222972939758,1.7498046575698112,0.08373439381477656,0.17762747305492033,53.94751339795537,28.047202423811935,14.28277934357699,73.77988042514457,3.0,1.0,5,Triangular non-coplanar
mp-554805,Sr3Se3(ClO4)2,1.9416778427597472,0.6866609197191644,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,18.0,3.0,1.7227658815134272,1.7403874672546207,1.7345136053408894,0.008306895181905315,0.017621585741193435,99.83476151711614,0.9740582658399443,98.45723510702366,100.52352472216236,2.0,0.6666666666666666,6,Triangular non-coplanar
mp-554805,Sr3Se3(ClO4)2,1.9416778427597472,0.6866609197191644,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,20.0,3.0,1.6905954998848376,1.8682229729397588,1.7498046575698112,0.08373439381477703,0.17762747305492121,53.94751339795539,28.04720242381193,14.282779343577019,73.77988042514458,3.0,1.0,7,Triangular non-coplanar
mp-554805,Sr3Se3(ClO4)2,1.9416778427597472,0.6866609197191644,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,22.0,3.0,1.7227658815134275,1.7403874672546211,1.7345136053408898,0.008306895181905473,0.017621585741193657,99.83476151711612,0.9740582658399711,98.4572351070236,100.52352472216236,2.0,0.6666666666666666,8,Triangular non-coplanar
mp-554901,Ga2Mo(SeO5)2,1.8961994355503933,0.5146513409434899,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-554903,TbSeClO3,1.847051016589479,0.3891443768874981,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,4.0,3.0,1.7012416153479104,1.7532035715851133,1.7358829195060457,0.02449510107936319,0.0519619562372029,98.49697555749582,5.458941060290789,90.77686707383721,102.3570297993251,3.0,1.0,1,Triangular non-coplanar
mp-554903,TbSeClO3,1.847051016589479,0.3891443768874981,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,5.0,3.0,1.7012416153479102,1.7532035715851135,1.7358829195060457,0.0244951010793634,0.051961956237203344,98.49697555749579,5.458941060290785,90.77686707383721,102.3570297993251,3.0,1.0,2,Triangular non-coplanar
mp-554903,TbSeClO3,1.847051016589479,0.3891443768874981,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,6.0,3.0,1.7012416153479106,1.7532035715851133,1.7358829195060457,0.024495101079363087,0.05196195623720268,98.49697555749577,5.4589410602907815,90.77686707383718,102.35702979932506,3.0,1.0,3,Triangular non-coplanar
mp-554903,TbSeClO3,1.847051016589479,0.3891443768874981,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,7.0,3.0,1.70124161534791,1.753203571585114,1.735882919506046,0.024495101079363663,0.05196195623720401,98.49697555749579,5.458941060290798,90.77686707383717,102.35702979932509,3.0,1.0,4,Triangular non-coplanar
mp-555022,LuSeO3F,1.8418599701995233,0.3364309207542971,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-555160,CsYSeCl2O3,1.870259954721481,0.4857252924872178,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,8.0,3.0,1.6995751174625908,1.7477620787974644,1.7310399942518506,0.02226369620445859,0.048186961334873546,78.21076287226829,30.77187991607882,34.861254537663065,103.19882138951465,3.0,1.0,1,Triangular non-coplanar
mp-555160,CsYSeCl2O3,1.870259954721481,0.4857252924872178,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,9.0,3.0,1.6995751174625886,1.7477620787974633,1.7310399942518495,0.02226369620445916,0.048186961334874656,78.21076287226832,30.77187991607881,34.8612545376631,103.19882138951466,3.0,1.0,2,Triangular non-coplanar
mp-555160,CsYSeCl2O3,1.870259954721481,0.4857252924872178,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,10.0,3.0,1.6995751174625886,1.7477620787974646,1.73103999425185,0.02226369620445964,0.04818696133487599,99.30896331355599,6.032981775030354,90.7877848309124,103.94028372024091,3.0,1.0,3,Triangular non-coplanar
mp-555160,CsYSeCl2O3,1.870259954721481,0.4857252924872178,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,11.0,3.0,1.699575117462588,1.7477620787974637,1.7310399942518495,0.02226369620445968,0.048186961334875766,99.30896331355598,6.0329817750303585,90.78778483091239,103.94028372024094,3.0,1.0,4,Triangular non-coplanar
mp-555327,MnSeO4,1.8326023048561957,0.4307025817579532,[4.0],6.0,6.0,6.0,Tetrahedron,2c,1,4.0,Se,0.0,True,2.0,4.0,1.6379147782470274,1.6789885054585922,1.6584534952243537,0.020527064702313868,0.04107372721156488,109.4526058547973,2.044339037935529,108.48180367258394,114.02352161640202,4.0,1.0,1,Tetrahedron
mp-555327,MnSeO4,1.8326023048561957,0.4307025817579532,[4.0],6.0,6.0,6.0,Tetrahedron,2c,1,4.0,Se,0.0,True,3.0,4.0,1.6379204652263086,1.6789885054585918,1.6584563387197049,0.020524221207300825,0.041068040232283165,109.45260438821676,2.044454874944749,108.48180367258396,114.02377987875894,4.0,1.0,2,Tetrahedron
mp-555343,Ni5Se4(BrO6)2,1.7866661475333032,0.1789751646756553,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True,14.0,3.0,1.7199514777270792,1.742857147744165,1.733003757605274,0.00962088358402599,0.022905670017085766,101.39454954263253,2.3057371793757415,98.86404609053743,104.44082628808168,3.0,1.0,1,Triangular non-coplanar
mp-555343,Ni5Se4(BrO6)2,1.7866661475333032,0.1789751646756553,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True,15.0,3.0,1.7199968770388454,1.7427900829631071,1.732968120134494,0.009568038242910745,0.022793205924261706,101.40054592343539,2.303952738291667,98.87025703187825,104.44347717430882,3.0,1.0,2,Triangular non-coplanar
mp-555343,Ni5Se4(BrO6)2,1.7866661475333032,0.1789751646756553,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True,16.0,3.0,1.719981918048541,1.7427890575046165,1.732965083331295,0.009575203005390494,0.022807139456075598,101.40064700726369,2.304485977426826,98.86985879660814,104.44433150081282,3.0,1.0,3,Triangular non-coplanar
mp-555343,Ni5Se4(BrO6)2,1.7866661475333032,0.1789751646756553,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True,17.0,3.0,1.7199514777270795,1.7428571477441663,1.733003757605274,0.009620883584026222,0.022905670017086877,101.39454954263256,2.3057371793757198,98.8640460905375,104.4408262880817,3.0,1.0,4,Triangular non-coplanar
mp-555354,KMn(SeO4)2,1.983366061402292,0.7524133242439633,[4.0],6.0,6.0,6.0,Tetrahedron,4i,1,4.0,Se,0.0,True,4.0,4.0,1.640399840684888,1.714170798269825,1.678597118068092,0.027873692845404002,0.07377095758493701,90.59614193148757,32.013816092927236,20.778235634835315,116.9522063565648,3.0,0.75,1,Tetrahedron
mp-555354,KMn(SeO4)2,1.983366061402292,0.7524133242439633,[4.0],6.0,6.0,6.0,Tetrahedron,4i,1,4.0,Se,0.0,True,5.0,4.0,1.6403998406848885,1.714170798269826,1.6785971180680925,0.027873692845404165,0.07377095758493746,109.40208523028281,3.789021248230648,106.3447095778923,116.95220635656479,3.0,0.75,2,Tetrahedron
mp-555354,KMn(SeO4)2,1.983366061402292,0.7524133242439633,[4.0],6.0,6.0,6.0,Tetrahedron,4i,1,4.0,Se,0.0,True,6.0,4.0,1.6403998406848888,1.7141707982698244,1.6785971180680925,0.027873692845403603,0.07377095758493568,90.59614193148754,32.01381609292723,20.778235634835315,116.95220635656476,3.0,0.75,3,Tetrahedron
mp-555354,KMn(SeO4)2,1.983366061402292,0.7524133242439633,[4.0],6.0,6.0,6.0,Tetrahedron,4i,1,4.0,Se,0.0,True,7.0,4.0,1.6403998406848879,1.7141707982698262,1.6785971180680925,0.027873692845404353,0.07377095758493835,109.40208523028281,3.7890212482306542,106.3447095778923,116.95220635656483,3.0,0.75,4,Tetrahedron
mp-555570,BaCu(SeO3)2,1.795572812756268,0.2961002537864933,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,8.0,3.0,1.6852117992683975,1.7290904407196368,1.7116535505689514,0.01901139022003941,0.04387864145123932,62.154648570396546,24.928309319270696,28.34657904272834,87.71268439646316,3.0,1.0,1,Triangular non-coplanar
mp-555570,BaCu(SeO3)2,1.795572812756268,0.2961002537864933,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,10.0,3.0,1.6852117992683977,1.7290922778748645,1.7116541629540265,0.01901195189956092,0.04388047860646682,82.29568764618652,18.707288621371656,67.77427781020266,108.7081669891892,3.0,1.0,2,Triangular non-coplanar
mp-555570,BaCu(SeO3)2,1.795572812756268,0.2961002537864933,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,13.0,3.0,1.6852117992683995,1.7290922778748636,1.7116541629540267,0.019011951899559794,0.04388047860646416,62.15462380854782,24.928298774626402,28.346579042728326,87.7126742437474,3.0,1.0,3,Triangular non-coplanar
mp-555570,BaCu(SeO3)2,1.795572812756268,0.2961002537864933,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,14.0,3.0,1.685211799268399,1.729092277874863,1.7116541629540267,0.01901195189955997,0.043880478606463935,82.2956876461865,18.70728862137164,67.77427781020263,108.70816698918914,3.0,1.0,4,Triangular non-coplanar
mp-555589,Fe2(Se2O5)3,1.846462609255098,0.3525612144127086,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,12.0,3.0,1.6948181370184994,1.8354918822454747,1.748890314988131,0.06186488785851335,0.1406737452269753,101.4659714850867,1.4052559114841157,100.04389721061705,103.37925436823218,3.0,1.0,1,Triangular non-coplanar
mp-555589,Fe2(Se2O5)3,1.846462609255098,0.3525612144127086,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,17.0,3.0,1.6948181370184985,1.8354918822454729,1.7488903149881307,0.06186488785851235,0.1406737452269744,75.34887850760363,21.80969413491313,50.18839294906893,103.37925436823217,3.0,1.0,2,Triangular non-coplanar
mp-555589,Fe2(Se2O5)3,1.846462609255098,0.3525612144127086,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,19.0,3.0,1.694818137018499,1.8354918822454747,1.7488903149881316,0.061864887858512976,0.14067374522697573,101.46597148508665,1.4052559114841157,100.04389721061703,103.37925436823215,3.0,1.0,3,Triangular non-coplanar
mp-555589,Fe2(Se2O5)3,1.846462609255098,0.3525612144127086,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,21.0,3.0,1.6948181370184998,1.8354918822454738,1.74889031498813,0.06186488785851308,0.14067374522697396,75.34887850760366,21.80969413491315,50.188392949068934,103.37925436823222,3.0,1.0,4,Triangular non-coplanar
mp-555650,NdSeClO3,1.8706109190499405,0.4564967367072167,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,11.0,3.0,1.693855694972343,1.7590576638493374,1.7373236742236724,0.03073650289309129,0.06520196887699448,101.5077974302426,0.9207638645564982,100.20564068524375,102.15887580274205,3.0,1.0,1,Triangular non-coplanar
mp-555650,NdSeClO3,1.8706109190499405,0.4564967367072167,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,12.0,3.0,1.6938556949723433,1.7590576638493374,1.7373236742236726,0.030736502893091135,0.06520196887699403,101.5077974302426,0.9207638645565249,100.20564068524371,102.15887580274206,3.0,1.0,2,Triangular non-coplanar
mp-555650,NdSeClO3,1.8706109190499405,0.4564967367072167,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,14.0,3.0,1.6938556949723427,1.7590576638493376,1.7373236742236724,0.030736502893091502,0.06520196887699492,101.5077974302426,0.9207638645565116,100.20564068524372,102.15887580274205,3.0,1.0,3,Triangular non-coplanar
mp-555650,NdSeClO3,1.8706109190499405,0.4564967367072167,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,15.0,3.0,1.6938556949723433,1.7590576638493367,1.7373236742236724,0.030736502893090822,0.06520196887699337,101.50779743024263,0.9207638645564848,100.20564068524378,102.15887580274205,3.0,1.0,4,Triangular non-coplanar
mp-555672,Pu(SeO3)2,1.8360291946757417,0.4142746803173827,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-555691,SrZn(SeO3)2,1.876811198045284,0.4874294864829257,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,8.0,3.0,1.6945227246490102,1.7623401689856255,1.7360318152017158,0.029699587402556567,0.0678174443366153,99.18805351050128,2.4438086600280178,97.22924514154182,102.63334566496518,3.0,1.0,1,Triangular non-coplanar
mp-555691,SrZn(SeO3)2,1.876811198045284,0.4874294864829257,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,10.0,3.0,1.6945227246490107,1.762340168985626,1.7360318152017158,0.029699587402556453,0.0678174443366153,72.0767364491734,25.671780483373436,36.82728317473873,97.22924514154185,3.0,1.0,2,Triangular non-coplanar
mp-555691,SrZn(SeO3)2,1.876811198045284,0.4874294864829257,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,11.0,3.0,1.694522724649011,1.7623401689856248,1.7360318152017158,0.02969958740255592,0.06781744433661374,72.07673644917337,25.671780483373407,36.82728317473873,97.22924514154177,3.0,1.0,3,Triangular non-coplanar
mp-555691,SrZn(SeO3)2,1.876811198045284,0.4874294864829257,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,15.0,3.0,1.6945227246490113,1.7623401689856226,1.736031815201715,0.029699587402555048,0.0678174443366113,99.18805351050126,2.4438086600280484,97.22924514154178,102.6333456649652,3.0,1.0,4,Triangular non-coplanar
mp-555802,Zn3Fe2(SeO3)6,1.7947589621004263,0.1871553308767331,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-555816,KDy(SeO4)2,1.736193229295388,0.1554220891975327,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,Se,0.0,True,16.0,4.0,1.6676973281938376,1.6732422723230942,1.6706827681173664,0.0019721413316241302,0.005544944129256546,51.2065780846033,22.075801894769686,18.30234185999892,80.64566792902284,4.0,1.0,1,Tetrahedron
mp-555816,KDy(SeO4)2,1.736193229295388,0.1554220891975327,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,Se,0.0,True,20.0,4.0,1.6676973281938376,1.6732422723230918,1.670682768117366,0.001972141331623366,0.0055449441292541035,59.12710740775577,28.28746389072442,18.30234185999892,109.49459152434304,4.0,1.0,2,Tetrahedron
mp-555816,KDy(SeO4)2,1.736193229295388,0.1554220891975327,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,Se,0.0,True,23.0,4.0,1.6673752470696679,1.6760889617292176,1.6715324924017505,0.003102125066795876,0.008713714659549732,90.61420259433629,24.577127050748498,40.59517660786509,111.00407845803664,4.0,1.0,3,Tetrahedron
mp-555816,KDy(SeO4)2,1.736193229295388,0.1554220891975327,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,Se,0.0,True,24.0,4.0,1.6673752470696659,1.6760889617292176,1.67153249240175,0.0031021250667967264,0.00871371465955173,109.47426589096592,1.1955951678954984,107.71527970057804,111.0040784580367,4.0,1.0,4,Tetrahedron
mp-555816,KDy(SeO4)2,1.736193229295388,0.1554220891975327,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,Se,0.0,True,28.0,4.0,1.6676973281938376,1.673242272323094,1.6706827681173657,0.001972141331624006,0.005544944129256324,109.47037774517395,0.7013473293747464,108.22598229035323,110.4563493126881,4.0,1.0,5,Tetrahedron
mp-555816,KDy(SeO4)2,1.736193229295388,0.1554220891975327,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,Se,0.0,True,29.0,4.0,1.6673752470696674,1.6760889617292187,1.6715324924017505,0.0031021250667964003,0.008713714659551286,109.47426589096591,1.1955951678954977,107.71527970057805,111.00407845803666,4.0,1.0,6,Tetrahedron
mp-555816,KDy(SeO4)2,1.736193229295388,0.1554220891975327,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,Se,0.0,True,30.0,4.0,1.6676973281938376,1.6732422723230915,1.6706827681173648,0.0019721413316231826,0.0055449441292538815,90.31755057365935,24.98518696440978,39.82262227889022,110.05163981705398,4.0,1.0,7,Tetrahedron
mp-555816,KDy(SeO4)2,1.736193229295388,0.1554220891975327,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,Se,0.0,True,31.0,4.0,1.667375247069666,1.6760889617292176,1.6715324924017505,0.0031021250667964064,0.008713714659551508,90.61420259433633,24.57712705074851,40.5951766078651,111.00407845803667,4.0,1.0,8,Tetrahedron
