material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,B_wyckoff,num_B_chemenvs,CN,element,charge_range,is_single_charge
mp-721618,SrB6(H4O7)2,1.3993728940041827,0.2123113417429583,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,3.0,B,0.0,True
mp-721618,SrB6(H4O7)2,1.3993728940041827,0.2123113417429583,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,4.0,B,0.0,True
mp-721875,CaB2(HO)8,1.4650396207842338,0.051312539443879,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,B,0.0,True
mp-721901,K2B4H8O11,1.3964843927648538,0.2650355225940068,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,3.0,B,0.0,True
mp-721901,K2B4H8O11,1.3964843927648538,0.2650355225940068,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4a,2,4.0,B,0.0,True
mp-722906,Na3CuB8H17O23,1.4163365540532595,0.1194535561789469,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2i,2,3.0,B,0.0,True
mp-722906,Na3CuB8H17O23,1.4163365540532595,0.1194535561789469,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2i,2,4.0,B,0.0,True
mp-726398,Ca3YMn3B4O15,1.3882808961780566,-0.0674799131219159,[3.0],3.0,3.0,3.0,Trigonal plane,"1a, 1b, 2c",1,3.0,B,0.0,True
mp-726800,Mn4Si4SnB2(HO9)2,1.4592221647056474,0.0944620415180121,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,B,0.0,True
mp-728512,Ca4Ce2TiSi4(BO6)4,1.3601705214505893,0.4521230183329234,[4.0],3.0,3.0,3.0,Tetrahedron,4g,1,4.0,B,0.0,True
mp-733877,CaB3H13O12,1.4405613297608637,0.0678007371129687,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,3.0,B,0.0,True
mp-733877,CaB3H13O12,1.4405613297608637,0.0678007371129687,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,4.0,B,0.0,True
mp-740714,LiB5H2O9,1.3843527112683334,0.2644034449227785,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,3.0,B,0.0,True
mp-740714,LiB5H2O9,1.3843527112683334,0.2644034449227785,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,4.0,B,0.0,True
mp-752646,Li3Fe(BO3)2,1.3912997694074505,0.4383433692624104,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-752713,HoBO3,1.347915138860455,0.439017456062629,[4.0],3.0,3.0,3.0,Tetrahedron,"4g, 2c",1,4.0,B,0.0,True
mp-752783,Ca2CuB2(HO)12,1.503123052159291,-0.0613984018477897,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,B,0.0,True
mp-752851,Ca2SiB2O7,1.2906176186229066,0.7423187605589068,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,B,0.0,True
mp-753413,Ba2B2O5,1.3828556163972714,0.4203186856910241,[3.0],3.0,3.0,3.0,"Cube, Trigonal plane, Octahedron",2i,3,3.0,B,0.0,True
mp-753697,LiFeBO3,1.3894344753718462,0.6234334889525618,[3.0],3.0,3.0,3.0,Trigonal plane,2i,1,3.0,B,0.0,True
mp-753767,LiMnBO3,1.3935799889882323,0.3815461351232517,[3.0],3.0,3.0,3.0,Trigonal plane,4i,1,3.0,B,0.0,True
mp-753902,LiFeBO3,1.392544482585846,0.5130783671780572,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-754325,Li3Fe4(BO3)4,1.389799160529451,0.3465262966068104,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-754416,Li4Mn(BO3)2,1.3943986671411528,0.9030504400291623,[3.0],3.0,3.0,3.0,Trigonal plane,4a,1,3.0,B,0.0,True
mp-754552,Li3Mn4(BO3)4,1.392408842342251,0.3451142037226563,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-754562,Li4Mn3Fe(BO3)4,1.3936826674350538,0.4440646930842529,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-754680,Li4Mn3Fe(BO3)4,1.3942964812949448,0.4645590252803676,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-754863,Li2MnFe(BO3)2,1.3944549250345557,0.1782904026231602,[3.0],3.0,3.0,3.0,Trigonal plane,2a,1,3.0,B,0.0,True
mp-754903,Y(BO2)3,1.370268867023455,0.331140165415607,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2e, 4f",2,3.0,B,0.0,True
mp-754903,Y(BO2)3,1.370268867023455,0.331140165415607,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","2e, 4f",2,4.0,B,0.0,True
mp-755129,Li2MnFe(BO3)2,1.3928980774652036,0.4852832597688851,[3.0],3.0,3.0,3.0,Trigonal plane,2i,1,3.0,B,0.0,True
mp-755204,Li4MnFe3(BO3)4,1.392654615721595,0.4834283998104206,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-755319,Li2MnFe(BO3)2,1.393311258036014,0.4762841246821266,[3.0],3.0,3.0,3.0,Trigonal plane,2i,1,3.0,B,0.0,True
mp-755361,Na3VBAsO7,1.3925811837783135,0.9193230981881666,[3.0],3.0,3.0,3.0,Trigonal plane,2e,1,3.0,B,0.0,True
mp-755626,Li4Mn3Fe(BO3)4,1.3936913053715538,0.4335224257392613,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-755639,Li4MnFe3(BO3)4,1.3948336458274402,0.2740273945193278,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-755710,Li2MnFe(BO3)2,1.3939969251771347,0.1805676157626815,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-755800,Li2MnFe(BO3)2,1.3926249315071657,0.4456014088714579,[3.0],3.0,3.0,3.0,Trigonal plane,2i,1,3.0,B,0.0,True
mp-755859,Li4MnFe3(BO3)4,1.3934257239696688,0.5038280604583226,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-755967,Li4Mn3Fe(BO3)4,1.3932764491367116,0.3030206292023415,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-755990,Li2MnFe(BO3)2,1.3926467021844449,0.4842479504968713,[3.0],3.0,3.0,3.0,Trigonal plane,2i,1,3.0,B,0.0,True
mp-756091,NaMnBO3,1.3882231723722065,-0.0259289591269361,[3.0],3.0,3.0,3.0,Trigonal plane,2a,1,3.0,B,0.0,True
mp-756125,Li2MnFe(BO3)2,1.3934272583743643,0.2438078210613674,[3.0],3.0,3.0,3.0,Trigonal plane,2a,1,3.0,B,0.0,True
mp-756264,Li4MnFe3(BO3)4,1.3943144244708727,0.4828426036544669,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-756274,Na3FeBPO7,1.388195381136221,0.9285978710404958,[3.0],3.0,3.0,3.0,Trigonal plane,2e,1,3.0,B,0.0,True
mp-756503,Li4Fe(BO3)2,1.3935438589813096,0.98625290862277,[3.0],3.0,3.0,3.0,Trigonal plane,8e,1,3.0,B,0.0,True
mp-756548,LiV5(BO5)2,1.3903458878616808,0.0192323320073163,[3.0],3.0,3.0,3.0,Trigonal plane,4h,1,3.0,B,0.0,True
mp-756584,Na3CrBPO7,1.3872274710784065,0.914858391151045,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-756620,LiNiBO3,1.38873005040051,0.506394505712269,[3.0],3.0,3.0,3.0,Trigonal plane,2a,1,3.0,B,0.0,True
mp-756707,Na3VBPO7,1.3902968270773708,0.9210858660848804,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-756914,Er2B4O9,1.3867354407253711,0.3283989488597488,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2i,2,3.0,B,0.0,True
mp-756914,Er2B4O9,1.3867354407253711,0.3283989488597488,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2i,2,4.0,B,0.0,True
mp-757269,Li3Fe4(BO3)4,1.3903138960115349,0.3245536768865689,[3.0],3.0,3.0,3.0,Trigonal plane,2a,1,3.0,B,0.0,True
mp-757312,NaInBP2HO9,1.441591852442392,0.1227462139661409,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,B,0.0,True
mp-757463,CsFeBP2HO9,1.526615072889778,-0.1459443721003202,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,B,0.0,True
mp-757666,CaB5H3O10,1.392521010737784,0.2395878598217744,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,3.0,B,0.0,True
mp-757666,CaB5H3O10,1.392521010737784,0.2395878598217744,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,4.0,B,0.0,True
mp-757727,BaB2H2O5,1.5561250388374102,-0.2293392210819332,[4.0],3.0,3.0,3.0,"Tetrahedron, Square-face bicapped square antiprism, Tricapped triangular prism (two square-face caps and one triangular-face cap)","4g, 2e, 2f",3,4.0,B,0.0,True
mp-757792,Li5Fe8(BO3)8,1.38877316874943,0.3213329177781352,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-758281,RbB2P2HO9,1.3748589632672972,0.3729746338349937,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,B,0.0,True
mp-758840,KB6P(H2O7)2,1.3972119946478183,0.1620968153748669,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","16g, 8f",2,3.0,B,0.0,True
mp-758840,KB6P(H2O7)2,1.3972119946478183,0.1620968153748669,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane","16g, 8f",2,4.0,B,0.0,True
mp-758855,LiZnBO3,1.392557635179949,0.2089228099581487,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-758868,MgBP(H3O4)2,1.536124794994139,-0.1700999532655703,[4.0],3.0,3.0,3.0,Tetrahedron,6e,1,4.0,B,0.0,True
mp-758961,Li3Fe4(BO3)4,1.3894520597211062,0.2746395330699996,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-759239,Li3Fe4(BO3)4,1.3894612314732957,0.2844710151913545,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-759763,La26B8O51,1.392106645956058,0.064863125246095,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-759792,Ag2B8O13,1.3851906537358958,0.2960825113267722,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",1a,2,3.0,B,0.0,True
mp-759792,Ag2B8O13,1.3851906537358958,0.2960825113267722,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",1a,2,4.0,B,0.0,True
mp-760195,Li3Fe4(BO3)4,1.3873544110252585,0.2859938636031439,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-760261,Li3Cr(BO3)2,1.387683816168669,0.1508109100602064,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-760268,Li5Fe8(BO3)8,1.3888644906162697,0.314594564744983,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-760283,Li3Cr(BO3)2,1.386977084276658,0.2998449477465181,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-761198,Li5Fe8(BO3)8,1.3882343660742822,0.268164368005314,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-761202,Li3Fe4(BO3)4,1.3902531444546185,0.2478294143291209,[3.0],3.0,3.0,3.0,Trigonal plane,2a,1,3.0,B,0.0,True
mp-761209,Li3Fe4(BO3)4,1.3896088631631645,0.2876110198328939,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-761211,Li3Fe4(BO3)4,1.3913680253432938,0.282377617701686,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-761220,Li7Fe8(BO3)8,1.3923211855975046,0.3483288789857574,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-761222,Li3Fe4(BO3)4,1.388622277186157,0.2797795701720513,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-761227,Li5Fe8(BO3)8,1.3870458224079387,0.3182887377878458,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-761322,LiNiBO3,1.3921657386312187,0.3924747663004793,[3.0],3.0,3.0,3.0,Trigonal plane,4i,1,3.0,B,0.0,True
mp-764459,Li3Fe4(BO3)4,1.3885511719563293,0.2070360933368641,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-764502,Li3Fe4(BO3)4,1.3911099774640363,0.2613247142145652,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-764554,Li5Fe8(BO3)8,1.3891702838261195,0.2565913760216865,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-764654,Li5Fe8(BO3)8,1.3893561322148194,0.2959819334071752,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-764798,Li5Fe8(BO3)8,1.3890951285569593,0.2991000405236909,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-764888,Li3Fe4(BO3)4,1.390892162452497,0.2840253793043265,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-764896,Li7Fe8(BO3)8,1.393131836630976,0.3136811594225744,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-764904,LiFe2(BO3)2,1.3861180076595132,0.3004643813108363,[3.0],3.0,3.0,3.0,Trigonal plane,2a,1,3.0,B,0.0,True
mp-764932,Li3Fe4(BO3)4,1.3887438208924108,0.3823331925759688,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-764966,Na2B8O13,1.3818888322027214,0.3296780370280753,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2a,2,3.0,B,0.0,True
mp-764966,Na2B8O13,1.3818888322027214,0.3296780370280753,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2a,2,4.0,B,0.0,True
mp-766175,RbInBP2HO9,1.4478484647800287,0.0692023611380917,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,B,0.0,True
mp-766484,Li11Mn12(BO3)12,1.393056764930781,0.2854610215475204,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-766500,Li5Mn3(BO3)4,1.392233464094398,0.090107309842779,[3.0],3.0,3.0,3.0,Trigonal plane,2a,1,3.0,B,0.0,True
mp-766507,Li5Fe3(BO3)4,1.3929860795026467,0.3292699359011783,[3.0],3.0,3.0,3.0,Trigonal plane,2a,1,3.0,B,0.0,True
mp-766508,Li5Mn2Fe(BO3)4,1.3932171325455198,0.0732422655442711,[3.0],3.0,3.0,3.0,Trigonal plane,2a,1,3.0,B,0.0,True
mp-766525,Li11Mn12(BO3)12,1.394452710703187,0.2217146389036673,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-766526,Li11Mn12(BO3)12,1.391424560131911,0.2393749881514081,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-766536,Li5Mn6(BO3)6,1.3905613800959888,0.2166439086377586,[3.0],3.0,3.0,3.0,Trigonal plane,"4b, 2a",1,3.0,B,0.0,True
mp-766637,Li5Fe6(BO3)6,1.392386603542232,0.3197881362657239,[3.0],3.0,3.0,3.0,Trigonal plane,2a,1,3.0,B,0.0,True
mp-766660,Li11Fe12(BO3)12,1.389960505377252,0.3554333007737332,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-766960,Li11Fe12(BO3)12,1.390973961065321,0.3197011163160835,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-767613,RbVBP2HO9,1.4188216941916802,0.2207830552668254,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,B,0.0,True
mp-767762,Li5Mn6(BO3)6,1.390807736523919,0.2252612936631144,[3.0],3.0,3.0,3.0,Trigonal plane,2a,1,3.0,B,0.0,True
mp-768280,Sm2B4O9,1.378599323053841,0.3392917079768535,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2i,2,3.0,B,0.0,True
mp-768280,Sm2B4O9,1.378599323053841,0.3392917079768535,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2i,2,4.0,B,0.0,True
mp-768301,Ho2B4O9,1.3864397245859812,0.3289467631519207,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2i,2,3.0,B,0.0,True
mp-768301,Ho2B4O9,1.3864397245859812,0.3289467631519207,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2i,2,4.0,B,0.0,True
mp-768345,Ba2B2O5,1.3834130360974275,0.5467156049177879,[3.0],3.0,3.0,3.0,"Cube, Trigonal plane, Octahedron",4e,3,3.0,B,0.0,True
mp-768442,LiMnB2O5,1.378586262440387,0.1918155905344882,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-768452,Li5Bi2(BO3)4,1.3867566053690392,0.1535628290506223,[3.0],3.0,3.0,3.0,"Trigonal plane, Dodecahedron with triangular faces - p2345 plane normalized",2a,2,3.0,B,0.0,True
mp-768540,Na3NiBPO7,1.3726155023302458,0.6315855893366373,[3.0],3.0,3.0,3.0,Trigonal plane,2e,1,3.0,B,0.0,True
mp-768556,Na3BSbPO7,1.3942574129444227,1.3139617915243011,[3.0],3.0,3.0,3.0,Trigonal plane,2e,1,3.0,B,0.0,True
mp-768574,Na3MnBPO7,1.385782829860447,0.9645078142980512,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-768582,Na3BiBPO7,1.3954290384372898,1.142356697571029,[3.0],3.0,3.0,3.0,"Pentagonal bipyramid, Trigonal plane",2e,2,3.0,B,0.0,True
mp-768738,Li3Bi(BO3)2,1.3932888203020968,0.395131697846756,[3.0],3.0,3.0,3.0,"Tetrahedron, Trigonal plane",2i,2,3.0,B,0.0,True
mp-768740,Li2Bi5B3O13,1.3944509349909804,0.1834108986507301,[3.0],3.0,3.0,3.0,"Square-face capped trigonal prism, Trigonal plane, Face-capped octahedron, Octahedron",2e,4,3.0,B,0.0,True
mp-768771,Li3Bi(BO3)2,1.3939023350159183,0.3190151209099544,[3.0],3.0,3.0,3.0,"Trigonal plane, Octahedron",4e,2,3.0,B,0.0,True
mp-768798,Li3Bi2(BO3)3,1.3887742439638904,-0.2762333821054474,[3.0],3.0,3.0,3.0,"Square-face capped square prism, Trigonal plane",4e,2,3.0,B,0.0,True
mp-768820,Li3Bi(BO3)2,1.392101201627178,0.1392632332064841,[3.0],3.0,3.0,3.0,"Trigonal plane, Dodecahedron with triangular faces - p2345 plane normalized",4e,2,3.0,B,0.0,True
mp-768884,Li4B2O5,1.3883410769736753,0.5437919698637836,[3.0],3.0,3.0,3.0,Trigonal plane,4f,1,3.0,B,0.0,True
mp-768887,Y(BO2)3,1.4495877730764797,0.1075662036878996,[4.0],3.0,3.0,3.0,Tetrahedron,4a,1,4.0,B,0.0,True
mp-768913,LiVB2O5,1.3797562990986474,0.2638612563284453,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-768923,Bi4(B2O5)3,1.4304021020577111,0.1937874368070889,[4.0],3.0,3.0,3.0,"Square-face bicapped trigonal prism, Tetrahedron, Bicapped octahedron (cap faces with one edge in common)",4f,3,4.0,B,0.0,True
mp-768960,Li5BO4,1.6239873197564445,-0.387324036920545,[4.0],3.0,3.0,3.0,Tetrahedron,8c,1,4.0,B,0.0,True
mp-770155,Li3V3(BO5)2,1.3900723990701327,0.3323533975338971,[3.0],3.0,3.0,3.0,Trigonal plane,2a,1,3.0,B,0.0,True
mp-770280,Li6Bi(BO3)3,1.3907713129891426,0.3944084264887479,[3.0],3.0,3.0,3.0,"Trigonal plane, Dodecahedron with triangular faces - p2345 plane normalized",4e,2,3.0,B,0.0,True
mp-770361,LiV2BO5,1.3908900987186594,0.3713384381341446,[3.0],3.0,3.0,3.0,Trigonal plane,4h,1,3.0,B,0.0,True
mp-770475,Na3BiBAsO7,1.39513608914737,1.0482915900814225,[3.0],3.0,3.0,3.0,"Pentagonal bipyramid, Trigonal plane",2e,2,3.0,B,0.0,True
mp-770709,RbLi2Fe2(BO3)3,1.388566161182343,0.5744064230718322,[3.0],3.0,3.0,3.0,Trigonal plane,"4g, 2f",1,3.0,B,0.0,True
mp-770722,Mg3Mn5(BO4)4,1.3873294197605086,0.2592770916136042,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
mp-770764,Li2Fe(BO2)5,1.3837175950081466,0.3094049899331227,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,3.0,B,0.0,True
mp-770764,Li2Fe(BO2)5,1.3837175950081466,0.3094049899331227,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,4.0,B,0.0,True
mp-770765,Na3MnBAsO7,1.386590577559831,0.9373642465764356,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-770786,Li3Ni(BO3)2,1.385075193465935,0.2884325377317097,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-770825,Li3Fe(BO3)2,1.3920301370858792,0.623945896643784,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-770903,Li3Mn(BO3)2,1.3876331996055853,0.0607811626013226,[3.0],3.0,3.0,3.0,Trigonal plane,4i,1,3.0,B,0.0,True
mp-770904,Li3Mn(BO3)2,1.3878920577372529,0.2758266450767756,[3.0],3.0,3.0,3.0,Trigonal plane,4i,1,3.0,B,0.0,True
mp-770906,Li3Mn(BO3)2,1.387184555186141,0.0750269123231771,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-770910,Li3Mn(BO3)2,1.3902988776638852,0.4219733953432493,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-771016,Li2FeBO4,1.3943731881052563,0.520223016463584,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-771154,Na3VSiBO7,1.3885182801793772,0.7168394633596376,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-771158,Ba2B2O5,1.3836953495165276,0.404289863673574,[3.0],3.0,3.0,3.0,"Square-face capped trigonal prism, Trigonal plane, Face-capped octahedron",4e,3,3.0,B,0.0,True
mp-771174,Ba2B2O5,1.3829589973289322,0.4294168573211057,[3.0],3.0,3.0,3.0,"Cube, Trigonal plane, Octahedron",4e,3,3.0,B,0.0,True
mp-771318,Na3FeSiBO7,1.3738416008279688,0.4055259676444649,[3.0],3.0,3.0,3.0,Trigonal plane,2e,1,3.0,B,0.0,True
mp-771393,Na3FeBAsO7,1.3904826689369951,0.8025068958775925,[3.0],3.0,3.0,3.0,Trigonal plane,2e,1,3.0,B,0.0,True
mp-771772,Lu4(B2O5)3,1.3965025462983545,0.3017058632560991,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,B,0.0,True
mp-771822,V5(BO5)2,1.3877617175544334,0.1538644214025909,[3.0],3.0,3.0,3.0,Trigonal plane,4g,1,3.0,B,0.0,True
mp-771974,Na3CrBAsO7,1.3893630449557357,0.9148132507065772,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-772223,Na3Fe(BO3)2,1.392621242926572,0.8098698495318837,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-772229,Na3Ni(BO3)2,1.3892648359971562,0.2118264105327524,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-772429,Li2V(BO2)5,1.3838009274857943,0.3081789005987899,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,3.0,B,0.0,True
mp-772429,Li2V(BO2)5,1.3838009274857943,0.3081789005987899,"[3.0, 4.0]",3.0,3.0,3.0,"Tetrahedron, Trigonal plane",4e,2,4.0,B,0.0,True
mp-772497,Er4(B2O5)3,1.393404370036483,0.3044618679025076,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,B,0.0,True
mp-772588,Li2V5B3O13,1.3826006775987618,0.2494566590620499,[3.0],3.0,3.0,3.0,Trigonal plane,2e,1,3.0,B,0.0,True
mp-772628,Li3V(BO3)2,1.3812971958746396,0.7150130382521213,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-772771,La4(B2O5)3,1.4012842794749631,0.3222928761331213,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,B,0.0,True
mp-772919,Tm4(B2O5)3,1.3962003364826945,0.3037097485234762,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,B,0.0,True
mp-772970,Na3MnSiBO7,1.3824954935542215,0.7000621984342195,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-772986,Na3SiSnBO7,1.3934329839145974,0.7656143679513658,[3.0],3.0,3.0,3.0,Trigonal plane,2e,1,3.0,B,0.0,True
mp-773117,La3Si2BO10,1.385000137998821,0.2855968609223018,[3.0],3.0,3.0,3.0,Trigonal plane,8c,1,3.0,B,0.0,True
mp-773133,K3CuB2P4H3O17,1.45052147203864,0.1161718342480698,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,B,0.0,True
mp-773526,Na3Cr(BO3)2,1.3920976422957747,0.3869369380636308,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-773603,Na3V(BO3)2,1.3913729368348504,0.6547671539598596,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-773605,Na3Mn(BO3)2,1.3919289597086415,0.5070120675148818,[3.0],3.0,3.0,3.0,Trigonal plane,4e,1,3.0,B,0.0,True
mp-773894,CaB2(H2O3)2,1.4751449348615957,0.0484635363291322,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,B,0.0,True
mp-774042,Li8Mn5Fe3(BO3)8,1.393365199071655,0.3001423403641868,[3.0],3.0,3.0,3.0,Trigonal plane,1a,1,3.0,B,0.0,True
