material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Bi_wyckoff,num_Bi_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,6.0,Bi,0.0,True,19.0,6.0,2.1479407851144625,3.0218795211248777,2.511850355732328,0.3699117751266628,0.8739387360104152,61.96386902117106,21.896600143973675,28.8957027362515,102.1630970793614,6.0,1.0,8,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,6.0,Bi,0.0,True,22.0,6.0,2.141237064956691,2.9116721912674355,2.4895214516618207,0.3350865009684092,0.7704351263107445,101.95327787320413,30.201570356601056,69.04998889409231,162.65616424230103,6.0,1.0,9,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,6.0,Bi,0.0,True,23.0,6.0,2.141237064956689,2.911672191267441,2.4895214516618203,0.3350865009684113,0.7704351263107516,101.95327787320413,30.201570356601056,69.04998889409234,162.65616424230106,6.0,1.0,10,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,6.0,Bi,0.0,True,25.0,6.0,2.3352134388639776,2.443644284503834,2.3865886138481023,0.04444857024209618,0.10843084563985661,55.115977136045814,33.819323083463935,6.069146482599116,99.19570253198367,6.0,1.0,11,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,7.0,Bi,0.0,True,0.0,7.0,2.176005074777998,3.1375657644364114,2.5639218306945253,0.3464519378505568,0.9615606896584135,65.51291493101708,26.240230125147182,31.054135424108306,135.27411533339628,7.0,1.0,1,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,7.0,Bi,0.0,True,1.0,7.0,2.1760050747779993,3.1375657644364097,2.5639218306945244,0.3464519378505566,0.9615606896584104,65.51291493101706,26.240230125147182,31.054135424108306,135.27411533339628,7.0,1.0,2,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,7.0,Bi,0.0,True,10.0,7.0,2.1499140817935687,3.132754889292542,2.5497788966282533,0.33724751622228255,0.9828408074989734,65.54074386387204,25.444180630002677,34.771605647391745,133.2479101802475,7.0,1.0,3,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,7.0,Bi,0.0,True,11.0,7.0,2.1499140817935682,3.132754889292543,2.5497788966282537,0.33724751622228233,0.9828408074989747,65.540743863872,25.44418063000268,34.771605647391745,133.2479101802475,7.0,1.0,4,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,7.0,Bi,0.0,True,16.0,7.0,2.156292513796234,3.0160521764933175,2.557585808401574,0.3424557714709242,0.8597596626970834,62.17305328523061,23.871354624202933,15.750718462052673,101.04155664012544,7.0,1.0,5,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,7.0,Bi,0.0,True,17.0,7.0,2.1562925137962345,3.0160521764933144,2.557585808401575,0.3424557714709233,0.8597596626970798,62.17305328523061,23.871354624202926,15.750718462052697,101.04155664012542,7.0,1.0,6,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,7.0,Bi,0.0,True,20.0,7.0,2.168695815752073,3.0828450993894183,2.5516681035604094,0.3548373059383381,0.9141492836373453,99.6654699344418,30.99521025659661,62.821393201167204,155.3068655827243,7.0,1.0,7,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,7.0,Bi,0.0,True,21.0,7.0,2.168695815752069,3.0828450993894196,2.5516681035604085,0.35483730593834084,0.9141492836373506,99.6654699344418,30.99521025659661,62.82139320116718,155.3068655827243,7.0,1.0,8,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,8.0,Bi,0.0,True,4.0,8.0,2.2194975270644983,3.1666040915334146,2.6538645347225867,0.35734844851967235,0.9471065644689163,100.50133938230809,32.56522956847054,60.765682146095266,171.80678734819907,8.0,1.0,1,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,8.0,Bi,0.0,True,5.0,8.0,2.219497527064495,3.1666040915334177,2.6538645347225867,0.35734844851967346,0.9471065644689225,100.50133938230807,32.56522956847055,60.76568214609523,171.80678734819915,8.0,1.0,2,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,8.0,Bi,0.0,True,12.0,8.0,2.234031355115712,3.0745789037468616,2.641665174790211,0.324802218470403,0.8405475486311498,100.56008402487984,32.631761243772424,62.29003157773216,174.8290313103397,8.0,1.0,3,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,8.0,Bi,0.0,True,13.0,8.0,2.2340313551157136,3.074578903746863,2.6416651747902113,0.3248022184704027,0.8405475486311493,100.56008402487986,32.63176124377243,62.29003157773215,174.8290313103397,8.0,1.0,4,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,8.0,Bi,0.0,True,14.0,8.0,2.201727625258412,3.1804176476212214,2.6033828579138687,0.3749876461910264,0.9786900223628092,99.02679606261539,31.028565618943333,54.08450781490425,153.10406544887064,8.0,1.0,5,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,8.0,Bi,0.0,True,15.0,8.0,2.201727625258416,3.1804176476212214,2.603382857913869,0.3749876461910244,0.9786900223628052,99.02679606261539,31.028565618943333,54.08450781490425,153.10406544887067,8.0,1.0,6,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195168,Bi26Mo10O69,2.099936902557095,0.4764358587801623,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","1a, 2i, 1b",6,8.0,Bi,0.0,True,24.0,8.0,2.3015540381805395,3.1434036564103733,2.6644516934817606,0.3551447127087771,0.8418496182298338,50.38690987021793,25.902139703689066,9.948314146488698,94.14167044976956,8.0,1.0,7,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw"
mp-1195213,Bi2(SO4)3,1.7435922047466874,0.760369675796511,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),4f,1,9.0,Bi,0.0,True,0.0,9.0,2.306217068916364,2.7901103163156407,2.5078989336931303,0.14860957129197108,0.48389324739927675,92.24196803308327,38.78817882638096,17.12503426571881,173.06610353410096,9.0,1.0,1,Tricapped triangular prism (three square-face caps)
mp-1195213,Bi2(SO4)3,1.7435922047466874,0.760369675796511,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),4f,1,9.0,Bi,0.0,True,1.0,9.0,2.306217068916364,2.7901103163156415,2.5078989336931308,0.14860957129197128,0.48389324739927764,63.94757762720263,34.67350449290318,7.173027710942142,159.04239861990075,9.0,1.0,2,Tricapped triangular prism (three square-face caps)
mp-1195213,Bi2(SO4)3,1.7435922047466874,0.760369675796511,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),4f,1,9.0,Bi,0.0,True,2.0,9.0,2.3062170689163635,2.7901103163156415,2.5078989336931303,0.14860957129197142,0.4838932473992781,92.24196803308325,38.788178826380964,17.12503426571881,173.06610353410102,9.0,1.0,3,Tricapped triangular prism (three square-face caps)
mp-1195213,Bi2(SO4)3,1.7435922047466874,0.760369675796511,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),4f,1,9.0,Bi,0.0,True,3.0,9.0,2.3062170689163644,2.7901103163156424,2.5078989336931303,0.14860957129197122,0.4838932473992781,63.947577627202655,34.6735044929032,7.173027710942041,159.04239861990078,9.0,1.0,4,Tricapped triangular prism (three square-face caps)
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,4.0,Bi,0.0,True,,,,,,,,,,,,,,0,"Square antiprism, Square-face capped trigonal prism"
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,8.0,Bi,0.0,True,8.0,8.0,2.220502804248751,3.1456145411163696,2.608974436379971,0.3745965341064669,0.9251117368676187,95.4001437468112,33.634795852137415,8.537736462515939e-07,146.74850107658025,8.0,1.0,1,"Square antiprism, Square-face capped trigonal prism"
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,8.0,Bi,0.0,True,9.0,8.0,2.2205028042487513,3.145614541116371,2.6089744363799725,0.37459653410646865,0.9251117368676196,65.03312201616082,28.62418946027225,1.2074182697257333e-06,126.47531599896708,8.0,1.0,2,"Square antiprism, Square-face capped trigonal prism"
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,8.0,Bi,0.0,True,10.0,8.0,2.2205028042487513,3.1456145411163714,2.608974436379973,0.37459653410646787,0.92511173686762,95.55400219427455,34.355963306876305,0.0,146.74850107658025,8.0,1.0,3,"Square antiprism, Square-face capped trigonal prism"
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,8.0,Bi,0.0,True,11.0,8.0,2.2205028042487496,3.145614541116371,2.608974436379972,0.37459653410646826,0.9251117368676214,65.25720828393078,29.448018599408027,0.0,143.23366775597904,8.0,1.0,4,"Square antiprism, Square-face capped trigonal prism"
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,8.0,Bi,0.0,True,12.0,8.0,2.2205028042487527,3.145614541116371,2.608974436379973,0.3745965341064684,0.9251117368676183,95.40014371631928,33.63479593862324,0.0,146.7485010765803,8.0,1.0,5,"Square antiprism, Square-face capped trigonal prism"
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,8.0,Bi,0.0,True,13.0,8.0,2.2205028042487505,3.1456145411163714,2.608974436379972,0.3745965341064674,0.9251117368676209,65.03312197303873,28.624189558244055,0.0,126.4753159989671,8.0,1.0,6,"Square antiprism, Square-face capped trigonal prism"
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,8.0,Bi,0.0,True,14.0,8.0,2.220502804248747,3.14561454111637,2.608974436379971,0.37459653410646865,0.9251117368676232,95.55400222476646,34.35596322206934,8.537736462515939e-07,146.7485010765802,8.0,1.0,7,"Square antiprism, Square-face capped trigonal prism"
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,8.0,Bi,0.0,True,15.0,8.0,2.2205028042487522,3.1456145411163696,2.608974436379972,0.37459653410646737,0.9251117368676174,65.2572082839308,29.448018599408034,0.0,143.2336677559791,8.0,1.0,8,"Square antiprism, Square-face capped trigonal prism"
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,8.0,Bi,0.0,True,16.0,8.0,2.226002302733784,2.8937475255277185,2.5451896928458555,0.27269829500068427,0.6677452227939344,56.941625509719834,25.558073862568854,10.331797125821897,90.29190435787132,8.0,1.0,9,"Square antiprism, Square-face capped trigonal prism"
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,8.0,Bi,0.0,True,17.0,8.0,2.226002302733786,2.893747525527718,2.5451896928458564,0.272698295000683,0.6677452227939322,60.80072998839267,27.205975820672208,11.141545368901054,112.75718102261376,8.0,1.0,10,"Square antiprism, Square-face capped trigonal prism"
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,8.0,Bi,0.0,True,18.0,8.0,2.226002302733785,2.8937475255277167,2.5451896928458573,0.27269829500068365,0.6677452227939318,83.266159661228,32.21774702265367,32.21099450065173,147.51365722936634,8.0,1.0,11,"Square antiprism, Square-face capped trigonal prism"
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,8.0,Bi,0.0,True,19.0,8.0,2.226002302733785,2.893747525527719,2.5451896928458564,0.27269829500068343,0.667745222793934,86.34477415882205,36.23695768096468,11.773154735708054,170.79604216015682,8.0,1.0,12,"Square antiprism, Square-face capped trigonal prism"
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,8.0,Bi,0.0,True,20.0,8.0,2.226002302733784,2.8937475255277145,2.545189692845855,0.27269829500068254,0.6677452227939304,56.94162550971983,25.55807386256885,10.331797125821897,90.29190435787132,8.0,1.0,13,"Square antiprism, Square-face capped trigonal prism"
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,8.0,Bi,0.0,True,21.0,8.0,2.226002302733785,2.893747525527717,2.545189692845856,0.27269829500068404,0.6677452227939322,60.80072998839269,27.20597582067221,11.141545368901054,112.75718102261378,8.0,1.0,14,"Square antiprism, Square-face capped trigonal prism"
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,8.0,Bi,0.0,True,22.0,8.0,2.2260023027337885,2.893747525527719,2.5451896928458573,0.272698295000683,0.6677452227939304,83.26615966122797,32.21774702265367,32.210994500651715,147.51365722936632,8.0,1.0,15,"Square antiprism, Square-face capped trigonal prism"
mp-1195268,CoBi2SO7,2.213409102275796,0.4070547402680053,"[4.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism",8c,2,8.0,Bi,0.0,True,23.0,8.0,2.226002302733783,2.8937475255277176,2.545189692845857,0.27269829500068343,0.6677452227939344,86.34477415882203,36.23695768096467,11.773154735708024,170.79604216015676,8.0,1.0,16,"Square antiprism, Square-face capped trigonal prism"
mp-1195913,Ga4Bi2O9,1.2141894978152217,1.848717135954816,[7.0],3.0,3.0,3.0,Octahedron,8d,1,7.0,Bi,0.0,True,16.0,7.0,2.2014165058525887,3.1506930286345685,2.573458362454328,0.36500193344615955,0.9492765227819797,71.72181507241473,30.86618044127718,20.959004487148867,148.77235552671112,7.0,1.0,1,Octahedron
mp-1195913,Ga4Bi2O9,1.2141894978152217,1.848717135954816,[7.0],3.0,3.0,3.0,Octahedron,8d,1,7.0,Bi,0.0,True,17.0,7.0,2.2014165058525883,3.150693028634568,2.573458362454328,0.3650019334461597,0.9492765227819797,90.95486674290933,32.734760591434615,14.880055365300784,152.99632279267578,7.0,1.0,2,Octahedron
mp-1195913,Ga4Bi2O9,1.2141894978152217,1.848717135954816,[7.0],3.0,3.0,3.0,Octahedron,8d,1,7.0,Bi,0.0,True,18.0,7.0,2.201416505852589,3.1506930286345676,2.573458362454328,0.36500193344615955,0.9492765227819784,80.61543208663922,33.491585055429574,23.18090244396425,152.22724235516532,7.0,1.0,3,Octahedron
mp-1195913,Ga4Bi2O9,1.2141894978152217,1.848717135954816,[7.0],3.0,3.0,3.0,Octahedron,8d,1,7.0,Bi,0.0,True,19.0,7.0,2.201416505852589,3.1506930286345676,2.573458362454328,0.36500193344615983,0.9492765227819784,70.18134540106223,28.573873732650554,14.880055365300885,115.33280510610791,7.0,1.0,4,Octahedron
mp-1195913,Ga4Bi2O9,1.2141894978152217,1.848717135954816,[7.0],3.0,3.0,3.0,Octahedron,8d,1,7.0,Bi,0.0,True,20.0,7.0,2.201416505852589,3.1506930286345685,2.5734583624543275,0.3650019334461598,0.9492765227819793,71.72181507241473,30.86618044127718,20.959004487148867,148.77235552671115,7.0,1.0,5,Octahedron
mp-1195913,Ga4Bi2O9,1.2141894978152217,1.848717135954816,[7.0],3.0,3.0,3.0,Octahedron,8d,1,7.0,Bi,0.0,True,21.0,7.0,2.2014165058525883,3.1506930286345667,2.5734583624543275,0.36500193344615955,0.9492765227819784,90.95486674290935,32.734760591434615,14.880055365300885,152.99632279267578,7.0,1.0,6,Octahedron
mp-1195913,Ga4Bi2O9,1.2141894978152217,1.848717135954816,[7.0],3.0,3.0,3.0,Octahedron,8d,1,7.0,Bi,0.0,True,22.0,7.0,2.201416505852589,3.1506930286345676,2.573458362454328,0.3650019334461595,0.9492765227819784,80.61543208663919,33.49158505542956,23.18090244396425,152.22724235516532,7.0,1.0,7,Octahedron
mp-1195913,Ga4Bi2O9,1.2141894978152217,1.848717135954816,[7.0],3.0,3.0,3.0,Octahedron,8d,1,7.0,Bi,0.0,True,23.0,7.0,2.201416505852588,3.1506930286345685,2.5734583624543275,0.3650019334461598,0.9492765227819806,70.18134540106222,28.573873732650565,14.880055365300784,115.33280510610794,7.0,1.0,8,Octahedron
