material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Bi_wyckoff,num_Bi_chemenvs,CN,element,charge_range,is_single_charge
mp-667342,Bi12PbO20,2.3102327506057847,0.2290833618727365,[5.0],3.0,3.0,3.0,Square pyramid,12f,1,5.0,Bi,0.0,True
mp-667426,Bi2Te2O7,2.550253005342012,0.0319816059779388,"[7.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",8d,4,7.0,Bi,0.0,True
mp-667426,Bi2Te2O7,2.550253005342012,0.0319816059779388,"[7.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",8d,4,8.0,Bi,0.0,True
mp-669361,Cu2BiAsO6,1.8768558492354583,0.7799613658238959,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,4c,1,7.0,Bi,0.0,True
mp-669425,Cu3BiSe2IO8,1.5791356857470715,1.021013926002896,[8.0],3.0,3.0,3.0,Cube,2a,1,8.0,Bi,0.0,True
mp-672979,LiBiP2O7,2.307143529157123,0.0984603220076197,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True
mp-673023,LiBi(PO3)4,1.843189204045578,0.651344660699998,[8.0],3.0,3.0,3.0,Square antiprism,4e,1,8.0,Bi,0.0,True
mp-673098,LiBi(PO3)4,2.053742079793058,0.4305529054566451,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,8.0,Bi,0.0,True
mp-673837,Ba8Bi4O17,2.0846419256636084,0.4721924985366479,"[5.0, 6.0]",4.5,4.5,4.5,"Square pyramid, Octahedron",1a,2,5.0,Bi,0.0,True
mp-673837,Ba8Bi4O17,2.0846419256636084,0.4721924985366479,"[5.0, 6.0]",4.5,4.5,4.5,"Square pyramid, Octahedron",1a,2,6.0,Bi,0.0,True
mp-676536,KBiO3,2.105597592551164,0.3215735012471487,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Bi,0.0,True
mp-677295,Co(Bi3O5)4,2.28486748813419,0.2909983994399809,[5.0],3.0,3.0,3.0,Square pyramid,12f,1,5.0,Bi,0.0,True
mp-677372,Ti10Bi(Pb3O10)3,0.0796473624911671,2.5261872377997685,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,1a,1,8.0,Bi,0.0,True
mp-680322,Bi17P5Pb5O43,2.022292520592772,0.6029662788250127,"[3.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, End-trigonal-face capped trigonal prism, Octahedron, See-saw","1a, 2b",6,3.0,Bi,0.0,True
mp-680322,Bi17P5Pb5O43,2.022292520592772,0.6029662788250127,"[3.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, End-trigonal-face capped trigonal prism, Octahedron, See-saw","1a, 2b",6,5.0,Bi,0.0,True
mp-680322,Bi17P5Pb5O43,2.022292520592772,0.6029662788250127,"[3.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, End-trigonal-face capped trigonal prism, Octahedron, See-saw","1a, 2b",6,6.0,Bi,0.0,True
mp-680322,Bi17P5Pb5O43,2.022292520592772,0.6029662788250127,"[3.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, End-trigonal-face capped trigonal prism, Octahedron, See-saw","1a, 2b",6,7.0,Bi,0.0,True
mp-684028,Li3Bi(PO4)2,2.037310746633972,0.4998625471804357,"[12.0, 6.0]",3.0,3.0,3.0,"Icosahedron, Octahedron","2d, 1b",2,12.0,Bi,0.0,True
mp-684028,Li3Bi(PO4)2,2.037310746633972,0.4998625471804357,"[12.0, 6.0]",3.0,3.0,3.0,"Icosahedron, Octahedron","2d, 1b",2,6.0,Bi,0.0,True
mp-684042,Li3Bi2(PO4)3,2.5123430979039827,-0.1843497222589564,[6.0],3.0,3.0,3.0,Square-face capped trigonal prism,4f,1,6.0,Bi,0.0,True
mp-684093,LiBi(PO3)4,2.17396617219606,0.2918997372962544,[7.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,4c,1,7.0,Bi,0.0,True
mp-684096,Bi(PO3)4,2.652238665061015,-0.7227969871482585,[7.0],5.0,5.0,5.0,Square-face capped trigonal prism,4e,1,7.0,Bi,0.0,True
mp-684109,LiBiP2O7,2.031507827427586,0.4870740346485248,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Bi,0.0,True
mp-684489,LiBiP2O7,2.2204568664709177,0.246183416656105,[7.0],3.0,3.0,3.0,Face-capped octahedron,4e,1,7.0,Bi,0.0,True
mp-684497,LiBi(PO3)4,2.1048992454950937,0.3699413286627505,[8.0],3.0,3.0,3.0,Square antiprism,4e,1,8.0,Bi,0.0,True
mp-684504,Li3Bi2(PO4)3,1.9840068282535728,0.5660417284196079,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True
mp-684506,LiBi(PO3)4,2.3173046253156984,0.0385189699321351,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Bi,0.0,True
mp-684747,Bi2O3,2.1272207706675275,0.4487382214365643,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,no_data,no_data,1,3.0,Bi,0.0,True
mp-684747,Bi2O3,2.1272207706675275,0.4487382214365643,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,no_data,no_data,1,4.0,Bi,0.0,True
mp-684747,Bi2O3,2.1272207706675275,0.4487382214365643,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,no_data,no_data,1,5.0,Bi,0.0,True
mp-685318,Bi15AsO25,2.103802950075258,0.5018484150769945,[5.0],3.0,3.0,3.0,Square pyramid,3b,1,5.0,Bi,0.0,True
mp-685339,Bi12Ir12O41,2.028141413870604,0.4507876608880213,"[7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron","1a, 3d, 1b, 1c",2,7.0,Bi,0.0,True
mp-685339,Bi12Ir12O41,2.028141413870604,0.4507876608880213,"[7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron","1a, 3d, 1b, 1c",2,8.0,Bi,0.0,True
mp-685341,Bi16Ru16O55,2.2774742439938125,0.1666146854682587,"[7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron","3e, 3d, 6h, 2c",2,7.0,Bi,0.0,True
mp-685341,Bi16Ru16O55,2.2774742439938125,0.1666146854682587,"[7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron","3e, 3d, 6h, 2c",2,8.0,Bi,0.0,True
mp-685353,Bi15PO25,2.0824379357615994,0.5546083224763958,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,Square pyramid,3b,1,4.0,Bi,0.0,True
mp-685353,Bi15PO25,2.0824379357615994,0.5546083224763958,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,Square pyramid,3b,1,5.0,Bi,0.0,True
mp-685353,Bi15PO25,2.0824379357615994,0.5546083224763958,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,Square pyramid,3b,1,6.0,Bi,0.0,True
mp-685468,Cr2Bi28O47,2.102483372888269,0.4862492913360897,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,6,5.0,Bi,0.0,True
mp-685468,Cr2Bi28O47,2.102483372888269,0.4862492913360897,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,6,6.0,Bi,0.0,True
mp-685468,Cr2Bi28O47,2.102483372888269,0.4862492913360897,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,6,7.0,Bi,0.0,True
mp-685468,Cr2Bi28O47,2.102483372888269,0.4862492913360897,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,6,8.0,Bi,0.0,True
mp-686044,Bi12Rh12O41,2.1578180394553206,0.2884332572622853,"[7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron","1a, 3d, 1b, 1c",2,7.0,Bi,0.0,True
mp-686044,Bi12Rh12O41,2.1578180394553206,0.2884332572622853,"[7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron","1a, 3d, 1b, 1c",2,8.0,Bi,0.0,True
mp-686128,Bi15Ru16O55,2.1756375878864427,0.2934752007967109,"[7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron","1a, 2b",2,7.0,Bi,0.0,True
mp-686128,Bi15Ru16O55,2.1756375878864427,0.2934752007967109,"[7.0, 8.0]",3.0,3.0,3.0,"Cube, Face-capped octahedron","1a, 2b",2,8.0,Bi,0.0,True
mp-686175,Si(Bi3O5)5,2.084876387183631,0.5496592034257846,[5.0],3.07,3.07,3.07,Square pyramid,3b,1,5.0,Bi,0.0,True
mp-686183,Zn(Bi25O38)2,2.139240808817493,0.448096207455756,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"See-saw, Square pyramid, Triangular non-coplanar",1a,3,3.0,Bi,0.0,True
mp-686183,Zn(Bi25O38)2,2.139240808817493,0.448096207455756,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"See-saw, Square pyramid, Triangular non-coplanar",1a,3,4.0,Bi,0.0,True
mp-686183,Zn(Bi25O38)2,2.139240808817493,0.448096207455756,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"See-saw, Square pyramid, Triangular non-coplanar",1a,3,5.0,Bi,0.0,True
mp-686183,Zn(Bi25O38)2,2.139240808817493,0.448096207455756,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"See-saw, Square pyramid, Triangular non-coplanar",1a,3,6.0,Bi,0.0,True
mp-686311,Na7Bi3P12(Pb5O24)2,0.7199097576597644,1.710145378177777,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,Bi,0.0,True
mp-686514,Co(Bi5O8)5,2.2403737354662727,0.2336833568123976,"[4.0, 5.0, 5.0]",3.0,3.0,3.0,"Tetrahedron, Square pyramid","1b, 2c",2,4.0,Bi,0.0,True
mp-686514,Co(Bi5O8)5,2.2403737354662727,0.2336833568123976,"[4.0, 5.0, 5.0]",3.0,3.0,3.0,"Tetrahedron, Square pyramid","1b, 2c",2,5.0,Bi,0.0,True
mp-686514,Co(Bi5O8)5,2.2403737354662727,0.2336833568123976,"[4.0, 5.0, 5.0]",3.0,3.0,3.0,"Tetrahedron, Square pyramid","1b, 2c",2,5.0,Bi,0.0,True
mp-686736,Sr5Li25La7(BiO6)8,2.077283529602398,0.4571647171992676,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Bi,0.0,True
mp-691119,Bi14MoO24,2.057400026283177,0.5117728320825868,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,5,5.0,Bi,0.0,True
mp-691119,Bi14MoO24,2.057400026283177,0.5117728320825868,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,5,6.0,Bi,0.0,True
mp-691119,Bi14MoO24,2.057400026283177,0.5117728320825868,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,5,7.0,Bi,0.0,True
mp-691119,Bi14MoO24,2.057400026283177,0.5117728320825868,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,5,8.0,Bi,0.0,True
mp-693759,Zr12Si2Bi2P16PbO72,1.95248321971589,0.7269636207169548,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Bi,0.0,True
mp-695154,Na7Bi3P12(Pb5O24)2,1.6241508972272136,0.8964624651895905,[9.0],3.0,3.0,3.0,no_data,no_data,1,9.0,Bi,0.0,True
mp-695325,Ti5ZnBi2(Pb2O9)2,1.7479678735978226,0.8833072354031815,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,1a,1,8.0,Bi,0.0,True
mp-698353,KBiH10C4O13,2.5431862447123903,-0.0647475869364361,[8.0],3.0,3.0,3.0,Square antiprism,2a,1,8.0,Bi,0.0,True
mp-698567,Cr(Bi7O12)2,2.025575071335762,0.545824719448858,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,5,5.0,Bi,0.0,True
mp-698567,Cr(Bi7O12)2,2.025575071335762,0.545824719448858,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,5,6.0,Bi,0.0,True
mp-698567,Cr(Bi7O12)2,2.025575071335762,0.545824719448858,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,5,7.0,Bi,0.0,True
mp-698567,Cr(Bi7O12)2,2.025575071335762,0.545824719448858,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,5,8.0,Bi,0.0,True
mp-698573,FeBi25O39,2.1284928544198536,0.4569169425947909,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,"See-saw, Square pyramid, Triangular non-coplanar","1a, 3b",3,3.0,Bi,0.0,True
mp-698573,FeBi25O39,2.1284928544198536,0.4569169425947909,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,"See-saw, Square pyramid, Triangular non-coplanar","1a, 3b",3,4.0,Bi,0.0,True
mp-698573,FeBi25O39,2.1284928544198536,0.4569169425947909,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,"See-saw, Square pyramid, Triangular non-coplanar","1a, 3b",3,5.0,Bi,0.0,True
mp-704114,VBi(PbO3)2,1.7852699564035344,0.8857377584568406,"[6.0, 7.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism",2a,2,6.0,Bi,0.0,True
mp-704114,VBi(PbO3)2,1.7852699564035344,0.8857377584568406,"[6.0, 7.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism",2a,2,7.0,Bi,0.0,True
mp-705013,CrBi8O15,2.073017824226855,0.5084952154550724,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Face-capped octahedron, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","2e, 4f",7,4.0,Bi,0.0,True
mp-705013,CrBi8O15,2.073017824226855,0.5084952154550724,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Face-capped octahedron, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","2e, 4f",7,5.0,Bi,0.0,True
mp-705013,CrBi8O15,2.073017824226855,0.5084952154550724,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Face-capped octahedron, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","2e, 4f",7,6.0,Bi,0.0,True
mp-705013,CrBi8O15,2.073017824226855,0.5084952154550724,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Face-capped octahedron, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","2e, 4f",7,7.0,Bi,0.0,True
mp-705013,CrBi8O15,2.073017824226855,0.5084952154550724,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Face-capped octahedron, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw","2e, 4f",7,8.0,Bi,0.0,True
mp-705713,Bi14WO24,2.026695133217096,0.5517315971751353,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,6,5.0,Bi,0.0,True
mp-705713,Bi14WO24,2.026695133217096,0.5517315971751353,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,6,6.0,Bi,0.0,True
mp-705713,Bi14WO24,2.026695133217096,0.5517315971751353,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,6,7.0,Bi,0.0,True
mp-705713,Bi14WO24,2.026695133217096,0.5517315971751353,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,6,8.0,Bi,0.0,True
mp-720079,Ba2Na7Ti16Bi7O48,1.8614011685788217,0.7623034782881473,"[6.0, 7.0, 9.0]",3.0,3.0,3.0,"Triangular cupola, Square-face capped trigonal prism, Octahedron",1a,3,6.0,Bi,0.0,True
mp-720079,Ba2Na7Ti16Bi7O48,1.8614011685788217,0.7623034782881473,"[6.0, 7.0, 9.0]",3.0,3.0,3.0,"Triangular cupola, Square-face capped trigonal prism, Octahedron",1a,3,7.0,Bi,0.0,True
mp-720079,Ba2Na7Ti16Bi7O48,1.8614011685788217,0.7623034782881473,"[6.0, 7.0, 9.0]",3.0,3.0,3.0,"Triangular cupola, Square-face capped trigonal prism, Octahedron",1a,3,9.0,Bi,0.0,True
mp-723064,Ti3(BiO3)4,2.121293880469626,0.4268026580827856,"[6.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism",2a,3,6.0,Bi,0.0,True
mp-723064,Ti3(BiO3)4,2.121293880469626,0.4268026580827856,"[6.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism",2a,3,8.0,Bi,0.0,True
mp-731583,Ca8V7ZnBiO28,1.33858578235233,1.200220845521799,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,2a,1,8.0,Bi,0.0,True
mp-744682,Cr8Bi4O29,2.499364719624157,-0.0131422420327933,"[7.0, 8.0, 9.0]",3.0,3.0,3.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps), Square antiprism",2i,3,7.0,Bi,0.0,True
mp-744682,Cr8Bi4O29,2.499364719624157,-0.0131422420327933,"[7.0, 8.0, 9.0]",3.0,3.0,3.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps), Square antiprism",2i,3,8.0,Bi,0.0,True
mp-744682,Cr8Bi4O29,2.499364719624157,-0.0131422420327933,"[7.0, 8.0, 9.0]",3.0,3.0,3.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps), Square antiprism",2i,3,9.0,Bi,0.0,True
mp-752501,LiSiBiO4,1.9551653475113933,0.7452351476059225,[5.0],3.0,3.0,3.0,Square pyramid,4c,1,5.0,Bi,0.0,True
mp-752685,ZrBiO4,2.324275988532804,-0.2315967506976133,[6.0],5.0,5.0,5.0,"Square antiprism, Octahedron",2i,2,6.0,Bi,0.0,True
mp-752910,Na3BiO4,1.963677392210176,1.266225152945078,[6.0],5.0,5.0,5.0,Octahedron,1d,1,6.0,Bi,0.0,True
mp-753102,La2Bi4O9,1.91185842465161,0.9335561932296864,"[5.0, 6.0]",3.0,3.0,3.0,"Trigonal prism, Tetrahedron, Trigonal bipyramid",1a,3,5.0,Bi,0.0,True
mp-753102,La2Bi4O9,1.91185842465161,0.9335561932296864,"[5.0, 6.0]",3.0,3.0,3.0,"Trigonal prism, Tetrahedron, Trigonal bipyramid",1a,3,6.0,Bi,0.0,True
mp-753124,Ba5Bi3O11,2.1458148127273926,0.1985292904278874,"[5.0, 6.0]",4.0,4.0,4.0,"Trigonal bipyramid, Octahedron","1a, 1b",2,5.0,Bi,0.0,True
mp-753124,Ba5Bi3O11,2.1458148127273926,0.1985292904278874,"[5.0, 6.0]",4.0,4.0,4.0,"Trigonal bipyramid, Octahedron","1a, 1b",2,6.0,Bi,0.0,True
mp-753327,LiSiBiO4,2.136898776371384,0.3972131612748786,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Bi,0.0,True
mp-753755,Bi3O4F,2.0314523878073123,0.5842286643872836,"[3.0, 6.0]",3.0,3.0,3.0,"See-saw, Cube","1a, 1b, 2c",2,3.0,Bi,0.0,True
mp-753755,Bi3O4F,2.0314523878073123,0.5842286643872836,"[3.0, 6.0]",3.0,3.0,3.0,"See-saw, Cube","1a, 1b, 2c",2,6.0,Bi,0.0,True
mp-756205,ScBiO3,1.472453183189406,1.335093757137064,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4c,1,8.0,Bi,0.0,True
mp-756241,PrBiO4,1.872255669762443,1.4787360087925987,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Bi,0.0,True
mp-756282,VBiO3,1.5413119770477897,1.1306179809435917,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4e,1,8.0,Bi,0.0,True
mp-756400,NdBiO4,2.045739644407884,0.8981003272355462,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Bi,0.0,True
mp-756718,Li4Bi2O5,2.0928212264820507,0.76202581192293,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",2i,2,3.0,Bi,0.0,True
mp-756718,Li4Bi2O5,2.0928212264820507,0.76202581192293,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",2i,2,4.0,Bi,0.0,True
mp-756721,NaBi5O8,2.003928453135392,0.6739591165070691,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"See-saw, Square pyramid, Octahedron",2i,3,4.0,Bi,0.0,True
mp-756721,NaBi5O8,2.003928453135392,0.6739591165070691,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"See-saw, Square pyramid, Octahedron",2i,3,5.0,Bi,0.0,True
mp-756721,NaBi5O8,2.003928453135392,0.6739591165070691,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"See-saw, Square pyramid, Octahedron",2i,3,6.0,Bi,0.0,True
mp-757038,LiSiBiO4,0.9634440565568884,2.037098682936405,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,4a,1,7.0,Bi,0.0,True
mp-757152,V2Bi4O11,2.1736511330209187,0.3493711270056963,"[6.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism",2a,2,6.0,Bi,0.0,True
mp-757152,V2Bi4O11,2.1736511330209187,0.3493711270056963,"[6.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism",2a,2,7.0,Bi,0.0,True
mp-757162,Bi3O4F,2.05945680840359,0.5981509106999793,"[3.0, 6.0]",3.0,3.0,3.0,"Square pyramid, Octahedron","4g, 2f",2,3.0,Bi,0.0,True
mp-757162,Bi3O4F,2.05945680840359,0.5981509106999793,"[3.0, 6.0]",3.0,3.0,3.0,"Square pyramid, Octahedron","4g, 2f",2,6.0,Bi,0.0,True
mp-757274,Bi17W3O34,2.1232872673458147,0.4371122536781572,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,6,5.0,Bi,0.0,True
mp-757274,Bi17W3O34,2.1232872673458147,0.4371122536781572,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,6,6.0,Bi,0.0,True
mp-757274,Bi17W3O34,2.1232872673458147,0.4371122536781572,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,6,7.0,Bi,0.0,True
mp-757274,Bi17W3O34,2.1232872673458147,0.4371122536781572,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",1a,6,8.0,Bi,0.0,True
mp-757343,Ca4Bi6O13,2.06985822529358,0.4908028744545981,"[3.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Square pyramid, Triangular non-coplanar","1a, 2b",3,3.0,Bi,0.0,True
mp-757343,Ca4Bi6O13,2.06985822529358,0.4908028744545981,"[3.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Square pyramid, Triangular non-coplanar","1a, 2b",3,5.0,Bi,0.0,True
mp-757343,Ca4Bi6O13,2.06985822529358,0.4908028744545981,"[3.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Square pyramid, Triangular non-coplanar","1a, 2b",3,6.0,Bi,0.0,True
mp-757434,LiSi6Bi9O26,2.0977348189906686,0.4525995296094524,"[6.0, 7.0, 9.0]",3.0,3.0,3.0,"Tricapped triangular prism (three square-face caps), Pentagonal bipyramid","3d, 1b, 1c",2,6.0,Bi,0.0,True
mp-757434,LiSi6Bi9O26,2.0977348189906686,0.4525995296094524,"[6.0, 7.0, 9.0]",3.0,3.0,3.0,"Tricapped triangular prism (three square-face caps), Pentagonal bipyramid","3d, 1b, 1c",2,7.0,Bi,0.0,True
mp-757434,LiSi6Bi9O26,2.0977348189906686,0.4525995296094524,"[6.0, 7.0, 9.0]",3.0,3.0,3.0,"Tricapped triangular prism (three square-face caps), Pentagonal bipyramid","3d, 1b, 1c",2,9.0,Bi,0.0,True
mp-757766,FeBi25O39,2.131440974268643,0.4560306337092516,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,"See-saw, Square pyramid, Triangular non-coplanar",1a,3,3.0,Bi,0.0,True
mp-757766,FeBi25O39,2.131440974268643,0.4560306337092516,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,"See-saw, Square pyramid, Triangular non-coplanar",1a,3,4.0,Bi,0.0,True
mp-757766,FeBi25O39,2.131440974268643,0.4560306337092516,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,"See-saw, Square pyramid, Triangular non-coplanar",1a,3,5.0,Bi,0.0,True
mp-757768,Cu10Bi25O48,2.216680734334329,0.4571483662555298,"[4.0, 6.0]",3.0,3.0,3.0,"Square antiprism, Octahedron","1a, 4d",2,4.0,Bi,0.0,True
mp-757768,Cu10Bi25O48,2.216680734334329,0.4571483662555298,"[4.0, 6.0]",3.0,3.0,3.0,"Square antiprism, Octahedron","1a, 4d",2,6.0,Bi,0.0,True
mp-757777,LiSiBi3O7,2.566617661554885,0.2308580070962489,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,6c,1,7.0,Bi,0.0,True
mp-757785,Bi12PbO19,2.140831580530185,0.4967481752202476,"[4.0, 5.0]",3.0,3.0,3.0,"See-saw, Square pyramid",3b,2,4.0,Bi,0.0,True
