material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,C_wyckoff,num_C_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-754510,K3NiPCO7,1.577929345997545,0.9515015277798412,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-754544,K3VPCO7,1.6305875339411784,1.1323915360528107,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,20.0,3.0,1.2861232301522967,1.315245629072619,1.3046016984238789,0.013116491262056246,0.029122398920322423,77.59257808103742,27.477931143020616,56.27322750396671,116.38886684880725,2.0,0.6666666666666666,1,Trigonal plane
mp-754544,K3VPCO7,1.6305875339411784,1.1323915360528107,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,21.0,3.0,1.2861724012457592,1.3152248212177973,1.3046210101123303,0.013093673166645267,0.029052419972038113,77.59099150419274,27.47747083967467,56.26990336187086,116.38648725361793,2.0,0.6666666666666666,2,Trigonal plane
mp-754544,K3VPCO7,1.6305875339411784,1.1323915360528107,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,22.0,3.0,1.2861409153257053,1.3152426937111914,1.3046032322637071,0.01310537236705183,0.02910177838548611,77.59273391367334,27.477859742716518,56.27605877069704,116.389100639621,2.0,0.6666666666666666,3,Trigonal plane
mp-754544,K3VPCO7,1.6305875339411784,1.1323915360528107,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,23.0,3.0,1.2861538896977391,1.3152259991756918,1.3046168752332077,0.013103669812075166,0.02907210947795269,77.59042321387824,27.477304997313038,56.268732312678786,116.3856347975247,2.0,0.6666666666666666,4,Trigonal plane
mp-754554,Li5Fe2P2(CO7)2,1.405651511574183,0.3735277140671353,[3.0],4.0,4.0,4.0,Trigonal plane,"1b, 1a",1,3.0,C,0.0,True,9.0,3.0,1.2908669900550584,1.3023785979072589,1.2964308503540491,0.004707427174418062,0.0115116078522004,79.19932097887133,30.380980543252655,44.96321230114606,118.79898146830699,3.0,1.0,1,Trigonal plane
mp-754568,Na5LiMn2P2(CO7)2,1.3945543966612564,0.3215391560708398,[3.0],4.0,4.0,4.0,Trigonal plane,"1b, 1a",1,3.0,C,0.0,True,11.0,3.0,1.2997972717883428,1.3101430521027049,1.3035425286854878,0.004681395999325059,0.010345780314362063,80.18351877578888,35.43483726687967,34.10055524565367,120.27527597574425,3.0,1.0,1,Trigonal plane
mp-754613,K2ErPCO7,1.480155145898491,0.6202187253494731,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,8.0,3.0,1.2526223968710715,1.3330031255809676,1.3027537636023812,0.03570000907305163,0.0803807287098961,75.8603942601586,27.599719333377507,48.9208446057454,113.7905913902379,3.0,1.0,1,Trigonal plane
mp-754613,K2ErPCO7,1.480155145898491,0.6202187253494731,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,9.0,3.0,1.2526223968710701,1.3330031255809667,1.3027537636023803,0.03570000907305201,0.08038072870989654,75.86039426015857,27.599719333377497,48.920844605745394,113.79059139023786,3.0,1.0,2,Trigonal plane
mp-754947,K2VPCO7,1.4784439415710455,0.6222583105984562,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-754968,Li3FePCO7,1.3775260415513215,0.2616784422541605,[3.0],4.0,4.0,4.0,Trigonal plane,4i,1,3.0,C,0.0,True,20.0,3.0,1.2881420832398829,1.3095914127191208,1.3024134440454598,0.010091435072379201,0.021449329479237944,80.79561504603963,32.143334592703276,42.240419835554356,120.92779559649463,3.0,1.0,1,Trigonal plane
mp-754968,Li3FePCO7,1.3775260415513215,0.2616784422541605,[3.0],4.0,4.0,4.0,Trigonal plane,4i,1,3.0,C,0.0,True,21.0,3.0,1.2881623075381772,1.3095838043384687,1.3024115059339143,0.010075780082459239,0.021421496800291484,68.86675061522199,19.56260438239106,42.21862709785494,88.62908621751303,3.0,1.0,2,Trigonal plane
mp-754968,Li3FePCO7,1.3775260415513215,0.2616784422541605,[3.0],4.0,4.0,4.0,Trigonal plane,4i,1,3.0,C,0.0,True,22.0,3.0,1.2881805740470835,1.3097264938988737,1.3024599506567494,0.010097575268205795,0.02154591985179022,18.261184814540655,6.031631335543409,12.995139435037885,26.705613478548777,3.0,1.0,3,Trigonal plane
mp-754968,Li3FePCO7,1.3775260415513215,0.2616784422541605,[3.0],4.0,4.0,4.0,Trigonal plane,4i,1,3.0,C,0.0,True,23.0,3.0,1.2881949538756055,1.3096282426174013,1.3024585342054544,0.01008592189351072,0.021433288741795842,26.216583671688976,10.100038688006329,13.030722882260548,37.56514006938085,3.0,1.0,4,Trigonal plane
mp-754987,Li3FePCO7,1.4107483034129786,0.3885011775266289,[3.0],4.0,4.0,4.0,Trigonal plane,4i,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-755033,Li5Mn2P2(CO7)2,1.3833585029899098,0.29044550391191,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-755407,KVPCO7,1.4541458292665683,0.5245094134374669,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-755476,K3FePCO7,1.527379720068906,0.775127397666884,[3.0],4.0,4.0,4.0,Trigonal plane,4i,1,3.0,C,0.0,True,20.0,3.0,1.2921328245059853,1.3107697483925167,1.3043271672935417,0.008627313404908288,0.018636923886531376,119.99999917923303,1.7470454037973933,117.53066720467038,121.3057367075578,2.0,0.6666666666666666,1,Trigonal plane
mp-755476,K3FePCO7,1.527379720068906,0.775127397666884,[3.0],4.0,4.0,4.0,Trigonal plane,4i,1,3.0,C,0.0,True,21.0,3.0,1.2926535391011718,1.3108305833263074,1.3044932485657175,0.008378875410924183,0.018177044225135663,119.99999942939142,1.7372440521143626,117.54447416403403,121.2972033920094,2.0,0.6666666666666666,2,Trigonal plane
mp-755476,K3FePCO7,1.527379720068906,0.775127397666884,[3.0],4.0,4.0,4.0,Trigonal plane,4i,1,3.0,C,0.0,True,22.0,3.0,1.292197986839428,1.3107640857051979,1.3043230300108914,0.00857926927749843,0.018566098865769876,119.99999944838362,1.7475915657097758,117.52983953084329,121.30469913957764,2.0,0.6666666666666666,3,Trigonal plane
mp-755476,K3FePCO7,1.527379720068906,0.775127397666884,[3.0],4.0,4.0,4.0,Trigonal plane,4i,1,3.0,C,0.0,True,23.0,3.0,1.2925192681532258,1.3109396772624793,1.3045127970340398,0.008487973878859622,0.018420409109253466,119.99999970125293,1.7450592471530328,117.53350440524106,121.30499956298755,2.0,0.6666666666666666,4,Trigonal plane
mp-755603,KPWCO7,1.4681473304210724,0.5462756766070946,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-755665,Na3Li3Fe2P2(CO7)2,1.3271530734347998,0.0899068068946737,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-755726,Li2FePCO7,1.417099170632972,0.4167004800583272,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-755754,NaLi2MnPCO7,1.2548884664543194,-0.1605481272194266,[3.0],4.0,4.0,4.0,Trigonal plane,4a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-755819,Li2FePCO7,1.489057893453814,0.6656521201678005,[3.0],4.0,4.0,4.0,Trigonal plane,4a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-755968,Na5LiFe2P2(CO7)2,1.3329857998127717,0.1079187236193141,[3.0],4.0,4.0,4.0,Trigonal plane,"1b, 1a",1,3.0,C,0.0,True,11.0,3.0,1.2969847098352474,1.3116974511463593,1.303521596377985,0.006117235315369709,0.014712741311111888,79.75832270999742,33.72650938283267,37.15918455889249,119.63748339335325,3.0,1.0,1,Trigonal plane
mp-756197,Li3Fe2P2(CO7)2,1.349710834584098,0.1972652185672244,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-756199,Li3Mn2P2(CO7)2,1.387371345720991,0.3341417833866248,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-756223,Li2FePCO7,1.4874046145010915,0.6586247234185885,[3.0],4.0,4.0,4.0,Trigonal plane,4i,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-756248,NaLi2FePCO7,1.3504848765142037,0.1711222222862563,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,20.0,3.0,1.295029446301924,1.3087701089386772,1.3011065863679412,0.005720659024548619,0.01374066263675311,119.99964423699647,1.804397579994958,118.01530844967476,122.38126689868803,3.0,1.0,1,Trigonal plane
mp-756248,NaLi2FePCO7,1.3504848765142037,0.1711222222862563,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,21.0,3.0,1.2948485139853256,1.308957111939319,1.3011220597057258,0.005864688738538736,0.01410859795399344,119.99967199181788,1.8185737378003701,117.99670812232179,122.39826432408137,3.0,1.0,2,Trigonal plane
mp-756248,NaLi2FePCO7,1.3504848765142037,0.1711222222862563,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,22.0,3.0,1.2949847949109312,1.3088429927008371,1.3010968212418177,0.005774382173063444,0.013858197789905935,119.99966843968234,1.8074832728583325,118.0177896175215,122.38868185566979,3.0,1.0,3,Trigonal plane
mp-756248,NaLi2FePCO7,1.3504848765142037,0.1711222222862563,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,23.0,3.0,1.2947276176037787,1.3089588088085677,1.301088339208461,0.005907125924625965,0.014231191204788995,119.99968085995881,1.8215611101514806,117.99414887217804,122.40262841404613,3.0,1.0,4,Trigonal plane
mp-756295,LiVAsCO7,1.443696998568572,0.496644746848776,[3.0],4.0,4.0,4.0,Trigonal plane,4a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-756326,Li5Fe2P2(CO7)2,1.4622299511756984,0.5643062165750654,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-756470,K2DyPCO7,1.4722537170125982,0.5943951581312107,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,8.0,3.0,1.2542568291343221,1.332045507029655,1.3022387369096873,0.03425902629254991,0.07778867789533295,76.03298941934052,27.81715529198266,48.26398922587168,114.04948412901078,3.0,1.0,1,Trigonal plane
mp-756470,K2DyPCO7,1.4722537170125982,0.5943951581312107,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,9.0,3.0,1.2542568291343217,1.3320455070296553,1.3022387369096868,0.034259026292550065,0.07778867789533361,76.03298941934055,27.81715529198268,48.26398922587166,114.04948412901082,3.0,1.0,2,Trigonal plane
mp-756529,LiMnPCO7,1.4243720623643064,0.4738840726136804,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-756647,K2YPCO7,1.4555782847419674,0.534624996243112,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,8.0,3.0,1.259504555634211,1.3293985065532004,1.3026590876582,0.030804578101797837,0.06989395091898931,76.25242242717091,27.864371698854168,48.56210237244304,114.37863364075636,3.0,1.0,1,Trigonal plane
mp-756647,K2YPCO7,1.4555782847419674,0.534624996243112,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,9.0,3.0,1.2595045556342124,1.3293985065531997,1.3026590876582003,0.030804578101797025,0.06989395091898731,76.25242242717091,27.864371698854168,48.562102372443015,114.37863364075635,3.0,1.0,2,Trigonal plane
mp-756691,Li6CoNiP2(CO7)2,1.4215300122989636,0.4231962570319382,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane","2b, 2a",2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal plane"
mp-756699,Li2MnPCO7,1.4852466270772875,0.6547063713795207,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-756734,Na2LiMnPCO7,1.3164684336728407,0.0499216456619504,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,11.0,3.0,1.2986599897498066,1.307245257013845,1.3025688799097253,0.0035466867783780606,0.00858526726403852,78.70353846719333,28.164808363258466,53.67223742715083,118.05126161291173,3.0,1.0,1,Trigonal plane
mp-756740,Li5Fe2P2(CO7)2,1.4218268520821875,0.4243212764864184,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,9.0,3.0,1.2822421531202037,1.3084927497177707,1.2993785052841205,0.012125430982279898,0.02625059659756701,79.23822742602879,31.977663313269858,40.38256457225593,118.70438524537423,3.0,1.0,1,Trigonal plane
mp-756769,Na2TlPCO7,1.4388798462502108,0.4743452496749332,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,8.0,3.0,1.2664862437214424,1.332658609825057,1.3031366386159002,0.027480979205207555,0.06617236610361465,77.165885427774,27.780592160583566,51.458858768153924,115.748828141661,3.0,1.0,1,Trigonal plane
mp-756769,Na2TlPCO7,1.4388798462502108,0.4743452496749332,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,9.0,3.0,1.2664862437214428,1.3326586098250568,1.3031366386159,0.027480979205207184,0.06617236610361399,77.165885427774,27.780592160583566,51.45885876815394,115.748828141661,3.0,1.0,2,Trigonal plane
mp-756790,K3CoPCO7,1.5809209711010186,0.9646265903166013,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",1a,2,3.0,C,0.0,True,20.0,3.0,1.2889688795607501,1.3112643297139812,1.3033612523632299,0.0101932981570793,0.02229545015323109,119.9999995269826,2.5550409725185523,116.3874230610093,121.87201458093847,2.0,0.6666666666666666,1,"Octahedron, Trigonal plane"
mp-756790,K3CoPCO7,1.5809209711010186,0.9646265903166013,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",1a,2,3.0,C,0.0,True,21.0,3.0,1.2883963547143773,1.3122033351024507,1.3035644496545915,0.010759987956803154,0.023806980388073384,81.2547849185065,40.60961335763339,25.78688720106745,121.88040890850762,2.0,0.6666666666666666,2,"Octahedron, Trigonal plane"
mp-756790,K3CoPCO7,1.5809209711010186,0.9646265903166013,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",1a,2,3.0,C,0.0,True,22.0,3.0,1.2886880440250692,1.3115738315860372,1.3033514493624736,0.01039406568307802,0.02288578756096804,119.99999098685969,2.575865736189646,116.35761251834106,121.8705335935233,2.0,0.6666666666666666,3,"Octahedron, Trigonal plane"
mp-756790,K3CoPCO7,1.5809209711010186,0.9646265903166013,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",1a,2,3.0,C,0.0,True,23.0,3.0,1.2883479777778182,1.3123241295901713,1.303613706462558,0.010830296614673818,0.02397615181235313,81.25894905286285,40.58668666758779,25.832158917330837,121.88829950275958,2.0,0.6666666666666666,4,"Octahedron, Trigonal plane"
mp-756880,KCePCO7,1.431331849114719,0.4454930489670742,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",2a,2,3.0,C,0.0,True,6.0,3.0,1.2349132994631877,1.3476735472054302,1.3060822061523638,0.05056245418253709,0.11276024774224247,74.22339643985565,27.166282430083214,46.82312922711552,111.24582343923062,3.0,1.0,1,"Octahedron, Trigonal plane"
mp-756880,KCePCO7,1.431331849114719,0.4454930489670742,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",2a,2,3.0,C,0.0,True,7.0,3.0,1.2349132994631862,1.3476735472054304,1.3060822061523636,0.050562454182538054,0.11276024774224425,74.22339643985568,27.16628243008323,46.823129227115565,111.24582343923069,3.0,1.0,2,"Octahedron, Trigonal plane"
mp-756910,K2CrPCO7,1.4907418793676892,0.6746841930413792,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",2e,2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal plane"
mp-756968,K3CaPCO7,1.401931128973687,0.3372129436844156,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",2e,2,3.0,C,0.0,True,10.0,3.0,1.2997426142285267,1.307882503404406,1.3049409789617152,0.0036864115362151804,0.008139889175879267,79.27343595511041,28.194590697388104,55.70003264360112,118.91015393266562,2.0,0.6666666666666666,1,"Octahedron, Trigonal plane"
mp-756968,K3CaPCO7,1.401931128973687,0.3372129436844156,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",2e,2,3.0,C,0.0,True,11.0,3.0,1.2997426142285267,1.3078825034044064,1.3049409789617161,0.0036864115362156154,0.008139889175879711,79.27343595511034,28.19459069738808,55.700032643601084,118.91015393266552,2.0,0.6666666666666666,2,"Octahedron, Trigonal plane"
mp-756981,K2SbPCO7,1.479241057105948,0.6179304353045746,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,8.0,3.0,1.2455868323905823,1.3594135520958572,1.3028119041014354,0.046471654604812326,0.11382671970527491,75.43343170690055,26.85612992766017,52.70666571488339,113.15014756035082,2.0,0.6666666666666666,1,Trigonal plane
mp-756981,K2SbPCO7,1.479241057105948,0.6179304353045746,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,9.0,3.0,1.245586832390585,1.3594135520958563,1.3028119041014354,0.04647165460481086,0.11382671970527136,75.43343170690058,26.856129927660188,52.70666571488343,113.15014756035087,2.0,0.6666666666666666,2,Trigonal plane
mp-756987,Na5Fe2P2(CO7)2,1.4954827460868907,0.6792252776824413,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-757002,KZrPCO7,1.449747853826669,0.5034821248807988,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,6.0,3.0,1.226929102450421,1.3497629713966222,1.308273523717408,0.057523062214701874,0.12283386894620119,73.60296577168684,26.542264888143492,47.36746185985973,109.96962069006167,3.0,1.0,1,Trigonal plane
mp-757002,KZrPCO7,1.449747853826669,0.5034821248807988,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,7.0,3.0,1.2269291024504225,1.3497629713966222,1.3082735237174088,0.05752306221470135,0.12283386894619963,73.60296577168684,26.54226488814349,47.36746185985973,109.96962069006166,3.0,1.0,2,Trigonal plane
mp-757110,Na3NiPCO7,1.3900722116332775,0.3073741424746671,[3.0],4.0,4.0,4.0,Trigonal plane,4a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-757146,Li6MnFeP2(CO7)2,1.4735598997499566,0.6002715639436803,[3.0],4.0,4.0,4.0,Trigonal plane,"2b, 2a",1,3.0,C,0.0,True,20.0,3.0,1.29143924565751,1.3127952367096354,1.3011942205844276,0.008815724191615613,0.02135599105212549,49.833690718982496,31.969459716832617,4.636313007545884,73.41590277553284,3.0,1.0,1,Trigonal plane
mp-757146,Li6MnFeP2(CO7)2,1.4735598997499566,0.6002715639436803,[3.0],4.0,4.0,4.0,Trigonal plane,"2b, 2a",1,3.0,C,0.0,True,21.0,3.0,1.2913636714629861,1.3128299691899379,1.3012234537297855,0.008850189909906044,0.021466297726951744,78.22007887953659,52.08590688643318,4.60753225443808,117.33010539046762,3.0,1.0,2,Trigonal plane
mp-757146,Li6MnFeP2(CO7)2,1.4735598997499566,0.6002715639436803,[3.0],4.0,4.0,4.0,Trigonal plane,"2b, 2a",1,3.0,C,0.0,True,22.0,3.0,1.2892801800811797,1.3115398536476144,1.3006646141019533,0.009094603750985942,0.022259673566434657,78.62006833642666,51.74824591724962,5.5060729527788235,117.93009936407418,3.0,1.0,3,Trigonal plane
mp-757146,Li6MnFeP2(CO7)2,1.4735598997499566,0.6002715639436803,[3.0],4.0,4.0,4.0,Trigonal plane,"2b, 2a",1,3.0,C,0.0,True,23.0,3.0,1.2893002560722129,1.311491113590658,1.3006688587940267,0.009067613114541078,0.022190857518445073,49.998409595773346,31.476201432359474,5.503817209143587,73.38602205068179,3.0,1.0,4,Trigonal plane
mp-757172,Na3SnPCO7,1.6147234169477964,1.080728813040409,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,10.0,3.0,1.2872833111953386,1.3179628237470211,1.3038795714746632,0.01265028404251648,0.030679512551682553,80.0651749954687,28.355697854202667,58.020987049303805,120.09776249320304,3.0,1.0,1,Trigonal plane
mp-757172,Na3SnPCO7,1.6147234169477964,1.080728813040409,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,11.0,3.0,1.2872833111953392,1.3179628237470213,1.3038795714746636,0.012650284042516285,0.03067951255168211,80.06517499546868,28.355697854202678,58.02098704930379,120.09776249320304,3.0,1.0,2,Trigonal plane
mp-757178,Li6MnCoP2(CO7)2,1.4488593458020247,0.5148509134249906,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",1a,2,3.0,C,0.0,True,20.0,3.0,1.2929535956421803,1.310884057116843,1.3012357924963502,0.007383538809641819,0.017930461474662707,67.14652635011026,20.320296076295126,40.569200708880814,89.90123218047718,3.0,1.0,1,"Octahedron, Trigonal plane"
mp-757178,Li6MnCoP2(CO7)2,1.4488593458020247,0.5148509134249906,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",1a,2,3.0,C,0.0,True,21.0,3.0,1.2926170429655106,1.3118958665106701,1.301753805043928,0.007902583099488167,0.01927882354515953,78.35303423893451,31.496218162835337,40.40830503266129,117.52851201648869,3.0,1.0,2,"Octahedron, Trigonal plane"
mp-757178,Li6MnCoP2(CO7)2,1.4488593458020247,0.5148509134249906,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",1a,2,3.0,C,0.0,True,22.0,3.0,1.2906990236898144,1.3098746341760727,1.3001245064668399,0.007831775240611438,0.019175610486258376,67.49469632884234,19.424416484608997,42.52453303610157,89.8959336063896,3.0,1.0,3,"Octahedron, Trigonal plane"
mp-757178,Li6MnCoP2(CO7)2,1.4488593458020247,0.5148509134249906,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",1a,2,3.0,C,0.0,True,23.0,3.0,1.290936908395919,1.3095671029433469,1.3000965650480343,0.007608921192884123,0.01863019454742787,78.97647871570096,31.073157708542286,42.53442093910435,118.4647127265655,3.0,1.0,4,"Octahedron, Trigonal plane"
mp-757236,Li6MnNiP2(CO7)2,1.4402266744969712,0.4861775289323999,[3.0],4.0,4.0,4.0,Trigonal plane,"1b, 1a",1,3.0,C,0.0,True,11.0,3.0,1.2903552498168853,1.3099806526523579,1.2995559871967,0.008058643767813163,0.01962540283547254,79.0181559437362,31.035982624969385,42.7069470047025,118.52722395632918,3.0,1.0,1,Trigonal plane
mp-757720,LiV(CO3)2,1.418077612643544,0.4353891739881506,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,8.0,3.0,1.2664259864617697,1.3077471706451311,1.293240368562888,0.018981876619898606,0.04132118418336139,119.93515351650846,2.182145491817436,117.17053296145843,122.50502150258279,3.0,1.0,1,Trigonal plane
mp-757720,LiV(CO3)2,1.418077612643544,0.4353891739881506,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,9.0,3.0,1.2664283794035396,1.3077437184878178,1.2932373115241684,0.018978117308113992,0.0413153390842782,119.9351391109116,2.1812036146174996,117.17167745946507,122.5038550201001,3.0,1.0,2,Trigonal plane
mp-757720,LiV(CO3)2,1.418077612643544,0.4353891739881506,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,10.0,3.0,1.2664222940781422,1.3077546660556347,1.2932390515030645,0.018983849807945846,0.04133237197749251,85.59563493856577,26.134595101805246,65.45277623750147,122.50406345470273,3.0,1.0,3,Trigonal plane
mp-757720,LiV(CO3)2,1.418077612643544,0.4353891739881506,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,11.0,3.0,1.266428379423132,1.3077546660641974,1.2932410799482665,0.018980984402341278,0.041326286641065524,119.9351613840871,2.181577063454745,117.17111794393072,122.5041816809901,3.0,1.0,4,Trigonal plane
mp-757720,LiV(CO3)2,1.418077612643544,0.4353891739881506,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,12.0,3.0,1.2664283794231317,1.3077546660641963,1.2932410799482665,0.018980984402341434,0.041326286641064636,87.26332634842542,26.57448381501866,52.600351767992464,117.17111794393075,3.0,1.0,5,Trigonal plane
mp-757720,LiV(CO3)2,1.418077612643544,0.4353891739881506,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,13.0,3.0,1.2664222940781424,1.3077546660556343,1.2932390515030647,0.01898384980794577,0.041332371977491844,119.93516900078104,2.1815348610990424,117.17111794551226,122.5040634547027,3.0,1.0,6,Trigonal plane
